link_id,road_name,road_rank,length_km,accident_cnt,epdo_total,epdo_avg,ALL_AADT_total,exposure,epdo_rate,epdo_rank,accident_uids
572778882,미사대로,107,0.227,2,77.0,38.5,23120.0,5248.24,14671.5851,2724,2024|2024
571343594,효행로,105,0.195,6,40.0,6.6667,13988.0,2727.66,14664.5843,2725,2024|2024|2024|2024|2024|2024
478353854,삼천병마로,103,0.025,1,8.0,8.0,21834.5,545.8625,14655.7054,2726,2024
571759941,올림픽로,104,0.246,8,110.0,13.75,30559.0,7517.514,14632.4969,2727,2024|2024|2024|2024|2024|2024|2024|2024
572672163,,107,0.074,1,8.0,8.0,7390.0,546.86,14628.9727,2728,2024
572673313,헌릉로,107,0.11,5,38.0,7.6,23630.0,2599.3,14619.3206,2729,2024|2024|2024|2024|2024
571372128,,107,0.092,1,8.0,8.0,5951.0,547.492,14612.0857,2730,2024
571459669,분당수서로,107,0.22,3,85.0,28.3333,26462.5,5821.75,14600.4208,2731,2024|2024|2024
571701461,오금로,104,0.032,1,8.0,8.0,17123.5,547.952,14599.819,2732,2024
571558343,대왕판교로,105,0.027,1,8.0,8.0,20310.0,548.37,14588.6901,2733,2024
572652054,시민로,107,0.087,2,9.0,4.5,7092.0,617.004,14586.6153,2734,2024|2024
571557002,분당내곡로,107,0.031,1,8.0,8.0,17732.0,549.692,14553.6046,2735,2024
571349344,,107,0.072,1,6.0,6.0,5727.0,412.344,14550.9575,2736,2024
572702997,천현로,107,0.048,1,8.0,8.0,11458.0,549.984,14545.8777,2737,2024
572781834,조정대로,107,0.046,2,9.0,4.5,13456.0,618.976,14540.1437,2738,2024|2024
572546117,도촌북로,107,0.456,1,69.0,69.0,10408.0,4746.048,14538.4117,2739,2024
572350075,,107,0.127,1,8.0,8.0,4333.5,550.3545,14536.0854,2740,2024
572672075,,107,0.07,1,8.0,8.0,7882.0,551.74,14499.5831,2741,2024
571351234,삼성1로,107,0.11,2,16.0,8.0,10036.5,1104.015,14492.5567,2742,2024|2024
477350786,역골중앙로,107,0.252,2,16.0,8.0,4387.5,1105.65,14471.1256,2743,2024|2024
571549892,서현로,105,0.013,1,8.0,8.0,42543.5,553.0655,14464.8328,2744,2024
571541995,황새울로200번길,107,0.132,2,14.0,7.0,7332.5,967.89,14464.4536,2745,2024|2024
571377643,동탄대로8길,107,0.109,1,8.0,8.0,5077.5,553.4475,14454.8489,2746,2024
571716471,도곡로,104,0.028,1,8.0,8.0,19778.0,553.784,14446.0656,2747,2024
571743753,백제고분로,104,0.026,1,8.0,8.0,21311.0,554.086,14438.1919,2748,2024
572610440,새말로,104,0.053,1,8.0,8.0,10455.0,554.115,14437.4363,2749,2024
571669070,대왕판교로,105,0.27,3,85.0,28.3333,21832.0,5894.64,14419.8798,2750,2024|2024|2024
571541667,,107,0.166,2,14.0,7.0,5849.5,971.017,14417.8732,2751,2024|2024
572782603,천호대로,103,0.241,5,155.0,31.0,44611.0,10751.251,14416.9269,2752,2024|2024|2024|2024|2024
572641107,모란로,107,0.087,1,8.0,8.0,6382.0,555.234,14408.3395,2753,2024
572781804,미사대로,107,0.051,1,8.0,8.0,10887.0,555.237,14408.2617,2754,2024
571654222,중대로,104,0.26,4,86.0,21.5,22987.5,5976.75,14389.0911,2755,2024|2024|2024|2024
571541994,황새울로200번길,107,0.055,1,6.0,6.0,7591.0,417.505,14371.0854,2756,2024
571358990,동탄원천로,107,0.042,1,8.0,8.0,13258.0,556.836,14366.8872,2757,2024
571500686,황새울로312번길,107,0.066,1,8.0,8.0,8438.5,556.941,14364.1786,2758,2024
572752239,대청로116번길,107,0.074,1,8.0,8.0,7533.5,557.479,14350.3163,2759,2024
572660882,위례광장로,107,0.174,2,16.0,8.0,6410.0,1115.34,14345.4014,2760,2024|2024
572781364,조정대로,103,0.058,1,8.0,8.0,9615.0,557.67,14345.4014,2761,2024
571759914,올림픽대로,108,0.087,1,8.0,8.0,6411.0,557.757,14343.1638,2762,2024
571541984,황새울로,107,0.079,1,8.0,8.0,7063.0,557.977,14337.5085,2763,2024
572647708,양산로4길,104,0.162,2,16.0,8.0,6890.0,1116.18,14334.6055,2764,2024|2024
477340588,화성로,106,0.033,1,8.0,8.0,16916.0,558.228,14331.0619,2765,2024
572662175,위례광장로2길,104,0.055,1,8.0,8.0,10163.0,558.965,14312.1662,2766,2024
572647760,하남대로,103,0.562,3,77.0,25.6667,9580.0,5383.96,14301.7407,2767,2024|2024|2024
571703225,올림픽대로,108,0.298,3,78.0,26.0,18326.0,5461.148,14282.7113,2768,2024|2024|2024
478242665,3.1만세로,107,0.069,1,8.0,8.0,8119.5,560.2455,14279.4543,2769,2024
572655226,수정로,107,0.035,1,8.0,8.0,16018.5,560.6475,14269.2155,2770,2024
572767392,대청로,107,0.059,1,8.0,8.0,9516.5,561.4735,14248.2236,2771,2024
571365978,동탄순환대로,107,0.253,2,77.0,38.5,21364.5,5405.2185,14245.4926,2772,2024|2024
571561007,수도권제1순환고속도로,108,0.223,5,87.0,17.4,27421.0,6114.883,14227.5821,2773,2024|2024|2024|2024|2024
571371618,,107,0.098,1,8.0,8.0,5744.0,562.912,14211.8129,2774,2024
571344673,효행로,105,0.04,1,8.0,8.0,14075.5,563.02,14209.0867,2775,2024
571772740,올림픽로,104,0.046,3,17.0,5.6667,26026.0,1197.196,14199.847,2776,2024|2024|2024
478242661,서해로,103,0.022,1,8.0,8.0,25641.0,564.102,14181.8324,2777,2024
571556772,분당내곡로,107,0.252,1,69.0,69.0,19311.0,4866.372,14178.9407,2778,2024
572603055,둔촌대로,107,0.02,1,8.0,8.0,28295.0,565.9,14136.7733,2779,2024
477141771,기아자동차로,107,0.122,1,8.0,8.0,4641.0,566.202,14129.233,2780,2024
571359114,10용사로,107,0.082,1,8.0,8.0,6907.0,566.374,14124.9422,2781,2024
572663115,헌릉로,104,0.107,1,8.0,8.0,5294.0,566.458,14122.8476,2782,2024
478343690,동화길,107,0.084,1,8.0,8.0,6747.0,566.748,14115.6211,2783,2024
571682216,송파대로,103,0.476,13,257.0,19.7692,38271.0,18216.996,14107.7047,2784,2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024|2024
572663191,위례대로,107,0.029,1,8.0,8.0,19560.5,567.2545,14103.0173,2785,2024
571347440,동탄지성로,107,0.039,1,8.0,8.0,14547.0,567.333,14101.0659,2786,2024
571500558,백현로101번길,107,0.077,2,9.0,4.5,8289.5,638.2915,14100.1408,2787,2024|2024
571773978,송파대로,103,0.144,3,77.0,25.6667,37943.0,5463.792,14092.7766,2788,2024|2024|2024
572541913,장미로132번길,107,0.088,1,6.0,6.0,4840.0,425.92,14087.1525,2789,2024
571387845,,107,0.079,1,6.0,6.0,5392.0,425.968,14085.5651,2790,2024
478244164,,107,0.741,1,69.0,69.0,6617.5,4903.5675,14071.3878,2791,2024
571372116,동탄순환대로30길,107,0.091,1,8.0,8.0,6254.5,569.1595,14055.8139,2792,2024
572663535,위례중앙로,104,0.034,1,8.0,8.0,16760.0,569.84,14039.0285,2793,2024
571365840,동탄기흥로,106,0.043,1,8.0,8.0,13254.0,569.922,14037.0086,2794,2024
572662279,성남대로,107,0.029,1,8.0,8.0,19655.0,569.995,14035.2108,2795,2024
571256160,,107,0.165,2,16.0,8.0,6921.5,1142.0475,14009.9252,2796,2024|2024
571663404,법원로,104,0.072,2,16.0,8.0,15892.0,1144.224,13983.276,2797,2024|2024
571254231,동탄순환대로3길,107,0.173,1,8.0,8.0,3312.5,573.0625,13960.0829,2798,2024
571351402,,107,0.085,1,8.0,8.0,6745.5,573.3675,13952.6569,2799,2024
572643201,동남로,104,0.035,1,8.0,8.0,16392.0,573.72,13944.0842,2800,2024
922643640,수정로466번길,107,0.178,2,16.0,8.0,6455.0,1148.99,13925.2735,2801,2024|2024
571370573,동탄순환대로,107,0.027,1,8.0,8.0,21294.5,574.9515,13914.2171,2802,2024
571772753,올림픽로,104,0.062,2,16.0,8.0,18556.0,1150.472,13907.3354,2803,2024|2024
572500515,돌마로366번길,107,0.072,1,8.0,8.0,7993.0,575.496,13901.0523,2804,2024
571540231,내정로107번길,107,0.101,1,8.0,8.0,5698.5,575.5485,13899.7843,2805,2024
571557864,대왕판교로,107,0.199,4,82.0,20.5,29673.0,5904.927,13886.7085,2806,2024|2024|2024|2024
571370593,동탄중앙로,107,0.035,1,8.0,8.0,16463.0,576.205,13883.9476,2807,2024
571501234,수내로,107,0.107,4,32.0,8.0,21549.0,2305.743,13878.3897,2808,2024|2024|2024|2024
572752844,초이로,107,0.057,1,8.0,8.0,10113.5,576.4695,13877.5772,2809,2024
571716283,석촌호수로,104,0.153,3,24.0,8.0,11329.5,1733.4135,13845.5135,2810,2024|2024|2024
572662307,위례광장로,104,0.055,1,8.0,8.0,10515.0,578.325,13833.0523,2811,2024
572774524,감일백제로,107,0.072,2,16.0,8.0,16066.0,1156.752,13831.8326,2812,2024|2024
572552532,구미로173번길,107,0.06,1,8.0,8.0,9647.0,578.82,13821.2225,2813,2024
571711025,도곡로,104,0.141,1,8.0,8.0,4106.0,578.946,13818.2145,2814,2024
571349504,동탄중앙로,107,0.033,1,8.0,8.0,17546.0,579.018,13816.4962,2815,2024
572641296,성내천로,104,0.106,1,8.0,8.0,5467.0,579.502,13804.9567,2816,2024
571665473,제2경인고속도로,108,0.028,1,8.0,8.0,20700.0,579.6,13802.6225,2817,2024
571500557,수내로46번길,107,0.076,1,8.0,8.0,7634.5,580.222,13787.826,2818,2024
571254258,동탄대로4길,107,0.238,3,22.0,7.3333,6704.5,1595.671,13787.3033,2819,2024|2024|2024
478345130,효행로291번길,107,0.128,1,8.0,8.0,4537.0,580.736,13775.6227,2820,2024
571664677,대왕판교로,105,0.073,4,28.0,7.0,27856.0,2033.488,13769.4444,2821,2024|2024|2024|2024
572647605,동남로18길,104,0.114,2,8.0,4.0,5099.0,581.286,13762.5885,2822,2024|2024
571354540,문시로,107,0.044,1,6.0,6.0,9910.0,436.04,13760.2055,2823,2024
571375557,동탄대로24길,107,0.185,2,16.0,8.0,6289.0,1163.465,13752.0252,2824,2024|2024
478342920,화성로1946번길,107,0.339,1,8.0,8.0,1716.5,581.8935,13748.2202,2825,2024
571371291,,107,0.108,1,8.0,8.0,5396.0,582.768,13727.5897,2826,2024
572783099,미사강변대로,107,0.025,1,8.0,8.0,23327.0,583.175,13718.0092,2827,2024
571501293,돌마로,107,0.027,1,8.0,8.0,21612.5,583.5375,13709.4874,2828,2024
478342761,동화새터길,107,0.078,1,8.0,8.0,7488.0,584.064,13697.1291,2829,2024
571682060,,104,0.033,1,8.0,8.0,17713.0,584.529,13686.2328,2830,2024
572782538,하남대로,103,0.031,1,8.0,8.0,18869.0,584.939,13676.6398,2831,2024
571254762,동탄대로6길,107,0.254,3,20.0,6.6667,5758.5,1462.659,13673.7271,2832,2024|2024|2024
571369778,동탄기흥로,106,0.157,3,24.0,8.0,11187.5,1756.4375,13664.0216,2833,2024|2024|2024
572501370,서현로,105,0.034,2,16.0,8.0,34444.5,1171.113,13662.2171,2834,2024|2024
478244404,행정중앙2로,107,0.106,1,8.0,8.0,5532.0,586.392,13642.7509,2835,2024
571370424,여울로,107,0.09,1,8.0,8.0,6515.5,586.395,13642.6811,2836,2024
572753236,미사대로,107,0.147,2,77.0,38.5,38419.0,5647.593,13634.127,2837,2024|2024
571682300,여수대로,107,0.021,1,8.0,8.0,28035.0,588.735,13588.4566,2838,2024
572672418,헌릉로,104,0.129,3,85.0,28.3333,48536.0,6261.144,13575.7938,2839,2024|2024|2024
572553788,돌마로,107,0.134,3,24.0,8.0,13195.0,1768.13,13573.6626,2840,2024|2024|2024
478340452,세자로,106,0.077,1,8.0,8.0,7658.0,589.666,13567.0023,2841,2024
572768079,미사대로,103,0.044,1,8.0,8.0,13409.0,589.996,13559.414,2842,2024
571550000,,107,0.11,1,8.0,8.0,5364.0,590.04,13558.4028,2843,2024
571362572,,107,0.159,1,8.0,8.0,3712.0,590.208,13554.5435,2844,2024
572648382,,107,0.107,1,8.0,8.0,5516.0,590.212,13554.4516,2845,2024
572660462,위례대로,107,0.036,1,8.0,8.0,16398.5,590.346,13551.375,2846,2024
572767455,미사대로,107,0.097,2,16.0,8.0,12175.0,1180.975,13548.1276,2847,2024|2024
572649374,수정북로,107,0.227,2,16.0,8.0,5210.0,1182.67,13528.7105,2848,2024|2024
571702282,오금로,104,0.036,1,8.0,8.0,16427.5,591.39,13527.4523,2849,2024
572501127,분당로,107,0.044,1,8.0,8.0,13444.5,591.558,13523.6105,2850,2024
572655572,공원로,107,0.065,2,16.0,8.0,18212.0,1183.78,13516.0249,2851,2024|2024
571255015,경기동로,105,0.028,1,8.0,8.0,21143.0,592.004,13513.4222,2852,2024
571668272,고등로,107,0.101,1,8.0,8.0,5863.0,592.163,13509.7938,2853,2024
572651356,마지로,107,0.044,1,8.0,8.0,13459.0,592.196,13509.0409,2854,2024
571349593,동탄중앙로,107,0.226,2,70.0,35.0,22969.5,5191.107,13484.5997,2855,2024|2024
572660890,위례서로,107,0.037,2,9.0,4.5,18043.0,667.591,13481.3082,2856,2024|2024
571663695,정의로,104,0.051,1,8.0,8.0,11644.0,593.844,13471.5515,2857,2024
477356695,서해안고속도로,101,0.095,1,69.0,69.0,53941.0,5124.395,13465.0042,2858,2024
571347223,개나리길,107,0.202,2,16.0,8.0,5888.0,1189.376,13452.4322,2859,2024|2024
571702044,올림픽로,104,0.034,3,9.0,3.0,19694.5,669.613,13440.5993,2860,2024|2024|2024
571773303,송파대로,104,0.069,2,9.0,4.5,9706.0,669.714,13438.5723,2861,2024|2024
571664620,정의로,104,0.06,1,8.0,8.0,9924.5,595.47,13434.7658,2862,2024
572754423,창우로,107,0.258,4,93.0,23.25,26893.0,6938.394,13403.6781,2863,2024|2024|2024|2024
571605154,백제고분로,104,0.035,1,8.0,8.0,17066.0,597.31,13393.3803,2864,2024
478244320,행정서로,107,0.119,1,8.0,8.0,5021.0,597.499,13389.1437,2865,2024
571347114,동탄순환대로,107,0.07,1,8.0,8.0,8544.0,598.08,13376.137,2866,2024
571744800,올림픽대로,108,0.339,5,94.0,18.8,20736.0,7029.504,13372.2095,2867,2024|2024|2024|2024|2024
478248714,3.1만세로,107,0.114,1,8.0,8.0,5248.0,598.272,13371.8442,2868,2024
571552828,,107,0.094,1,8.0,8.0,6369.5,598.733,13361.5485,2869,2024
478341298,매송고색로,105,0.265,3,85.0,28.3333,24008.0,6362.12,13360.3264,2870,2024|2024|2024
478362321,봉영로,103,0.088,1,8.0,8.0,6809.0,599.192,13351.3131,2871,2024
571350756,경기대로,107,0.109,1,8.0,8.0,5497.5,599.2275,13350.5221,2872,2024
571348779,효행로,105,0.035,1,6.0,6.0,12845.0,449.575,13345.9378,2873,2024
571548520,서현로,105,0.031,3,17.0,5.6667,41147.5,1275.5725,13327.3491,2874,2024|2024|2024
572746333,덕풍공원로,107,0.067,1,8.0,8.0,8963.0,600.521,13321.7656,2875,2024
571367408,동탄순환대로,107,0.058,2,16.0,8.0,20721.5,1201.847,13312.8426,2876,2024|2024
572500765,매화로,107,0.089,1,8.0,8.0,6753.0,601.017,13310.7716,2877,2024
571558218,대왕판교로,105,0.021,2,9.0,4.5,32213.5,676.4835,13304.0939,2878,2024|2024
572647166,성남대로1416번길,107,0.133,1,8.0,8.0,4532.5,602.8225,13270.9048,2879,2024
571726324,올림픽로33길,104,0.225,2,16.0,8.0,5365.5,1207.2375,13253.3988,2880,2024|2024
571367892,효행로,106,0.05,2,9.0,4.5,13582.0,679.1,13252.8346,2881,2024|2024
572500362,,107,0.11,1,8.0,8.0,5493.0,604.23,13239.9914,2882,2024
571728860,올림픽로,104,0.049,2,16.0,8.0,24671.0,1208.879,13235.4024,2883,2024|2024
571344863,화산중앙로,107,0.126,1,8.0,8.0,4798.0,604.548,13233.027,2884,2024
477351654,,107,0.106,1,8.0,8.0,5712.5,605.525,13211.6758,2885,2024
571461949,무지개로,107,0.368,5,40.0,8.0,8230.0,3028.64,13207.2481,2886,2024|2024|2024|2024|2024
571540294,성남대로,107,0.044,2,16.0,8.0,27540.5,1211.782,13203.6951,2887,2024|2024
572765154,미사강변동로,107,0.032,1,8.0,8.0,18935.5,605.936,13202.7145,2888,2024
478353182,삼천병마로,107,0.073,1,8.0,8.0,8302.0,606.046,13200.3181,2889,2024
572610518,오금로,104,0.32,2,77.0,38.5,18236.0,5835.52,13195.0537,2890,2024|2024
571364568,동탄문화센터로,107,0.164,7,48.0,6.8571,22181.5,3637.766,13194.9114,2891,2024|2024|2024|2024|2024|2024|2024
572500495,양현로310번길,107,0.095,1,8.0,8.0,6393.0,607.335,13172.3019,2892,2024
571541205,백현로,107,0.036,1,8.0,8.0,16875.5,607.518,13168.3341,2893,2024
572663103,둔촌대로,107,0.118,2,9.0,4.5,5793.0,683.574,13166.0947,2894,2024|2024
571358928,봉영로,103,0.055,1,8.0,8.0,11051.0,607.805,13162.1161,2895,2024
571370491,동탄신리천로,107,0.028,1,8.0,8.0,21732.5,608.51,13146.8669,2896,2024
572655374,산성대로437번길,107,0.117,1,8.0,8.0,5203.5,608.8095,13140.3994,2897,2024
571371112,동탄대로,107,0.03,1,8.0,8.0,20329.5,609.885,13117.227,2898,2024
571743850,풍성로26길,104,0.092,1,8.0,8.0,6635.5,610.466,13104.7429,2899,2024
478250280,삼천병마로,103,0.074,1,8.0,8.0,8250.0,610.5,13104.0131,2900,2024
571347142,삼성1로,107,0.038,1,8.0,8.0,16072.5,610.755,13098.542,2901,2024
571346785,동탄반송3길,107,0.097,1,8.0,8.0,6296.5,610.7605,13098.424,2902,2024
571353992,여울로,107,0.091,1,8.0,8.0,6712.5,610.8375,13096.7729,2903,2024
571542791,성남대로,107,0.113,5,33.0,6.6,22314.0,2521.482,13087.5414,2904,2024|2024|2024|2024|2024
571349361,,107,0.117,1,8.0,8.0,5228.0,611.676,13078.8195,2905,2024
572672050,성남대로,103,0.082,5,31.0,6.2,28950.0,2373.9,13058.6798,2906,2024|2024|2024|2024|2024
571646188,산성대로,107,0.063,2,16.0,8.0,19450.0,1225.35,13057.4938,2907,2024|2024
571355066,,107,0.082,1,6.0,6.0,5612.0,460.184,13038.263,2908,2024
572610863,제일로,107,0.129,1,8.0,8.0,4764.5,614.6205,13016.162,2909,2024
571542816,분당수서로,107,0.042,2,16.0,8.0,29294.5,1230.369,13004.2288,2910,2024|2024
571561013,수도권제1순환고속도로,108,0.082,1,69.0,69.0,64731.0,5307.942,12999.3885,2911,2024
478340723,효행로,105,0.05,1,8.0,8.0,12321.0,616.05,12985.9589,2912,2024
572763820,아리수로,107,0.033,1,8.0,8.0,18678.5,616.3905,12978.7854,2913,2024
478241258,서해로,103,0.242,2,77.0,38.5,24522.5,5934.445,12975.0971,2914,2024|2024
572668753,위례대로,104,0.039,1,8.0,8.0,15813.5,616.7265,12971.7144,2915,2024
478241321,방골길,107,0.086,1,6.0,6.0,5382.0,462.852,12963.107,2916,2024
571558329,판교로,107,0.031,1,8.0,8.0,19916.0,617.396,12957.6479,2917,2024
571668257,송파대로,104,0.055,2,9.0,4.5,12629.0,694.595,12957.1909,2918,2024|2024
571772813,올림픽로,104,0.043,1,8.0,8.0,14359.0,617.437,12956.7875,2919,2024
477341569,남양성지로,107,0.167,2,16.0,8.0,7402.0,1236.134,12943.5806,2920,2024|2024
571557512,분당내곡로,107,0.075,2,16.0,8.0,16524.0,1239.3,12910.514,2921,2024|2024
478240704,서봉로,106,0.049,1,6.0,6.0,9499.0,465.451,12890.7232,2922,2024
477353650,시청로,106,0.046,1,8.0,8.0,13492.5,620.655,12889.6086,2923,2024
571373770,,107,0.171,2,16.0,8.0,7267.5,1242.7425,12874.7508,2924,2024|2024
572655326,산성대로,107,0.065,1,8.0,8.0,9566.0,621.79,12866.0802,2925,2024
572647937,희망로,107,0.05,1,8.0,8.0,12436.5,621.825,12865.356,2926,2024
572660392,자혜로17번길,107,0.111,1,8.0,8.0,5604.0,622.044,12860.8266,2927,2024
478354279,비봉매송고속화도로,108,0.38,1,8.0,8.0,1637.0,622.06,12860.4958,2928,2024
572611070,제일로,107,0.136,4,30.0,7.5,17177.0,2336.072,12842.0699,2929,2024|2024|2024|2024
572655900,순암로,107,0.096,1,8.0,8.0,6496.5,623.664,12827.4199,2930,2024
571343133,영통로,106,0.027,1,8.0,8.0,23102.0,623.754,12825.5691,2931,2024
571341114,삼성1로,106,0.076,1,8.0,8.0,8216.0,624.416,12811.9715,2932,2024
571544432,내정로129번길,107,0.097,1,8.0,8.0,6437.5,624.4375,12811.5304,2933,2024
572651516,거마로,104,0.044,1,8.0,8.0,14195.0,624.58,12808.6074,2934,2024
572610692,남문로,107,0.086,1,6.0,6.0,5447.0,468.442,12808.416,2935,2024
571682280,대왕판교로,105,0.129,5,40.0,8.0,24243.0,3127.347,12790.3939,2936,2024|2024|2024|2024|2024
478243424,행정서로,107,0.112,1,8.0,8.0,5585.0,625.52,12789.3593,2937,2024
571255248,동탄대로1길,107,0.3,3,24.0,8.0,6257.5,1877.25,12784.6584,2938,2024|2024|2024
572542436,장미로,107,0.241,4,32.0,8.0,10402.5,2507.0025,12764.2473,2939,2024|2024|2024|2024
571500221,내정로173번길,107,0.082,1,8.0,8.0,7651.0,627.382,12751.4019,2940,2024
572671357,탄천동로,104,0.205,1,69.0,69.0,26397.0,5411.385,12750.8946,2941,2024
571668248,,104,0.071,1,8.0,8.0,8837.0,627.427,12750.4873,2942,2024
572767490,올림픽로,104,0.071,5,18.0,3.6,19901.5,1413.0065,12738.7949,2943,2024|2024|2024|2024|2024
571560961,창업로,107,0.068,1,8.0,8.0,9238.0,628.184,12735.1222,2944,2024
571649426,대왕판교로,105,0.036,1,8.0,8.0,17457.0,628.452,12729.6914,2945,2024
571371347,동탄기흥로277번길,107,0.116,1,8.0,8.0,5419.0,628.604,12726.6133,2946,2024
572603402,둔촌대로,107,0.053,1,8.0,8.0,11860.5,628.6065,12726.5626,2947,2024
572774517,서하남로48번길,107,0.078,1,8.0,8.0,8063.0,628.914,12720.3401,2948,2024
571501116,구미로,107,0.091,2,14.0,7.0,12114.0,1102.374,12699.8641,2949,2024|2024
571370655,동탄산척로2나길,107,0.021,1,1.0,1.0,3752.0,78.792,12691.6438,2950,2024
571663708,법원로,104,0.045,1,8.0,8.0,14025.0,631.125,12675.7774,2951,2024
571368190,서부로,107,0.173,1,69.0,69.0,31471.0,5444.483,12673.3796,2952,2024
571544971,판교로,107,0.037,1,8.0,8.0,17101.0,632.737,12643.4838,2953,2024
478342433,참샘길,107,0.229,2,12.0,6.0,4145.5,949.3195,12640.6336,2954,2024|2024
571501156,,107,0.037,1,6.0,6.0,12835.0,474.895,12634.3718,2955,2024
572672214,성남대로,103,0.03,1,8.0,8.0,21130.0,633.9,12620.2871,2956,2024
571345997,병점중앙로,107,0.103,1,8.0,8.0,6154.5,633.9135,12620.0183,2957,2024
572541014,성남대로926번길,107,0.069,1,6.0,6.0,6895.0,475.755,12611.5332,2958,2024
572553980,새마을로,107,0.072,1,8.0,8.0,8829.5,635.724,12584.0774,2959,2024
572782443,,104,0.149,2,16.0,8.0,8537.5,1272.0875,12577.7511,2960,2024|2024
571542216,금곡로,107,0.107,1,8.0,8.0,5944.5,636.0615,12577.4001,2961,2024
571358964,동탄원천로,107,0.04,1,8.0,8.0,15905.0,636.2,12574.6621,2962,2024
571370402,동탄대로,107,0.047,2,16.0,8.0,27088.5,1273.1595,12567.1607,2963,2024|2024
571370437,동탄순환대로,107,0.029,1,8.0,8.0,21983.0,637.507,12548.8818,2964,2024
572541684,성남대로925번길,107,0.08,1,8.0,8.0,7970.0,637.6,12547.0514,2965,2024
478355765,서부로,107,0.022,1,8.0,8.0,28989.0,637.758,12543.943,2966,2024
478342349,안녕남로,107,0.088,2,8.0,4.0,7248.0,637.824,12542.645,2967,2024|2024
571353984,효행로,105,0.039,1,8.0,8.0,16368.0,638.352,12532.2706,2968,2024
571604077,삼전로2길,104,0.142,1,8.0,8.0,4496.0,638.432,12530.7002,2969,2024
571755227,석촌호수로,104,0.144,3,22.0,7.3333,12203.0,1757.232,12519.6901,2970,2024|2024|2024
571555414,경부고속도로,101,0.382,1,69.0,69.0,14434.0,5513.788,12514.0829,2971,2024
572754715,월호로,107,0.097,1,8.0,8.0,6591.5,639.3755,12512.2092,2972,2024
572510143,발이봉로15번길,107,0.11,1,8.0,8.0,5817.0,639.87,12502.5396,2973,2024
571679923,양재대로,104,0.057,3,24.0,8.0,33705.0,1921.185,12492.2899,2974,2024|2024|2024
571345988,병점4로,107,0.188,2,14.0,7.0,5971.0,1122.548,12471.627,2975,2024|2024
572544614,장미로100번길,107,0.102,1,8.0,8.0,6295.5,642.141,12458.323,2976,2024
572766642,미사강변북로30번길,107,0.091,1,8.0,8.0,7062.0,642.642,12448.6106,2977,2024
572672440,헌릉로,104,0.035,2,16.0,8.0,36740.0,1285.9,12442.6472,2978,2024|2024
572602205,송이로32길,104,0.223,2,16.0,8.0,5771.0,1286.933,12432.6597,2979,2024|2024
571554844,판교역로,107,0.037,1,8.0,8.0,17441.0,645.317,12397.008,2980,2024
572640220,둔촌대로309번길,107,0.08,1,8.0,8.0,8072.0,645.76,12388.5035,2981,2024
478343849,상봉길,107,0.161,2,12.0,6.0,6019.5,969.1395,12382.1184,2982,2024|2024
571351810,영통로,106,0.072,3,20.0,6.6667,22451.5,1616.508,12372.3483,2983,2024|2024|2024
571556364,정자일로6번길,107,0.179,2,16.0,8.0,7227.5,1293.7225,12367.4126,2984,2024|2024
571365180,동탄중앙로,107,0.194,3,78.0,26.0,32511.5,6307.231,12366.7581,2985,2024|2024|2024
478248646,서해로,103,0.263,1,69.0,69.0,21227.5,5582.8325,12359.3176,2986,2024
571704573,올림픽로35길,104,0.124,2,16.0,8.0,10441.0,1294.684,12358.228,2987,2024|2024
572660884,위례광장로,107,0.18,2,16.0,8.0,7197.5,1295.55,12349.9672,2988,2024|2024
572671647,,107,0.13,2,14.0,7.0,8723.0,1133.99,12345.7879,2989,2024|2024
571359550,동탄중앙로,107,0.035,1,8.0,8.0,18544.0,649.04,12325.8967,2990,2024
571343750,병점중앙로156번길,107,0.131,1,8.0,8.0,4955.0,649.105,12324.6624,2991,2024
571372136,동탄청계로,107,0.093,1,8.0,8.0,6982.0,649.326,12320.4677,2992,2024
571738134,올림픽로35가길,104,0.061,1,8.0,8.0,10655.5,649.9855,12307.9669,2993,2024
571556630,구미로,107,0.14,1,8.0,8.0,4643.5,650.09,12305.9884,2994,2024
571711030,올림픽대로,108,0.034,1,8.0,8.0,19129.0,650.386,12300.3878,2995,2024
571556856,판교역로,107,0.087,1,8.0,8.0,7488.0,651.456,12280.1847,2996,2024
572761038,신장로,107,0.087,1,8.0,8.0,7489.0,651.543,12278.5449,2997,2024
571664559,정의로,104,0.064,1,8.0,8.0,10187.5,652.0,12269.9387,2998,2024
478354437,,107,0.121,1,8.0,8.0,5398.0,653.158,12248.185,2999,2024
572610121,마천로35길,104,0.078,2,6.0,3.0,6284.0,490.152,12241.1007,3000,2024|2024
572643853,중대로15길,104,0.097,1,8.0,8.0,6739.0,653.683,12238.3479,3001,2024
478243223,향남로,107,0.148,2,16.0,8.0,8838.0,1308.024,12232.1915,3002,2024|2024
571349292,동탄반석로,107,0.181,2,16.0,8.0,7240.5,1310.5305,12208.7964,3003,2024|2024
572704155,하남대로,103,0.043,1,8.0,8.0,15242.5,655.4275,12205.7741,3004,2024
572542978,성남대로,107,0.072,1,6.0,6.0,6831.0,491.832,12199.2876,3005,2024
571679801,양재대로,104,0.181,2,77.0,38.5,34921.0,6320.701,12182.1931,3006,2024|2024
572782397,양재대로,104,0.198,1,69.0,69.0,28632.0,5669.136,12171.1668,3007,2024
