﻿bis_id,stn_nm,lon,lat,grid_gid,link_id
GGB233000126,호반베르디움3차,127.1141,37.1794,다사657090,571371296
GGB233000127,자이.우남퍼스트빌,127.0998667,37.2048333,다사644118,571367000
GGB233000128,바이오밸리,126.7693667,37.1722667,다사351084,477351734
GGB233000129,신안2차.반도4차,127.11605,37.1999833,다사659113,571370451
GGB233000130,예미지시그너스.우남퍼스트빌,127.0985667,37.2031333,다사643116,571370749
GGB233000131,계룡.영천초,127.1048833,37.2039333,다사649117,571367400
GGB233000132,천산아파트,126.8648167,37.2354333,다사436153,477341829
GGB233000133,요골,126.9631833,37.10345,다사523006,478253595
GGB233000134,호반베르디움.롯데캐슬,127.1112333,37.1971833,다사654110,571367296
GGB233000135,한백초중교,127.1146667,37.20705,다사658120,921367244
GGB233000136,육일리마을회관,126.7249833,37.2072833,다사312123,476340352
GGB233000137,롯데캐슬.포스코더샵,127.0985,37.1997333,다사643112,571370747
GGB233000138,남양뉴타운1단지,126.8328,37.20875,다사407124,477351879
GGB233000139,한화.호반.대원,127.1049833,37.1971,다사649109,571367304
GGB233000140,봉담성당앞,126.95605,37.2108667,다사517125,478345910
GGB233000141,영천1동,127.0942333,37.2152333,다사639130,571370814
GGB233000142,동탄자동차검사소,127.0946,37.2175833,다사640132,571349549
GGB233000143,동탄자동차검사소,127.0948167,37.2175167,다사640132,571351339
GGB233000144,영천1동,127.0945167,37.2151833,다사640130,571370814
GGB233000145,봉담성당앞,126.9562167,37.2109833,다사517126,478345910
GGB233000146,반월자이더파크,127.0464667,37.2280333,다사597144,571370729
GGB233000147,에일린의뜰아파트,127.0862333,37.1901333,다사632102,571376510
GGB233000148,롤링힐스,126.8395667,37.19185,다사413105,477342473
GGB233000149,한백초중교,127.1147667,37.2072333,다사658121,921367244
GGB233000150,반도유보라.센트럴푸르지오,127.1152167,37.1987667,다사658111,571367288
GGB233000151,금강포란재아파트정문,126.855,37.18695,다사427099,477341234
GGB233000152,금곡동,127.07835,37.1683833,다사625078,571244806
GGB233000153,금곡1리,127.0789667,37.1714333,다사626081,571383595
GGB233000154,한증막,127.0800167,37.1748833,다사627085,571350842
GGB233000155,금곡2리,127.0781333,37.1835833,다사625095,571350842
GGB233000156,대영가든,127.0797833,37.1779667,다사626088,571350842
GGB233000157,천산아파트,126.8647667,37.23535,다사436153,477341829
GGB233000158,비봉우체국,126.8695833,37.23505,다사440153,477344290
GGB233000159,비봉우체국,126.8698167,37.2351,다사441153,477344290
GGB233000160,만의사.마을회관,127.13865,37.2049167,다사679118,572344191
GGB233000161,반도3차.금강1차,127.1026667,37.1823667,다사647093,571371128
GGB233000162,나래학교.더샵레이크,127.1057,37.1759,다사649086,571370629
GGB233000163,남양아이파크,126.8334667,37.2054167,다사408120,477348724
GGB233000164,반도1차.경남,127.1107667,37.2031667,다사654116,571367396
GGB233000165,남양상회,127.0767667,37.1623833,다사624071,571252534
GGB233000166,꽃가마약수터,127.09995,37.1590833,다사644067,571253534
GGB233000167,장지동,127.1153667,37.15575,다사658064,571255258
GGB233000168,장지동농협,127.1179333,37.15505,다사660063,571255267
GGB233000169,한원IC,127.12245,37.15295,다사664060,571255145
GGB233000170,반도10차,127.1273667,37.1663333,다사669075,572217047
GGB233000171,경기도종합사격장,126.9570333,37.0926,다바517994,478248633
GGB233000172,남양상회,127.0779,37.1639333,다사625073,571252534
GGB233000173,야목교차로,126.8786167,37.2651667,다사449186,478466912
GGB233000174,야목교차로,126.8787333,37.2653167,다사449186,478466912
GGB233000175,행복주택28단지,127.0934,37.1638833,다사639073,571255280
GGB233000176,행복주택28단지,127.0936333,37.1639667,다사639073,571255280
GGB233000177,매향2리입구,126.7725833,37.0521167,다바353950,477148223
GGB233000178,매향2리입구,126.7727667,37.0519333,다바353950,477148223
GGB233000179,매송면행정복지센터,126.90985,37.2526833,다사476172,478340601
GGB233000180,매송면행정복지센터,126.9100833,37.2525333,다사476172,478340601
GGB233000182,동원4차.현대트랜시스,127.10605,37.2167,다사650131,571372225
GGB233000183,현대트랜시스.동원4차,127.1055333,37.2168667,다사650131,571372225
GGB233000184,힐스테이트동탄,127.1204833,37.1829,다사663094,571371214
GGB233000185,영내사거리,127.0927667,37.2159333,다사638130,571370808
GGB233000186,영내사거리,127.0936667,37.2161167,다사639131,571370808
GGB233000187,기산베스트빌,126.8226833,37.19545,다사398109,477350322
GGB233000188,남양뉴타운.양우내안애,126.8243667,37.2022833,다사400117,477352175
GGB233000189,화성시청.모두누림센터,126.82845,37.1983667,다사404112,477351762
GGB233000190,공군부대입구,126.8312667,37.19625,다사406110,477351862
GGB233000191,대광아파트,126.8340667,37.19425,다사408108,477351765
GGB233000192,금광포란재아파트,126.85505,37.1833667,다사427095,477310023
GGB233000193,하저3리.한미약품,126.8658167,37.1810167,다사437093,477342458
GGB233000194,하저4리.안산동,126.8714,37.17535,다사441086,927354100
GGB233000195,율암2리.쇄네,126.8725667,37.1739667,다사443085,477353633
GGB277100614,남양로진입(미정차),126.8125833,37.1708,다사389082,477340372
GGB277100615,동탄2차고지(미정차),127.1032167,37.1556333,다사647063,571254710
GGB277102653,용건릉(미정차),126.9881333,37.2071833,다사545121,478340452
GGB277102693,병점육교(미정차),127.0301333,37.2088833,다사583123,571385308
GGB277102694,왕림교차로(미정차),126.9390167,37.19295,다사502106,478340534
GGB277104331,차고지대기(미정차),126.8389,37.2028833,다사413117,477350946
GGB277104332,고매1교(미정차),127.1183833,37.2193833,다사661134,571367574
GGB277104335,수화교차로(미정차),126.814,37.2527,다사391173,477352085
GGB277104336,수화교차로(미정차),126.8135833,37.2526833,다사391173,477352085
GGB277104346,반월삼거리(미정차),127.072,37.2268167,다사620143,571386859
GGB277104372,기점진입전(미정차),127.1032667,37.1578333,다사647066,571254620
GGB277104373,중리IC(미정차),127.12695,37.2087167,다사668122,572349408
GGB277102825,송산마도TG(미정차),126.7550333,37.2093,다사338125,477348546
GGB277102826,송산마도TG(미정차),126.7548833,37.2095167,다사338125,477348540
GGB277102846,봉담IC(미정차),126.9563667,37.2292667,다사517146,478353863
GGB277102847,봉담IC(미정차),126.9570833,37.2286833,다사518145,478353861
GGB277104709,고매1교(미정차),127.1179333,37.2193833,다사661134,571367574
GGB277104710,중리IC(미정차),127.1248667,37.2085833,다사667122,572349386
GGB277102853,향남IC(미정차),127.0003667,37.12985,다사556035,571246406
GGB277102854,향남IC(미정차),127.0005833,37.1293333,다사556035,478255430
GGB277104772,신리IC(미정차),127.1238667,37.17075,다사666080,571371263
GGB277104773,신리IC(미정차),127.1232667,37.1703167,다사665080,571371264
GGB277104803,장지IC(미정차),127.1210833,37.1538333,다사663061,571255084
GGB277104804,장지IC(미정차),127.1211667,37.1534667,다사663061,571255116
GGB277104805,장지IC(미정차),127.1213333,37.1534333,다사663061,571255116
GGB277104808,치동천5교교차로(미정차),127.11355,37.2034167,다사657116,571367410
GGB277104809,청계교차로(미정차),127.12275,37.1906667,다사665102,571371574
GGB277104810,치동천2교교차로(미정차),127.0990833,37.2049333,다사644118,571366926
GGB277104811,현대트랜시스진입전(미정차),127.1007667,37.2137333,다사645128,571379058
GGB277104812,현천교차로(미정차),126.8921333,37.2569333,다사460177,478466906
GGB277104813,어천육교(미정차),126.9057833,37.2485167,다사473167,478342113
GGB277104814,원평교차로(미정차),126.9233833,37.2438167,다사488162,478341278
GGB277104815,원평교차로(미정차),126.9240333,37.2439167,다사489162,478341278
GGB277104818,함백교차로(미정차),126.90795,37.2737333,다사475195,478476501
GGB277101611,제암교차로(미정차),126.9024167,37.11885,다사469024,478246422
GGB277101618,고온리종점(미정차),126.7499833,37.0384667,다바332935,477142658
GGB277101619,호곡리(미정차),126.7739667,37.1183833,다사355024,477247984
GGB277101636,기흥동탄IC(미정차),127.0969833,37.2166167,다사642131,571351335
GGB277101677,원안1리(미정차),126.77745,37.1047833,다사357009,477242878
GGB277101678,점촌교차로(미정차),126.91685,37.1418,다사482049,478253558
GGB277101693,가재교차로(미정차),126.922,37.1491167,다사486057,478243013
GGB277101700,숙곡교차로(미정차),126.8987333,37.2546667,다사466174,478455700
GGB277101708,왕림교차로(미정차),126.9393333,37.1929,다사502106,478353182
GGB277101732,가재교차로(미정차),126.9223,37.149,다사486057,478243013
GGB277101750,팔탄입구삼거리(미정차),126.9315833,37.1635833,다사495073,478240446
GGB277101757,뒷말(미정차),126.7724167,37.07975,다바353981,477141540
GGB277101775,팔탄입구삼거리(미정차),126.9317833,37.1636,다사495073,478240447
GGB277101785,서동탄역사거리(미정차),127.05285,37.1989,다사603112,571349674
GGB277101809,장전도착(미정차),126.8356667,37.2650333,다사410186,477456880
GGB277101822,서동탄역출발(미정차),127.0515,37.1974167,다사601110,571354070
GGB277103444,동탄JC(미정차),127.0957833,37.1778833,다사641088,571387021
GGB277103445,동탄JC(미정차),127.0962,37.1774333,다사641088,571371585
GGB277101836,병점정형외과(미정차),127.0366167,37.20605,다사588120,571348818
GGB277101841,매송지하차도(미정차),126.8849667,37.2806333,다사454203,478457496
GGB277101878,숙곡교차로(미정차),126.8989167,37.2545833,다사466174,478455700
GGB277101884,기흥동탄TG(미정차),127.0917,37.2169833,다사637132,571351354
GGB277101890,쌍학리(미정차),126.9001,37.2385333,다사467156,478354672
GGB277101908,기흥동탄TG(미정차),127.0915667,37.21655,다사637131,571349577
GGB277101927,봉담IC교차로(미정차),126.9572333,37.22935,다사518146,478353763
GGB277101941,장전출발(미정차),126.8357,37.2648833,다사410186,477456880
GGB277103517,천천IC(미정차),126.9501167,37.24605,다사512164,478310245
GGB277103518,천천IC(미정차),126.9505833,37.2459833,다사512164,478354246
GGB277103584,비봉IC(미정차),126.8821333,37.2438,다사452162,478300677
GGB277103585,비봉IC(미정차),126.8824167,37.24345,다사452162,478340471
GGB277103586,발안IC(미정차),126.8820167,37.12375,다사451029,478240377
GGB277103587,발안IC(미정차),126.8824333,37.1234833,다사451029,478200488
GGB277103588,발안TG(미정차),126.8871667,37.1213667,다사455026,478210049
GGB277103589,발안TG(미정차),126.8877667,37.1216667,다사456027,478240378
GGB277101969,덕다리(미정차),126.8332833,37.04975,다바407947,477142998
GGB277101972,양감IC(미정차),126.9947167,37.0981333,다사550000,478255431
GGB277101997,궁평1교차로(미정차),126.6892167,37.1183333,다사279024,476240610
GGB277102009,봉담IC진입(미정차),126.957,37.2272,다사518143,478353766
GGB277102010,장짐삼거리(미정차),126.9015667,37.1394,다사468046,478241888
GGB277102014,화성벌말초(미정차),127.0378333,37.2015333,다사589115,571359140
GGB277102040,점촌교차로(미정차),126.9170167,37.1415833,다사482049,478248462
GGB277103611,양노교차로(미정차),126.8757,37.2235333,다사446140,478340634
GGB277103612,양노교차로(미정차),126.8757167,37.2230833,다사446139,478340642
GGB277103617,정남IC(미정차),126.9705,37.1850333,다사530097,478357017
GGB277103618,정남IC(미정차),126.9710333,37.1848667,다사530096,478344738
GGB277102091,장덕동(미정차),126.8182,37.1676667,다사394078,477253443
GGB277102247,기흥동탄IC(미정차),127.0972833,37.21625,다사642131,2023002146
GGB277103853,송산마도IC(미정차),126.7596333,37.2099,다사343125,477348472
GGB277103854,송산마도IC(미정차),126.7599667,37.2093833,다사343125,477351573
GGB277103887,조암IC(미정차),126.8182667,37.1186333,다사394024,477246236
GGB277103888,조암IC(미정차),126.8188667,37.1184167,다사394024,477246210
GGB277102349,궁평리(미정차),126.68825,37.1090167,다사278014,476100013
GGB277102350,궁평리(미정차),126.70105,37.0990333,다사290003,476100013
GGB277102351,매향리(미정차),126.7175167,37.0861,다바304988,476100013
GGB277102383,덕리(미정차),126.9358333,37.16995,다사499080,478242648
GGB277103991,호수공원아이파크(미정차),127.1069,37.1655333,다사650074,571254797
GGB277103992,호수공원미래체험관(미정차),127.1069167,37.1683167,다사651078,571254727
GGB277103993,A74블럭(미정차),127.115,37.1659,다사658075,571254799
GGB277104031,향남TG(미정차),126.99555,37.1264833,다사551032,478244138
GGB277104032,향남TG(미정차),126.996,37.12645,다사552032,478244134
GGB277104151,양감교차로(미정차),126.9204167,37.0764667,다바484976,478147608
GGB277104152,향남교차로(미정차),126.92655,37.1116167,다사490015,478255580
GGB277104153,가재교차로(미정차),126.9225667,37.1488333,다사487057,478241411
GGB277104154,가재교차로(미정차),126.9218167,37.1489333,다사486057,478243013
GGB277104155,향남교차로(미정차),126.9262333,37.1117167,다사490016,478250168
GGB277104156,양감교차로(미정차),126.9200167,37.0765667,다바484977,478147584
GGB277102393,발안리(미정차),126.9063333,37.1313167,다사472037,478242051
GGB277102431,가람아파트(미정차),126.9085833,37.13665,다사474043,478241093
GGB277102459,현대기아연구소(미정차),126.8446833,37.1639667,다사418074,477246694
GGB277102501,봉담IC교차로(미정차),126.9568833,37.2296333,다사518146,478353763
GGB277104289,도이교차로(미정차),126.9304667,37.1347833,다사494041,478244962
GGB277104291,도이교차로(미정차),126.93115,37.1351333,다사494041,478243310
GGB277104304,수기교차로(미정차),126.9709167,37.1985667,다사530112,478351820
GGB277104305,차고지도착(미정차),126.8388833,37.2030667,다사413117,477350946
GGB277104306,양노IC(미정차),126.8612,37.2326167,다사433150,477357647
GGB277104307,양노IC(미정차),126.8614667,37.2337167,다사433151,477351975
GGB277104308,백학IC(미정차),126.87945,37.2314833,다사449149,478354140
GGB277104309,백학IC(미정차),126.8800833,37.2317667,다사450149,478354146
GGB277104310,화성비봉(미정차),126.9044333,37.2325833,다사471150,478354283
GGB277104311,화성비봉(미정차),126.9042167,37.2328667,다사471150,478354281
GGB277104312,샘내IC(미정차),126.9365667,37.2432833,다사500161,478354274
GGB277104313,샘내IC(미정차),126.9369,37.2438,다사500162,478354276
GGB277102522,새강마을사거리(미정차),127.0724167,37.1930333,다사620105,571351160
GGB277102544,매송TG(미정차),126.8898167,37.2816,다사459204,478445482
GGB277102546,매송TG(미정차),126.8898167,37.2809,다사459203,478446146
GGB277102570,왕림휴게소(미정차),126.9437667,37.2073,다사506121,478361073
GGB277102590,수원대학교(미정차),126.9838,37.2115667,다사541126,478310131
GGB277102612,양감IC(미정차),126.9943667,37.0982,다사550000,478255437
SEB233001620,힐스테이트.호반5차,127.1230068,37.1847227,다사665096,571371456
SEB233001492,상록.경남아파트.이주택지,127.1105796,37.2068019,다사654120,571376792
SEB233000063,동원.다원중,127.1036302,37.2120828,다사648126,571375338
SEB233001902,동원.다원중,127.1033072,37.2117234,다사648126,571375338
SEB233000965,청목초.신안1차,127.1194392,37.1945201,다사662107,571371572
SEB233001168,센트럴푸르지오.호반베르디움2차,127.1168578,37.1980663,다사659110,571370449
SEB233002421,예솔초.호반2차.대원2차,127.1188132,37.1961779,다사661108,571370449
SEB233001614,한신더휴,127.1238373,37.186462,다사666098,572350268
SEB233000129,신안2차.반도4차,127.116094,37.199925,다사659113,571370451
SEB233001623,동원로얄듀크2차.목동초,127.1233403,37.1886861,다사665100,572350268
SEB233002429,이주택지.상록.경남아파트,127.1109171,37.2070395,다사654120,571376792
SEB233000430,반도4차.동탄4동복지센터,127.1154534,37.2000321,다사658113,571370451
SEB233001568,베라체아파트,127.1228895,37.1904369,다사665102,571371574
GGB123000669,북위례입구,127.1567333,37.48865,다사696433,572668752
GGB124000369,초이동(중),127.1615333,37.5420833,다사700492,572769541
GGB124000370,초이동(중),127.1611833,37.54185,다사700492,572769541
GGB204000192,웃논골,127.16645,37.4692,다사705411,572647416
GGB205000208,남문매표소앞,127.176,37.47215,다사713414,572647416
GGB227000001,월남교차로,127.1731,37.5448333,다사711495,572766090
GGB227000002,초이교차로,127.1708833,37.5336833,다사709483,572752449
GGB227000004,마을회관입구,127.2262167,37.5276333,다사758476,572767799
GGB227000005,미사강변센텀팰리스.강일리버10단지,127.1820333,37.5597167,다사719511,572756480
GGB227000007,한솔리치빌2.3단지,127.19605,37.5354,다사731484,572752009
GGB227000008,한솔리치빌1.5단지,127.1971,37.5340167,다사732483,572752009
GGB227000009,현대아파트.한신아파트,127.2177833,37.5382167,다사750488,572702931
GGB227000010,천현초등학교,127.2158833,37.5366833,다사748486,572762310
GGB227000011,천현초등학교,127.2158,37.5369,다사748486,572762314
GGB227000012,한신아파트,127.2178,37.5384667,다사750488,572702931
GGB227000013,현대아파트,127.219,37.5387833,다사751488,572702931
GGB227000015,덕풍쌍용아파트,127.2002167,37.5320667,다사735481,572749648
GGB227000016,한솔리치빌1.5단지,127.1970667,37.5337333,다사732483,572752009
GGB227000017,한솔리치빌2.3단지,127.1961167,37.53495,다사731484,572752009
GGB227000018,천현사거리.꿈나무공원,127.2140667,37.5348,다사747484,572710281
GGB227000019,성광학교,127.2108,37.5351667,다사744484,572754425
GGB227000020,동부주유소,127.2077167,37.5367833,다사741486,572710166
GGB227000021,신장사거리.신장시장,127.20395,37.5381833,다사738488,572710217
GGB227000022,하남우체국.덕풍시장,127.20045,37.54055,다사735490,572710217
GGB227000023,덕풍초등학교,127.1995333,37.5421833,다사734492,572743011
GGB227000024,덕풍수리골공영주차장,127.1979333,37.5455833,다사733496,572743167
GGB227000025,센트럴풍경채.동일하이빌.강동리엔9단지,127.1818667,37.5571167,다사719509,572772700
GGB227000026,지역현안1지구,127.19115,37.5468833,다사727497,572782497
GGB227000027,황산사거리.미사3동행정복지센터.하남수산물시장,127.1838,37.54935,다사720500,572775061
GGB227000028,지역현안1지구,127.1912667,37.5472,다사727498,572782499
GGB227000029,온천마을.힐즈파크푸르지오.테크노밸리U1센터,127.1951833,37.5471,다사730497,572782510
GGB227000030,라인.한솔솔파크아파트,127.1988167,37.546,다사733496,572782532
GGB227000031,하남시청역.덕풍시장,127.2045167,37.5430333,다사738493,572782353
GGB227000032,하남노인장애인복지관.미사1동행정복지센터,127.18845,37.5598667,다사724512,572769203
GGB227000033,장지마을앞,127.2096667,37.5404833,다사743490,572781725
GGB227000034,하남시청,127.2136333,37.5400333,다사747490,572746567
GGB227000035,더우개마을동일.한국아파트,127.2180667,37.5408833,다사750490,572710559
GGB227000036,하남검단산역.창우초교.부영아파트,127.2235,37.5398833,다사755489,572746868
GGB227000037,꿈동산신안.창우마을.은행아파트,127.2244667,37.5379833,다사756487,572710008
GGB227000038,신안아파트후문,127.2234833,37.5353667,다사755484,572710113
GGB227000039,검단산입구.한국애니메이션고교,127.2275,37.53645,다사759486,572754423
GGB227000040,하남어린이집,127.2305167,37.5377333,다사761487,572752981
GGB227000041,창우동.바깥창모루,127.2360167,37.54095,다사766491,572753524
GGB227000042,팔당댐.배알미,127.27135,37.52675,다사797475,573711523
GGB227000044,은고개약수터,127.2397667,37.48185,다사769425,572642590
GGB227000045,어진마을입구,127.2382667,37.48565,다사768429,572642590
GGB227000046,섬말입구,127.2354167,37.4900333,다사766434,572647760
GGB227000047,중간말입구,127.23355,37.4934,다사764438,572649552
GGB227000048,동수교,127.2324833,37.4955667,다사763440,572649552
GGB227000049,거리대울,127.2306667,37.5067667,다사761453,572710268
GGB227000050,새능교회.하남요양병원,127.2275833,37.51125,다사759458,572703070
GGB227000051,정심사.삼일공사,127.2215,37.5282667,다사753476,572750254
GGB227000052,동경주,127.2177667,37.5316167,다사750480,572759348
GGB227000053,동경주,127.2177167,37.5318,다사750480,572759348
GGB227000054,정심사.삼일공사,127.2217167,37.52835,다사754477,572750254
GGB227000055,새능교회.하남요양병원,127.2275,37.5113667,다사759458,572703070
GGB227000056,거리대울,127.2307667,37.5066833,다사762453,572710268
GGB227000057,동수교,127.2322833,37.4969333,다사763442,572646854
GGB227000058,중간말입구,127.2341667,37.4928667,다사765437,572649549
GGB227000059,섬말입구,127.2351333,37.4909333,다사765435,572649549
GGB227000060,어진마을입구,127.2382333,37.4863667,다사768430,572647760
GGB227000061,은고개약수터,127.2397667,37.4825167,다사769426,572642590
GGB227000062,상산곡동.공영차고지,127.2334333,37.4997167,다사764445,572643185
GGB227000064,미사동차고지.한강뚝방모랫길,127.2038833,37.5757667,다사738529,572750196
GGB227000065,미사동입구,127.2020333,37.5722,다사736525,572750196
GGB227000066,미사동입구.한강유역환경청,127.1976333,37.5682,다사732521,572768223
GGB227000067,감일중.한라비발디.더샵포웰시티,127.1636333,37.50245,다사702448,922664303
GGB227000068,미사중학교.미사중앙초등학교,127.2010333,37.5580167,다사735510,572765928
GGB227000069,미사강변C3단지.호반써밋,127.1979167,37.5645167,다사733517,572768275
GGB227000070,힐즈파크푸르지오1단지,127.1925167,37.5441167,다사728494,572769522
GGB227000071,하남시청소년수련관.청소년상담복지센터,127.19095,37.55245,다사727503,572782560
GGB227000072,하남시청소년수련관.청소년상담복지센터,127.1911,37.5529,다사727504,572782553
GGB227000073,세미도서관.힐즈파크푸르지오1단지,127.1938,37.5434,다사729493,572775005
GGB227000074,하남디지털도서관.효성해링턴.C3단지,127.19665,37.5622,다사732514,572768654
GGB227000075,미사중학교.미사중앙초등학교,127.2002833,37.5578833,다사735509,572782046
GGB227000076,감일중.한라비발디.더샵포웰시티,127.1634167,37.5022833,다사702448,922664303
GGB227000077,미사동입구.한강유역환경청,127.1965,37.5698833,다사731523,572768232
GGB227000078,미사동입구,127.2017667,37.57205,다사736525,572750196
GGB227000079,미사동뒷벌,127.20275,37.5739,다사737527,572750196
GGB227000080,소방서.은행아파트,127.2206333,37.5395333,다사753489,572753301
GGB227000081,감일역사공원.제일풍경채,127.15455,37.5079,다사694454,572774524
GGB227000082,하남경찰서,127.2263833,37.5221333,다사758470,572767338
GGB227000084,복지회관.하남경찰서.등기소.마루공원,127.2212333,37.5222167,다사753470,572754418
GGB227000085,정심사입구.삼일공사,127.2228667,37.5289,다사755477,572747926
GGB227000086,힐즈파크푸르지오3단지,127.1940833,37.5424667,다사729492,572775005
GGB227000088,정심사입구.삼일공사,127.22275,37.5283833,다사755477,572751883
GGB227000089,복지회관.하남경찰서.등기소.마루공원,127.22145,37.52275,다사753470,572764004
GGB227000090,천현동행정복지센터입구,127.2217167,37.5195667,다사754467,572754416
GGB227000091,하산곡삼거리,127.2237,37.5153833,다사755462,572754415
GGB227000092,새능마을입구,127.2259,37.5114167,다사757458,572754412
GGB227000093,산곡초등학교.검단산입구,127.23105,37.5034167,다사762449,572754219
GGB227000094,상산곡동.공영차고지,127.2336167,37.4997167,다사764445,572643185
GGB227000095,하남시청역.진모루현대아파트,127.2064167,37.5404333,다사740490,572710149
GGB227000096,신장시장.GS마트,127.20565,37.5393833,다사739489,572710149
GGB227000097,벽산아파트,127.2043833,37.5373333,다사738487,572710214
GGB227000098,동부중.남한고,127.2039833,37.5356167,다사738485,572754227
GGB227000099,덕풍현대아파트,127.2022333,37.5327667,다사736482,572765210
GGB227000100,법동입구,127.1983167,37.525,다사733473,572769026
GGB227000101,광주향교,127.1967833,37.5224167,다사732470,572754396
GGB227000102,노인복지관.춘궁동행정복지센터,127.19445,37.52235,다사730470,572754396
GGB227000103,성산동.이성산성.서하남농협,127.1890167,37.52215,다사725470,572748310
GGB227000104,고골낚시터,127.1869167,37.5212833,다사723469,572748310
GGB227000105,정수장후문,127.1756,37.5196833,다사713467,572748300
GGB227000106,광암동,127.1715667,37.5167833,다사709464,572754452
GGB227000107,새마을,127.1654,37.51505,다사704462,572748246
GGB227000108,서부초등학교,127.1613333,37.51435,다사700461,2024002598
GGB227000109,원호주택.도로공사,127.1550833,37.5146667,다사695462,572768724
GGB227000110,배다리.서하남나들목,127.14795,37.5161667,다사688463,572783049
GGB227000111,배다리.서하남나들목,127.1479833,37.51665,다사688464,572783051
GGB227000112,원호주택.도로공사,127.1547833,37.51495,다사694462,572768724
GGB227000113,서부초등학교,127.1605167,37.5145667,다사699461,572742619
GGB227000114,새마을,127.1655667,37.5152833,다사704462,2024001685
GGB227000115,광암동,127.17135,37.5169,다사709464,572754451
GGB227000116,광암정수장앞,127.1752667,37.5196,다사713467,572748300
GGB227000117,고골낚시터,127.1858167,37.5212667,다사722469,572748310
GGB227000118,성산동.이성산성.서하남농협,127.1892167,37.5224667,다사725470,572748310
GGB227000119,노인복지관.춘궁동행정복지센터,127.1945,37.52265,다사730470,572754396
GGB227000120,광주향교,127.1968167,37.5226833,다사732470,572754396
GGB227000121,법동입구,127.1982167,37.5255667,다사733474,572750471
GGB227000122,덕풍현대아파트,127.2022167,37.5331167,다사736482,572710277
GGB227000123,동부중.남한고,127.2038,37.5361667,다사738485,572710435
GGB227000124,신장시장.GS마트.새마을금고,127.2051333,37.5389333,다사739488,572710149
GGB227000125,하남시청역.진모루현대아파트,127.2060833,37.5402667,다사740490,572710149
GGB227000126,팔당댐.배알미,127.27215,37.5266333,다사798475,573711523
GGB227000127,창우동.바깥창모루,127.23635,37.54115,다사767491,572753436
GGB227000128,하남어린이집,127.23065,37.5376833,다사762487,572752981
GGB227000129,검단산입구.한국애니메이션고교,127.2276333,37.5359667,다사759485,572754423
GGB227000130,신안아파트후문,127.2238333,37.5350833,다사756484,572710113
GGB227000131,은행.꿈동산신안.창우마을아파트,127.2241167,37.5378667,다사756487,572710008
GGB227000132,하남검단산역.부영아파트.창우초교,127.224,37.5395,다사756489,572746868
GGB227000133,소방서,127.2199333,37.5402333,다사752490,572761337
GGB227000134,백송한신.백조현대아파트,127.2180833,37.5406,다사750490,572710559
GGB227000135,현대베스코아.세무서,127.2158167,37.5406,다사748490,572758800
GGB227000136,하남시청,127.2136,37.5396167,다사746489,572746567
GGB227000137,시청사거리,127.21145,37.5392667,다사745489,572758052
GGB227000138,장지마을,127.2092833,37.5403167,다사743490,572743214
GGB227000139,하남시청역.덕풍시장,127.2042833,37.5427667,다사738493,572780516
GGB227000140,라인.한솔솔파크아파트,127.1997167,37.5449833,다사734495,572752044
GGB227000141,힐즈파크푸르지오.테크노밸리U1센터.온천마을,127.1953333,37.5467,다사730497,572780642
GGB227000142,e편한세상감일.제일풍경채,127.15225,37.5062833,다사692452,572785668
GGB227000143,덕풍수리골공영주차장,127.1980833,37.5449833,다사733495,572710191
GGB227000144,덕풍2동행정복지센터.청소년문화의집.농협,127.19925,37.5427667,다사734493,572743011
GGB227000145,덕풍초등학교,127.2000167,37.5415,다사734491,572743011
GGB227000146,덕풍시장.하남우체국.KT하남지사,127.2018333,37.5397667,다사736489,572710217
GGB227000147,신장사거리.신장시장,127.2051667,37.5378667,다사739487,572710146
GGB227000148,동부주유소,127.2083333,37.5366167,다사742486,572710166
GGB227000149,하남지구대,127.2096667,37.5357667,다사743485,572754425
GGB227000150,성광학교,127.2117833,37.5350333,다사745484,572710286
GGB227000151,천현사거리.꿈나무공원,127.21375,37.5347667,다사747484,572710281
GGB227000153,산곡초등학교.검단산입구,127.23135,37.5026333,다사762448,572654604
GGB227000154,새능마을입구,127.2254167,37.5119167,다사757458,572754412
GGB227000155,하산곡삼거리,127.2237833,37.5148333,다사755462,572704468
GGB227000156,천현동행정복지센터입구,127.2214833,37.5195167,다사753467,572754416
GGB227000157,경정장후문,127.20095,37.5704,다사735523,572750196
GGB227000158,옛골토성앞,127.2521667,37.5373167,다사781486,573711243
GGB227000159,옛골토성앞,127.25305,37.5365833,다사781486,573711245
GGB227000160,덕풍쌍용아파트,127.20035,37.53225,다사735481,572747841
GGB227000161,세미도서관.힐즈파크푸르지오2단지,127.19395,37.5438833,다사729494,572781281
GGB227000162,아란티움.26단지.e편한세상,127.1920167,37.5567333,다사727508,572767249
GGB227000163,마을회관입구,127.22605,37.52775,다사757476,572767799
GGB227000164,정심사입구,127.2267333,37.5264667,다사758474,572764032
GGB227000165,검단산입구.한국애니메이션고교,127.2260667,37.5339333,다사757483,572747922
GGB227000166,팔당댐입구,127.2774333,37.5245833,다사803472,573711236
GGB227000167,팔당댐입구,127.2776833,37.52405,다사803472,573713462
GGB227000168,상수도관리사업소,127.2833,37.51625,다사808463,573713462
GGB227000169,상수도관리사업소,127.2830833,37.5161833,다사808463,573711528
