﻿inst_purp,cam_cnt,inst_ym,lon,lat,grid_gid,link_id
생활방범,1,,126.9372400314,37.1681083901,다사500078,478242648
생활방범,1,,126.9372400314,37.1681083901,다사500078,478242648
생활방범,1,,127.0720390985,37.2003614322,다사620113,571349383
생활방범,1,,127.0718750729,37.2013346499,다사620114,571356460
생활방범,1,,127.0718750729,37.2013346499,다사620114,571356460
생활방범,1,,127.1231517259,37.1720721007,다사665082,571371259
생활방범,1,,127.1103899664,37.163822075,다사654073,571262988
생활방범,1,,126.7827314548,37.1200379614,다사362026,477244120
생활방범,1,,126.7719489482,37.1172464263,다사353023,477247984
생활방범,1,,126.7948223133,37.0676311329,다바373967,477141661
생활방범,1,,126.7931189053,37.0697005656,다바371970,477141661
생활방범,1,,126.7915294424,37.1087277647,다사370013,477210108
생활방범,1,,126.9046744982,37.1324007474,다사471039,478246580
생활방범,1,,126.9087113669,37.1366800905,다사474043,478241093
생활방범,1,,126.9087113669,37.1366800905,다사474043,478241093
생활방범,1,,126.9102942211,37.0842521832,다바475985,478141279
생활방범,1,,126.9102942211,37.0842521832,다바475985,478141279
생활방범,1,,126.8996717189,37.0824041327,다바466983,478152658
생활방범,1,,126.977327669,37.1395764185,다사535046,478241945
생활방범,1,,126.9078937497,37.1308386694,다사474037,478251682
생활방범,1,,126.9097618344,37.1311371714,다사475037,478241005
생활방범,1,,126.9097618344,37.1311371714,다사475037,478241005
생활방범,1,,126.904143842,37.083748815,다바470985,478144794
생활방범,1,,126.994591413,37.1226673062,다사551027,478245500
생활방범,1,,127.1074760512,37.1578183295,다사651066,571254354
생활방범,1,,127.1053923971,37.1626359977,다사649071,571255250
생활방범,1,,127.107918622,37.157170777,다사651065,571254349
생활방범,1,,127.107918622,37.157170777,다사651065,571254349
생활방범,1,,127.1085812174,37.1575335325,다사652066,571254355
생활방범,1,,126.9134864242,37.1154640545,다사478020,478252272
생활방범,1,,126.927943801,37.1326325079,다사491039,478247379
생활방범,1,,126.927943801,37.1326325079,다사491039,478247379
생활방범,1,,126.9786682364,37.2171208736,다사537132,478362108
생활방범,1,,126.9378157333,37.1876114631,다사501100,478343567
생활방범,1,,127.0051241587,37.192610686,다사560105,571371723
생활방범,1,,127.0051241587,37.192610686,다사560105,571371723
생활방범,1,,127.0080381344,37.2018505564,다사563115,571371879
생활방범,1,,126.8176046609,37.0903606035,다바393992,477241216
생활방범,1,,126.7323952468,37.0737474604,다바317975,476100013
생활방범,1,,126.7323952468,37.0737474604,다바317975,476100013
생활방범,1,,126.775009386,37.1715181262,다사356083,477351716
생활방범,1,,126.9122069441,37.1156030275,다사477020,478252272
생활방범,1,,126.9122069441,37.1156030275,다사477020,478252272
생활방범,1,,127.1072423203,37.1681657691,다사651077,571254758
생활방범,1,,126.9751842602,37.2245022377,다사534140,478345126
생활방범,1,,126.9790475954,37.2228924773,다사537139,478341602
생활방범,1,,127.0627758637,37.2156725757,다사612130,571359756
생활방범,1,,127.0178014,37.2188460762,다사572134,571371614
생활방범,1,,127.0129340265,37.2080453972,다사567122,571350894
생활방범,1,,127.0118849963,37.2099430379,다사566124,571352756
생활방범,1,,126.9056467623,37.1314895453,다사472038,478244894
생활방범,1,,127.0831662794,37.2001826547,다사630113,571347261
생활방범,1,,126.8871119647,37.1368544072,다사455044,478210022
생활방범,1,,126.9464340263,37.0733260144,다바507973,478140851
생활방범,1,,126.9437309122,37.083003626,다바505984,478145964
생활방범,1,,126.9930326116,37.0900237057,다바549991,478242305
생활방범,1,,126.9460098143,37.0806075045,다바507981,478145942
생활방범,1,,126.9839715265,37.1009895747,다사541003,478243261
생활방범,1,,126.8523685681,37.1007941887,다사424004,477243442
생활방범,1,,126.9921596406,37.1211705698,다사548026,478243099
생활방범,1,,126.9921596406,37.1211705698,다사548026,478243099
생활방범,1,,126.9073047457,37.1317750058,다사473038,478200271
생활방범,1,,126.9103517493,37.0870069146,다바475988,478254230
생활방범,1,,126.9103517493,37.0870069146,다바475988,478254230
생활방범,1,,127.0418113755,37.2139901855,다사593128,571345603
생활방범,1,,127.0398233998,37.2136154108,다사591128,571343634
생활방범,1,,127.0398233998,37.2136154108,다사591128,571343634
생활방범,1,,126.9354982051,37.1768247245,다사498088,478341075
생활방범,1,,126.9342259987,37.1756044892,다사497086,478348158
생활방범,1,,126.9292083416,37.1732235669,다사493084,478348427
생활방범,1,,126.9319598122,37.1752162788,다사495086,478344162
생활방범,1,,126.9319598122,37.1752162788,다사495086,478344162
생활방범,1,,126.87703106,37.2385247685,다사447156,478340400
생활방범,1,,126.87703106,37.2385247685,다사447156,478340400
생활방범,1,,126.8463490341,37.2593150496,다사420180,477455536
생활방범,1,,126.8507206251,37.258755071,다사424179,477468527
생활방범,1,,126.8895291242,37.2459349637,다사458165,478342151
생활방범,1,,126.7359445513,37.2025314091,다사321117,476340952
생활방범,1,,126.8954100773,37.2810676284,다사464204,478441788
생활방범,1,,126.9528886491,37.2431266168,다사514161,478352722
생활방범,1,,126.8746471207,37.2295884147,다사445147,478343330
생활방범,1,,126.8746471207,37.2295884147,다사445147,478343330
생활방범,1,,127.1118029266,37.2080230606,다사655122,571367140
생활방범,1,,127.1122829493,37.2089170243,다사655123,921367042
생활방범,1,,127.1122829493,37.2089170243,다사655123,921367042
생활방범,1,,127.1143942221,37.2086533242,다사657122,571367146
생활방범,1,,127.1105981562,37.207811783,다사654121,571376792
생활방범,1,,127.1105981562,37.207811783,다사654121,571376792
생활방범,1,,127.1102901262,37.2085409086,다사654122,571367138
생활방범,1,,127.1102901262,37.2085409086,다사654122,571367138
생활방범,1,,126.7876435356,37.097471418,다사366001,477241754
생활방범,1,,126.839134016,37.1002543225,다사412003,477243604
생활방범,1,,126.839134016,37.1002543225,다사412003,477243604
생활방범,1,,126.9331403967,37.151334781,다사496059,478242020
생활방범,1,,126.9095714232,37.1773542453,다사475088,478350540
생활방범,1,,126.8473416576,37.1546349761,다사420064,477245050
생활방범,1,,126.8473416576,37.1546349761,다사420064,477245050
생활방범,1,,126.9026104222,37.1722072657,다사469083,478347540
생활방범,1,,126.8565307095,37.1267654537,다사428033,477241320
생활방범,1,,127.0527589523,37.198808095,다사603112,571349674
생활방범,1,,127.0527589523,37.198808095,다사603112,571349674
생활방범,1,,126.9168804275,37.0866515863,다바481988,478241240
생활방범,1,,126.9203913585,37.0821617103,다바484983,478148518
생활방범,1,,127.0831662794,37.2001826547,다사630113,571347261
생활방범,1,,127.083209834,37.2007592901,다사630114,571347261
생활방범,1,,127.0830358059,37.2021250448,다사629115,571349059
생활방범,1,,127.0830358059,37.2021250448,다사629115,571349059
생활방범,1,,127.0830358059,37.2021250448,다사629115,571349059
생활방범,1,,126.9406196153,37.1967382822,다사503110,478348499
생활방범,1,,127.0723771122,37.2008292949,다사620114,571349383
생활방범,1,,127.0723771122,37.2008292949,다사620114,571349383
생활방범,1,,127.0723771122,37.2008292949,다사620114,571349383
생활방범,1,,127.0723771122,37.2008292949,다사620114,571349383
생활방범,1,,127.0723771122,37.2008292949,다사620114,571349383
생활방범,1,,127.0735049992,37.2071670684,다사621121,571350171
생활방범,1,,126.9235731708,37.2246380101,다사488141,478341626
생활방범,1,,126.9248293553,37.2249522359,다사489141,478341626
생활방범,1,,126.9248293553,37.2249522359,다사489141,478341626
생활방범,1,,126.9248671331,37.2243406831,다사489140,478341626
생활방범,1,,126.9255911364,37.2234136546,다사490139,478341626
생활방범,1,,126.9881773886,37.145852155,다사545053,478242006
생활방범,1,,126.9742450775,37.1609528769,다사533070,478251970
생활방범,1,,127.0295082891,37.2111558846,다사582125,571387627
생활방범,1,,127.0470173672,37.2234557178,다사598139,571350284
생활방범,1,,127.0524777859,37.2145259781,다사602129,571354012
생활방범,1,,127.0497053012,37.2239601105,다사600139,571358217
생활방범,1,,127.0364482512,37.2187754862,다사588134,571347649
생활방범,1,,127.0364482512,37.2187754862,다사588134,571347649
생활방범,1,,126.7533659503,37.2311217529,다사337149,477345232
생활방범,1,,126.7095229447,37.2437446196,다사298163,476340055
생활방범,1,,126.716321096,37.2427081474,다사304162,476340055
생활방범,1,,126.7128880199,37.2364379962,다사301155,476340055
생활방범,1,,126.7452760982,37.2413032617,다사330160,476341916
생활방범,1,,126.7022538605,37.2512503031,다사292172,476340055
생활방범,1,,126.7307138416,37.2132370591,다사317129,476310044
생활방범,1,,126.7296660499,37.2143119152,다사316131,476310012
생활방범,1,,126.7103493897,37.2239647511,다사299141,476340900
생활방범,1,,126.7476663194,37.2488984875,다사332169,476346396
생활방범,1,,126.7133379086,37.2520896948,다사302173,476340055
생활방범,1,,126.8249335729,37.0859149826,다바400988,477141993
생활방범,1,,126.8230761042,37.0751087977,다바398976,477143006
생활방범,1,,126.8230761042,37.0751087977,다바398976,477143006
생활방범,1,,126.8398325964,37.145957949,다사413054,477210059
생활방범,1,,126.8407036209,37.1312148946,다사414038,477240383
생활방범,1,,126.7418047197,37.2007522107,다사327115,476340952
생활방범,1,,126.8445214181,37.2600907862,다사418181,477456896
생활방범,1,,126.8936208829,37.1983996053,다사461112,478360541
생활방범,1,,126.8908212368,37.2042683973,다사459118,478347348
생활방범,1,,126.9057683877,37.1292873583,다사472035,478248848
생활방범,1,,127.0820854645,37.1927624768,다사629105,571347444
생활방범,1,,127.0821785709,37.1939523505,다사629106,571347421
생활방범,1,,126.9108229165,37.2496856953,다사477169,478343970
생활방범,1,,126.9077478943,37.2521491818,다사474171,478347880
생활방범,1,,126.8866520901,37.2751691722,다사456197,478454170
생활방범,1,,126.9267172471,37.251773822,다사491171,478343102
생활방범,1,,126.9275079784,37.2515883554,다사492171,478343102
생활방범,1,,127.0747585989,37.1912227083,다사622103,571351179
생활방범,1,,127.0784050429,37.1866327353,다사625098,571364512
생활방범,1,,127.0664685217,37.2330149457,다사615149,571350481
생활방범,1,,127.0627386432,37.2307837876,다사612147,571358257
생활방범,1,,127.0424823424,37.2074687041,다사594121,571345662
생활방범,1,,127.0433284731,37.2080132349,다사594122,571345662
생활방범,1,,127.0379119626,37.2054773136,다사589119,571345656
생활방범,1,,127.0335859825,37.2074707801,다사586121,571350593
생활방범,1,,127.0399062489,37.2055391604,다사591119,571345710
생활방범,1,,127.0399062489,37.2055391604,다사591119,571345710
생활방범,1,,127.0289101115,37.1479146719,다사581055,571258844
생활방범,1,,126.9138204503,37.0851311348,다바479986,478141323
생활방범,1,,126.9674346923,37.1088117169,다사526012,928241793
생활방범,1,,126.9085626694,37.108731118,다사474012,478253810
생활방범,1,,126.9075393589,37.1403925701,다사473047,478246532
생활방범,1,,126.9052737536,37.1337213065,다사471040,478246548
생활방범,1,,126.936034789,37.0967229062,다바498999,478245104
생활방범,1,,126.9363234207,37.1002938858,다사499003,478245104
생활방범,1,,126.9497890253,37.0900899915,다바511991,478244906
생활방범,1,,126.9491555385,37.087445896,다바510988,478150181
생활방범,1,,126.9426103397,37.0869063475,다바504988,478247192
생활방범,1,,126.9295473098,37.0869746031,다바493988,478242373
생활방범,1,,126.9395679926,37.0951409751,다바501997,478210197
생활방범,1,,126.7806821432,37.0544897357,다바360953,477150339
생활방범,1,,126.7828684879,37.0812935167,다바362983,477141540
생활방범,1,,126.7769928201,37.0792288502,다바357980,477141540
생활방범,1,,126.7707367469,37.0777734515,다바351979,477141540
생활방범,1,,126.7857082427,37.0970379183,다사365000,477241754
생활방범,1,,126.990852859,37.190176879,다사548102,478344020
생활방범,1,,126.8725613173,37.1734178071,다사442084,477353633
생활방범,1,,126.9035301909,37.0974472494,다사469000,478255152
생활방범,1,,127.1063391294,37.2098078398,다사650124,571370438
생활방범,1,,126.8636183983,37.173548704,다사435084,477353211
생활방범,1,,126.963002959,37.1958128219,다사523109,478360582
생활방범,1,,127.0065659074,37.2047018805,다사562118,2023002583
생활방범,1,,127.0065659074,37.2047018805,다사562118,2023002583
생활방범,1,,127.1182958503,37.2009951629,다사661114,571367272
생활방범,1,,127.1182958503,37.2009951629,다사661114,571367272
생활방범,1,,126.9875962871,37.2035757186,다사545117,478310121
생활방범,1,,126.9817332688,37.2077355764,다사540122,478342001
생활방범,1,,126.9304079111,37.0712039133,다바493971,478150560
생활방범,1,,126.9872888881,37.075573908,다바544975,478142934
생활방범,1,,127.0623425162,37.2087809856,다사611123,571347237
생활방범,1,,127.0727151391,37.1868223462,다사620098,571349249
생활방범,1,,127.0727151391,37.1868223462,다사620098,571349249
생활방범,1,,127.0643213283,37.2333244743,다사613150,571349531
생활방범,1,,126.9780323293,37.1916264336,다사536104,478341429
생활방범,1,,126.9596301697,37.120819439,다사519025,478243155
생활방범,1,,127.0649609733,37.2265914429,다사614142,571374354
생활방범,1,,126.8407036209,37.1312148946,다사414038,477240383
생활방범,1,,126.8637892987,37.102717242,다사434006,477241600
생활방범,1,,126.8342347383,37.0732599994,다바408973,477142022
생활방범,1,,126.8338828743,37.0951545932,다바408998,477243728
생활방범,1,,126.9068408416,37.1313874612,다사473037,478242052
생활방범,1,,126.9068408416,37.1313874612,다사473037,478242052
생활방범,1,,126.9081184279,37.1336932043,다사474040,478242063
생활방범,1,,126.9069674628,37.1320706717,다사473038,478247052
생활방범,1,,126.9069674628,37.1320706717,다사473038,478247052
생활방범,1,,126.9675897028,37.1285763307,다사527034,478241907
생활방범,1,,126.9101341492,37.1348337808,다사476041,478240990
생활방범,1,,126.8988219117,37.1309701526,다사466037,478248674
생활방범,1,,126.9053713879,37.1311062154,다사471037,478244894
생활방범,1,,126.9779861728,37.0819875019,다바536982,478141455
생활방범,1,,126.97208511,37.0763004618,다바530976,478141455
생활방범,1,,126.9713775311,37.1279575112,다사530033,478245830
생활방범,1,,126.9904887168,37.120225929,다사547025,478243099
생활방범,1,,126.9197394576,37.0924076333,다바484994,478242892
생활방범,1,,126.9143630842,37.1297145489,다사479036,478243470
생활방범,1,,127.0289101115,37.1479146719,다사581055,571258844
생활방범,1,,126.9795224683,37.1941477735,다사538107,478310083
생활방범,1,,127.0360406906,37.2243538577,다사588140,571347654
생활방범,1,,127.0968651413,37.2160829346,다사642131,2023002146
생활방범,1,,126.9506253701,37.2265399282,다사512143,478358230
생활방범,1,,126.9508896939,37.2255240594,다사512142,478358230
생활방범,1,,126.9527002006,37.228000784,다사514144,478356220
생활방범,1,,126.9527002006,37.228000784,다사514144,478356220
생활방범,1,,126.9527002006,37.228000784,다사514144,478356220
생활방범,1,,126.9527002006,37.228000784,다사514144,478356220
생활방범,1,,126.9527002006,37.228000784,다사514144,478356220
생활방범,1,,126.9470257877,37.2190373772,다사509134,478360892
생활방범,1,,126.9527002006,37.228000784,다사514144,478356220
생활방범,1,,126.9527002006,37.228000784,다사514144,478356220
생활방범,1,,126.9450341165,37.2234851656,다사507139,478356957
생활방범,1,,126.9456307155,37.2235961273,다사508140,478356957
생활방범,1,,126.9456307155,37.2235961273,다사508140,478356957
생활방범,1,,126.9473641655,37.2239287315,다사509140,478356927
생활방범,1,,126.8968696498,37.1918858032,다사464105,478347322
생활방범,1,,126.9073621594,37.1729528624,다사473084,478346978
생활방범,1,,126.850699712,37.1288719176,다사423035,477241088
생활방범,1,,126.8635245995,37.1362805112,다사434043,477210650
생활방범,1,,126.8635245995,37.1362805112,다사434043,477210650
생활방범,1,,126.6864280461,37.2430834181,다사278163,476340658
생활방범,1,,126.6872076475,37.23558026,다사279155,476345008
생활방범,1,,126.7429517622,37.2152147031,다사328132,476310067
생활방범,1,,126.736525968,37.2079744971,다사322124,476340952
생활방범,1,,126.7168361163,37.2245306276,다사305142,476340055
생활방범,1,,126.9695934883,37.0964450784,다바528998,478245906
생활방범,1,,126.9633352365,37.1035952914,다사523006,478253595
생활방범,1,,126.9671128888,37.0855007661,다바526986,478142601
생활방범,1,,126.969858253,37.093059734,다바528995,478245906
생활방범,1,,126.8361725459,37.090211889,다바410992,477243000
생활방범,1,,126.9055663376,37.0860094951,다바471987,478141286
생활방범,1,,127.0649609733,37.2265914429,다사614142,571374354
생활방범,1,,127.1149065641,37.2004884201,다사658113,571370451
생활방범,1,,127.0992439497,37.1904971652,다사644102,921371489
생활방범,1,,127.1244891419,37.1931294798,다사666105,571387056
생활방범,1,,127.1072906875,37.1609935947,다사651069,571254807
생활방범,1,,127.1156428242,37.1641640013,다사658073,571255244
생활방범,1,,127.1156428242,37.1641640013,다사658073,571255244
생활방범,1,,126.9783953935,37.190000789,다사537102,478341429
생활방범,1,,127.029326073,37.2100577859,다사582124,571364276
생활방범,1,,127.0148867456,37.2139298021,다사569128,571377716
생활방범,1,,127.0226202837,37.2053625921,다사576119,571364442
생활방범,1,,127.0226202837,37.2053625921,다사576119,571364442
생활방범,1,,126.9804709702,37.1349566185,다사538041,478242492
생활방범,1,,126.9465753744,37.1126825506,다사508017,478254422
생활방범,1,,126.8362484642,37.0921770356,다바410994,477243728
생활방범,1,,127.0679526549,37.208452819,다사616122,571347242
생활방범,1,,127.0441928748,37.2107205848,다사595125,571344656
생활방범,1,,127.115455292,37.1637357152,다사658072,571255244
생활방범,1,,127.12172727,37.1704754356,다사664080,571371258
생활방범,1,,127.12172727,37.1704754356,다사664080,571371258
생활방범,1,,127.1228490992,37.1699439746,다사665079,571371264
생활방범,1,,127.1217314192,37.1693782881,다사664079,571258801
생활방범,1,,127.1191966861,37.1697101448,다사661079,571254805
생활방범,1,,127.1191966861,37.1697101448,다사661079,571254805
생활방범,1,,127.1191966861,37.1697101448,다사661079,571254805
생활방범,1,,126.9312824805,37.1112499205,다사494015,478254627
생활방범,1,,127.0455467059,37.2252385493,다사596141,571350247
생활방범,1,,126.9857190244,37.1979067757,다사543111,478346512
생활방범,1,,126.9857190244,37.1979067757,다사543111,478346512
생활방범,1,,126.9818751943,37.2094365923,다사540124,478310131
생활방범,1,,126.9982535937,37.2256150687,다사554142,478349928
생활방범,1,,127.0185596619,37.2165866438,다사572131,571390051
생활방범,1,,126.9852248043,37.2255296516,다사543142,478363989
생활방범,1,,127.0056598025,37.2107032556,다사561125,571356174
생활방범,1,,127.0056598025,37.2107032556,다사561125,571356174
생활방범,1,,126.9812940733,37.2097107411,다사539124,478310131
생활방범,1,,127.0209759785,37.2079413529,다사574122,571380469
생활방범,1,,126.8823402023,37.1130298264,다사451017,478242688
생활방범,1,,126.8631133227,37.1573609974,다사434067,477240521
생활방범,1,,126.8462326738,37.1323722754,다사419039,477247672
생활방범,1,,126.8841627601,37.112825504,다사452017,478243091
생활방범,1,,126.9069425892,37.1762638556,다사473087,478346998
생활방범,1,,126.9813287266,37.2246366999,다사539141,478350958
생활방범,1,,126.8654313068,37.2087712615,다사436124,477350108
생활방범,1,,126.8014771094,37.1609438386,다사379071,477246244
생활방범,1,,126.8032351398,37.1743219391,다사381086,477341760
생활방범,1,,127.0432451868,37.2008424346,다사594114,571359190
생활방범,1,,126.7488525783,37.1900559263,다사333104,477340888
생활방범,1,,126.7257625204,37.1893269776,다사312103,476342980
생활방범,1,,126.7326503747,37.1946570455,다사318109,476342668
생활방범,1,,126.7965029786,37.1906021256,다사375104,477340405
생활방범,1,,126.7895466283,37.2261221687,다사369143,477340690
생활방범,1,,126.9247986275,37.2505115815,다사489170,478343102
생활방범,1,,126.9248544569,37.2505839641,다사489170,478343102
생활방범,1,,127.0735652417,37.2059625734,다사621119,571348012
생활방범,1,,127.0735652417,37.2059625734,다사621119,571348012
생활방범,1,,127.0735652417,37.2059625734,다사621119,571348012
생활방범,1,,126.9431206057,37.2360309598,다사506153,478358149
생활방범,1,,126.9413405304,37.2356738582,다사504153,478356208
생활방범,1,,126.9413405304,37.2356738582,다사504153,478356208
생활방범,1,,126.9416692215,37.2350855409,다사504152,478356208
생활방범,1,,126.9427169191,37.2341709654,다사505151,478358177
생활방범,1,,126.9435224647,37.2330608476,다사506150,478356179
생활방범,1,,126.9423946119,37.2307510952,다사505148,478356631
생활방범,1,,126.9055663376,37.0860094951,다바471987,478141286
생활방범,1,,126.9563186807,37.2213950704,다사517137,478342258
생활방범,1,,126.9148289181,37.1295577826,다사480035,478243470
생활방범,1,,126.9148289181,37.1295577826,다사480035,478243470
생활방범,1,,126.9490116788,37.2174823975,다사511133,478343928
생활방범,1,,126.8681004397,37.2363714254,다사439154,477341200
생활방범,1,,126.7329156847,37.2150541162,다사319131,476340333
생활방범,1,,126.7947133662,37.0415922834,다바372939,477140813
생활방범,1,,126.8020479592,37.0831659788,다바379985,477141803
생활방범,1,,126.8016729124,37.0824512566,다바379984,477140766
생활방범,1,,126.7956176008,37.0823115842,다바373984,477142310
생활방범,1,,126.7918102715,37.0417473747,다바370939,477146320
생활방범,1,,126.8203959642,37.0894255817,다바396991,477241205
생활방범,1,,126.8110047446,37.0825587972,다바387984,477142334
생활방범,1,,126.8236424726,37.0956089506,다바398998,477246438
생활방범,1,,126.8162949969,37.0923034201,다바392995,477243840
생활방범,1,,126.9143630842,37.1297145489,다사479036,478243470
생활방범,1,,126.8916810543,37.121279352,다사459026,478241288
생활방범,1,,126.8986202199,37.1126420391,다사465017,478241258
생활방범,1,,126.9853651122,37.0929729337,다바542994,478242305
생활방범,1,,126.9753547493,37.091594035,다바533993,478241302
생활방범,1,,126.949761222,37.072142607,다바510972,478142598
생활방범,1,,126.9604384957,37.0751032473,다바520975,478144130
생활방범,1,,126.9604384957,37.0751032473,다바520975,478144130
생활방범,1,,126.945004708,37.0818765459,다바506982,478150311
생활방범,1,,127.0239389977,37.1988966877,다사577112,571365450
생활방범,1,,126.8196145666,37.0874675373,다바395989,477249973
생활방범,1,,126.8185485348,37.0911062891,다바394993,477241216
생활방범,1,,126.8460838603,37.073743674,다바418974,477146220
생활방범,1,,126.8621523115,37.0786447363,다바433979,477141741
생활방범,1,,126.8416658457,37.1439925144,다사415052,477210059
생활방범,1,,126.8286906507,37.0815428928,다바403983,477143048
생활방범,1,,126.8377901541,37.1296482355,다사411036,477240869
생활방범,1,,127.1185490835,37.1573677233,다사661065,571255267
생활방범,1,,126.9809879601,37.1943886992,다사539107,478353755
생활방범,1,,127.0361373253,37.2090652102,다사588123,571350745
생활방범,1,,127.1197784453,37.1641195425,다사662073,571260703
생활방범,1,,127.0684590467,37.2299123831,다사617146,571372335
생활방범,1,,127.0684590467,37.2299123831,다사617146,571372335
생활방범,1,,126.9501228188,37.1938778707,다사511107,478353208
생활방범,1,,126.7294896094,37.2199511473,다사316137,476340075
생활방범,1,,126.9078227511,37.1632536599,다사474073,478242040
생활방범,1,,126.9018130844,37.1653423253,다사468075,478242639
생활방범,1,,126.924579368,37.1487424329,다사489057,478243273
생활방범,1,,126.9271825618,37.1559482742,다사491065,478240930
생활방범,1,,126.909886855,37.1903871729,다사476103,478347410
생활방범,1,,126.9088750978,37.179571385,다사475091,478350566
생활방범,1,,126.8858503264,37.183802107,다사454096,478343333
생활방범,1,,126.872846018,37.1066095427,다사442010,477240753
생활방범,1,,126.9719839658,37.0892624286,다바530990,478210181
생활방범,1,,126.7585472095,37.0436464458,다바340941,477147612
생활방범,1,,126.789352152,37.0546548952,다바368953,477140209
생활방범,1,,126.7822179009,37.0499566098,다바361948,477150339
생활방범,1,,126.7723054369,37.0394302622,다바352936,477146012
생활방범,1,,126.7955117457,37.059104666,다바373958,477140691
생활방범,1,,126.7675129166,37.049904696,다바348948,477149531
생활방범,1,,126.7675129166,37.049904696,다바348948,477149531
생활방범,1,,126.8148992912,37.0832292809,다바391985,477142380
생활방범,1,,126.8148992912,37.0832292809,다바391985,477142380
생활방범,1,,126.7961897532,37.1299133324,다사374037,477241816
생활방범,1,,126.908225097,37.1289484197,다사474035,478210103
생활방범,1,,126.9114764005,37.1339489797,다사477040,478241854
생활방범,1,,126.9085671109,37.1313114987,다사474037,478251682
생활방범,1,,126.9423946119,37.2307510952,다사505148,478356631
생활방범,1,,126.9452857376,37.2214491857,다사507137,478356971
생활방범,1,,126.9222282992,37.1087417146,다사486012,478250214
생활방범,1,,127.0047227659,37.1934520392,다사560106,571356136
생활방범,1,,127.1195733747,37.1709643168,다사662080,571371258
생활방범,1,,127.1194572687,37.1706777675,다사662080,571371306
생활방범,1,,127.115455292,37.1637357152,다사658072,571255244
생활방범,1,,126.8291780848,37.2055005516,다사404120,477342808
생활방범,1,,127.0354247307,37.2060362308,다사587120,571350585
생활방범,1,,127.0354247307,37.2060362308,다사587120,571350585
생활방범,1,,126.9897077914,37.1970180303,다사547110,478343165
생활방범,1,,127.0687758854,37.1969038642,다사617109,571352154
생활방범,1,,127.0875422504,37.1685924781,다사633078,571251262
생활방범,1,,127.0875422504,37.1685924781,다사633078,571251262
생활방범,1,,126.9074947735,37.2531058319,다사474173,478454561
생활방범,1,,127.0422565174,37.2119662574,다사593126,571343739
생활방범,1,,127.0422565174,37.2119662574,다사593126,571343739
생활방범,1,,127.0513828937,37.2200056285,다사601135,571382546
생활방범,1,,126.7274267201,37.2130768295,다사314129,476341668
생활방범,1,,126.7365339683,37.2193139478,다사322136,476340877
생활방범,1,,126.7521898952,37.2160336948,다사336132,477348524
생활방범,1,,126.7202938277,37.2083735389,다사308124,476341254
생활방범,1,,126.7244427778,37.2093021656,다사311125,476341254
생활방범,1,,126.728570598,37.2145301326,다사315131,476340900
생활방범,1,,126.6871340735,37.2466306948,다사279167,476341860
생활방범,1,,126.6622971995,37.2380622885,다사256157,476344222
생활방범,1,,126.9183589994,37.1307714119,다사483037,478242942
생활방범,1,,126.9725009796,37.2184139559,다사531134,478363997
생활방범,1,,126.9656638379,37.2006131307,다사525114,478345932
생활방범,1,,126.9021510405,37.1311711447,다사468037,478242187
생활방범,1,,126.9021510405,37.1311711447,다사468037,478242187
생활방범,1,,126.9329519485,37.1751038483,다사496086,478344162
생활방범,1,,126.8460382129,37.0364853305,다바418933,477141523
생활방범,1,,126.8523203958,37.0376921639,다바424934,477140569
생활방범,1,,126.6887421647,37.2150104158,다사280132,476345012
생활방범,1,,126.8736130697,37.2489461236,다사444168,477355113
생활방범,1,,126.8165607024,37.196924899,다사393111,477352478
생활방범,1,,126.8165607024,37.196924899,다사393111,477352478
생활방범,1,,126.9777665447,37.1549470372,다사536063,478241725
생활방범,1,,126.9827617977,37.1491254744,다사540057,478241945
생활방범,1,,126.9827617977,37.1491254744,다사540057,478241945
생활방범,1,,126.9800558194,37.1544883698,다사538063,478241962
생활방범,1,,126.9800558194,37.1544883698,다사538063,478241962
생활방범,1,,126.9800558194,37.1544883698,다사538063,478241962
생활방범,1,,127.0094669991,37.1639199218,다사564073,571210067
생활방범,1,,126.9622080435,37.1757528372,다사522086,478362002
생활방범,1,,126.989525616,37.1864934373,다사546098,928310078
생활방범,1,,126.989525616,37.1864934373,다사546098,928310078
생활방범,1,,126.9996095256,37.1254011143,다사555030,478255430
생활방범,1,,126.9933638855,37.1397808956,다사550046,478242012
생활방범,1,,126.9933638855,37.1397808956,다사550046,478242012
생활방범,1,,126.9085671109,37.1313114987,다사474037,478251682
생활방범,1,,127.0022294487,37.1975085693,다사558110,571387590
생활방범,1,,127.0166323833,37.2183455407,다사571133,571390091
생활방범,1,,126.9822741685,37.2056889003,다사540120,478342001
생활방범,1,,126.9822741685,37.2056889003,다사540120,478342001
생활방범,1,,127.0502824417,37.2164187724,다사600131,571371649
생활방범,1,,126.8140620706,37.0458244446,다바390943,477141690
생활방범,1,,126.8388857972,37.0673141878,다바412967,477140488
생활방범,1,,126.9847748165,37.0802074075,다바542980,478141656
생활방범,1,,126.9388562122,37.0689882545,다바501968,478142584
생활방범,1,,126.9509908454,37.0807448288,다바512981,478142593
차량방범,1,,126.9682617704,37.2159929334,다사528131,478354094
차량방범,1,,126.9015771104,37.0933682482,다바468995,478241505
차량방범,1,,127.043107562,37.2015199501,다사594115,571373651
차량방범,1,,127.0361145866,37.2190284335,다사588134,571347649
차량방범,1,,127.0462132855,37.228747554,다사597145,571350207
차량방범,1,,127.0462132855,37.228747554,다사597145,571350207
