link_id,grid_gid,accident_cnt
477241828,다사419017,0
477247950,다사419036,0
477245812,다사419072,0
477246056,다사419072,0
477246058,다사419072,0
477246060,다사419072,0
477254838,다사419075,0
477254839,다사419075,0
477254842,다사419075,0
477248616,다사419078,0
477348100,다사419093,0
477346269,다사419097,0
477342293,다사419100,0
477342297,다사419100,0
477342299,다사419100,0
477351258,다사419100,0
477351280,다사419100,0
477351282,다사419100,0
477344620,다사419161,0
477456898,다사419180,0
477456900,다사419180,0
477457020,다사419180,0
477457022,다사419180,0
477456908,다사419181,0
477457018,다사419181,0
477242760,다사420008,0
477241878,다사420012,0
477241882,다사420012,0
477241890,다사420012,0
477241892,다사420012,0
477241852,다사420014,0
477241854,다사420015,0
477241856,다사420015,0
477241836,다사420017,0
477241840,다사420017,0
477241842,다사420017,0
477247952,다사420035,0
477247492,다사420064,0
477247494,다사420064,0
477247498,다사420064,0
477247500,다사420065,0
477245854,다사420071,0
477240660,다사420076,0
477242504,다사420076,0
477241259,다사420077,0
477246784,다사420079,0
477248615,다사420079,0
477242327,다사420080,0
477346362,다사420132,0
477357160,다사420140,0
477352270,다사420165,0
477354829,다사420165,0
477242758,다사421008,0
477242762,다사421008,0
477241862,다사421015,0
477241864,다사421015,0
477241866,다사421015,0
477241060,다사421034,0
477241086,다사421034,0
477241245,다사421034,0
477241089,다사421035,0
477240650,다사421066,0
477242870,다사421066,0
477240690,다사421070,0
477245246,다사421070,0
477245248,다사421071,0
477240659,다사421076,0
477240661,다사421076,0
477240665,다사421076,0
477246788,다사421080,0
477346638,다사421093,0
477350350,다사421132,0
477455536,다사421179,0
477245712,다사422034,0
477245714,다사422034,0
477245718,다사422034,0
477248136,다사422034,0
477245836,다사422067,0
477245838,다사422067,0
477240516,다사422068,0
477240974,다사422069,0
477240975,다사422070,0
477351308,다사422101,0
477357780,다사422139,0
477357786,다사422140,0
477358920,다사422165,0
477358919,다사422165,0
477358937,다사422165,0
477351993,다사422165,0
477358938,다사422166,0
477358911,다사422167,0
477357736,다사422171,0
477448122,다사422175,0
477242718,다사423007,0
477248233,다사423027,0
477245704,다사423034,0
477245706,다사423034,0
477245710,다사423034,0
477245834,다사423065,0
477344214,다사423111,0
477350354,다사423132,0
477357781,다사423139,0
477352339,다사423163,0
477352459,다사423163,0
477355041,다사423164,0
477455588,다사423177,0
477469433,다사423177,0
477469777,다사423177,0
477469778,다사423177,0
477469775,다사423177,0
477469776,다사423177,0
477469779,다사423177,0
477469780,다사423177,0
477468528,다사423178,0
477468518,다사423178,0
477468520,다사423178,0
477248234,다사424028,0
477242146,다사424034,0
477241087,다사424035,0
477241088,다사424035,0
477241247,다사424035,0
477343408,다사424130,0
477343406,다사424131,0
477347634,다사424131,0
477347640,다사424131,0
477347876,다사424131,0
477347880,다사424131,0
477342506,다사424132,0
477357401,다사424140,0
477357785,다사424140,0
477357397,다사424140,0
477349102,다사424159,0
477352457,다사424162,0
477468527,다사424180,0
477248227,다사425027,0
477248229,다사425028,0
477248232,다사425030,0
477242319,다사425078,0
477310023,다사425094,0
477356672,다사425102,0
477356673,다사425102,0
477343402,다사425130,0
477350088,다사425130,0
477341203,다사425133,0
477341209,다사425133,0
477341204,다사425134,0
477350360,다사425135,0
477357407,다사425140,0
477357399,다사425140,0
477343650,다사425161,0
477352017,다사425161,0
477352338,다사425161,0
477243442,다사426001,0
477243494,다사426006,0
477248228,다사426027,0
477241240,다사426035,0
477241239,다사426036,0
477245848,다사426067,0
477341234,다사426098,0
477341205,다사426134,0
477357408,다사426141,0
477352021,다사426160,0
477248230,다사427026,0
477240941,다사427032,0
477240938,다사427033,0
477241241,다사427035,0
477351254,다사427101,0
477346100,다사427120,0
477354111,다사427128,0
477357258,다사427141,0
477357265,다사427142,0
477352018,다사427159,0
477454281,다사427187,0
477240945,다사428031,0
477241706,다사428040,0
477241740,다사428047,0
477247698,다사428047,0
477344204,다사428123,0
477346431,다사428126,0
477346439,다사428126,0
477346423,다사428126,0
477346425,다사428126,0
477346427,다사428126,0
477346429,다사428126,0
477346435,다사428126,0
477347884,다사428126,0
477347886,다사428126,0
477354417,다사428126,0
477357264,다사428142,0
477357260,다사428142,0
477246834,다사429026,0
477240946,다사429031,0
477241320,다사429032,0
477248637,다사429044,0
477249182,다사429081,0
477354419,다사429125,0
477354418,다사429126,0
477346415,다사429129,0
477351421,다사429132,0
477352377,다사429134,0
477357691,다사429143,0
477357887,다사429143,0
477351987,다사429156,0
477240943,다사430031,0
477241076,다사430048,0
477356553,다사430102,0
477356555,다사430102,0
477356564,다사430103,0
477356566,다사430103,0
477352324,다사430133,0
477348318,다사430143,0
477357687,다사430143,0
477357688,다사430144,0
477357891,다사430144,0
477352033,다사430156,0
477352244,다사430156,0
477352275,다사430157,0
477242618,다사431006,0
477246650,다사431020,0
477246652,다사431020,0
477246588,다사431021,0
477246528,다사431022,0
477240926,다사431033,0
477240385,다사431034,0
477240928,다사431034,0
477240929,다사431034,0
477240930,다사431034,0
477240388,다사431037,0
477241062,다사431047,0
477241063,다사431047,0
477241264,다사431047,0
477246272,다사431047,0
477344994,다사431124,0
477341614,다사431137,0
477344226,다사431141,0
477344230,다사431141,0
477347908,다사431142,0
477352031,다사431153,0
477352035,다사431153,0
477246534,다사432021,0
477246526,다사432022,0
477246538,다사432022,0
477246562,다사432022,0
477248843,다사432030,0
477240390,다사432035,0
477241070,다사432048,0
477241074,다사432048,0
477241266,다사432048,0
477240521,다사432068,0
927346726,다사432083,0
477342458,다사432095,0
477356557,다사432102,0
477356559,다사432102,0
477357285,다사432122,0
477357287,다사432123,0
477357748,다사432146,0
477357740,다사432147,0
477357746,다사432147,0
477358945,다사432147,0
477357739,다사432147,0
477357744,다사432147,0
477358941,다사432147,0
477358943,다사432147,0
477358944,다사432148,0
477351969,다사432152,0
477352034,다사432152,0
477351956,다사432153,0
477352028,다사432153,0
477443221,다사432190,0
477248179,다사433002,0
477248200,다사433013,0
477246624,다사433024,0
477246092,다사433037,0
477245004,다사433047,0
477241061,다사433049,0
477241064,다사433049,0
477241265,다사433049,0
477246658,다사433076,0
477356565,다사433103,0
477356567,다사433103,0
477350394,다사433122,0
477357647,다사433150,0
477351976,다사433152,0
477357657,다사433152,0
477357658,다사433152,0
477357681,다사433152,0
477357682,다사433152,0
477340680,다사433153,0
477348312,다사433153,0
477351960,다사433153,0
477447447,다사433192,0
477248178,다사434002,0
477243428,다사434004,0
477241598,다사434006,0
477248395,다사434012,0
477246820,다사434013,0
477246816,다사434014,0
477244948,다사434027,0
477210650,다사434042,0
477241068,다사434050,0
477241101,다사434051,0
477246662,다사434076,0
927245270,다사434078,0
477245268,다사434082,0
477353444,다사434098,0
477347894,다사434121,0
477351973,다사434150,0
477351975,다사434151,0
477352227,다사434151,0
477352229,다사434152,0
477340343,다사434153,0
477344394,다사434153,0
477344400,다사434153,0
477344398,다사434154,0
477352233,다사434155,0
477352238,다사434155,0
477469429,다사434193,0
477241600,다사435006,0
477248396,다사435011,0
477247462,다사435027,0
477247464,다사435027,0
477247466,다사435027,0
477252681,다사435028,0
927342048,다사435084,0
477352774,다사435084,0
477342402,다사435116,0
477343416,다사435117,0
477348440,다사435117,0
477350108,다사435121,0
477344542,다사435153,0
477240703,다사436007,0
477248398,다사436013,0
477241103,다사436054,0
477353211,다사436086,0
477348438,다사436116,0
477347550,다사436153,0
477346318,다사436154,0
477245619,다사437009,0
477248400,다사437012,0
477246824,다사437013,0
477246812,다사437015,0
477240813,다사437049,0
477245842,다사437068,0
477248184,다사437068,0
477245236,다사437069,0
477245846,다사437069,0
477348200,다사437092,0
477348202,다사437092,0
477348206,다사437092,0
477348868,다사437092,0
477348872,다사437092,0
477351268,다사437092,0
477356556,다사437102,0
477356560,다사437103,0
477342403,다사437116,0
477344548,다사437146,0
477341829,다사437153,0
477352876,다사437153,0
477457233,다사437195,0
477246822,다사438012,0
477241109,다사438057,0
477245844,다사438068,0
477245240,다사438071,0
477352949,다사438088,0
477354995,다사438089,0
477355002,다사438089,0
477351270,다사438092,0
477353646,다사438092,0
477353647,다사438092,0
477353650,다사438092,0
477353652,다사438092,0
477353653,다사438092,0
477356679,다사438103,0
477356681,다사438103,0
477347538,다사438115,0
477342441,다사438154,0
477352875,다사438154,0
477352877,다사438154,0
477240222,다사439011,0
477240227,다사439011,0
477248393,다사439011,0
477240224,다사439012,0
477244868,다사439025,0
477241107,다사439059,0
477241255,다사439059,0
927340914,다사439089,0
477354990,다사439089,0
477354991,다사439089,0
477354996,다사439089,0
477354999,다사439089,0
477355001,다사439089,0
477355003,다사439089,0
477355174,다사439089,0
477355176,다사439089,0
477355177,다사439089,0
477355178,다사439089,0
477355179,다사439089,0
477353649,다사439091,0
477355566,다사439104,0
477348442,다사439114,0
477348450,다사439114,0
477351978,다사439149,0
477351980,다사439149,0
477344292,다사439153,0
477457232,다사439195,0
477240220,다사440012,0
477240229,다사440012,0
477240525,다사440072,0
477353645,다사440090,0
477355560,다사440102,0
477356439,다사440103,0
477356677,다사440103,0
477355565,다사440104,0
477352483,다사440113,0
477344288,다사440153,0
477341200,다사440154,0
477352237,다사440157,0
477457211,다사440193,0
477457214,다사440193,0
477457234,다사440193,0
477240750,다사441012,0
477240778,다사441050,0
477240780,다사441050,0
477240782,다사441050,0
477240784,다사441050,0
477241106,다사441061,0
927354104,다사441086,0
477353643,다사441088,0
477355228,다사441088,0
477344972,다사441097,0
477356463,다사441102,0
477356409,다사441103,0
477356675,다사441104,0
477356454,다사441105,0
477356464,다사441121,0
477356484,다사441121,0
477344290,다사441153,0
477355252,다사441165,0
477240753,다사442012,0
477240736,다사442022,0
477240777,다사442050,0
477240783,다사442050,0
477241244,다사442052,0
477241105,다사442060,0
477241254,다사442061,0
477240524,다사442073,0
477353639,다사442086,0
477354096,다사442086,0
927354100,다사442086,0
477356460,다사442102,0
477356459,다사442106,0
477356473,다사442106,0
477356692,다사442107,0
477356694,다사442107,0
477347530,다사442123,0
477343428,다사442126,0
477343430,다사442126,0
477343432,다사442126,0
477343440,다사442126,0
477343436,다사442129,0
477310021,다사442133,0
477310028,다사442133,0
477341388,다사442133,0
477300448,다사442172,0
477450232,다사442174,0
477457223,다사442191,0
477457212,다사442192,0
477457213,다사442192,0
477457236,다사442192,0
477240543,다사443021,0
477247566,다사443049,0
478251506,다사443049,0
478251508,다사443049,0
478251516,다사443049,0
477241111,다사443061,0
477242036,다사443062,0
478356076,다사443084,0
478356078,다사443084,0
477353633,다사443085,0
478356072,다사443087,0
478356074,다사443087,0
478356068,다사443091,0
478356070,다사443091,0
478356060,다사443095,0
478356062,다사443095,0
477355837,다사443097,0
478359725,다사443097,0
477356682,다사443100,0
477356684,다사443100,0
477356689,다사443102,0
477356688,다사443103,0
477356702,다사443103,0
477356697,다사443104,0
478360670,다사443104,0
478360672,다사443104,0
477355592,다사443105,0
477356417,다사443105,0
477341089,다사443112,0
478352392,다사443119,0
478361511,다사443119,0
478361513,다사443119,0
477347528,다사443120,0
477357575,다사443120,0
477341387,다사443132,0
477340600,다사443137,0
477340599,다사443143,0
477349648,다사443145,0
477310051,다사443153,0
477355256,다사443167,0
477355113,다사443169,0
477450230,다사443176,0
477457220,다사443190,0
478243174,다사444019,0
477242822,다사444058,0
478245518,다사444073,0
478245520,다사444073,0
478245522,다사444073,0
478356648,다사444084,0
478356649,다사444084,0
478356650,다사444084,0
478356651,다사444084,0
477356478,다사444103,0
478360671,다사444104,0
478345798,다사444106,0
477356468,다사444106,0
478345796,다사444107,0
478352382,다사444119,0
478352384,다사444119,0
478352394,다사444119,0
478342683,다사444132,0
477340598,다사444140,0
478343330,다사444147,0
477351977,다사444149,0
477351979,다사444149,0
478343445,다사444151,0
478354875,다사444153,0
478355679,다사444156,0
477355255,다사444166,0
478243181,다사445019,0
478249266,다사445020,0
478244260,다사445065,0
478200478,다사445070,0
478240405,다사445070,0
478356653,다사445083,0
478356673,다사445083,0
478360505,다사445105,0
478360676,다사445105,0
478360681,다사445105,0
478350876,다사445109,0
478359734,다사445116,0
478342684,다사445126,0
478361077,다사445126,0
478361209,다사445126,0
478340894,다사445137,0
478340653,다사445138,0
478340893,다사445138,0
478350516,다사445155,0
478352002,다사445155,0
478359202,다사445161,0
478458463,다사445179,0
478402251,다사445180,0
478458461,다사445180,0
478466834,다사445189,0
478243132,다사446015,0
478242117,다사446043,0
478342661,다사446081,0
478356660,다사446082,0
478356661,다사446082,0
478356662,다사446082,0
478356663,다사446082,0
478356664,다사446082,0
478356668,다사446082,0
478356670,다사446082,0
478356672,다사446082,0
478356671,다사446083,0
478357683,다사446087,0
478359733,다사446116,0
478360701,다사446118,0
478359707,다사446123,0
478361082,다사446126,0
478340645,다사446141,0
478340657,다사446141,0
478354132,다사446149,0
478354134,다사446149,0
478300555,다사446152,0
478340410,다사446158,0
478346942,다사446158,0
478466812,다사446188,0
478466840,다사446188,0
478466918,다사446188,0
478242145,다사447075,0
478250584,다사447079,0
478356667,다사447081,0
478357686,다사447083,0
478360516,다사447105,0
478360678,다사447106,0
478354112,다사447111,0
478360711,다사447115,0
478359742,다사447118,0
478359745,다사447118,0
478360700,다사447118,0
478360702,다사447118,0
478359744,다사447120,0
478360809,다사447121,0
478354305,다사447143,0
477310004,다사447146,0
478340403,다사447156,0
478340400,다사447157,0
478346944,다사447157,0
478458481,다사447183,0
478466844,다사447187,0
478466909,다사447187,0
478466811,다사447188,0
478242685,다사448018,0
478242615,다사448048,0
478200275,다사448054,0
478242768,다사448061,0
478360515,다사448106,0
478360517,다사448106,0
478360677,다사448107,0
478360679,다사448107,0
478340678,다사448110,0
478346870,다사448110,0
478346866,다사448112,0
478346862,다사448113,0
478359705,다사448115,0
478360709,다사448116,0
478360699,다사448117,0
478360708,다사448117,0
478360810,다사448119,0
478360808,다사448120,0
478354297,다사448146,0
478354302,다사448146,0
478354306,다사448146,0
478354136,다사448149,0
478354138,다사448149,0
478340596,다사448157,0
478346940,다사448157,0
478466816,다사448186,0
478466847,다사448186,0
478466851,다사448186,0
478466911,다사448186,0
478210131,다사449040,0
478210130,다사449041,0
478241375,다사449045,0
478200277,다사449050,0
478200500,다사449051,0
478200499,다사449052,0
478200497,다사449056,0
478200498,다사449056,0
478242701,다사449065,0
478248942,다사449078,0
478256250,다사449080,0
478360519,다사449107,0
478360684,다사449107,0
478341728,다사449112,0
478350862,다사449112,0
478340995,다사449112,0
478360692,다사449118,0
478360693,다사449118,0
478360696,다사449118,0
478360697,다사449118,0
478354117,다사449149,0
478354140,다사449149,0
478354144,다사449149,0
478354145,다사449149,0
478354146,다사449149,0
478340571,다사449157,0
478340572,다사449157,0
478340575,다사449157,0
478455744,다사449188,0
478200501,다사450031,0
478200276,다사450050,0
478242073,다사450061,0
478242075,다사450062,0
478256244,다사450079,0
478256245,다사450080,0
478360521,다사450108,0
478360685,다사450108,0
478340990,다사450110,0
478341733,다사450110,0
478351756,다사450111,0
478340991,다사450112,0
478340992,다사450112,0
478360506,다사450117,0
478360508,다사450117,0
478342670,다사450122,0
478343328,다사450140,0
478354298,다사450148,0
478354141,다사450149,0
478466863,다사450184,0
478466860,다사450185,0
478466864,다사450185,0
478466876,다사450185,0
478466877,다사450185,0
478242902,다사451019,0
478200488,다사451029,0
478240377,다사451029,0
478240372,다사451030,0
478240374,다사451030,0
478210003,다사451077,0
478343480,다사451099,0
478343344,다사451106,0
478360523,다사451108,0
478360529,다사451109,0
478344179,다사451112,0
478344173,다사451113,0
478350654,다사451158,0
478300672,다사451160,0
478340484,다사451161,0
478466865,다사451185,0
478466869,다사451185,0
478466870,다사451185,0
478466871,다사451185,0
478466872,다사451185,0
478455752,다사451187,0
478240370,다사452028,0
478253214,다사452046,0
478353066,다사452090,0
478341037,다사452102,0
478360526,다사452110,0
478360712,다사452115,0
478360713,다사452115,0
478341546,다사452154,0
478340478,다사452162,0
478340485,다사452162,0
478255795,다사453020,0
478255797,다사453022,0
478258020,다사453078,0
478258022,다사453078,0
478341038,다사453102,0
478343349,다사453114,0
478342249,다사453137,0
478342248,다사453139,0
478354289,다사453149,0
478354291,다사453149,0
478340476,다사453164,0
478451231,다사453190,0
478450484,다사453203,0
478243091,다사454019,0
478247090,다사454026,0
478242112,다사454031,0
478210022,다사454045,0
478240723,다사454063,0
478256227,다사454079,0
478256249,다사454079,0
478343815,다사454088,0
478341739,다사454110,0
478360522,다사454111,0
478360686,다사454113,0
478342920,다사454158,0
478342923,다사454159,0
478300677,다사454173,0
478313143,다사454176,0
478454536,다사454201,0
478448376,다사454202,0
478454522,다사454202,0
478445466,다사454204,0
478458926,다사454204,0
478242534,다사455008,0
478255800,다사455014,0
478255802,다사455014,0
478247094,다사455026,0
478247098,다사455026,0
478247124,다사455026,0
478247126,다사455026,0
478247128,다사455026,0
478210049,다사455028,0
478240378,다사455028,0
478248752,다사455029,0
478242113,다사455030,0
478248728,다사455030,0
478248730,다사455030,0
478248738,다사455030,0
478248754,다사455030,0
478242107,다사455031,0
478242092,다사455043,0
478357693,다사455081,0
478359693,다사455112,0
478360531,다사455113,0
478360532,다사455113,0
478354294,다사455148,0
478354296,다사455148,0
478353804,다사455157,0
478340445,다사455163,0
478340483,다사455163,0
478466873,다사455181,0
478466893,다사455181,0
478460948,다사455194,0
478460950,다사455194,0
478454188,다사455198,0
478402252,다사455199,0
478445473,다사455203,0
478446675,다사455203,0
478446676,다사455203,0
478458930,다사455203,0
478458932,다사455203,0
478445475,다사455204,0
478446144,다사455204,0
478446147,다사455204,0
478454731,다사455204,0
478458000,다사455205,0
478243764,다사456025,0
478242108,다사456031,0
478253166,다사456036,0
478240954,다사456039,0
478242089,다사456043,0
478256229,다사456079,0
478256241,다사456079,0
478257834,다사456079,0
478357689,다사456080,0
478343333,다사456093,0
478359696,다사456112,0
478360535,다사456112,0
478360537,다사456112,0
478359673,다사456113,0
478347350,다사456115,0
478353808,다사456158,0
478341498,다사456161,0
478353272,다사456161,0
478460940,다사456194,0
478460944,다사456194,0
478460952,다사456194,0
478460956,다사456194,0
478454170,다사456196,0
478242620,다사457017,0
478247146,다사457024,0
478247112,다사457025,0
478248593,다사457025,0
478248595,다사457025,0
478248605,다사457025,0
478248609,다사457025,0
478243766,다사457026,0
478242110,다사457032,0
478242633,다사457042,0
478242605,다사457044,0
478242631,다사457046,0
478242629,다사457048,0
478253176,다사457080,0
928257835,다사457080,0
478257836,다사457080,0
478341063,다사457083,0
478343387,다사457085,0
478343391,다사457086,0
478347346,다사457115,0
478340879,다사457160,0
478340489,다사457163,0
478341099,다사457163,0
478341102,다사457163,0
478341103,다사457163,0
478342132,다사457163,0
478342138,다사457163,0
478467444,다사457184,0
478458508,다사457194,0
478445482,다사457204,0
478446146,다사457204,0
478245472,다사458025,0
478245476,다사458025,0
478247142,다사458025,0
478252344,다사458025,0
478255789,다사458025,0
478255790,다사458025,0
478242604,다사458044,0
478242713,다사458063,0
478242715,다사458065,0
478242714,다사458066,0
478245010,다사458071,0
478340698,다사458081,0
478341089,다사458082,0
478346822,다사458082,0
478343392,다사458084,0
478360534,다사458112,0
478360536,다사458113,0
478345646,다사458115,0
478347348,다사458116,0
478310122,다사458164,0
478342153,다사458164,0
478342155,다사458164,0
478346964,다사458164,0
478346970,다사458164,0
478346972,다사458164,0
478342151,다사458165,0
478342154,다사458165,0
478242675,다사459023,0
478248617,다사459024,0
478248678,다사459024,0
478252578,다사459024,0
478241288,다사459026,0
478241283,다사459029,0
478253092,다사459041,0
478251590,다사459049,0
478253056,다사459058,0
478241402,다사459064,0
478241422,다사459064,0
478241425,다사459064,0
478245512,다사459064,0
478245514,다사459064,0
478241490,다사459066,0
478243017,다사459069,0
478243018,다사459070,0
478245014,다사459071,0
478245020,다사459071,0
478245012,다사459072,0
478245022,다사459072,0
478253204,다사459072,0
478253208,다사459072,0
478253210,다사459072,0
478253212,다사459074,0
478243020,다사459076,0
478240548,다사459077,0
478240553,다사459078,0
478240659,다사459078,0
478245506,다사459078,0
478353448,다사459081,0
478345612,다사459083,0
478359692,다사459113,0
478345642,다사459115,0
478345636,다사459116,0
478354293,다사459147,0
478354295,다사459147,0
478340623,다사459162,0
478340625,다사459163,0
478340610,다사459164,0
478346962,다사459165,0
478341510,다사459166,0
478467450,다사459184,0
478467453,다사459186,0
478467514,다사459187,0
478451507,다사459193,0
478240571,다사460050,0
478240758,다사460050,0
478240576,다사460051,0
478240578,다사460051,0
478240757,다사460051,0
478248958,다사460051,0
478248964,다사460051,0
478240566,다사460052,0
478240761,다사460052,0
478248962,다사460052,0
478240762,다사460053,0
478242123,다사460055,0
478242121,다사460058,0
478242122,다사460058,0
478254199,다사460058,0
478254204,다사460060,0
478241430,다사460063,0
478241403,다사460064,0
478241428,다사460064,0
478241404,다사460065,0
478241399,다사460066,0
478243014,다사460070,0
478245586,다사460080,0
478245588,다사460080,0
478353450,다사460081,0
478360539,다사460114,0
478346894,다사460165,0
478341492,다사460166,0
478466905,다사460176,0
478466887,다사460177,0
478466890,다사460177,0
478466895,다사460177,0
478466906,다사460177,0
478451169,다사460178,0
478467451,다사460186,0
478242657,다사461027,0
478247068,다사461041,0
478251026,다사461047,0
478241400,다사461063,0
478241427,다사461065,0
478240303,다사461079,0
478242171,다사461079,0
478242172,다사461079,0
478242619,다사461079,0
478240308,다사461080,0
478348948,다사461080,0
478348946,다사461081,0
478360541,다사461114,0
478346830,다사461116,0
478346896,다사461166,0
478354351,다사461167,0
478466888,다사461176,0
478466889,다사461176,0
478466897,다사461177,0
478466898,다사461177,0
478466900,다사461177,0
478466901,다사461177,0
478466904,다사461177,0
478466902,다사461178,0
478442446,다사461202,0
478441788,다사461203,0
478253932,다사462003,0
478246406,다사462024,0
478243024,다사462027,0
478242658,다사462028,0
478243025,다사462028,0
478242624,다사462029,0
478242524,다사462042,0
478242528,다사462042,0
478240577,다사462051,0
478242129,다사462063,0
478240305,다사462079,0
478240503,다사462079,0
478240507,다사462079,0
478240509,다사462079,0
478240511,다사462079,0
478240512,다사462079,0
478241203,다사462079,0
478242618,다사462079,0
478346826,다사462115,0
478360543,다사462115,0
478360545,다사462115,0
478347278,다사462116,0
478354393,다사462169,0
478467442,다사462192,0
478253941,다사463000,0
478253914,다사463005,0
478248968,다사463039,0
478242523,다사463040,0
478248952,다사463040,0
478248956,다사463040,0
478354152,다사463147,0
478354154,다사463147,0
478352676,다사463171,0
478454628,다사463176,0
478253913,다사464002,0
478252650,다사464007,0
478242659,다사464030,0
478251624,다사464036,0
478248970,다사464038,0
478248944,다사464039,0
478248946,다사464040,0
478200193,다사464051,0
478249378,다사464051,0
478241608,다사464073,0
478241206,다사464079,0
478352702,다사464168,0
478466914,다사464175,0
478442438,다사464199,0
478249904,다사465000,0
478253819,다사465001,0
478253820,다사465001,0
478249870,다사465008,0
478249868,다사465009,0
478246452,다사465022,0
478248648,다사465030,0
478240599,다사465032,0
478240594,다사465033,0
478240598,다사465033,0
478248642,다사465033,0
478251626,다사465034,0
478251628,다사465034,0
478241063,다사465039,0
478241304,다사465040,0
478241305,다사465043,0
478243000,다사465049,0
478241879,다사465076,0
478354156,다사465147,0
478354158,다사465147,0
478352670,다사465172,0
478466294,다사465200,0
478442435,다사465201,0
478253821,다사466001,0
478249812,다사466008,0
478249878,다사466009,0
478246410,다사466023,0
478249360,다사466024,0
478246428,다사466025,0
478241267,다사466030,0
478248674,다사466036,0
478241049,다사466038,0
478241075,다사466039,0
478246322,다사466039,0
478243001,다사466047,0
478243002,다사466047,0
478243004,다사466047,0
478243006,다사466047,0
478243009,다사466047,0
478241740,다사466056,0
478200387,다사466061,0
478241359,다사466062,0
478241356,다사466064,0
478253460,다사466064,0
478253462,다사466064,0
478244064,다사466080,0
478347322,다사466111,0
478442449,다사466201,0
478466290,다사466201,0
478251422,다사467000,0
478252376,다사467007,0
478252772,다사467007,0
478252186,다사467008,0
478252774,다사467008,0
478252164,다사467010,0
478252170,다사467010,0
478252184,다사467010,0
478252172,다사467011,0
478250768,다사467012,0
478252360,다사467013,0
478253786,다사467014,0
478247778,다사467015,0
478252362,다사467015,0
478253777,다사467015,0
478241258,다사467017,0
478252352,다사467017,0
478253797,다사467017,0
478253799,다사467017,0
478253800,다사467017,0
478240878,다사467020,0
478253526,다사467020,0
478258265,다사467020,0
478240879,다사467022,0
478248575,다사467024,0
478248587,다사467024,0
478248591,다사467024,0
478246420,다사467026,0
478248670,다사467035,0
478248672,다사467035,0
478242184,다사467039,0
478243008,다사467047,0
478251612,다사467047,0
478251614,다사467047,0
478251618,다사467047,0
478241463,다사467066,0
478241434,다사467067,0
478253621,다사467073,0
478360629,다사467118,0
478360682,다사467118,0
478354160,다사467148,0
478354162,다사467148,0
478354676,다사467148,0
478342100,다사467167,0
478344848,다사467167,0
478454551,다사467173,0
478446020,다사467175,0
478446027,다사467175,0
478455700,다사467175,0
478451517,다사467188,0
478402368,다사467207,0
478247309,다사468002,0
478252792,다사468002,0
478246920,다사468003,0
478252162,다사468003,0
478252790,다사468003,0
478252794,다사468003,0
478250752,다사468004,0
478251394,다사468004,0
478250790,다사468006,0
478252374,다사468006,0
478252196,다사468008,0
478250490,다사468012,0
478250494,다사468013,0
478251454,다사468014,0
478252358,다사468014,0
478252366,다사468014,0
478253773,다사468014,0
478253778,다사468014,0
478253776,다사468015,0
478253783,다사468015,0
478253784,다사468015,0
478253785,다사468015,0
478253804,다사468016,0
478257818,다사468016,0
478253795,다사468017,0
478253801,다사468017,0
478253803,다사468017,0
478253805,다사468017,0
478253790,다사468018,0
478246418,다사468025,0
478249596,다사468032,0
478248666,다사468034,0
478248660,다사468035,0
478248662,다사468035,0
478248668,다사468035,0
478241307,다사468038,0
478245030,다사468047,0
478251620,다사468047,0
478241438,다사468066,0
478241407,다사468067,0
478241435,다사468067,0
478241436,다사468067,0
478241464,다사468067,0
478242639,다사468073,0
478354672,다사468149,0
478341213,다사468167,0
478353992,다사468173,0
478448607,다사468176,0
478402370,다사468207,0
478243184,다사469000,0
478255148,다사469000,0
478255149,다사469000,0
478255152,다사469000,0
478255153,다사469000,0
478255156,다사469000,0
478253100,다사469007,0
478250718,다사469009,0
478250502,다사469011,0
478252364,다사469014,0
478253774,다사469015,0
478253775,다사469015,0
478253780,다사469015,0
478253781,다사469015,0
478253787,다사469015,0
478257816,다사469016,0
478257817,다사469016,0
478258254,다사469022,0
478246432,다사469025,0
478248726,다사469034,0
478241280,다사469037,0
478242187,다사469037,0
478251616,다사469044,0
478241709,다사469068,0
478242641,다사469072,0
478243690,다사469073,0
478347540,다사469083,0
478354673,다사469148,0
478354668,다사469149,0
478354670,다사469149,0
478250520,다사470010,0
478251490,다사470010,0
478250156,다사470012,0
478250964,다사470015,0
478250968,다사470015,0
478250970,다사470015,0
478251644,다사470015,0
478246430,다사470028,0
478241040,다사470037,0
478241883,다사470037,0
478241888,다사470046,0
478241408,다사470067,0
478241485,다사470067,0
478241487,다사470067,0
478246330,다사470069,0
478246326,다사470070,0
478246992,다사470070,0
478243680,다사470073,0
478243686,다사470073,0
478246584,다사470073,0
478246586,다사470073,0
478246588,다사470073,0
478354669,다사470149,0
478354671,다사470149,0
478343585,다사470167,0
478353991,다사470170,0
478300506,다사470172,0
478402365,다사470215,0
478251494,다사471010,0
478251496,다사471010,0
478251650,다사471015,0
478252802,다사471020,0
478252800,다사471021,0
478252804,다사471021,0
478255159,다사471021,0
478249460,다사471022,0
478256431,다사471022,0
478240325,다사471032,0
478242047,다사471035,0
478241029,다사471036,0
478244894,다사471038,0
478246580,다사471038,0
478246582,다사471039,0
478251652,다사471039,0
478251654,다사471039,0
478251656,다사471039,0
478246548,다사471040,0
478246554,다사471040,0
478246564,다사471040,0
478246552,다사471042,0
478243386,다사471070,0
478253492,다사471071,0
478253496,다사471071,0
478243676,다사471074,0
