uid,lon,lat,link_id,road_name,road_rank,max_speed,length,distance_m,acc_yr,acc_mon,acc_time,week_type,acc_type,injury_svrity,violation
5076,127.11873113115806,37.48764609230495,571663708,법원로,104,30,0.045,8.65,2024,8,10시,주중,차대사람 - 보도통행중,경상,보행자보호의무위반
5077,127.08934593234791,37.50790033832674,571729076,석촌호수로,104,50,0.205,10.28,2024,8,17시,주중,차대사람 - 보도통행중,경상,안전운전불이행
5078,127.08294491277125,37.51142025232652,571769952,,104,30,0.007,0.57,2024,8,07시,주중,차대차 - 충돌,상해없음,안전운전불이행
5079,127.13719596188768,37.505452064930054,572767971,동남로29길,104,30,0.093,1.77,2024,8,08시,주중,차대사람 - 횡단중,경상,보행자보호의무위반
5080,127.12068029664638,37.48917567038346,571682216,송파대로,103,50,0.476,4.31,2024,8,11시,주중,차대사람 - 차도통행중,중상,안전운전불이행
5081,127.10216708795895,37.51397430937747,571774408,올림픽로,104,50,0.12,8.46,2024,8,12시,주중,차대차 - 기타,상해없음,안전운전불이행
5082,127.14385990144449,37.49357436331299,572610151,오금로,104,60,0.129,25.4,2024,8,16시,주중,차대차 - 기타,경상,안전운전불이행
5083,127.11514343429349,37.53209854137891,571721115,,104,30,0.025,71.62,2024,8,20시,주중,차대차 - 충돌,중상,안전운전불이행
5084,127.1335998742361,37.49349791971991,572611734,동남로18길,104,40,0.282,11.26,2024,8,20시,주중,차대사람 - 보도통행중,경상,기타
5085,127.12217578166575,37.48646735860929,571682236,송파대로,103,50,0.106,5.55,2024,8,07시,주중,차대차 - 기타,경상,안전거리미확보
5086,127.14222961370717,37.512813507367476,572752698,동남로,104,50,0.02,10.58,2024,8,10시,주중,차대차 - 충돌,경상,신호위반
5087,127.09587070102076,37.50649869326416,571716283,석촌호수로,104,50,0.153,33.4,2024,8,11시,주중,차대차 - 기타,경상,안전운전불이행
5088,127.11377612942222,37.52728083233786,571704598,강동대로,104,50,0.204,5.29,2024,8,12시,주중,차대차 - 기타,경상,안전운전불이행
5089,127.10529172375314,37.50723360994328,571773439,송파대로,103,50,0.434,7.92,2024,8,14시,주중,차대차 - 기타,경상,안전운전불이행
5090,127.11989507131709,37.49903405114345,571611313,송이로,104,40,0.195,1.96,2024,8,16시,주중,차대차 - 추돌,경상,안전운전불이행
5091,127.13741119687933,37.49369896508564,572642760,문정로,104,50,0.305,12.13,2024,8,16시,주중,차대차 - 기타,경상,안전운전불이행
5092,127.14342672036533,37.47523028938034,572662739,위례광장로2길,104,30,0.05,7.82,2024,8,16시,주중,차대사람 - 횡단중,경상,신호위반
5093,127.1113421106576,37.49032610462769,571611905,중대로,104,50,0.036,0.51,2024,8,18시,주중,차대차 - 기타,중상,신호위반
5094,127.10337696906198,37.51414062285834,571772194,,104,30,0.165,2.93,2024,8,18시,주중,차대사람 - 횡단중,경상,신호위반
5095,127.14841365166907,37.501916593516256,572651400,거마로,104,60,0.019,13.53,2024,8,20시,주중,차대차 - 추돌,경상,안전운전불이행
5096,127.11735108592059,37.525336523749665,571773067,올림픽로,104,50,0.011,4.33,2024,8,04시,주말,차대차 - 기타,부상신고,신호위반
5097,127.13669507990863,37.52008861170164,572782676,강동대로,104,50,0.353,2.04,2024,8,11시,주말,차대차 - 기타,경상,안전거리미확보
5098,127.107273532202,37.511215211947395,571704379,석촌호수로,104,50,0.143,7.92,2024,8,15시,주말,차대차 - 추돌,경상,안전운전불이행
5099,127.12594993031084,37.48270265270663,572649455,새말로,104,40,0.133,9.84,2024,8,17시,주말,차대차 - 추돌,중상,안전운전불이행
5100,127.08794013684731,37.50429000408347,571702708,삼전로,104,50,0.045,3.58,2024,8,17시,주말,차대차 - 기타,상해없음,신호위반
5101,127.10915563775335,37.50614679861392,571704059,백제고분로42길,104,10,0.161,6.52,2024,8,17시,주말,차대차 - 기타,경상,안전운전불이행
5102,127.1154457866569,37.50847492594227,571704506,오금로,104,50,0.268,3.45,2024,8,18시,주말,차대차 - 기타,경상,신호위반
5103,127.11598903365052,37.54156552960063,571703225,올림픽대로,108,40,0.298,22.54,2024,8,18시,주말,차대차 - 기타,중상,안전운전불이행
5104,127.10773681724959,37.515660451766855,571772568,올림픽로,104,50,0.425,9.69,2024,8,21시,주말,차대차 - 충돌,상해없음,안전운전불이행
5105,127.10556621769354,37.51527465246358,571772287,올림픽로,104,50,0.11,7.84,2024,9,11시,주말,차대차 - 추돌,경상,안전거리미확보
5106,127.11458594305418,37.51286174534362,571741004,백제고분로,104,50,0.18,73.34,2024,9,12시,주말,차대사람 - 기타,경상,안전운전불이행
5107,127.14478405037973,37.49908447175096,572610614,성내천로,104,30,0.27,2.43,2024,9,17시,주말,차대차 - 충돌,상해없음,안전운전불이행
5108,127.12121746177154,37.532866305433096,571702044,올림픽로,104,50,0.034,13.71,2024,9,19시,주말,차대차 - 충돌,상해없음,신호위반
5109,127.13093914309303,37.507758193149826,572710387,위례성대로22길,104,30,0.166,80.99,2024,9,21시,주말,차대차 - 기타,상해없음,안전운전불이행
5110,127.14273605391318,37.49677080804652,572662155,수도권제1순환고속도로,101,100,0.933,213.35,2024,9,08시,주중,차대차 - 충돌,상해없음,신호위반
5111,127.10891548969107,37.495789365488754,571668242,,104,60,0.033,3.36,2024,9,09시,주중,차대차 - 기타,경상,신호위반
5112,127.11926347527236,37.49196533792535,571611326,송파대로,103,50,0.311,7.32,2024,9,13시,주중,차대차 - 추돌,경상,안전운전불이행
5113,127.12368836924114,37.50963718655425,572751753,마천로,104,30,0.089,0.06,2024,9,13시,주중,차대차 - 기타,중상,안전운전불이행
5114,127.11522329659432,37.51655038209252,571773311,위례성대로,104,50,0.075,2.64,2024,9,14시,주중,차대차 - 충돌,경상,안전거리미확보
5115,127.13013515882861,37.48495121183182,572610258,새말로,104,50,0.373,64.74,2024,9,15시,주중,차대사람 - 기타,상해없음,안전운전불이행
5116,127.12532562750097,37.51258082463378,572710436,위례성대로16길,104,30,0.089,0.12,2024,9,16시,주중,차대차 - 기타,경상,안전운전불이행
5117,127.12303265723965,37.538766982588854,572775294,올림픽로,104,50,0.044,43.62,2024,9,17시,주중,차대사람 - 기타,중상,안전운전불이행
5118,127.11564499682493,37.52258184273867,571741590,올림픽로37길,104,40,0.03,4.63,2024,9,19시,주중,차대차 - 충돌,중상,안전운전불이행
5119,127.12603313048787,37.47508638295709,572669068,수도권제1순환고속도로,108,50,0.379,57.97,2024,9,19시,주중,차대차 - 충돌,부상신고,안전운전불이행
5120,127.10916737573449,37.51474580802187,571704565,오금로11길,104,30,0.637,4.28,2024,9,02시,주중,차대사람 - 기타,경상,안전운전불이행
5121,127.1208844977551,37.48905914862045,571682216,송파대로,103,50,0.476,9.78,2024,9,11시,주중,차량단독 - 기타,,안전운전불이행
5122,127.13595261743559,37.46557189086859,572660988,헌릉로,107,60,0.044,2.34,2024,9,11시,주중,차대차 - 충돌,경상,안전운전불이행
5123,127.11853837949121,37.487735606443636,571663310,동남로,104,60,0.356,0.77,2024,9,12시,주중,차대차 - 기타,경상,안전운전불이행
5124,127.08104517487277,37.51525331594408,571737070,한가람로,104,40,0.462,117.22,2024,9,14시,주중,차대사람 - 횡단중,경상,안전운전불이행
5125,127.11909576907124,37.493803576926865,571644638,송파대로28길,104,30,0.126,1.2,2024,9,15시,주중,차대사람 - 보도통행중,중상,보행자보호의무위반
5126,127.11317683462937,37.51840950998703,571754062,올림픽로,104,50,0.172,0.86,2024,9,17시,주중,차대차 - 추돌,경상,안전운전불이행
5127,127.11725987165208,37.47892514569706,571669084,분당수서간고속화도로,102,80,0.937,7.5,2024,9,18시,주중,차대차 - 추돌,경상,안전운전불이행
5128,127.09089841402957,37.50746405920627,571700557,석촌호수로,104,50,0.046,10.67,2024,9,23시,주중,차대차 - 기타,상해없음,안전운전불이행
5129,127.11868312531057,37.49263948813914,571681920,중대로,104,50,0.027,1.1,2024,9,06시,주중,차대차 - 기타,경상,신호위반
5130,127.11895997797102,37.500491244286955,571679923,양재대로,104,50,0.057,4.59,2024,9,08시,주중,차대차 - 충돌,경상,안전거리미확보
5131,127.09438551922428,37.5070524458046,571716283,석촌호수로,104,50,0.153,2.33,2024,9,09시,주중,차대사람 - 횡단중,경상,보행자보호의무위반
5132,127.08662103934991,37.50344713054918,571646278,삼전로,104,50,0.098,54.08,2024,9,11시,주중,차대사람 - 차도통행중,경상,안전운전불이행
5133,127.11108979730284,37.49535487612577,571652059,,104,30,0.101,3.46,2024,9,14시,주중,차대차 - 기타,중상,안전운전불이행
5134,127.11196479019384,37.51208700801158,571709343,올림픽로32길,104,30,0.332,38.97,2024,9,14시,주중,차대차 - 기타,중상,안전운전불이행
5135,127.12299246348198,37.53775733584354,572767490,올림픽로,104,50,0.071,11.19,2024,9,15시,주중,차대차 - 기타,상해없음,안전운전불이행
5136,127.1313861786684,37.488172990480614,572656212,송이로,104,50,0.152,24.12,2024,9,17시,주중,차대차 - 기타,상해없음,안전운전불이행
5137,127.10327847329368,37.49426529563374,571679699,탄천동로,104,50,0.123,8.34,2024,9,21시,주중,차대차 - 기타,중상,안전운전불이행
5138,127.09588318130824,37.50628240960055,571723765,석촌호수로,104,50,0.084,56.98,2024,9,03시,주중,차대차 - 충돌,중상,교차로운행방법위반
5139,127.14734246669005,37.50114724282791,572641296,성내천로,104,30,0.106,8.21,2024,9,07시,주중,차대차 - 충돌,경상,안전운전불이행
5140,127.12271489396072,37.53668383585174,571701442,올림픽로,104,50,0.095,1.44,2024,9,13시,주중,차대차 - 충돌,경상,신호위반
5141,127.12668511187879,37.47133876313838,572672453,송파대로,103,50,0.054,0.22,2024,9,15시,주중,차대차 - 충돌,경상,안전운전불이행
5142,127.11715683956812,37.4791681803396,571669084,분당수서간고속화도로,102,80,0.937,0.67,2024,9,17시,주중,차대차 - 기타,경상,안전운전불이행
5143,127.12288343208333,37.48970551405828,571611324,동남로,104,50,0.031,0.76,2024,9,21시,주중,차대차 - 추돌,중상,안전거리미확보
5144,127.07061621754386,37.51058288303525,571772627,올림픽로,104,50,0.141,5.07,2024,9,00시,주중,차대차 - 충돌,중상,신호위반
5145,127.1171180557136,37.4912012596068,571648579,송파대로27길,104,10,0.144,0.35,2024,9,12시,주중,차대사람 - 횡단중,중상,안전운전불이행
5146,127.13118015996771,37.470253212194585,572669000,헌릉로,104,50,0.148,4.31,2024,9,13시,주중,차대차 - 기타,경상,안전운전불이행
5147,127.12148551499573,37.50221195013765,571679914,양재대로,104,50,0.313,5.35,2024,9,13시,주중,차대차 - 추돌,경상,안전운전불이행
5148,127.11219250086411,37.51618893985631,571704565,오금로11길,104,30,0.637,51.7,2024,9,19시,주중,차대차 - 충돌,경상,안전운전불이행
5149,127.11531913067934,37.52653774177166,571765918,강동대로,104,50,0.097,0.84,2024,9,19시,주중,차대차 - 기타,경상,안전운전불이행
5150,127.12935656330583,37.47541233268879,572642294,수도권제1순환고속도로,101,100,0.456,5.95,2024,9,19시,주중,차대차 - 충돌,중상,안전거리미확보
5151,127.10286750144964,37.50778432764279,571704005,석촌호수로,104,50,0.553,20.87,2024,9,20시,주중,차대사람 - 횡단중,중상,보행자보호의무위반
5152,127.14452149828396,37.499579431213384,572610121,마천로35길,104,30,0.078,5.44,2024,9,20시,주중,차대사람 - 기타,부상신고,안전운전불이행
5153,127.11980410179123,37.4768061388525,571668631,탄천동로,104,50,0.077,1.6,2024,9,01시,주말,차대차 - 충돌,상해없음,안전거리미확보
5154,127.10939349681239,37.51478261037976,571704565,오금로11길,104,30,0.637,8.5,2024,9,03시,주말,차대사람 - 보도통행중,경상,기타
5155,127.10041768224404,37.513130140379545,571774405,송파대로,103,50,0.05,1.84,2024,9,16시,주말,차대차 - 충돌,경상,안전운전불이행
5156,127.06833545784887,37.51563118837332,571715318,봉은사로,104,50,0.036,124.58,2024,9,16시,주말,차대차 - 추돌,경상,안전운전불이행
5157,127.08149787835372,37.507133679107376,571744818,백제고분로,104,50,0.018,95.85,2024,9,18시,주말,차대차 - 기타,경상,안전운전불이행
5158,127.12613705981799,37.47919693686566,572672338,송파대로,103,50,0.348,6.39,2024,9,20시,주말,차대사람 - 횡단중,경상,안전운전불이행
5159,127.10861597833409,37.51415809887256,571704565,오금로11길,104,30,0.637,46.68,2024,9,22시,주말,차대사람 - 기타,경상,안전운전불이행
5160,127.07775979189199,37.511915605096114,571772744,올림픽로,104,50,0.034,1.41,2024,9,13시,주말,차대차 - 충돌,경상,안전운전불이행
5161,127.07845020835072,37.5118820168001,571772758,백제고분로,104,50,0.024,2.69,2024,9,19시,주말,차대차 - 기타,경상,신호위반
5162,127.12203649643035,37.482681184747236,571670798,,104,30,0.013,3.64,2024,9,00시,주중,차대차 - 기타,경상,안전운전불이행
5163,127.11974676110721,37.512662145985274,571701752,가락로,104,30,0.329,1.86,2024,9,08시,주중,차대차 - 충돌,경상,안전운전불이행
5164,127.1022681127069,37.514127880607504,571772208,올림픽로,104,30,0.068,3.27,2024,9,09시,주중,차대차 - 충돌,경상,안전운전불이행
5165,127.12633547064807,37.491591317928474,572603445,동남로,104,50,0.042,3.25,2024,9,15시,주중,차대차 - 추돌,경상,안전운전불이행
5166,127.08787417009258,37.50805745723109,571709889,백제고분로19길,104,30,0.058,1.57,2024,9,15시,주중,차대차 - 충돌,경상,안전운전불이행
5167,127.07772642680115,37.51783740793287,571716308,,104,40,0.021,3.99,2024,9,15시,주중,차대차 - 추돌,경상,교차로운행방법위반
5168,127.11352646871623,37.51863599417288,571772868,올림픽로,104,50,0.195,1.78,2024,9,18시,주중,차대차 - 기타,경상,안전거리미확보
5169,127.12458600738795,37.5043670836654,571702338,오금로,104,50,0.255,0.31,2024,9,22시,주중,차대차 - 추돌,경상,안전거리미확보
5170,127.11546165593981,37.49435064839649,571651876,,104,30,0.207,82.97,2024,9,00시,주중,차대차 - 충돌,중상,안전운전불이행
5171,127.11311976299962,37.51192855192394,571709343,올림픽로32길,104,30,0.332,8.23,2024,9,02시,주중,차대차 - 기타,경상,안전운전불이행
5172,127.08407830468539,37.5029244298317,571641973,백제고분로18길,104,30,0.041,1.18,2024,9,08시,주중,차대사람 - 기타,경상,안전운전불이행
5173,127.09933253202895,37.5129191518333,571702991,올림픽로,104,50,0.366,4.11,2024,9,09시,주중,차대차 - 추돌,경상,안전운전불이행
5174,127.12553516009028,37.4978171984244,572610454,중대로,104,50,0.272,8.42,2024,9,10시,주중,차대차 - 기타,상해없음,안전거리미확보
5175,127.11234574867747,37.499685540054045,571682930,송파대로,103,50,0.317,7.78,2024,9,17시,주중,차대차 - 기타,경상,안전거리미확보
5176,127.10864033085399,37.51166141455577,571704569,오금로,104,50,0.036,16.74,2024,9,19시,주중,차대사람 - 길가장자리구역통행중,경상,안전운전불이행
5177,127.12711574658142,37.47115984966116,572672423,송파대로,104,50,0.076,3.28,2024,9,20시,주중,차대사람 - 횡단중,중상,안전운전불이행
5178,127.09586860702558,37.51947825328972,571703527,올림픽대로,102,80,1.299,8.23,2024,9,03시,주중,차대차 - 충돌,경상,안전운전불이행
5179,127.12565505575047,37.471524791214314,572664065,수도권제1순환고속도로,101,100,0.391,9.24,2024,9,07시,주중,차대차 - 충돌,경상,안전운전불이행
5180,127.11431084406566,37.52014382664028,571772722,올림픽로35길,104,30,0.015,4.71,2024,9,09시,주중,차대차 - 기타,경상,신호위반
5181,127.12691404236078,37.47306109507245,572664065,수도권제1순환고속도로,101,100,0.391,8.71,2024,9,09시,주중,차대차 - 추돌,경상,안전운전불이행
5182,127.12043048219141,37.49830566970244,571611313,송이로,104,40,0.195,5.48,2024,9,09시,주중,차대차 - 추돌,경상,안전운전불이행
5183,127.10792842772065,37.51580530536259,571772568,올림픽로,104,50,0.425,1.41,2024,9,10시,주중,차대차 - 충돌,경상,안전거리미확보
5184,127.11608264565113,37.51667936870742,571718989,,104,30,0.031,6.7,2024,9,17시,주중,차대차 - 기타,경상,안전운전불이행
5185,127.12866538793355,37.475671558537066,572662067,탄천동로,104,50,0.198,3.91,2024,9,18시,주중,차대차 - 기타,경상,교차로운행방법위반
5186,127.12595398425871,37.47054324885221,572672418,헌릉로,104,50,0.129,5.27,2024,9,23시,주중,차대차 - 기타,중상,교차로운행방법위반
5187,127.11842916972486,37.50030925865013,571679931,양재대로,104,50,0.032,8.45,2024,9,01시,주중,차대차 - 기타,중상,안전운전불이행
5188,127.11250190986316,37.511061221458846,571705845,백제고분로,104,50,0.153,17.87,2024,9,05시,주중,차량단독 - 기타,,기타
5189,127.10650256669595,37.51581859086773,571772274,오금로,104,30,0.046,0.89,2024,9,06시,주중,차대차 - 충돌,상해없음,중앙선침범
5190,127.11476656250481,37.52174973144118,571759941,올림픽로,104,50,0.246,41.11,2024,9,07시,주중,차대차 - 기타,경상,안전운전불이행
5191,127.0706157528448,37.51066400360541,571733226,올림픽로,104,50,0.144,3.31,2024,9,08시,주중,차대차 - 추돌,경상,신호위반
5192,127.14383371167747,37.49194281692622,572647705,양산로,104,50,0.046,11.26,2024,9,09시,주중,차대차 - 추돌,경상,안전거리미확보
5193,127.12503268295102,37.48065364801668,572672339,송파대로,103,50,0.372,2.24,2024,9,15시,주중,차대차 - 충돌,경상,안전거리미확보
5194,127.13160605755864,37.517098363603345,572782579,양재대로,104,50,0.053,6.27,2024,9,17시,주중,차대차 - 충돌,경상,안전거리미확보
5195,127.1092249286981,37.531916861450014,571784378,올림픽대로,108,30,0.639,5.05,2024,9,08시,주중,차대차 - 충돌,경상,안전거리미확보
5196,127.10085527866313,37.51382566628961,571774360,송파대로,104,50,0.098,18.58,2024,9,14시,주중,차대차 - 충돌,상해없음,안전운전불이행
5197,127.07901615956473,37.51184798092511,571772464,올림픽로,104,50,0.063,4.29,2024,9,15시,주중,차대차 - 충돌,상해없음,기타
5198,127.10121482933295,37.51217739381834,571774404,송파대로,103,50,0.21,2.12,2024,9,15시,주중,차대차 - 충돌,경상,안전거리미확보
5199,127.09209721106029,37.51172262060209,571772168,잠실로,104,50,0.076,3.72,2024,9,15시,주중,차량단독 - 기타,,기타
5200,127.12568989105752,37.50308164039132,572610459,오금로36길,104,40,0.059,8.06,2024,9,16시,주중,차대차 - 기타,중상,안전운전불이행
5201,127.11943352150912,37.49189377680529,571611326,송파대로,103,50,0.311,3.64,2024,9,16시,주중,차대차 - 기타,경상,안전운전불이행
5202,127.12173057141536,37.47829957418777,571652363,충민로,104,50,0.037,6.54,2024,9,19시,주중,차대사람 - 기타,중상,신호위반
5203,127.09949961039328,37.513415465867205,571774354,올림픽로,104,50,0.068,6.95,2024,9,21시,주중,차대차 - 충돌,경상,안전운전불이행
5204,127.1446754218426,37.48141741799723,572661839,,104,30,0.109,0.03,2024,9,09시,주말,차대차 - 기타,경상,안전운전불이행
5205,127.13374802969757,37.48632352650655,572651906,송이로,104,30,0.038,0.48,2024,9,10시,주말,차대사람 - 기타,경상,안전운전불이행
5206,127.11048003964679,37.50167141097926,571682930,송파대로,103,50,0.317,12.78,2024,9,10시,주말,차대차 - 충돌,경상,안전거리미확보
5207,127.09693264457277,37.51731862998107,571774542,송파대로,103,50,0.348,2.05,2024,9,11시,주말,차대차 - 충돌,경상,안전거리미확보
5208,127.12032534046298,37.512366558515566,571701773,가락로42길,104,30,0.211,10.39,2024,9,15시,주말,차대차 - 기타,경상,신호위반
5209,127.09744587525032,37.51657225294156,571774542,송파대로,103,50,0.348,2.47,2024,9,15시,주말,차대차 - 기타,중상,안전거리미확보
5210,127.12883858989792,37.511528311018395,572782320,위례성대로,104,50,0.279,5.34,2024,9,17시,주말,차대차 - 기타,상해없음,안전운전불이행
5211,127.07906721845636,37.51685971408543,571711061,올림픽대로,108,40,0.11,1.8,2024,9,08시,주말,차대차 - 기타,경상,기타
5212,127.15510018742371,37.496969798020025,572660860,성내천로37길,104,30,0.115,87.93,2024,9,12시,주말,차대차 - 추돌,기타불명,안전운전불이행
5213,127.09370715737322,37.50069552536935,571610833,백제고분로32길,104,10,0.517,140.6,2024,9,12시,주말,차대차 - 충돌,경상,안전운전불이행
5214,127.12567366009412,37.479132374128405,572672485,송파대로,103,50,0.349,15.84,2024,9,14시,주말,차대차 - 기타,경상,신호위반
5215,127.10669758100039,37.51531447949998,571772278,오금로,104,50,0.033,5.64,2024,9,15시,주말,차대차 - 충돌,경상,신호위반
5216,127.12499557272784,37.46997235043678,572669075,수도권제1순환고속도로,108,40,0.347,4.55,2024,9,15시,주말,차대차 - 기타,상해없음,안전거리미확보
5217,127.0978410107272,37.5125264986416,571702991,올림픽로,104,50,0.366,5.81,2024,9,16시,주말,차대차 - 기타,경상,안전거리미확보
5218,127.1216822894241,37.53719430517415,571701442,올림픽로,104,50,0.095,129.12,2024,9,19시,주말,차대사람 - 횡단중,경상,보행자보호의무위반
5219,127.13832853538611,37.502868630976494,572642692,동남로,104,50,0.056,24.27,2024,9,20시,주말,차대사람 - 횡단중,중상,보행자보호의무위반
5220,127.12708227071593,37.47562150439557,572662045,송파대로,103,50,0.04,12.2,2024,9,10시,주중,차대차 - 추돌,경상,안전운전불이행
5221,127.13169410346752,37.517603399315846,572782634,양재대로,104,50,0.397,8.92,2024,9,12시,주중,차대차 - 추돌,경상,안전운전불이행
5222,127.11586349773697,37.51086488883545,571709337,백제고분로48길,104,30,0.481,6.47,2024,9,15시,주중,차대사람 - 기타,경상,안전운전불이행
5223,127.15554195642214,37.49438417494301,572643000,성내천로,104,30,0.539,5.93,2024,9,20시,주중,차대사람 - 기타,경상,신호위반
5224,127.1255935860967,37.470244656633,572673277,헌릉로,104,50,0.105,2.62,2024,9,12시,주중,차대차 - 충돌,상해없음,안전운전불이행
5225,127.08296864587432,37.51122203720614,571704046,올림픽로12길,104,30,0.061,0.24,2024,9,18시,주중,차대사람 - 차도통행중,경상,안전운전불이행
5226,127.10007562930411,37.51361571654002,571774410,송파대로,103,50,0.049,1.61,2024,9,19시,주중,차대차 - 충돌,상해없음,안전운전불이행
5227,127.0884450540674,37.505057920208834,571704525,삼전로,104,50,0.341,15.99,2024,9,23시,주중,차대차 - 충돌,중상,안전운전불이행
5228,127.10699855704377,37.50539151265591,571773489,송파대로,103,50,0.04,13.23,2024,9,12시,주중,차대사람 - 기타,경상,안전운전불이행
5229,127.10781692254665,37.515489459605995,571772568,올림픽로,104,50,0.425,30.58,2024,9,13시,주중,차대사람 - 기타,경상,안전운전불이행
5230,127.14245575854679,37.49386757183754,572647698,오금로,104,30,0.095,15.93,2024,9,13시,주중,차대사람 - 기타,경상,안전운전불이행
5231,127.12436943274152,37.48661857160887,572610200,문정로,104,50,0.114,45.12,2024,9,13시,주중,차대차 - 추돌,경상,안전운전불이행
5232,127.1255177093349,37.50357684329769,572779512,오금로,104,50,0.084,18.98,2024,9,17시,주중,차대차 - 기타,중상,기타
5233,127.11402136199715,37.538990252112455,571703313,올림픽대로,108,40,0.243,78.63,2024,9,18시,주중,차대차 - 기타,경상,안전운전불이행
5234,127.1421655964295,37.47406371482244,572661536,위례중앙로,107,60,0.748,12.75,2024,9,19시,주중,차대사람 - 기타,중상,안전운전불이행
5235,127.0974606005933,37.52015069462869,571703239,올림픽대로,108,40,0.182,1.23,2024,9,22시,주중,차대차 - 기타,경상,안전거리미확보
5236,127.08400834449846,37.50737690028769,571704513,올림픽로12길,104,30,0.215,37.7,2024,9,23시,주중,차대차 - 충돌,경상,안전운전불이행
5237,127.10937288602726,37.51439495785935,571704565,오금로11길,104,30,0.637,48.62,2024,9,13시,주중,차대차 - 충돌,경상,교차로운행방법위반
5238,127.11224960353734,37.5007758716102,571682930,송파대로,103,50,0.317,65.51,2024,9,14시,주중,차대차 - 기타,상해없음,안전운전불이행
5239,127.12315188126114,37.537568559958466,572767490,올림픽로,104,50,0.071,12.67,2024,9,15시,주중,차대차 - 기타,상해없음,안전운전불이행
5240,127.10712724147128,37.51106149435861,571709510,백제고분로45길,104,30,0.335,0.36,2024,9,15시,주중,차대차 - 기타,중상,안전운전불이행
5241,127.1085599491639,37.51188648804562,571702282,오금로,104,50,0.036,3.02,2024,9,19시,주중,차대차 - 추돌,경상,안전운전불이행
5242,127.10135492570011,37.513493850884466,571774406,올림픽로,104,50,0.105,11.0,2024,9,03시,주중,차대사람 - 기타,중상,안전운전불이행
5243,127.14297503943214,37.48934429815287,572646416,양산로,104,60,0.029,12.44,2024,9,08시,주중,차대차 - 충돌,경상,안전운전불이행
5244,127.11833883485583,37.50694298298731,571705836,오금로,104,50,0.166,19.94,2024,9,12시,주중,차대차 - 기타,중상,안전운전불이행
5245,127.11842926145829,37.500291231718435,571679931,양재대로,104,50,0.032,6.7,2024,9,18시,주중,차대차 - 기타,경상,교차로운행방법위반
5246,127.07725970245093,37.516321457501434,571772650,백제고분로,104,50,0.166,0.72,2024,9,19시,주중,차대차 - 기타,경상,안전거리미확보
5247,127.11726303604856,37.524849505340065,571772682,올림픽로,104,50,0.07,4.72,2024,9,22시,주중,차대차 - 충돌,경상,안전거리미확보
5248,127.11910221171206,37.47693908302024,571668605,탄천동로,104,30,0.076,4.53,2024,9,04시,주말,차대차 - 충돌,경상,안전운전불이행
5249,127.13700643975413,37.4744806338221,572662027,탄천동로,104,60,0.027,12.02,2024,9,10시,주말,차대차 - 추돌,경상,안전거리미확보
5250,127.0817426151579,37.51193878909979,571773082,올림픽로,104,50,0.521,4.79,2024,9,18시,주말,차대차 - 추돌,상해없음,안전운전불이행
5251,127.1465325182991,37.49776471357079,572602324,마천로,104,40,0.039,1.96,2024,9,20시,주말,차량단독 - 기타,,기타
5252,127.10339641657659,37.508326920573246,571704005,석촌호수로,104,50,0.553,0.75,2024,9,21시,주말,차대차 - 충돌,경상,안전거리미확보
5253,127.07899041171856,37.518445829751776,571716313,올림픽대로,108,40,0.09,94.46,2024,9,09시,주말,차대사람 - 기타,상해없음,안전운전불이행
5254,127.08898955857983,37.50273430719851,571744825,백제고분로,104,50,0.1,145.76,2024,9,10시,주말,차대차 - 충돌,경상,안전운전불이행
5255,127.10633685287179,37.506434887159024,571773438,송파대로,103,50,0.336,8.35,2024,9,13시,주말,차대차 - 충돌,경상,안전거리미확보
5256,127.1372118204715,37.47644624178315,572662196,위례서로,104,50,0.377,7.43,2024,9,15시,주말,차대차 - 기타,경상,안전거리미확보
5257,127.13129568691748,37.4881727081084,572656212,송이로,104,50,0.152,18.34,2024,9,08시,주중,차대차 - 충돌,경상,안전거리미확보
5258,127.10515604698395,37.50721512930171,571773439,송파대로,103,50,0.434,4.74,2024,9,11시,주중,차대차 - 추돌,부상신고,안전운전불이행
5259,127.13560475811768,37.49762334775589,572610510,오금로,104,50,0.242,8.87,2024,9,11시,주중,차대사람 - 기타,중상,기타
5260,127.11502293704336,37.52691534670003,571704598,강동대로,104,50,0.204,8.73,2024,9,11시,주중,차대차 - 기타,경상,기타
5261,127.14964186026018,37.50298384966439,922655102,거마로,104,60,0.251,0.02,2024,9,16시,주중,차대차 - 기타,경상,안전운전불이행
5262,127.11570231266973,37.49153918066341,571655420,중대로,104,50,0.127,13.82,2024,9,18시,주중,차대차 - 충돌,경상,안전운전불이행
5263,127.09764664148044,37.50657686461599,571765901,석촌호수로,104,50,0.079,7.26,2024,9,20시,주중,차대사람 - 횡단중,중상,보행자보호의무위반
5264,127.09122530071635,37.50769053076148,571700554,삼전로,104,50,0.056,7.11,2024,9,05시,주중,차대차 - 기타,중상,안전운전불이행
5265,127.11542721040571,37.4944496861145,571651876,,104,30,0.207,94.52,2024,9,09시,주중,차대사람 - 기타,중상,안전운전불이행
5266,127.10420896069667,37.50015430710271,571611179,가락로,104,40,0.765,3.41,2024,9,10시,주중,차대차 - 기타,경상,안전운전불이행
5267,127.1275228915224,37.50305137992934,572610402,오금로,104,50,0.072,54.97,2024,9,11시,주중,차대차 - 충돌,상해없음,안전운전불이행
