v_link_id,road_rank,k_length,sido_id,sigungu_id,emd_id,sido_name,sigungu_name,emd_name,TI_CG
57160573801,104,0.046,11000,11240,11240680,서울특별시,송파구,문정1동,42.99
47745796001,107,0.235,31000,31240,31240670,경기도,화성시,새솔동,68.79
47724111302,103,0.103,31000,31240,31240390,경기도,화성시,장안면,82.77
47735104801,107,0.024,31000,31240,31240150,경기도,화성시,남양읍,74.56
57254517102,107,0.138,31000,31023,31023670,경기도,성남시분당구,구미동,98.84
57235033502,107,0.179,31000,31240,31240720,경기도,화성시,동탄9동,78.04
57155587801,105,0.048,31000,31023,31023680,경기도,성남시분당구,운중동,98.79
47714900701,106,0.058,31000,31240,31240130,경기도,화성시,우정읍,97.57
57266223701,104,0.015,11000,11240,11240690,서울특별시,송파구,문정2동,58.13
47734040502,106,0.292,31000,31240,31240350,경기도,화성시,마도면,99.85
57254390801,107,0.108,31000,31023,31023630,경기도,성남시분당구,야탑3동,5.55
57235526501,101,0.082,31000,31240,31240650,경기도,화성시,동탄5동,38.72
47624260002,106,0.017,31000,31240,31240370,경기도,화성시,서신면,95.09
57173963201,104,0.041,11000,11240,11240770,서울특별시,송파구,잠실6동,97.5
47735504201,107,0.016,31000,31240,31240330,경기도,화성시,비봉면,93.16
57264388501,107,0.058,31000,31021,31021600,경기도,성남시수정구,단대동,98.61
57254701801,107,0.057,31000,31022,31022610,경기도,성남시중원구,도촌동,61.38
57166396602,104,0.044,11000,11240,11240690,서울특별시,송파구,문정2동,98.79
47835617901,107,0.332,31000,31240,31240120,경기도,화성시,봉담읍,52.91
57136758802,107,0.019,31000,31240,31240650,경기도,화성시,동탄5동,43.18
57274633401,107,0.058,31000,31180,31180550,경기도,하남시,덕풍2동,98.38
57265604601,107,0.019,31000,31022,31022530,경기도,성남시중원구,금광1동,99.81
57234944001,107,0.028,31000,31240,31240650,경기도,화성시,동탄5동,17.75
202400004201,107,0.109,31000,31240,31240350,경기도,화성시,마도면,80.37
57134803601,107,0.053,31000,31240,31240600,경기도,화성시,동탄2동,90.1
57264881601,107,0.022,31000,31022,31022600,경기도,성남시중원구,하대원동,98.37
57266879602,104,0.189,11000,11240,11240820,서울특별시,송파구,위례동,95.91
57250035201,107,0.134,31000,31023,31023630,경기도,성남시분당구,야탑3동,95.99
57155211201,107,0.106,31000,31023,31023680,경기도,성남시분당구,운중동,27.06
57271014501,107,0.446,31000,31180,31180530,경기도,하남시,신장2동,84.54
57125435102,107,0.089,31000,31240,31240710,경기도,화성시,동탄8동,99.04
57266195101,107,0.019,31000,31022,31022570,경기도,성남시중원구,상대원1동,94.03
57274676202,107,0.715,31000,31180,31180510,경기도,하남시,천현동,14.92
47714258602,107,1.063,31000,31240,31240390,경기도,화성시,장안면,18.65
57155834902,107,0.05,31000,31023,31023740,경기도,성남시분당구,삼평동,35.77
57267200701,107,0.259,31000,31022,31022610,경기도,성남시중원구,도촌동,2.61
57168228901,107,0.016,31000,31021,31021640,경기도,성남시수정구,신촌동,95.94
57125472101,107,0.023,31000,31240,31240691,경기도,화성시,동탄7동,32.5
57261029101,104,0.198,11000,11240,11240680,서울특별시,송파구,문정1동,35.93
57134770502,107,0.036,31000,31240,31240610,경기도,화성시,동탄1동,97.6
47724189401,107,0.282,31000,31240,31240390,경기도,화성시,장안면,89.99
57137886101,107,0.071,31000,31240,31240700,경기도,화성시,동탄6동,90.92
47825071402,103,1.115,31000,31240,31240140,경기도,화성시,향남읍,96.32
57134488301,107,0.024,31000,31240,31240530,경기도,화성시,병점1동,98.56
57264922301,106,0.074,31000,31022,31022610,경기도,성남시중원구,도촌동,75.02
57154228302,107,0.051,31000,31023,31023710,경기도,성남시분당구,금곡동,97.46
47835475602,107,0.02,31000,31240,31240120,경기도,화성시,봉담읍,92.52
57276816701,107,0.026,31000,31180,31180630,경기도,하남시,미사2동,17.79
57154194202,107,0.206,31000,31023,31023710,경기도,성남시분당구,금곡동,69.05
57265122701,107,0.052,31000,31022,31022600,경기도,성남시중원구,하대원동,11.66
57135446801,107,0.037,31000,31240,31240700,경기도,화성시,동탄6동,93.55
202400068301,107,0.019,31000,31240,31240350,경기도,화성시,마도면,61.05
47825623901,107,0.027,31000,31240,31240380,경기도,화성시,팔탄면,97.22
47834339201,107,0.356,31000,31240,31240380,경기도,화성시,팔탄면,91.6
57137269001,107,0.071,31000,31240,31240700,경기도,화성시,동탄6동,78.13
57125707501,106,0.038,31000,31240,31240700,경기도,화성시,동탄6동,58.1
47734905601,107,0.062,31000,31240,31240150,경기도,화성시,남양읍,24.96
57154069201,107,0.146,31000,31021,31021660,경기도,성남시수정구,시흥동,64.99
57125495402,107,0.079,31000,31240,31240710,경기도,화성시,동탄8동,93.13
47824483202,107,0.077,31000,31240,31240140,경기도,화성시,향남읍,69.71
57155014302,107,0.281,31000,31023,31023760,경기도,성남시분당구,백현동,93.87
47825236402,107,0.173,31000,31240,31240140,경기도,화성시,향남읍,86.32
47624302602,107,0.049,31000,31240,31240370,경기도,화성시,서신면,79.67
57150068602,107,0.066,31000,31023,31023580,경기도,성남시분당구,서현1동,96.38
47724028101,103,0.305,31000,31240,31240130,경기도,화성시,우정읍,99.93
57267036801,107,0.023,31000,31022,31022510,경기도,성남시중원구,성남동,99.82
57134712001,107,0.074,31000,31240,31240610,경기도,화성시,동탄1동,37.74
57125471902,107,0.285,31000,31240,31240700,경기도,화성시,동탄6동,72.08
47746168201,107,0.213,31000,31240,31240150,경기도,화성시,남양읍,8.22
47834689602,103,0.134,31000,31240,31240330,경기도,화성시,비봉면,82.82
47735186301,106,0.119,31000,31240,31240150,경기도,화성시,남양읍,95.3
57277261402,107,0.135,31000,31180,31180620,경기도,하남시,미사1동,96.22
57276629601,107,0.144,31000,31180,31180630,경기도,하남시,미사2동,98.23
57277487602,107,0.035,31000,31180,31180670,경기도,하남시,감일동,99.07
57150102701,107,0.021,31000,31023,31023670,경기도,성남시분당구,구미동,55.78
57165541801,104,0.046,11000,11240,11240660,서울특별시,송파구,가락1동,23.5
57277467402,107,0.039,31000,31180,31180670,경기도,하남시,감일동,95.68
47836088001,107,0.02,31000,31240,31240120,경기도,화성시,봉담읍,31.93
47834451602,107,0.119,31000,31240,31240120,경기도,화성시,봉담읍,27.97
47714147001,107,0.063,31000,31240,31240390,경기도,화성시,장안면,94.99
57165008902,107,0.117,31000,31021,31021640,경기도,성남시수정구,신촌동,94.94
47634587001,107,0.378,31000,31240,31240360,경기도,화성시,송산면,95.73
47735197501,102,0.207,31000,31240,31240330,경기도,화성시,비봉면,36.46
57265259802,107,0.04,31000,31022,31022570,경기도,성남시중원구,상대원1동,74.65
57137065002,107,0.042,31000,31240,31240691,경기도,화성시,동탄7동,93.7
57266966602,107,0.014,31000,31022,31022510,경기도,성남시중원구,성남동,93.36
57165008201,107,0.296,31000,31021,31021640,경기도,성남시수정구,신촌동,93.45
47824342601,107,0.165,31000,31240,31240140,경기도,화성시,향남읍,63.98
57125525202,107,0.12,31000,31240,31240710,경기도,화성시,동탄8동,94.29
57134814401,107,0.121,31000,31240,31240620,경기도,화성시,동탄3동,35.16
47735224401,102,0.503,31000,31240,31240330,경기도,화성시,비봉면,16.97
57134421501,107,0.08,31000,31240,31240540,경기도,화성시,병점2동,79.12
47834166901,107,0.03,31000,31240,31240120,경기도,화성시,봉담읍,75.57
57135115302,107,0.131,31000,31240,31240550,경기도,화성시,반월동,91.62
57154472901,105,0.097,31000,31023,31023710,경기도,성남시분당구,금곡동,74.0
92134756501,103,0.043,31000,31240,31240520,경기도,화성시,진안동,97.21
57125434001,107,0.041,31000,31240,31240710,경기도,화성시,동탄8동,92.49
57137196901,107,0.125,31000,31240,31240520,경기도,화성시,진안동,15.38
57137130101,107,0.027,31000,31240,31240720,경기도,화성시,동탄9동,7.24
47735667301,101,1.089,31000,31240,31240150,경기도,화성시,남양읍,63.53
57155659001,107,0.032,31000,31023,31023680,경기도,성남시분당구,운중동,77.13
57170441501,104,0.233,11000,11240,11240620,서울특별시,송파구,송파2동,83.48
47824420201,105,0.048,31000,31240,31240420,경기도,화성시,양감면,99.61
57267220601,107,0.022,31000,31022,31022510,경기도,성남시중원구,성남동,98.01
57150034201,107,0.044,31000,31023,31023670,경기도,성남시분당구,구미동,98.92
202300244601,107,1.688,31000,31240,31240130,경기도,화성시,우정읍,94.93
47836201802,107,0.035,31000,31240,31240430,경기도,화성시,정남면,15.13
57277618201,101,0.058,31000,31180,31180510,경기도,하남시,천현동,99.98
57125437702,107,0.082,31000,31240,31240710,경기도,화성시,동탄8동,98.95
57265510001,107,0.03,31000,31021,31021520,경기도,성남시수정구,신흥2동,22.15
57150041401,107,0.104,31000,31023,31023770,경기도,성남시분당구,정자1동,95.35
47714423402,107,0.67,31000,31240,31240130,경기도,화성시,우정읍,32.53
57155666601,107,0.096,31000,31023,31023770,경기도,성남시분당구,정자1동,5.62
57150041702,107,0.085,31000,31023,31023770,경기도,성남시분당구,정자1동,97.11
57154341002,107,0.071,31000,31023,31023710,경기도,성남시분당구,금곡동,98.18
47725499901,107,0.028,31000,31240,31240150,경기도,화성시,남양읍,41.44
47825024802,107,0.011,31000,31240,31240140,경기도,화성시,향남읍,75.4
57265582401,107,0.03,31000,31021,31021600,경기도,성남시수정구,단대동,99.92
57126058302,107,0.037,31000,31240,31240691,경기도,화성시,동탄7동,99.81
57134938301,107,0.099,31000,31240,31240610,경기도,화성시,동탄1동,95.06
47835314202,106,0.025,31000,31240,31240570,경기도,화성시,화산동,99.85
47844614401,107,0.055,31000,31240,31240310,경기도,화성시,매송면,43.42
57134933001,107,0.14,31000,31240,31240600,경기도,화성시,동탄2동,91.88
57261056101,104,0.168,11000,11240,11240600,서울특별시,송파구,오금동,97.94
47734787201,106,0.06,31000,31240,31240150,경기도,화성시,남양읍,97.45
57275029902,107,0.08,31000,31180,31180530,경기도,하남시,신장2동,97.99
47834279601,107,0.029,31000,31240,31240560,경기도,화성시,기배동,85.55
57172504202,104,0.078,11000,11240,11240800,서울특별시,송파구,잠실3동,79.84
57254217001,107,0.011,31000,31023,31023560,경기도,성남시분당구,정자3동,17.57
57125067001,107,0.371,31000,31240,31240700,경기도,화성시,동탄6동,77.49
57168240201,107,0.112,31000,31021,31021650,경기도,성남시수정구,고등동,88.95
47634412601,106,0.085,31000,31240,31240370,경기도,화성시,서신면,88.79
57265196001,107,0.012,31000,31021,31021610,경기도,성남시수정구,산성동,25.35
47735497801,107,0.059,31000,31240,31240360,경기도,화성시,송산면,13.97
47735211402,107,0.036,31000,31240,31240150,경기도,화성시,남양읍,95.38
47824719201,103,0.088,31000,31240,31240420,경기도,화성시,양감면,99.99
57265418802,107,0.118,31000,31021,31021670,경기도,성남시수정구,복정동,26.15
57172649602,104,0.044,11000,11240,11240750,서울특별시,송파구,잠실4동,96.19
57255334202,107,0.023,31000,31023,31023600,경기도,성남시분당구,이매1동,99.9
57135088801,107,0.032,31000,31240,31240570,경기도,화성시,화산동,83.19
47834067801,106,0.171,31000,31240,31240330,경기도,화성시,비봉면,99.88
47734212401,103,0.582,31000,31240,31240150,경기도,화성시,남양읍,99.76
47715061702,106,0.014,31000,31240,31240130,경기도,화성시,우정읍,80.73
57260315102,107,0.029,31000,31022,31022530,경기도,성남시중원구,금광1동,87.65
47824294201,107,0.15,31000,31240,31240140,경기도,화성시,향남읍,96.79
47735531201,107,0.389,31000,31240,31240150,경기도,화성시,남양읍,34.91
47714304801,107,0.724,31000,31240,31240390,경기도,화성시,장안면,21.59
47735225102,107,0.261,31000,31240,31240150,경기도,화성시,남양읍,0.84
47814085502,107,0.09,31000,31240,31240420,경기도,화성시,양감면,77.96
202300032302,107,0.18,31000,31240,31240360,경기도,화성시,송산면,67.47
57278309501,107,0.038,31000,31180,31180660,경기도,하남시,감북동,87.52
57137196702,107,0.113,31000,31240,31240520,경기도,화성시,진안동,95.04
57154760202,107,0.026,31000,31023,31023750,경기도,성남시분당구,판교동,99.11
57154253602,107,0.039,31000,31023,31023750,경기도,성남시분당구,판교동,100.0
57264272502,104,0.094,11000,11240,11240600,서울특별시,송파구,오금동,97.12
57125521602,105,0.309,31000,31240,31240710,경기도,화성시,동탄8동,58.63
47734931401,107,0.226,31000,31240,31240150,경기도,화성시,남양읍,41.67
57171582402,104,0.046,11000,11240,11240800,서울특별시,송파구,잠실3동,83.71
57172474701,104,0.044,11000,11240,11240800,서울특별시,송파구,잠실3동,29.81
57255074602,107,0.039,31000,31022,31022610,경기도,성남시중원구,도촌동,98.4
57155830601,107,0.029,31000,31023,31023740,경기도,성남시분당구,삼평동,76.04
57276959202,104,0.103,11000,11240,11240600,서울특별시,송파구,오금동,17.02
47735788701,106,0.091,31000,31240,31240330,경기도,화성시,비봉면,84.44
57174226901,104,0.036,11000,11240,11240800,서울특별시,송파구,잠실3동,99.68
57155648201,107,0.118,31000,31023,31023740,경기도,성남시분당구,삼평동,62.6
47835419101,102,0.054,31000,31240,31240310,경기도,화성시,매송면,41.57
57264954902,103,0.252,31000,31180,31180510,경기도,하남시,천현동,99.9
57254288302,107,0.105,31000,31023,31023510,경기도,성남시분당구,분당동,59.69
57172015101,104,0.198,11000,11240,11240510,서울특별시,송파구,풍납1동,88.18
57264719801,107,0.043,31000,31021,31021670,경기도,성남시수정구,복정동,98.89
47824248802,107,0.247,31000,31240,31240140,경기도,화성시,향남읍,88.18
47825555402,106,0.251,31000,31240,31240430,경기도,화성시,정남면,94.98
57155511602,107,0.017,31000,31023,31023770,경기도,성남시분당구,정자1동,98.84
57266109602,107,0.069,31000,31022,31022560,경기도,성남시중원구,은행2동,90.95
57265138201,107,0.101,31000,31022,31022600,경기도,성남시중원구,하대원동,55.28
57138411202,107,0.046,31000,31240,31240550,경기도,화성시,반월동,95.74
57125532202,107,0.041,31000,31240,31240710,경기도,화성시,동탄8동,93.42
47824182002,107,0.856,31000,31240,31240120,경기도,화성시,봉담읍,35.42
47735181002,107,0.035,31000,31240,31240150,경기도,화성시,남양읍,87.07
57250064101,107,0.166,31000,31023,31023620,경기도,성남시분당구,야탑1동,90.41
47835372002,107,0.014,31000,31240,31240120,경기도,화성시,봉담읍,84.02
57155785602,105,0.017,31000,31023,31023710,경기도,성남시분당구,금곡동,96.12
57265156201,107,0.09,31000,31022,31022560,경기도,성남시중원구,은행2동,97.6
57261082901,107,0.247,31000,31022,31022570,경기도,성남시중원구,상대원1동,95.46
57154452202,107,0.17,31000,31023,31023720,경기도,성남시분당구,구미1동,59.17
57155248901,107,0.296,31000,31023,31023670,경기도,성남시분당구,구미동,11.66
57254287601,107,0.198,31000,31023,31023670,경기도,성남시분당구,구미동,76.14
57135077401,107,0.196,31000,31240,31240620,경기도,화성시,동탄3동,92.91
47825378001,107,0.037,31000,31240,31240140,경기도,화성시,향남읍,99.34
57155722001,102,0.044,31000,31023,31023740,경기도,성남시분당구,삼평동,99.98
57125069802,107,0.272,31000,31240,31240700,경기도,화성시,동탄6동,19.46
57275609102,107,0.059,31000,31180,31180560,경기도,하남시,덕풍3동,99.8
57150107402,107,0.038,31000,31023,31023770,경기도,성남시분당구,정자1동,50.42
47735145702,106,0.033,31000,31240,31240350,경기도,화성시,마도면,93.74
57275838002,107,0.068,31000,31180,31180530,경기도,하남시,신장2동,99.0
57134693102,107,0.03,31000,31240,31240610,경기도,화성시,동탄1동,97.92
57254045701,107,0.074,31000,31023,31023590,경기도,성남시분당구,서현2동,98.35
47834612801,107,0.054,31000,31240,31240120,경기도,화성시,봉담읍,66.46
57154773201,107,0.012,31000,31023,31023720,경기도,성남시분당구,구미1동,67.17
57154106001,107,0.041,31000,31023,31023670,경기도,성남시분당구,구미동,96.77
57271043201,104,0.235,11000,11240,11240570,서울특별시,송파구,방이1동,90.61
57174388301,104,0.038,11000,11240,11240570,서울특별시,송파구,방이1동,45.6
47824406401,107,0.26,31000,31240,31240380,경기도,화성시,팔탄면,14.59
57137644202,107,0.145,31000,31240,31240520,경기도,화성시,진안동,89.75
90000016401,104,0.045,11000,11240,11240640,서울특별시,송파구,삼전동,98.15
92266188202,107,0.09,31000,31021,31021680,경기도,성남시수정구,위례동,92.9
202400027401,107,0.238,31000,31240,31240350,경기도,화성시,마도면,50.42
57174445001,104,0.062,11000,11240,11240780,서울특별시,송파구,잠실7동,97.85
57266203601,104,0.016,11000,11240,11240690,서울특별시,송파구,문정2동,74.95
57137160501,107,0.199,31000,31240,31240691,경기도,화성시,동탄7동,88.21
47825000001,103,0.052,31000,31240,31240140,경기도,화성시,향남읍,60.82
57134788802,106,0.032,31000,31240,31240550,경기도,화성시,반월동,99.95
57276880101,104,0.031,11000,11240,11240600,서울특별시,송파구,오금동,97.28
57154510702,105,0.19,31000,31023,31023710,경기도,성남시분당구,금곡동,56.97
57151019701,107,0.304,31000,31023,31023670,경기도,성남시분당구,구미동,98.29
47835597901,107,0.073,31000,31240,31240430,경기도,화성시,정남면,9.48
47714100101,106,0.018,31000,31240,31240390,경기도,화성시,장안면,99.99
57235534802,107,0.092,31000,31240,31240720,경기도,화성시,동탄9동,90.71
47824367402,107,0.581,31000,31240,31240380,경기도,화성시,팔탄면,11.33
47824603201,107,0.138,31000,31240,31240140,경기도,화성시,향남읍,98.93
202400040202,107,1.684,31000,31240,31240370,경기도,화성시,서신면,26.85
57138230901,107,0.052,31000,31240,31240650,경기도,화성시,동탄5동,96.29
57261077002,107,0.338,31000,31022,31022580,경기도,성남시중원구,상대원2동,90.04
57170293401,104,0.037,11000,11240,11240580,서울특별시,송파구,방이2동,49.58
57265074402,107,0.23,31000,31022,31022610,경기도,성남시중원구,도촌동,65.5
57151041901,107,0.037,31000,31023,31023610,경기도,성남시분당구,이매2동,34.95
57234951801,107,0.084,31000,31240,31240720,경기도,화성시,동탄9동,90.79
47825837301,106,0.005,31000,31240,31240430,경기도,화성시,정남면,96.5
47836091401,107,0.018,31000,31240,31240120,경기도,화성시,봉담읍,95.81
47824266502,107,0.069,31000,31240,31240140,경기도,화성시,향남읍,41.93
57255055601,107,0.017,31000,31023,31023630,경기도,성남시분당구,야탑3동,79.44
57134761201,107,0.024,31000,31240,31240520,경기도,화성시,진안동,19.44
47824093002,107,0.646,31000,31240,31240380,경기도,화성시,팔탄면,91.66
57275478501,107,0.035,31000,31180,31180560,경기도,하남시,덕풍3동,30.86
57137972702,107,0.022,31000,31240,31240520,경기도,화성시,진안동,67.97
47724609201,106,0.319,31000,31240,31240380,경기도,화성시,팔탄면,98.43
57154662001,107,0.041,31000,31023,31023710,경기도,성남시분당구,금곡동,96.03
202400062501,107,0.056,31000,31240,31240520,경기도,화성시,진안동,96.93
57161131702,104,0.083,11000,11240,11240650,서울특별시,송파구,가락본동,94.89
57278128101,107,0.11,31000,31180,31180611,경기도,하남시,미사3동,72.87
47814412802,107,0.081,31000,31240,31240420,경기도,화성시,양감면,97.39
57264686702,107,0.009,31000,31022,31022620,경기도,성남시중원구,중앙동,15.11
57151014401,107,0.042,31000,31023,31023780,경기도,성남시분당구,정자동,96.32
47624210801,107,0.033,31000,31240,31240370,경기도,화성시,서신면,83.52
47824062502,103,0.031,31000,31240,31240140,경기도,화성시,향남읍,100.0
47836373701,107,0.017,31000,31240,31240570,경기도,화성시,화산동,70.28
57250138202,105,0.026,31000,31023,31023580,경기도,성남시분당구,서현1동,99.38
202300240101,106,0.012,31000,31240,31240150,경기도,화성시,남양읍,96.63
57254167701,105,0.031,31000,31023,31023510,경기도,성남시분당구,분당동,94.62
57265513001,107,0.069,31000,31022,31022610,경기도,성남시중원구,도촌동,89.23
57125504901,107,0.023,31000,31240,31240710,경기도,화성시,동탄8동,97.76
47746852702,107,0.433,31000,31240,31240330,경기도,화성시,비봉면,27.59
57254358101,107,0.069,31000,31023,31023510,경기도,성남시분당구,분당동,99.87
47835385102,107,0.015,31000,31240,31240430,경기도,화성시,정남면,99.67
202400068602,107,0.337,31000,31240,31240350,경기도,화성시,마도면,66.05
57171495901,104,0.02,11000,11240,11240710,서울특별시,송파구,잠실본동,44.64
57161127801,104,0.135,11000,11240,11240650,서울특별시,송파구,가락본동,93.9
57174384902,104,0.015,11000,11240,11240520,서울특별시,송파구,풍납2동,84.43
57155063602,107,0.058,31000,31023,31023750,경기도,성남시분당구,판교동,95.64
57276787801,107,0.121,31000,31180,31180560,경기도,하남시,덕풍3동,49.83
47724144002,107,0.026,31000,31240,31240390,경기도,화성시,장안면,89.67
57266207601,104,0.025,11000,11240,11240690,서울특별시,송파구,문정2동,24.99
57155736001,107,0.039,31000,31023,31023740,경기도,성남시분당구,삼평동,71.35
57125471501,107,0.126,31000,31240,31240691,경기도,화성시,동탄7동,80.25
57265059102,107,0.065,31000,31022,31022600,경기도,성남시중원구,하대원동,99.44
47714021601,107,0.059,31000,31240,31240390,경기도,화성시,장안면,52.22
47825071801,107,0.24,31000,31240,31240140,경기도,화성시,향남읍,70.87
57136734402,107,0.027,31000,31240,31240640,경기도,화성시,동탄4동,87.72
47824150801,107,0.215,31000,31240,31240140,경기도,화성시,향남읍,73.41
57261017601,104,0.039,11000,11240,11240650,서울특별시,송파구,가락본동,52.71
57134705802,107,0.348,31000,31240,31240600,경기도,화성시,동탄2동,44.66
47734271001,106,0.783,31000,31240,31240150,경기도,화성시,남양읍,50.91
57275200001,107,0.131,31000,31180,31180540,경기도,하남시,덕풍1동,98.67
47734900601,107,0.025,31000,31240,31240150,경기도,화성시,남양읍,74.2
57154150901,107,0.194,31000,31023,31023640,경기도,성남시분당구,야탑2동,76.75
57264289602,104,0.25,11000,11240,11240540,서울특별시,송파구,거여2동,85.7
57134312801,107,0.078,31000,31240,31240550,경기도,화성시,반월동,90.85
57277424101,107,0.017,31000,31180,31180560,경기도,하남시,덕풍3동,67.49
47825529101,106,0.017,31000,31240,31240420,경기도,화성시,양감면,100.0
57250112701,107,0.044,31000,31023,31023580,경기도,성남시분당구,서현1동,17.98
57265123301,107,0.994,31000,31022,31022620,경기도,성남시중원구,중앙동,21.28
57156573601,107,0.262,31000,31021,31021660,경기도,성남시수정구,시흥동,95.1
57155729002,107,0.042,31000,31023,31023740,경기도,성남시분당구,삼평동,93.7
57125465201,107,0.042,31000,31240,31240710,경기도,화성시,동탄8동,87.74
57155798502,105,0.201,31000,31023,31023710,경기도,성남시분당구,금곡동,82.38
57155133401,107,0.011,31000,31023,31023750,경기도,성남시분당구,판교동,63.03
47735172102,107,0.117,31000,31240,31240350,경기도,화성시,마도면,80.78
57264213602,107,0.063,31000,31022,31022550,경기도,성남시중원구,은행1동,71.42
57254848402,107,0.079,31000,31023,31023510,경기도,성남시분당구,분당동,97.93
57264796301,107,0.03,31000,31022,31022560,경기도,성남시중원구,은행2동,96.59
47634128902,106,0.15,31000,31240,31240370,경기도,화성시,서신면,78.59
57275606001,107,0.654,31000,31180,31180611,경기도,하남시,미사3동,8.83
57135077202,106,0.092,31000,31240,31240550,경기도,화성시,반월동,93.69
47834599802,107,0.087,31000,31240,31240120,경기도,화성시,봉담읍,72.34
47824139702,107,0.042,31000,31240,31240120,경기도,화성시,봉담읍,73.71
57155332202,107,0.1,31000,31023,31023750,경기도,성남시분당구,판교동,97.33
47834197102,107,0.077,31000,31240,31240120,경기도,화성시,봉담읍,81.43
57134770901,107,0.12,31000,31240,31240610,경기도,화성시,동탄1동,90.99
57138025502,107,0.045,31000,31240,31240530,경기도,화성시,병점1동,99.28
57134361601,107,0.045,31000,31240,31240520,경기도,화성시,진안동,97.94
57150068301,107,0.157,31000,31023,31023580,경기도,성남시분당구,서현1동,70.64
47734808201,107,0.03,31000,31240,31240150,경기도,화성시,남양읍,88.23
47814392801,107,0.016,31000,31240,31240420,경기도,화성시,양감면,74.34
57155572402,105,0.029,31000,31023,31023680,경기도,성남시분당구,운중동,33.4
47724159001,107,0.773,31000,31240,31240390,경기도,화성시,장안면,20.59
57267336801,104,0.064,11000,11240,11240550,서울특별시,송파구,마천1동,28.88
57255004601,107,0.049,31000,31022,31022610,경기도,성남시중원구,도촌동,99.06
47824680401,103,0.063,31000,31240,31240140,경기도,화성시,향남읍,99.93
57264966401,107,0.507,31000,31022,31022570,경기도,성남시중원구,상대원1동,0.73
57174227102,104,0.079,11000,11240,11240800,서울특별시,송파구,잠실3동,80.98
57177288901,104,0.241,11000,11240,11240520,서울특별시,송파구,풍납2동,85.36
57278154701,104,0.068,11000,11240,11240590,서울특별시,송파구,오륜동,54.24
57255423801,107,0.048,31000,31022,31022610,경기도,성남시중원구,도촌동,95.52
57267180201,107,0.204,31000,31021,31021620,경기도,성남시수정구,양지동,39.39
57264464502,107,0.071,31000,31022,31022620,경기도,성남시중원구,중앙동,98.09
57276387202,107,0.028,31000,31180,31180620,경기도,하남시,미사1동,82.97
92136593801,107,0.058,31000,31240,31240640,경기도,화성시,동탄4동,95.2
57154821801,107,0.04,31000,31023,31023680,경기도,성남시분당구,운중동,72.67
47835430402,103,0.015,31000,31240,31240330,경기도,화성시,비봉면,68.41
57266654402,107,0.024,31000,31180,31180670,경기도,하남시,감일동,80.44
57166273802,107,0.01,31000,31021,31021650,경기도,성남시수정구,고등동,99.45
47825546802,103,0.05,31000,31240,31240420,경기도,화성시,양감면,99.97
47834410902,107,0.022,31000,31240,31240120,경기도,화성시,봉담읍,92.22
57155635202,107,0.032,31000,31023,31023740,경기도,성남시분당구,삼평동,97.76
202400242401,107,0.052,31000,31240,31240370,경기도,화성시,서신면,56.19
57261026101,104,0.092,11000,11240,11240810,서울특별시,송파구,장지동,74.44
47634128601,106,0.793,31000,31240,31240370,경기도,화성시,서신면,54.54
57136283402,107,0.05,31000,31240,31240620,경기도,화성시,동탄3동,94.89
47824926601,107,0.243,31000,31240,31240380,경기도,화성시,팔탄면,83.58
57154221101,107,0.063,31000,31023,31023770,경기도,성남시분당구,정자1동,88.45
57134692001,107,0.043,31000,31240,31240610,경기도,화성시,동탄1동,95.72
57155490402,107,0.029,31000,31023,31023680,경기도,성남시분당구,운중동,98.83
57125880102,107,0.231,31000,31240,31240691,경기도,화성시,동탄7동,91.76
57154119901,105,0.028,31000,31023,31023610,경기도,성남시분당구,이매2동,98.26
57136994002,107,0.056,31000,31240,31240650,경기도,화성시,동탄5동,89.73
57265041102,107,0.022,31000,31022,31022570,경기도,성남시중원구,상대원1동,96.39
57137213102,107,0.045,31000,31240,31240640,경기도,화성시,동탄4동,97.02
57265548801,107,0.041,31000,31022,31022620,경기도,성남시중원구,중앙동,99.53
57276809502,107,0.113,31000,31180,31180510,경기도,하남시,천현동,2.0
57250124401,107,0.061,31000,31023,31023600,경기도,성남시분당구,이매1동,24.56
57134680101,107,0.041,31000,31240,31240610,경기도,화성시,동탄1동,88.47
57155557001,107,0.027,31000,31023,31023740,경기도,성남시분당구,삼평동,97.78
57275053401,107,0.018,31000,31180,31180600,경기도,하남시,초이동,68.94
57264714002,107,0.19,31000,31021,31021670,경기도,성남시수정구,복정동,96.56
57278216902,107,0.034,31000,31180,31180530,경기도,하남시,신장2동,94.85
47724824902,107,0.23,31000,31240,31240130,경기도,화성시,우정읍,91.34
57154968801,107,0.123,31000,31023,31023680,경기도,성남시분당구,운중동,87.68
57155187802,107,0.131,31000,31023,31023740,경기도,성남시분당구,삼평동,69.13
47835973001,107,0.043,31000,31240,31240330,경기도,화성시,비봉면,30.27
202400199601,101,8.396,31000,31022,31022610,경기도,성남시중원구,도촌동,100.0
47834202201,107,0.013,31000,31240,31240120,경기도,화성시,봉담읍,99.91
47725484101,107,0.021,31000,31240,31240150,경기도,화성시,남양읍,78.23
47714191302,107,0.165,31000,31240,31240390,경기도,화성시,장안면,47.67
57173966601,104,0.034,11000,11240,11240770,서울특별시,송파구,잠실6동,99.7
57136631601,107,0.285,31000,31240,31240550,경기도,화성시,반월동,96.12
47836159302,107,0.913,31000,31240,31240120,경기도,화성시,봉담읍,8.04
