grid_gid,crosswalk_cnt,child_zone_cnt,school_cnt,kindergarten_cnt,daycare_cnt,bus_stop_cnt,cctv_cnt,cctv_cam_cnt,kindergarten_child_cnt,speedbump_cnt,speedbump_hght_below,speedbump_hght_above
다사354119,1,1,1,1,0,1,0,0,1,0,0,0
다사354120,0,0,0,0,0,0,2,2,0,0,0,0
다사354121,0,0,0,0,0,0,0,0,0,0,0,0
다사354122,5,0,0,0,0,1,2,2,0,0,0,0
다사354123,0,0,0,0,0,0,0,0,0,0,0,0
다사354124,0,0,0,0,0,0,0,0,0,0,0,0
다사354125,0,0,0,0,0,0,0,0,0,0,0,0
다사354126,0,0,0,0,0,0,0,0,0,0,0,0
다사354127,0,0,0,0,0,0,0,0,0,0,0,0
다사354128,0,0,0,0,0,0,0,0,0,0,0,0
다사354129,0,0,0,0,0,0,0,0,0,0,0,0
다사354130,0,0,0,0,0,0,0,0,0,0,0,0
다사354131,0,0,0,0,0,0,0,0,0,0,0,0
다사354132,0,0,0,0,0,0,0,0,0,0,0,0
다사354133,0,0,0,0,0,0,0,0,0,0,0,0
다사354134,0,0,0,0,0,0,0,0,0,0,0,0
다사354135,0,0,0,0,0,0,0,0,0,0,0,0
다사354137,0,0,0,0,0,0,0,0,0,0,0,0
다사354138,0,0,0,0,0,0,0,0,0,0,0,0
다사354139,0,0,0,0,0,0,0,0,0,0,0,0
다사354140,0,0,0,0,0,0,0,0,0,0,0,0
다사354141,0,0,0,0,0,0,0,0,0,0,0,0
다사354142,0,0,0,0,0,0,0,0,0,0,0,0
다사354143,0,0,0,0,0,0,0,0,0,0,0,0
다사354144,0,0,0,0,0,0,0,0,0,0,0,0
다사354145,0,0,0,0,0,0,0,0,0,0,0,0
다사354146,0,0,0,0,0,0,0,0,0,0,0,0
다사354147,0,0,0,0,0,0,0,0,0,0,0,0
다사354148,0,0,0,0,0,0,0,0,0,0,0,0
다사354149,0,0,0,0,0,0,0,0,0,0,0,0
다사354150,0,0,0,0,0,0,0,0,0,0,0,0
다사354151,0,0,0,0,0,0,0,0,0,0,0,0
다사354152,0,0,0,0,0,0,0,0,0,0,0,0
다사354153,0,0,0,0,0,0,0,0,0,0,0,0
다사354154,0,0,0,0,0,0,0,0,0,0,0,0
다사354155,0,0,0,0,0,0,0,0,0,0,0,0
다사354156,0,0,0,0,0,0,0,0,0,0,0,0
다사354157,0,0,0,0,0,0,0,0,0,0,0,0
다사354158,0,0,0,0,0,0,0,0,0,0,0,0
다사354159,0,0,0,0,0,0,0,0,0,0,0,0
다사354160,0,0,0,0,0,0,0,0,0,0,0,0
다사354161,0,0,0,0,0,0,0,0,0,0,0,0
다사354162,0,0,0,0,0,0,0,0,0,0,0,0
다사354163,0,0,0,0,0,0,0,0,0,0,0,0
다사354164,0,0,0,0,0,0,0,0,0,0,0,0
다사354165,0,0,0,0,0,0,0,0,0,0,0,0
다사354166,0,0,0,0,0,0,0,0,0,0,0,0
다사354167,0,0,0,0,0,0,0,0,0,0,0,0
다사354168,0,0,0,0,0,0,0,0,0,0,0,0
다사355000,0,0,0,0,0,0,0,0,0,0,0,0
다사355001,0,0,0,0,0,0,0,0,0,0,0,0
다사355002,0,0,0,0,0,0,0,0,0,0,0,0
다사355003,0,0,0,0,0,0,0,0,0,0,0,0
다사355004,0,0,0,0,0,0,0,0,0,0,0,0
다사355005,0,0,0,0,0,0,0,0,0,0,0,0
다사355006,0,0,0,0,0,0,0,0,0,0,0,0
다사355007,0,0,0,0,0,0,1,1,0,0,0,0
다사355008,0,0,0,0,0,0,0,0,0,0,0,0
다사355009,0,0,0,0,0,0,0,0,0,0,0,0
다사355010,0,0,0,0,0,0,0,0,0,0,0,0
다사355011,0,0,0,0,0,0,0,0,0,0,0,0
다사355012,0,0,0,0,0,0,0,0,0,0,0,0
다사355013,0,0,0,0,0,0,0,0,0,0,0,0
다사355014,0,0,0,0,0,0,0,0,0,0,0,0
다사355015,0,0,0,0,0,0,0,0,0,0,0,0
다사355016,0,0,0,0,0,0,0,0,0,0,0,0
다사355017,0,0,0,0,0,0,0,0,0,0,0,0
다사355018,0,0,0,0,0,0,0,0,0,0,0,0
다사355019,0,0,0,0,0,0,0,0,0,0,0,0
다사355020,0,0,0,0,0,0,0,0,0,0,0,0
다사355021,0,0,0,0,0,0,0,0,0,0,0,0
다사355022,0,0,0,0,0,0,0,0,0,0,0,0
다사355023,0,0,0,0,0,0,0,0,0,0,0,0
다사355024,0,0,0,0,0,1,0,0,0,0,0,0
다사355025,0,0,0,0,0,0,0,0,0,0,0,0
다사355026,0,0,0,0,0,0,0,0,0,0,0,0
다사355027,0,0,0,0,0,0,0,0,0,0,0,0
다사355028,0,0,0,0,0,0,0,0,0,0,0,0
다사355029,0,0,0,0,0,0,0,0,0,0,0,0
다사355030,0,0,0,0,0,0,0,0,0,0,0,0
다사355031,0,0,0,0,0,0,0,0,0,0,0,0
다사355032,0,0,0,0,0,0,0,0,0,0,0,0
다사355033,0,0,0,0,0,0,0,0,0,0,0,0
다사355034,0,0,0,0,0,0,0,0,0,0,0,0
다사355035,0,0,0,0,0,0,0,0,0,0,0,0
다사355036,0,0,0,0,0,0,0,0,0,0,0,0
다사355052,0,0,0,0,0,0,0,0,0,0,0,0
다사355068,0,0,0,0,0,0,0,0,0,0,0,0
다사355069,0,0,0,0,0,0,0,0,0,0,0,0
다사355076,0,0,0,0,0,0,0,0,0,0,0,0
다사355077,0,0,0,0,0,0,0,0,0,0,0,0
다사355078,0,0,0,0,0,0,0,0,0,0,0,0
다사355079,0,0,0,0,0,0,0,0,0,0,0,0
다사355080,0,0,0,0,0,0,0,0,0,0,0,0
다사355081,0,0,0,0,0,0,0,0,0,0,0,0
다사355082,0,0,0,0,0,0,0,0,0,0,0,0
다사355083,6,0,0,0,0,1,0,0,0,0,0,0
다사355084,0,0,0,0,0,1,0,0,0,0,0,0
다사355085,0,0,0,0,0,0,0,0,0,0,0,0
다사355086,0,0,0,0,0,0,0,0,0,0,0,0
다사355087,0,0,0,0,0,0,0,0,0,0,0,0
다사355088,0,0,0,0,0,0,0,0,0,0,0,0
다사355089,0,0,0,0,0,0,0,0,0,0,0,0
다사355090,0,0,0,0,0,0,0,0,0,0,0,0
다사355091,0,0,0,0,0,0,0,0,0,0,0,0
다사355092,0,0,0,0,0,0,2,2,0,0,0,0
다사355093,0,0,0,0,0,0,0,0,0,0,0,0
다사355094,0,0,0,0,0,0,0,0,0,0,0,0
다사355095,0,0,0,0,0,0,0,0,0,0,0,0
다사355096,0,0,0,0,0,0,0,0,0,0,0,0
다사355097,0,0,0,0,0,0,0,0,0,0,0,0
다사355098,0,0,0,0,0,0,0,0,0,0,0,0
다사355099,0,0,0,0,0,0,0,0,0,0,0,0
다사355100,0,0,0,0,0,0,0,0,0,0,0,0
다사355101,0,0,0,0,0,0,0,0,0,0,0,0
다사355102,0,0,0,0,0,0,0,0,0,0,0,0
다사355103,0,0,0,0,0,0,0,0,0,0,0,0
다사355104,0,0,0,0,0,0,0,0,0,0,0,0
다사355105,0,0,0,0,0,0,0,0,0,0,0,0
다사355106,0,0,0,0,0,0,0,0,0,0,0,0
다사355107,0,0,0,0,0,0,0,0,0,0,0,0
다사355108,0,0,0,0,0,0,0,0,0,0,0,0
다사355109,0,0,0,0,0,0,2,2,0,0,0,0
다사355110,0,0,0,0,0,0,6,6,0,0,0,0
다사355111,0,0,0,0,0,0,0,0,0,0,0,0
다사355112,0,0,0,0,0,0,0,0,0,0,0,0
다사355113,0,0,0,0,0,0,0,0,0,0,0,0
다사355114,0,0,0,0,0,0,0,0,0,0,0,0
다사355115,0,0,0,0,0,1,2,2,0,0,0,0
다사355116,0,0,0,0,0,0,0,0,0,0,0,0
다사355117,0,0,0,0,0,0,0,0,0,0,0,0
다사355118,0,0,0,0,0,0,2,2,0,0,0,0
다사355119,0,0,0,0,0,2,6,6,0,0,0,0
다사355120,0,0,0,0,0,0,7,7,0,0,0,0
다사355121,2,0,0,0,0,0,6,6,0,0,0,0
다사355122,3,0,0,0,0,1,5,5,0,0,0,0
다사355123,0,0,0,0,0,0,0,0,0,0,0,0
다사355124,0,0,0,0,0,0,0,0,0,0,0,0
다사355125,0,0,0,0,0,0,0,0,0,0,0,0
다사355126,0,0,0,0,0,0,0,0,0,0,0,0
다사355127,0,0,0,0,0,0,0,0,0,0,0,0
다사355128,0,0,0,0,0,0,0,0,0,0,0,0
다사355129,0,0,0,0,0,0,0,0,0,0,0,0
다사355130,0,0,0,0,0,0,0,0,0,0,0,0
다사355131,0,0,0,0,0,0,0,0,0,0,0,0
다사355132,0,0,0,0,0,0,0,0,0,0,0,0
다사355133,0,0,0,0,0,0,0,0,0,0,0,0
다사355134,0,0,0,0,0,0,0,0,0,0,0,0
다사355138,0,0,0,0,0,0,0,0,0,0,0,0
다사355139,0,0,0,0,0,0,0,0,0,0,0,0
다사355140,0,0,0,0,0,0,0,0,0,0,0,0
다사355141,0,0,0,0,0,0,0,0,0,0,0,0
다사355142,0,0,0,0,0,0,0,0,0,0,0,0
다사355143,0,0,0,0,0,0,0,0,0,0,0,0
다사355144,0,0,0,0,0,0,0,0,0,0,0,0
다사355145,0,0,0,0,0,0,0,0,0,0,0,0
다사355146,0,0,0,0,0,0,0,0,0,0,0,0
다사355147,0,0,0,0,0,0,0,0,0,0,0,0
다사355148,0,0,0,0,0,0,0,0,0,0,0,0
다사355149,0,0,0,0,0,0,0,0,0,0,0,0
다사355150,0,0,0,0,0,0,0,0,0,0,0,0
다사355151,0,0,0,0,0,0,0,0,0,0,0,0
다사355152,0,0,0,0,0,0,0,0,0,0,0,0
다사355153,0,0,0,0,0,0,0,0,0,0,0,0
다사355154,0,0,0,0,0,0,0,0,0,0,0,0
다사355155,0,0,0,0,0,0,0,0,0,0,0,0
다사355156,0,0,0,0,0,0,0,0,0,0,0,0
다사355157,0,0,0,0,0,0,0,0,0,0,0,0
다사355158,0,0,0,0,0,0,0,0,0,0,0,0
다사355159,0,0,0,0,0,0,0,0,0,0,0,0
다사355160,0,0,0,0,0,0,0,0,0,0,0,0
다사355161,0,0,0,0,0,0,0,0,0,0,0,0
다사355162,0,0,0,0,0,0,0,0,0,0,0,0
다사355163,0,0,0,0,0,0,0,0,0,0,0,0
다사355164,0,0,0,0,0,0,0,0,0,0,0,0
다사355165,0,0,0,0,0,0,0,0,0,0,0,0
다사355166,0,0,0,0,0,0,0,0,0,0,0,0
다사355167,0,0,0,0,0,0,0,0,0,0,0,0
다사355168,0,0,0,0,0,0,0,0,0,0,0,0
다사356000,0,0,0,0,0,0,0,0,0,0,0,0
다사356001,0,0,0,0,0,0,0,0,0,0,0,0
다사356002,0,0,0,0,0,0,0,0,0,0,0,0
다사356003,0,0,0,0,0,0,0,0,0,0,0,0
다사356004,0,0,0,0,0,0,0,0,0,0,0,0
다사356005,0,0,0,0,0,0,0,0,0,0,0,0
다사356006,0,0,0,0,0,0,0,0,0,0,0,0
다사356007,0,0,0,0,0,0,1,1,0,0,0,0
다사356008,0,0,0,0,0,0,0,0,0,0,0,0
다사356009,0,0,0,0,0,0,0,0,0,0,0,0
다사356010,0,0,0,0,0,0,0,0,0,0,0,0
다사356011,0,0,0,0,0,0,0,0,0,0,0,0
다사356012,0,0,0,0,0,0,0,0,0,0,0,0
다사356013,0,0,0,0,0,0,0,0,0,0,0,0
다사356014,0,0,0,0,0,0,0,0,0,0,0,0
다사356015,0,0,0,0,0,0,0,0,0,0,0,0
다사356016,0,0,0,0,0,0,0,0,0,0,0,0
다사356017,0,0,0,0,0,0,0,0,0,0,0,0
다사356018,0,0,0,0,0,0,0,0,0,0,0,0
다사356019,0,0,0,0,0,0,0,0,0,0,0,0
다사356020,0,0,0,0,0,0,0,0,0,0,0,0
다사356021,0,0,0,0,0,0,0,0,0,0,0,0
다사356022,0,0,0,0,0,0,0,0,0,0,0,0
다사356023,0,0,0,0,0,0,0,0,0,0,0,0
다사356024,0,0,0,0,0,0,0,0,0,0,0,0
다사356025,1,0,0,0,0,0,2,2,0,0,0,0
다사356026,0,0,0,0,0,0,0,0,0,0,0,0
다사356027,0,0,0,0,0,0,0,0,0,0,0,0
다사356028,0,0,0,0,0,0,0,0,0,0,0,0
다사356029,0,0,0,0,0,0,0,0,0,0,0,0
다사356030,0,0,0,0,0,0,0,0,0,0,0,0
다사356031,0,0,0,0,0,0,0,0,0,0,0,0
다사356032,0,0,0,0,0,0,0,0,0,0,0,0
다사356033,0,0,0,0,0,0,0,0,0,0,0,0
다사356034,0,0,0,0,0,0,0,0,0,0,0,0
다사356035,0,0,0,0,0,0,0,0,0,0,0,0
다사356036,0,0,0,0,0,0,0,0,0,0,0,0
다사356037,0,0,0,0,0,0,0,0,0,0,0,0
다사356038,0,0,0,0,0,0,0,0,0,0,0,0
다사356076,3,0,0,0,0,0,4,4,0,0,0,0
다사356077,0,0,0,0,0,0,0,0,0,0,0,0
다사356078,4,0,0,0,0,0,5,5,0,0,0,0
다사356079,0,0,0,0,0,0,0,0,0,0,0,0
다사356080,1,0,0,0,0,0,0,0,0,0,0,0
다사356081,0,0,0,0,0,0,0,0,0,0,0,0
다사356082,0,0,0,0,0,0,0,0,0,0,0,0
다사356083,4,0,0,0,0,0,8,8,0,0,0,0
다사356084,0,0,0,0,0,0,0,0,0,0,0,0
다사356085,0,0,0,0,0,0,0,0,0,0,0,0
다사356086,0,0,0,0,0,0,0,0,0,0,0,0
다사356087,0,0,0,0,0,0,0,0,0,0,0,0
다사356088,0,0,0,0,0,0,0,0,0,0,0,0
다사356089,0,0,0,0,0,0,0,0,0,0,0,0
다사356090,0,0,0,0,0,0,0,0,0,0,0,0
다사356091,0,0,0,0,0,0,0,0,0,0,0,0
다사356092,0,0,0,0,0,0,0,0,0,0,0,0
다사356093,0,0,0,0,0,0,0,0,0,0,0,0
다사356094,0,0,0,0,0,0,0,0,0,0,0,0
다사356095,0,0,0,0,0,0,0,0,0,0,0,0
다사356096,0,0,0,0,0,0,0,0,0,0,0,0
다사356097,0,0,0,0,0,0,0,0,0,0,0,0
다사356098,0,0,0,0,0,0,0,0,0,0,0,0
다사356099,0,0,0,0,0,0,0,0,0,0,0,0
다사356100,0,0,0,0,0,0,0,0,0,0,0,0
다사356101,0,0,0,0,0,0,0,0,0,0,0,0
다사356102,0,0,0,0,0,0,0,0,0,0,0,0
다사356103,0,0,0,0,0,0,0,0,0,0,0,0
다사356104,0,0,0,0,0,0,2,2,0,0,0,0
다사356105,0,0,0,0,0,0,0,0,0,0,0,0
다사356106,0,0,0,0,0,0,0,0,0,0,0,0
다사356107,0,0,0,0,0,0,0,0,0,0,0,0
다사356108,0,0,0,0,0,0,0,0,0,0,0,0
다사356109,0,0,0,0,0,0,0,0,0,0,0,0
다사356110,0,0,0,0,0,0,0,0,0,0,0,0
다사356111,0,0,0,0,0,0,0,0,0,0,0,0
다사356112,0,0,0,0,0,0,0,0,0,0,0,0
다사356113,0,0,0,0,0,0,0,0,0,0,0,0
다사356114,0,0,0,0,0,0,0,0,0,0,0,0
다사356115,0,0,0,0,0,0,0,0,0,0,0,0
다사356116,0,0,0,0,0,0,0,0,0,0,0,0
다사356117,0,0,0,0,0,0,0,0,0,0,0,0
다사356118,0,0,0,0,0,0,0,0,0,0,0,0
다사356119,0,0,0,0,1,0,8,8,0,0,0,0
다사356120,0,0,1,0,0,0,0,0,0,0,0,0
다사356121,3,0,0,0,0,2,4,4,0,0,0,0
다사356122,9,0,0,0,0,2,3,3,0,0,0,0
다사356123,0,0,0,0,0,0,1,1,0,0,0,0
다사356124,0,0,0,0,0,0,2,2,0,0,0,0
다사356125,0,0,0,0,0,0,0,0,0,0,0,0
다사356126,0,0,0,0,0,0,0,0,0,0,0,0
다사356127,0,0,0,0,0,0,0,0,0,0,0,0
다사356128,0,0,0,0,0,0,0,0,0,0,0,0
다사356129,0,0,0,0,0,0,0,0,0,0,0,0
다사356130,0,0,0,0,0,0,0,0,0,0,0,0
다사356131,0,0,0,0,0,0,0,0,0,0,0,0
다사356132,0,0,0,0,0,0,0,0,0,0,0,0
다사356133,0,0,0,0,0,0,0,0,0,0,0,0
다사356134,0,0,0,0,0,0,0,0,0,0,0,0
다사356135,0,0,0,0,0,0,0,0,0,0,0,0
다사356139,0,0,0,0,0,0,0,0,0,0,0,0
다사356140,0,0,0,0,0,0,0,0,0,0,0,0
다사356141,0,0,0,0,0,0,0,0,0,0,0,0
다사356142,0,0,0,0,0,0,0,0,0,0,0,0
다사356143,0,0,0,0,0,0,0,0,0,0,0,0
다사356144,0,0,0,0,0,0,0,0,0,0,0,0
다사356145,0,0,0,0,0,0,0,0,0,0,0,0
다사356146,0,0,0,0,0,0,0,0,0,0,0,0
다사356147,0,0,0,0,0,0,0,0,0,0,0,0
다사356148,0,0,0,0,0,0,0,0,0,0,0,0
다사356149,0,0,0,0,0,0,0,0,0,0,0,0
다사356150,0,0,0,0,0,0,0,0,0,0,0,0
다사356151,0,0,0,0,0,0,0,0,0,0,0,0
다사356152,0,0,0,0,0,0,0,0,0,0,0,0
다사356153,0,0,0,0,0,0,0,0,0,0,0,0
다사356154,0,0,0,0,0,0,0,0,0,0,0,0
다사356155,0,0,0,0,0,0,0,0,0,0,0,0
다사356156,0,0,0,0,0,0,0,0,0,0,0,0
다사356157,0,0,0,0,0,0,0,0,0,0,0,0
다사356158,0,0,0,0,0,0,0,0,0,0,0,0
다사356159,0,0,0,0,0,0,0,0,0,0,0,0
다사356160,0,0,0,0,0,0,0,0,0,0,0,0
다사356161,0,0,0,0,0,0,0,0,0,0,0,0
다사356162,0,0,0,0,0,0,0,0,0,0,0,0
다사356163,0,0,0,0,0,0,0,0,0,0,0,0
다사356164,0,0,0,0,0,0,0,0,0,0,0,0
다사356165,0,0,0,0,0,0,0,0,0,0,0,0
다사356166,0,0,0,0,0,0,0,0,0,0,0,0
다사356167,0,0,0,0,0,0,0,0,0,0,0,0
다사356168,0,0,0,0,0,0,0,0,0,0,0,0
다사357000,0,0,0,0,0,0,0,0,0,0,0,0
다사357001,0,0,0,0,0,0,0,0,0,0,0,0
다사357002,0,0,0,0,0,0,0,0,0,0,0,0
다사357003,0,0,0,0,0,0,0,0,0,0,0,0
다사357004,0,0,0,0,0,0,0,0,0,0,0,0
다사357005,0,0,0,0,0,0,0,0,0,0,0,0
다사357006,0,0,0,0,0,0,0,0,0,0,0,0
다사357007,0,0,0,0,0,0,0,0,0,0,0,0
다사357008,0,0,0,0,0,0,0,0,0,0,0,0
다사357009,0,0,0,0,0,1,0,0,0,0,0,0
다사357010,0,0,0,0,0,1,2,2,0,0,0,0
다사357011,0,0,0,0,0,0,0,0,0,0,0,0
다사357012,0,0,0,0,0,0,0,0,0,0,0,0
다사357013,0,0,0,0,0,0,0,0,0,0,0,0
다사357014,0,0,0,0,0,0,0,0,0,0,0,0
다사357015,0,0,0,0,0,0,0,0,0,0,0,0
다사357016,0,0,0,0,0,0,0,0,0,0,0,0
다사357017,0,0,0,0,0,0,0,0,0,0,0,0
다사357018,0,0,0,0,0,0,0,0,0,0,0,0
다사357019,0,0,0,0,0,0,0,0,0,0,0,0
다사357020,0,0,0,0,0,0,0,0,0,0,0,0
다사357021,0,0,0,0,0,0,0,0,0,0,0,0
다사357022,0,0,0,0,0,0,0,0,0,0,0,0
다사357023,0,0,0,0,0,0,0,0,0,0,0,0
다사357024,0,0,0,0,0,0,0,0,0,0,0,0
다사357025,0,0,0,0,0,2,1,1,0,0,0,0
다사357026,0,0,0,0,0,0,0,0,0,0,0,0
다사357027,0,0,0,0,0,0,0,0,0,0,0,0
다사357028,0,0,0,0,0,0,0,0,0,0,0,0
다사357029,0,0,0,0,0,0,0,0,0,0,0,0
다사357030,0,0,0,0,0,0,0,0,0,0,0,0
다사357031,0,0,0,0,0,0,0,0,0,0,0,0
다사357032,0,0,0,0,0,0,0,0,0,0,0,0
다사357033,0,0,0,0,0,0,0,0,0,0,0,0
다사357034,0,0,0,0,0,0,0,0,0,0,0,0
다사357035,0,0,0,0,1,0,0,0,0,0,0,0
다사357036,0,0,0,0,0,0,0,0,0,0,0,0
다사357037,0,0,0,0,0,0,0,0,0,0,0,0
다사357038,0,0,0,0,0,0,0,0,0,0,0,0
다사357039,0,0,0,0,0,0,0,0,0,0,0,0
다사357040,0,0,0,0,0,0,0,0,0,0,0,0
다사357075,0,0,0,0,0,0,0,0,0,0,0,0
다사357076,0,0,0,0,0,0,0,0,0,0,0,0
다사357077,0,0,0,0,0,0,0,0,0,0,0,0
다사357078,0,0,0,0,0,0,0,0,0,0,0,0
다사357079,0,0,0,0,0,0,0,0,0,0,0,0
다사357080,0,0,0,0,0,0,0,0,0,0,0,0
다사357081,0,0,0,0,0,0,0,0,0,0,0,0
다사357082,1,0,0,0,0,0,0,0,0,0,0,0
다사357083,4,0,0,0,0,0,0,0,0,0,0,0
다사357084,1,0,0,0,0,0,5,5,0,0,0,0
다사357085,0,0,0,0,0,0,0,0,0,0,0,0
다사357086,0,0,0,0,0,0,0,0,0,0,0,0
다사357087,0,0,0,0,0,0,0,0,0,0,0,0
다사357088,0,0,0,0,0,0,0,0,0,0,0,0
다사357089,1,0,0,0,0,0,0,0,0,0,0,0
다사357090,0,0,0,0,0,0,0,0,0,0,0,0
다사357091,0,0,0,0,0,0,0,0,0,0,0,0
다사357092,0,0,0,0,0,0,0,0,0,0,0,0
다사357093,0,0,0,0,0,0,0,0,0,0,0,0
다사357094,0,0,0,0,0,0,0,0,0,0,0,0
다사357095,0,0,0,0,0,0,0,0,0,0,0,0
다사357096,0,0,0,0,0,0,0,0,0,0,0,0
다사357097,0,0,0,0,0,0,0,0,0,0,0,0
다사357098,0,0,0,0,0,0,0,0,0,0,0,0
다사357099,0,0,0,0,0,0,0,0,0,0,0,0
다사357100,0,0,0,0,0,0,0,0,0,0,0,0
다사357101,0,0,0,0,0,0,0,0,0,0,0,0
다사357102,0,0,0,0,0,0,0,0,0,0,0,0
다사357103,0,0,0,0,0,0,0,0,0,0,0,0
다사357104,0,0,0,0,0,0,1,1,0,0,0,0
다사357105,0,0,0,0,0,0,0,0,0,0,0,0
다사357106,0,0,0,0,0,0,0,0,0,0,0,0
다사357107,0,0,0,0,0,0,0,0,0,0,0,0
다사357108,0,0,0,0,0,0,0,0,0,0,0,0
다사357109,0,0,0,0,0,0,0,0,0,0,0,0
다사357110,0,0,0,0,0,0,0,0,0,0,0,0
다사357111,0,0,0,0,0,0,0,0,0,0,0,0
다사357112,0,0,0,0,0,0,0,0,0,0,0,0
다사357113,0,0,0,0,0,0,0,0,0,0,0,0
다사357114,0,0,0,0,0,0,0,0,0,0,0,0
다사357115,0,0,0,0,0,0,1,1,0,0,0,0
다사357116,0,0,0,0,0,0,0,0,0,0,0,0
다사357117,0,0,0,0,0,0,0,0,0,0,0,0
다사357118,0,0,0,0,0,0,0,0,0,0,0,0
다사357119,0,0,0,0,0,0,0,0,0,0,0,0
다사357120,0,0,0,0,0,0,0,0,0,0,0,0
다사357121,1,0,0,0,0,0,4,4,0,0,0,0
다사357122,1,0,0,0,0,0,0,0,0,0,0,0
다사357123,0,0,0,0,0,0,0,0,0,0,0,0
다사357124,0,0,0,0,0,0,0,0,0,0,0,0
다사357125,0,0,0,0,0,0,0,0,0,0,0,0
다사357126,0,0,0,0,0,0,0,0,0,0,0,0
다사357127,0,0,0,0,0,0,0,0,0,0,0,0
다사357128,0,0,0,0,0,0,0,0,0,0,0,0
다사357129,0,0,0,0,0,0,0,0,0,0,0,0
다사357130,0,0,0,0,0,0,0,0,0,0,0,0
다사357131,0,0,0,0,0,0,0,0,0,0,0,0
다사357132,0,0,0,0,0,0,0,0,0,0,0,0
다사357133,0,0,0,0,0,0,0,0,0,0,0,0
다사357134,0,0,0,0,0,0,0,0,0,0,0,0
다사357135,0,0,0,0,0,0,0,0,0,0,0,0
다사357136,0,0,0,0,0,0,0,0,0,0,0,0
다사357137,0,0,0,0,0,0,0,0,0,0,0,0
다사357138,0,0,0,0,0,0,0,0,0,0,0,0
다사357140,0,0,0,0,0,0,0,0,0,0,0,0
다사357141,0,0,0,0,0,0,0,0,0,0,0,0
다사357142,0,0,0,0,0,0,0,0,0,0,0,0
다사357143,0,0,0,0,0,0,0,0,0,0,0,0
다사357144,0,0,0,0,0,0,0,0,0,0,0,0
다사357145,0,0,0,0,0,0,0,0,0,0,0,0
다사357146,0,0,0,0,0,0,0,0,0,0,0,0
다사357147,0,0,0,0,0,0,0,0,0,0,0,0
다사357148,0,0,0,0,0,0,0,0,0,0,0,0
다사357149,0,0,0,0,0,0,0,0,0,0,0,0
다사357150,0,0,0,0,0,0,0,0,0,0,0,0
다사357151,0,0,0,0,0,0,0,0,0,0,0,0
다사357152,0,0,0,0,0,0,0,0,0,0,0,0
다사357153,0,0,0,0,0,0,0,0,0,0,0,0
다사357154,0,0,0,0,0,0,0,0,0,0,0,0
다사357155,0,0,0,0,0,0,0,0,0,0,0,0
다사357156,0,0,0,0,0,0,0,0,0,0,0,0
다사357157,0,0,0,0,0,0,0,0,0,0,0,0
다사357158,0,0,0,0,0,0,0,0,0,0,0,0
다사357159,0,0,0,0,0,0,0,0,0,0,0,0
다사357160,0,0,0,0,0,0,0,0,0,0,0,0
다사357161,0,0,0,0,0,0,0,0,0,0,0,0
다사357162,0,0,0,0,0,0,0,0,0,0,0,0
다사357163,0,0,0,0,0,0,0,0,0,0,0,0
다사357164,0,0,0,0,0,0,0,0,0,0,0,0
다사357165,0,0,0,0,0,0,0,0,0,0,0,0
다사357166,0,0,0,0,0,0,0,0,0,0,0,0
다사357167,0,0,0,0,0,0,0,0,0,0,0,0
다사358000,0,0,0,0,0,0,0,0,0,0,0,0
다사358001,0,0,0,0,0,0,0,0,0,0,0,0
다사358002,0,0,0,0,0,0,0,0,0,0,0,0
다사358003,0,0,0,0,0,0,0,0,0,0,0,0
다사358004,0,0,0,0,0,0,0,0,0,0,0,0
다사358005,0,0,0,0,0,0,0,0,0,0,0,0
다사358006,0,0,0,0,0,0,0,0,0,0,0,0
다사358007,0,0,0,0,0,0,0,0,0,0,0,0
다사358008,0,0,0,0,0,0,0,0,0,0,0,0
다사358009,0,0,0,0,0,0,0,0,0,0,0,0
다사358010,0,0,0,0,0,0,0,0,0,0,0,0
다사358011,0,0,0,0,0,0,0,0,0,0,0,0
다사358012,0,0,0,0,0,0,0,0,0,0,0,0
다사358013,0,0,0,0,0,0,0,0,0,0,0,0
다사358014,0,0,0,0,0,0,0,0,0,0,0,0
다사358015,0,0,0,0,0,0,0,0,0,0,0,0
다사358016,0,0,0,0,0,0,0,0,0,0,0,0
다사358017,0,0,0,0,0,0,0,0,0,0,0,0
다사358018,0,0,0,0,0,0,0,0,0,0,0,0
다사358019,0,0,0,0,0,0,0,0,0,0,0,0
다사358020,0,0,0,0,0,0,0,0,0,0,0,0
다사358021,0,0,0,0,0,0,0,0,0,0,0,0
다사358022,0,0,0,0,0,0,0,0,0,0,0,0
다사358023,0,0,0,0,0,0,0,0,0,0,0,0
다사358024,0,0,0,0,0,0,0,0,0,0,0,0
다사358025,0,0,0,0,0,0,0,0,0,0,0,0
다사358026,0,0,0,0,0,0,0,0,0,0,0,0
다사358027,0,0,0,0,0,0,0,0,0,0,0,0
다사358028,0,0,0,0,0,0,0,0,0,0,0,0
다사358029,0,0,0,0,0,0,0,0,0,0,0,0
다사358030,0,0,0,0,0,0,0,0,0,0,0,0
다사358031,0,0,0,0,0,0,0,0,0,0,0,0
다사358032,0,0,0,0,0,0,0,0,0,0,0,0
다사358033,0,0,0,0,0,0,0,0,0,0,0,0
다사358034,0,0,0,0,0,0,0,0,0,0,0,0
다사358035,0,0,0,0,0,0,0,0,0,0,0,0
다사358036,0,0,0,0,0,0,0,0,0,0,0,0
