link_id,road_name,road_rank,accident_cnt,epdo_total,epdo_rate,epdo_rank,avg_speed,peak_speed,speed_label,speed_weight,frin_cg,ti_cg,congestion_risk,enhanced_rate,enhanced_rank
572755354,감북로,107,1,8.0,18439.5953,2347,21.41,21.73,저속(40미만),0.3568,78.225,86.775,67.8797,11045.2211,2246
572510374,서현로,105,4,146.0,9748.8193,3310,34.68,30.36,저속(40미만),0.578,96.915,98.94,95.8877,11037.9145,2247
572610735,수정로171번길,107,2,14.0,17788.044,2400,21.21,21.7,저속(40미만),0.3535,79.265,93.93,74.4536,10969.7707,2248
571340735,떡전골로,107,1,8.0,16478.367,2504,21.84,21.83,저속(40미만),0.364,88.0,93.63,82.3944,10940.2452,2249
572782234,강동대로,104,1,8.0,14821.5119,2676,35.42,30.64,저속(40미만),0.5903,33.42,74.47,24.8879,10926.6153,2250
571554818,,107,1,8.0,16224.2187,2526,26.82,25.52,저속(40미만),0.447,62.07,81.4,50.525,10916.4128,2251
571649829,가락로,104,1,8.0,17248.8513,2443,25.3,22.62,저속(40미만),0.4217,61.44,81.165,49.8678,10901.1449,2252
478240814,평2길,107,1,8.0,25957.1707,1869,12.99,14.97,저속(40미만),0.2165,94.695,99.205,93.9422,10899.0231,2253
572646575,경충대로,107,1,8.0,12163.3785,2992,53.74,52.26,중속(40~60),0.8957,0.56,2.65,0.0148,10896.3505,2254
571370402,동탄대로,107,2,16.0,12567.1607,2944,49.67,41.1,중속(40~60),0.8278,14.725,31.81,4.684,10890.3766,2255
572763754,아리수로,107,2,16.0,17149.9928,2456,33.24,30.8,저속(40미만),0.554,29.55,49.21,14.5416,10882.7074,2256
571704598,강동대로,104,7,101.0,11928.0613,3023,54.54,53.08,중속(40~60),0.909,2.77,10.43,0.2889,10873.932,2257
572759250,대청로21번길,107,1,8.0,19894.1136,2245,17.05,17.37,저속(40미만),0.2842,94.525,97.61,92.2659,10870.5353,2258
477350540,역골동로,107,1,8.0,19102.288,2294,21.98,23.71,저속(40미만),0.3663,65.77,84.06,55.2863,10865.6434,2259
572672053,성남대로,103,1,8.0,7974.736,3596,40.87,38.94,중속(40~60),0.6812,99.98,99.99,99.97,10863.1506,2260
572644870,광명로,107,3,24.0,18153.0003,2377,27.23,25.61,저속(40미만),0.4538,46.275,68.855,31.8627,10862.6271,2261
571542795,정자로,107,1,8.0,18196.3753,2373,27.29,25.62,저속(40미만),0.4548,44.69,69.335,30.9858,10840.0069,2262
571682353,대왕판교로,105,1,8.0,8252.8083,3553,42.35,41.06,중속(40~60),0.7058,90.41,95.21,86.0794,10838.8126,2263
572661989,위례광장로,104,1,8.0,18742.0346,2324,24.28,25.76,저속(40미만),0.4047,51.39,83.34,42.8284,10833.3933,2264
478244408,행정중앙2로,107,1,8.0,19610.4386,2263,23.11,21.15,저속(40미만),0.3852,58.42,74.225,43.3622,10829.4959,2265
572703472,미사대로,103,1,8.0,8858.9162,3448,36.67,36.82,저속(40미만),0.6112,99.96,99.98,99.94,10825.8904,2266
571350477,영통로61번길,107,1,8.0,21602.238,2138,16.52,15.97,저속(40미만),0.2753,85.76,95.655,82.0337,10825.7191,2267
572643810,은이로,107,1,8.0,22245.3945,2095,15.39,15.02,저속(40미만),0.2565,90.905,98.48,89.5232,10814.0871,2268
572647412,수정로,107,1,8.0,16038.4924,2548,36.21,34.9,저속(40미만),0.6035,24.0,46.97,11.2728,10770.3504,2269
571345710,병점서로,107,1,8.0,18312.5238,2358,18.57,17.0,저속(40미만),0.3095,92.295,97.015,89.54,10742.6081,2270
478360905,삼천병마로,107,2,16.0,14796.292,2681,31.68,29.12,저속(40미만),0.528,46.21,80.96,37.4116,10735.2018,2271
572602242,탄리로,107,5,33.0,16688.716,2490,21.42,20.38,저속(40미만),0.357,85.545,93.695,80.1514,10733.1891,2272
572510005,야탑로105번길,107,2,16.0,19484.3112,2274,17.55,17.23,저속(40미만),0.2925,91.03,96.955,88.2581,10729.1323,2273
478354764,진등2길,107,1,8.0,21671.7008,2131,15.33,14.68,저속(40미만),0.2555,94.945,98.625,93.6395,10722.0506,2274
571558347,동판교로,107,1,8.0,20011.5316,2237,20.85,22.41,저속(40미만),0.3475,67.705,79.81,54.0354,10711.6329,2275
572540519,불정로,107,1,8.0,15188.7535,2637,41.32,40.39,중속(40~60),0.6887,9.315,25.295,2.3562,10706.9647,2276
571724741,석촌호수로,104,1,8.0,17801.8498,2397,31.02,31.12,저속(40미만),0.517,31.265,52.14,16.3016,10703.8833,2277
572672431,헌릉로,104,1,8.0,19670.7606,2259,21.88,22.12,저속(40미만),0.3647,61.22,80.32,49.1719,10701.4823,2278
572767489,올림픽로,104,1,8.0,17772.3276,2404,27.38,25.84,저속(40미만),0.4563,48.805,65.455,31.9453,10700.1214,2279
571254750,동탄대로,107,1,6.0,15346.132,2627,40.21,39.8,중속(40~60),0.6702,13.74,29.005,3.9853,10694.8649,2280
572648179,산성대로,107,9,54.0,14824.6979,2675,37.99,31.73,저속(40미만),0.6332,27.905,49.925,13.9316,10694.7578,2281
572783090,서하남로,107,3,24.0,16674.2743,2492,28.74,23.76,저속(40미만),0.479,49.1,68.76,33.7612,10683.4768,2282
572662012,희망로,107,1,8.0,20048.015,2234,25.0,26.27,저속(40미만),0.4167,45.025,61.92,27.8795,10683.0635,2283
477343930,역골동로,107,1,8.0,18804.1059,2317,29.77,30.72,저속(40미만),0.4962,28.17,51.37,14.4709,10680.8188,2284
478242783,발안로,105,1,8.0,10182.4893,3251,32.24,30.32,저속(40미만),0.5373,96.165,98.88,95.088,10673.365,2285
478357016,수도권제2순환고속도로(봉담동탄,101,3,83.0,5004.8683,4121,83.22,76.32,고속(80+),1.387,68.44,78.41,53.6638,10666.9604,2286
571555846,용인서울고속도로,108,1,8.0,27328.7512,1798,23.41,17.72,저속(40미만),0.3902,,,,10663.6787,2287
571558277,,107,2,16.0,19522.6707,2272,19.09,16.73,저속(40미만),0.3182,78.685,91.06,71.6506,10663.1306,2288
572763752,아리수로,107,1,8.0,17406.3646,2433,27.22,28.34,저속(40미만),0.4537,48.56,71.925,34.9268,10655.5305,2289
571723764,석촌호수로,104,1,8.0,17309.6667,2437,28.93,28.88,저속(40미만),0.4822,44.43,62.075,27.5799,10648.7387,2290
571545033,대왕판교로,105,1,6.0,8231.8303,3559,40.75,38.74,중속(40~60),0.6792,93.535,96.625,90.3782,10644.1578,2291
572772602,,107,1,8.0,20620.6028,2203,18.04,17.93,저속(40미만),0.3007,77.925,91.75,71.4962,10633.8196,2292
571367408,동탄순환대로,107,2,16.0,13312.8426,2855,45.36,39.54,중속(40~60),0.756,14.155,39.93,5.6521,10633.3651,2293
478243007,발안만세길,107,1,8.0,17761.0429,2405,32.88,33.59,저속(40미만),0.548,21.62,42.45,9.1777,10626.3218,2294
571365204,노작로,107,1,8.0,17715.1841,2410,22.27,22.22,저속(40미만),0.3712,71.82,84.78,60.889,10579.8617,2295
478342055,효행로,105,2,16.0,9958.0393,3278,32.06,28.7,저속(40미만),0.5343,98.88,99.765,98.6476,10569.2053,2296
476340333,송산포도로,107,2,16.0,16058.211,2544,21.25,19.44,저속(40미만),0.3542,90.29,94.975,85.7529,10565.2875,2297
572754764,덕풍북로,107,4,24.0,16607.4967,2498,21.54,19.73,저속(40미만),0.359,80.69,95.575,77.1195,10560.0263,2298
571349418,동탄지성로,107,1,8.0,18775.0236,2320,22.25,19.06,저속(40미만),0.3708,58.75,87.68,51.512,10547.9302,2299
571556370,대왕판교로644번길,107,1,8.0,16835.2648,2480,27.06,25.03,저속(40미만),0.451,52.665,73.665,38.7957,10538.3473,2300
572610281,산성대로,107,3,16.0,14684.7932,2692,36.84,37.38,저속(40미만),0.614,29.045,57.985,16.8417,10534.9887,2301
572782661,하남대로,103,1,69.0,7085.7115,3740,44.67,36.41,중속(40~60),0.7445,99.65,99.91,99.5603,10527.4289,2302
571255261,,107,1,8.0,18130.4143,2379,19.83,19.24,저속(40미만),0.3305,80.51,93.93,75.623,10523.5092,2303
572672385,탄천동로,104,1,8.0,17109.8108,2461,31.13,30.31,저속(40미만),0.5188,34.6,53.55,18.5283,10521.2473,2304
571370448,동탄순환대로,107,1,8.0,14659.5324,2695,41.19,38.96,중속(40~60),0.6865,13.94,31.885,4.4448,10511.0834,2305
572710232,대청로21번길,107,1,8.0,17232.7629,2446,19.33,18.58,저속(40미만),0.3222,91.315,97.565,89.0915,10499.1093,2306
571550706,대왕판교로,105,1,8.0,7593.9658,3667,55.68,52.42,중속(40~60),0.928,65.145,74.96,48.8327,10488.5384,2307
572769037,고골로,107,2,77.0,16737.1602,2488,37.21,36.29,저속(40미만),0.6202,7.62,13.355,1.0177,10486.028,2308
572753475,초광로,107,3,138.0,15389.2716,2622,39.81,39.16,저속(40미만),0.6635,10.335,25.915,2.6783,10484.2571,2309
477350280,남양시장로,107,1,8.0,15142.0514,2644,26.5,24.93,저속(40미만),0.4417,66.715,84.865,56.6177,10474.9741,2310
572646416,양산로,104,1,8.0,16829.5805,2481,29.21,28.74,저속(40미만),0.4868,42.205,65.975,27.8447,10473.8558,2311
571682192,대왕판교로,105,1,8.0,9802.1677,3304,33.38,32.35,저속(40미만),0.5563,94.0,97.94,92.0636,10473.1242,2312
478252134,포승향남로,103,1,8.0,5960.3902,3927,81.89,82.66,고속(80+),1.3648,49.895,57.46,28.6697,10466.9463,2313
571561164,창업로40번길,107,1,8.0,22534.8939,2075,16.01,15.84,저속(40미만),0.2668,80.535,91.98,74.0761,10465.9942,2314
571759941,올림픽로,104,8,110.0,14632.4969,2697,29.9,24.88,저속(40미만),0.4983,53.02,81.9,43.4234,10457.5354,2315
571677319,,107,2,16.0,15956.2877,2556,24.81,21.93,저속(40미만),0.4135,68.975,84.67,58.4011,10451.1857,2316
571744800,올림픽대로,108,5,94.0,13372.2095,2846,46.86,33.02,중속(40~60),0.781,,,,10443.6956,2317
571350833,병점중앙로21번길,107,1,8.0,20357.2701,2216,16.12,15.34,저속(40미만),0.2687,93.35,97.32,90.8482,10439.3936,2318
572647396,산성대로,107,1,8.0,26381.0479,1848,12.43,12.93,저속(40미만),0.2072,91.8,98.84,90.7351,10425.8726,2319
572541677,서현로,105,1,8.0,8195.7766,3566,40.03,38.93,중속(40~60),0.6672,93.5,96.6,90.321,10407.1751,2320
572752224,,107,1,8.0,40023.8142,1360,7.87,7.12,저속(40미만),0.1312,98.335,99.77,98.1088,10402.9396,2321
571543154,,107,1,8.0,20893.3473,2183,15.74,15.69,저속(40미만),0.2623,91.875,97.685,89.7481,10398.8126,2322
478200331,만년로,107,1,6.0,16536.4878,2502,27.17,23.63,저속(40미만),0.4528,55.025,70.385,38.7293,10387.6639,2323
571361614,,107,1,6.0,18878.1353,2311,17.51,17.3,저속(40미만),0.2918,91.14,97.145,88.538,10385.8795,2324
572350075,,107,1,8.0,14536.0854,2711,25.77,25.32,저속(40미만),0.4295,74.655,88.845,66.3272,10384.2207,2325
571501191,성남대로,107,2,16.0,15154.5504,2643,34.89,32.62,저속(40미만),0.5815,34.745,51.105,17.7564,10377.1309,2326
571500234,황새울로319번길,107,1,8.0,14876.4004,2671,23.22,22.91,저속(40미만),0.387,82.835,96.795,80.1801,10373.2692,2327
572548492,양현로310번길,107,1,8.0,19941.1735,2243,16.38,15.79,저속(40미만),0.273,92.23,98.11,90.4869,10369.9932,2328
572510026,벌말로,107,1,8.0,18286.8846,2365,30.65,29.7,저속(40미만),0.5108,26.885,40.725,10.9489,10363.6709,2329
571346883,10용사로,107,1,8.0,15177.3857,2638,36.63,33.38,저속(40미만),0.6105,23.42,50.355,11.7931,10358.5183,2330
571500304,성남대로331번길,107,2,16.0,15898.4724,2567,21.65,21.8,저속(40미만),0.3608,82.665,97.46,80.5653,10357.5305,2331
572782397,양재대로,104,1,69.0,12171.1668,2989,50.85,46.23,중속(40~60),0.8475,3.87,10.18,0.394,10355.7052,2332
571343604,병점중앙로170번길,107,2,16.0,20067.4266,2233,16.35,16.67,저속(40미만),0.2725,90.76,98.425,89.3305,10353.2994,2333
572663535,위례중앙로,104,1,8.0,14039.0285,2769,44.17,44.02,중속(40~60),0.7362,2.64,6.44,0.17,10353.1032,2334
572611521,금상로57번길,107,3,17.0,21958.3347,2114,14.47,13.06,저속(40미만),0.2412,96.245,98.975,95.2585,10341.5742,2335
572645619,희망로,107,1,6.0,15580.6519,2599,27.7,26.35,저속(40미만),0.4617,57.45,75.96,43.639,10332.7964,2336
571501234,수내로,107,4,32.0,13878.3897,2785,35.75,29.31,저속(40미만),0.5958,34.58,72.025,24.9062,10328.1746,2337
572663191,위례대로,107,1,8.0,14103.0173,2759,35.08,32.72,저속(40미만),0.5847,37.45,67.12,25.1364,10318.7904,2338
571347077,메타폴리스로,107,2,16.0,18618.1818,2333,22.34,22.5,저속(40미만),0.3723,59.64,81.73,48.7438,10310.2495,2339
572763990,미사대로,107,2,9.0,12013.1664,3010,51.18,49.99,중속(40~60),0.853,4.84,10.88,0.5266,10301.1929,2340
571500640,느티로,107,3,17.0,18828.1785,2314,20.15,18.93,저속(40미만),0.3358,72.1,87.125,62.8171,10294.115,2341
571500768,미금로,107,1,8.0,16663.1258,2494,31.39,31.52,저속(40미만),0.5232,36.62,49.29,18.05,10291.773,2342
571382163,,107,1,8.0,21166.709,2162,16.1,15.0,저속(40미만),0.2683,84.355,96.2,81.1495,10287.5309,2343
572512589,중앙공원로40번길,107,2,8.0,17041.1458,2469,19.02,18.49,저속(40미만),0.317,93.54,96.59,90.3503,10282.8055,2344
572754423,창우로,107,4,93.0,13403.6781,2842,40.25,38.27,중속(40~60),0.6708,30.76,46.345,14.2557,10272.944,2345
477352252,,107,1,8.0,7676.5781,3654,80.2,82.15,고속(80+),1.3367,0.45,4.825,0.0217,10263.5086,2346
478310093,세자로,107,2,77.0,15977.1092,2555,30.44,27.35,저속(40미만),0.5073,42.505,61.95,26.3318,10239.4293,2347
571349475,큰재봉길,107,1,8.0,18592.1123,2334,17.52,16.8,저속(40미만),0.292,90.31,97.97,88.4767,10232.2055,2348
572610497,오금로46길,104,2,16.0,14847.4586,2672,23.74,22.92,저속(40미만),0.3957,79.56,92.945,73.947,10219.6287,2349
571378747,,107,1,8.0,17023.7758,2473,26.05,25.35,저속(40미만),0.4342,56.5,67.64,38.2166,10216.5888,2350
571358257,반월북길,107,4,30.0,10717.8628,3176,33.94,33.76,저속(40미만),0.5657,73.26,93.125,68.2234,10199.5445,2351
571542816,분당수서로,107,2,16.0,13004.2288,2887,41.21,39.63,중속(40~60),0.6868,25.63,55.38,14.1939,10199.0047,2352
571365180,동탄중앙로,107,3,78.0,12366.7581,2967,42.07,33.83,중속(40~60),0.7012,31.775,55.375,17.5954,10197.3683,2353
571769952,,104,1,1.0,23413.4463,2019,13.84,14.33,저속(40미만),0.2307,89.86,98.785,88.7682,10196.2805,2354
571701783,오금로,104,2,9.0,15934.6185,2561,30.24,28.5,저속(40미만),0.504,40.6,65.89,26.7513,10179.4574,2355
571359114,10용사로,107,1,8.0,14124.9422,2755,38.8,40.64,저속(40미만),0.6467,24.57,46.55,11.4373,10179.3517,2356
572774244,,107,1,8.0,16208.8675,2528,28.6,28.03,저속(40미만),0.4767,43.72,72.495,31.6948,10175.7505,2357
571611314,중대로,104,3,24.0,14966.3491,2661,33.75,30.41,저속(40미만),0.5625,35.92,57.77,20.751,10165.5091,2358
571349504,동탄중앙로,107,1,8.0,13816.4962,2791,38.73,32.37,저속(40미만),0.6455,27.4,50.42,13.8151,10150.6547,2359
572610260,새말로,104,3,17.0,16267.0709,2524,24.98,21.84,저속(40미만),0.4163,61.29,81.355,49.8625,10148.6609,2360
571558330,대왕판교로,105,1,8.0,7725.3484,3640,41.29,39.2,중속(40~60),0.6882,93.85,96.75,90.7999,10144.0384,2361
572661452,위례서로,107,2,70.0,17905.5518,2391,21.47,18.86,저속(40미만),0.3578,67.81,85.965,58.2929,10141.2031,2362
478340456,효행로,105,1,8.0,9196.5757,3399,33.74,31.57,저속(40미만),0.5623,96.72,99.07,95.8205,10126.3373,2363
571705730,백제고분로18길,104,3,17.0,14909.9461,2667,22.99,21.56,저속(40미만),0.3832,81.455,94.705,77.142,10120.9928,2364
572603055,둔촌대로,107,1,8.0,14136.7733,2753,32.83,29.3,저속(40미만),0.5472,41.695,73.525,30.6562,10107.0963,2365
572782498,하남대로,103,2,16.0,7750.3384,3637,39.1,39.11,저속(40미만),0.6517,99.84,99.94,99.7801,10090.6842,2366
572668753,위례대로,104,1,8.0,12971.7144,2892,44.07,44.57,중속(40~60),0.7345,14.755,39.105,5.7699,10077.4644,2367
571703597,강변북로,104,2,77.0,10898.908,3147,55.36,53.54,중속(40~60),0.9227,2.2,9.03,0.1987,10076.4045,2368
478350680,봉영로,103,1,69.0,5626.0176,3993,81.61,78.51,고속(80+),1.3602,52.62,59.97,31.5562,10067.3502,2369
478141323,발안공단로2길,107,1,8.0,11243.93,3108,36.05,35.54,저속(40미만),0.6008,59.095,82.725,48.8863,10057.7953,2370
571772650,백제고분로,104,4,32.0,15137.1091,2645,29.58,30.0,저속(40미만),0.493,46.66,74.29,34.6637,10049.4063,2371
571545259,판교로,107,1,69.0,9318.7916,3379,63.9,57.73,준고속(60~80),1.065,5.53,21.675,1.1986,10043.4683,2372
572541637,서현로,105,7,110.0,7773.21,3635,39.76,34.17,저속(40미만),0.6627,96.49,98.31,94.8593,10037.7993,2373
571772959,강동대로,104,1,8.0,28338.2453,1746,10.75,9.65,저속(40미만),0.1792,97.98,99.65,97.6371,10036.434,2374
571772348,올림픽로,104,4,25.0,15270.2063,2634,37.6,37.58,저속(40미만),0.6267,15.74,30.73,4.8369,10032.7218,2375
571459669,분당수서로,107,3,85.0,14600.4208,2701,35.97,31.5,저속(40미만),0.5995,32.21,45.035,14.5058,10022.638,2376
571343735,효행로1040번길,107,1,8.0,21590.5779,2140,14.45,14.18,저속(40미만),0.2408,94.095,98.295,92.4907,10007.613,2377
571668605,탄천동로,104,1,8.0,16297.1293,2521,32.83,32.02,저속(40미만),0.5472,26.99,45.13,12.1806,10004.0294,2378
571556772,분당내곡로,107,1,69.0,14178.9407,2751,42.07,39.51,중속(40~60),0.7012,4.69,13.02,0.6106,10002.9807,2379
572746334,덕풍공원로,107,1,8.0,20467.5819,2211,15.23,15.14,저속(40미만),0.2538,94.1,98.365,92.5615,10002.9389,2380
571350583,떡전골로,107,2,16.0,16335.9988,2512,28.96,28.61,저속(40미만),0.4827,42.405,63.22,26.8084,9999.3326,2381
571772744,올림픽로,104,1,8.0,13603.9615,2817,42.81,40.83,중속(40~60),0.7135,10.63,28.02,2.9785,9995.5324,2382
571254354,경기동로317번나길,107,1,8.0,18807.2003,2316,16.85,17.64,저속(40미만),0.2808,91.71,97.33,89.2613,9995.0063,2383
477344270,남양로,103,3,24.0,6636.4671,3815,45.44,43.01,중속(40~60),0.7573,99.09,99.685,98.7779,9990.1728,2384
571371654,동탄지성로,107,3,24.0,17986.7842,2386,26.67,26.44,저속(40미만),0.4445,39.5,62.885,24.8396,9981.0828,2385
572541051,양현로,107,1,69.0,17496.9653,2429,19.9,18.06,저속(40미만),0.3317,79.405,90.615,71.9528,9979.6993,2386
572655100,공원로,107,1,8.0,17315.4551,2436,32.61,32.98,저속(40미만),0.5435,17.365,34.54,5.9979,9975.4092,2387
571555622,판교역로,107,1,8.0,16088.5352,2540,26.86,25.56,저속(40미만),0.4477,52.95,72.59,38.4364,9971.3485,2388
571347925,동탄하나1길,107,1,8.0,15033.1293,2653,21.77,21.52,저속(40미만),0.3628,84.705,97.755,82.8034,9970.1327,2389
478310121,세자로,106,3,17.0,6695.6997,3798,45.69,,중속(40~60),0.7615,96.58,98.8,95.421,9964.0777,2390
572660882,위례광장로,107,2,16.0,14345.4014,2732,23.3,20.38,저속(40미만),0.3883,82.675,95.325,78.8099,9960.2825,2391
571641970,백제고분로18길,104,1,8.0,15925.6273,2563,20.65,19.71,저속(40미만),0.3442,86.075,94.46,81.3064,9938.4933,2392
572781556,위례성대로,104,2,16.0,18146.4738,2378,24.16,27.23,저속(40미만),0.4027,45.86,78.3,35.9084,9931.6219,2393
571544910,판교로,107,2,16.0,18307.8301,2359,22.84,22.03,저속(40미만),0.3807,60.465,69.98,42.3134,9918.9464,2394
572550046,,107,1,8.0,24082.2046,1969,13.09,13.28,저속(40미만),0.2182,89.975,98.4,88.5354,9907.0395,2395
571718959,잠실로,104,1,69.0,13648.8472,2812,30.6,26.55,저속(40미만),0.51,55.415,76.36,42.3149,9906.4151,2396
571679801,양재대로,104,2,77.0,12182.1931,2988,47.88,42.02,중속(40~60),0.798,9.16,19.21,1.7596,9892.4477,2397
571349165,,107,1,8.0,25041.083,1918,12.0,11.15,저속(40미만),0.2,97.835,99.575,97.4192,9887.1811,2398
478354767,샘마을1길,107,2,7.0,15698.0414,2587,20.38,18.18,저속(40미만),0.3397,89.415,95.45,85.3466,9883.8385,2399
571370875,,107,1,8.0,28517.4491,1733,10.68,10.27,저속(40미만),0.178,95.315,99.275,94.624,9879.3204,2400
477356700,봉담송산고속도로,101,2,138.0,5083.7815,4108,90.49,91.0,고속(80+),1.5082,50.02,56.93,28.4764,9850.7472,2401
572501178,불정로,107,1,8.0,16605.7443,2500,29.67,29.55,저속(40미만),0.4945,35.12,56.16,19.7234,9831.1355,2402
571500283,황새울로341번길,107,1,8.0,15855.9487,2571,20.12,18.71,저속(40미만),0.3353,87.795,96.72,84.9153,9831.0212,2403
571667774,,104,2,16.0,18513.4616,2342,16.93,16.44,저속(40미만),0.2822,90.2,97.545,87.9856,9821.3055,2404
572651386,공원로,107,1,8.0,15585.792,2598,33.08,34.08,저속(40미만),0.5513,29.13,48.75,14.2009,9812.652,2405
571351411,,107,1,8.0,22952.6258,2045,13.82,15.04,저속(40미만),0.2303,87.715,97.56,85.5748,9809.4649,2406
477350526,시청로45번길,107,1,8.0,17297.8022,2438,32.88,34.48,저속(40미만),0.548,13.62,25.34,3.4513,9806.3511,2407
571500312,정자일로198번길,107,3,24.0,19259.9601,2284,16.4,18.3,저속(40미만),0.2733,88.155,97.725,86.1495,9798.4389,2408
571371254,동탄순환대로,107,2,16.0,12867.9013,2903,40.57,38.83,중속(40~60),0.6762,25.22,49.755,12.5482,9793.1282,2409
571349377,동탄나루로,107,2,16.0,15215.8366,2636,29.07,27.53,저속(40미만),0.4845,46.275,70.85,32.7858,9789.0659,2410
571668257,송파대로,104,2,9.0,12957.1909,2895,44.84,40.69,중속(40~60),0.7473,5.93,18.36,1.0887,9788.3266,2411
572781804,미사대로,107,1,8.0,14408.2617,2726,27.53,26.74,저속(40미만),0.4588,64.61,74.33,48.0246,9785.1817,2412
477350822,시청로160번길,107,1,6.0,19552.4445,2267,16.26,15.33,저속(40미만),0.271,87.795,96.345,84.5861,9780.6867,2413
571375553,동탄대로,107,2,75.0,11955.6817,3019,43.48,38.58,중속(40~60),0.7247,28.635,44.945,12.87,9779.3757,2414
478350696,,107,1,8.0,15903.4976,2565,25.09,23.14,저속(40미만),0.4182,57.805,81.33,47.0128,9777.5901,2415
572671668,경충대로,107,1,69.0,7953.1717,3600,72.87,68.86,준고속(60~80),1.2145,5.79,20.355,1.1786,9772.9695,2416
571542791,성남대로,107,5,33.0,13087.5414,2881,37.94,34.5,저속(40미만),0.6323,28.985,62.25,18.0432,9768.3728,2417
572710445,중대로,104,4,32.0,14100.4197,2761,33.21,29.68,저속(40미만),0.5535,40.125,62.635,25.1323,9766.0533,2418
571558363,,107,1,8.0,14803.397,2678,22.89,18.51,저속(40미만),0.3815,80.435,90.59,72.8661,9762.606,2419
572651396,거마로,104,1,8.0,15715.0855,2584,24.96,23.96,저속(40미만),0.416,62.16,79.36,49.3302,9762.4253,2420
477342082,남양로930번길,107,1,8.0,15827.4805,2572,27.78,29.64,저속(40미만),0.463,46.485,71.175,33.0857,9752.6844,2421
571701461,오금로,104,1,8.0,14599.819,2702,36.06,34.02,저속(40미만),0.601,26.065,42.685,11.1258,9750.7236,2422
571345659,병점2로,107,3,24.0,17028.8248,2472,19.87,17.52,저속(40미만),0.3312,80.38,90.625,72.8444,9748.3322,2423
572643201,동남로,104,1,8.0,13944.0842,2777,36.54,34.07,저속(40미만),0.609,24.68,59.915,14.787,9747.6515,2424
572779164,신평로,107,1,8.0,17154.7184,2454,22.48,21.91,저속(40미만),0.3747,66.04,78.12,51.5904,9744.0384,2425
571540704,판교로430번길,107,1,8.0,18943.2956,2305,16.66,16.73,저속(40미만),0.2777,89.14,95.25,84.9059,9727.0732,2426
571555414,경부고속도로,101,1,69.0,12514.0829,2953,23.41,23.17,저속(40미만),0.3902,99.25,99.89,99.1408,9724.0356,2427
571550876,분당내곡간고속화도로,108,2,77.0,9452.3261,3359,61.66,51.75,준고속(60~80),1.0277,,,,9714.1555,2428
572603402,둔촌대로,107,1,8.0,12726.5626,2926,39.23,37.32,저속(40미만),0.6538,30.645,53.585,16.4211,9686.965,2429
571351234,삼성1로,107,2,16.0,14492.5567,2713,26.19,21.22,저속(40미만),0.4365,63.14,84.07,53.0818,9683.9562,2430
571550966,판교역로,107,1,8.0,17040.3291,2470,20.18,18.33,저속(40미만),0.3363,74.76,92.115,68.8652,9677.095,2431
572768498,,107,1,8.0,33394.2779,1546,8.91,8.29,저속(40미만),0.1485,95.63,99.46,95.1136,9675.7815,2432
571556356,정자로,107,2,16.0,16518.0046,2503,23.9,22.95,저속(40미만),0.3983,55.635,84.585,47.0589,9675.1833,2433
478245038,서봉로,106,1,8.0,6425.1454,3848,46.73,45.34,중속(40~60),0.7788,95.92,97.31,93.3398,9674.5365,2434
478343846,상봉길,107,1,8.0,16082.9559,2542,25.21,23.6,저속(40미만),0.4202,57.265,75.04,42.9717,9662.1105,2435
572541161,서현로,105,6,44.0,8865.8842,3446,33.04,26.39,저속(40미만),0.5507,98.27,99.55,97.8278,9658.8284,2436
572541019,,107,2,14.0,18843.9506,2312,15.84,15.04,저속(40미만),0.264,95.275,98.735,94.0698,9654.5902,2437
477457237,본오매송로,105,1,8.0,7033.5514,3747,81.72,82.36,고속(80+),1.362,6.66,11.525,0.7676,9653.2308,2438
571371255,동탄순환대로,107,1,8.0,14319.5955,2738,36.08,35.39,저속(40미만),0.6013,25.52,47.215,12.0493,9647.8624,2439
572766212,미사강변한강로,107,1,8.0,19195.1475,2289,19.08,19.85,저속(40미만),0.318,68.815,84.275,57.9938,9644.0315,2440
572660056,갈현로,107,1,8.0,15411.9419,2621,33.35,31.92,저속(40미만),0.5558,25.29,49.47,12.511,9637.6442,2441
572541211,예원로,107,1,8.0,16805.7518,2483,29.65,28.65,저속(40미만),0.4942,31.73,50.45,16.0078,9634.9148,2442
572754226,신평로,107,1,8.0,17578.6507,2418,19.68,18.99,저속(40미만),0.328,77.79,85.785,66.7322,9613.4409,2443
477350786,역골중앙로,107,2,16.0,14471.1256,2714,32.06,30.15,저속(40미만),0.5343,37.275,65.135,24.2791,9609.1636,2444
571545006,판교원로81번길,107,1,8.0,15928.1957,2562,22.76,20.19,저속(40미만),0.3793,66.805,88.34,59.0155,9607.0242,2445
572646893,공원로,107,1,8.0,15768.829,2578,32.16,30.62,저속(40미만),0.536,28.265,48.055,13.5827,9600.1147,2446
572643865,문정로,104,1,8.0,15943.0196,2559,25.08,29.98,저속(40미만),0.418,56.985,77.215,44.001,9596.489,2447
571669668,둔촌대로,107,2,14.0,17044.8493,2467,30.1,31.39,저속(40미만),0.5017,28.97,42.175,12.2181,9596.2196,2448
572643862,성내천로,104,1,8.0,16606.8819,2499,18.86,19.41,저속(40미만),0.3143,88.56,94.53,83.7158,9589.1251,2449
572603067,둔촌대로,107,2,16.0,14689.1141,2689,33.31,29.79,저속(40미만),0.5552,34.05,50.84,17.311,9567.1768,2450
