uid,link_id,road_name,injury_svrity,epdo_score,acc_yr,acc_mon,acc_time,week_type,acc_type,violation,road_type,lon,lat
5763,572769342,감일남로,중상,69,2024,11,18시,주중,차대차 - 기타,신호위반,107,127.14150149970887,37.50653783003853
5764,572650531,성내천로,경상,8,2024,11,21시,주중,차대차 - 충돌,기타,104,127.15726813331663,37.49045023643112
5765,571728938,올림픽로,경상,8,2024,11,22시,주중,차대사람 - 길가장자리구역통행중,안전운전불이행,104,127.08496276028528,37.510742327071185
5766,572672432,헌릉로,경상,8,2024,11,22시,주중,차대차 - 기타,안전거리미확보,104,127.12747861546727,37.47096269366253
5767,572672448,송파대로,경상,8,2024,11,08시,주말,차대차 - 기타,안전운전불이행,103,127.12690038468403,37.47125832011709
5768,572649670,송파대로,경상,8,2024,11,10시,주말,차대차 - 기타,안전운전불이행,103,127.12468827877586,37.48167109638373
5769,571646604,송파대로30길,경상,8,2024,11,14시,주말,차대차 - 충돌,안전운전불이행,104,127.11812001987748,37.494368285124466
5770,571665529,백제고분로,중상,69,2024,11,14시,주말,차대사람 - 길가장자리구역통행중,안전운전불이행,104,127.09877796011058,37.50237136050859
5771,572662179,위례광장로2길,중상,69,2024,12,08시,주말,차대차 - 충돌,신호위반,104,127.14214822752481,37.47533458818288
5772,571772719,올림픽로,중상,69,2024,12,10시,주말,차대차 - 기타,안전운전불이행,104,127.09040354761508,37.51313189289896
5773,572610435,양재대로66길,경상,8,2024,12,11시,주말,차대차 - 기타,안전운전불이행,104,127.12614982134723,37.49933343315141
5774,571703495,올림픽대로,경상,8,2024,12,13시,주말,차대차 - 충돌,안전운전불이행,102,127.11058016504991,37.53466146081357
5775,571669183,탄천동로,경상,8,2024,12,15시,주말,차대차 - 추돌,안전운전불이행,104,127.11674921589746,37.479256995306606
5776,571774542,송파대로,경상,8,2024,12,15시,주말,차대차 - 기타,안전운전불이행,103,127.0975145440487,37.51642826962457
5777,571709473,백제고분로42길,경상,8,2024,12,20시,주말,차대사람 - 차도통행중,안전운전불이행,104,127.11065654869475,37.50471859218564
5778,571743888,백제고분로,경상,8,2024,12,22시,주말,차대차 - 충돌,안전운전불이행,104,127.09026558287366,37.50318040656513
5779,571709889,백제고분로19길,경상,8,2024,12,23시,주말,차대차 - 기타,안전운전불이행,104,127.08774033037673,37.50770546003528
5780,572656174,위례광장로,부상신고,6,2024,12,01시,주중,차대사람 - 기타,보행자보호의무위반,104,127.14173759185209,37.4784340414448
5781,571652059,,경상,8,2024,12,04시,주중,차대차 - 충돌,안전운전불이행,104,127.11288517871797,37.493810430132676
5782,572647668,거마로,경상,8,2024,12,09시,주중,차대차 - 기타,안전운전불이행,104,127.14491101008703,37.496164438915564
5783,571701807,올림픽로35나길,경상,8,2024,12,14시,주중,차대차 - 충돌,기타,104,127.10151397623598,37.51975882874253
5784,571774542,송파대로,상해없음,1,2024,12,19시,주중,차대차 - 기타,안전운전불이행,103,127.09643139914398,37.517938855492176
5785,571773439,송파대로,상해없음,1,2024,12,19시,주중,차대차 - 충돌,안전운전불이행,103,127.10529162883758,37.507251636825664
5786,571705730,백제고분로18길,경상,8,2024,12,00시,주중,차대사람 - 기타,안전운전불이행,104,127.08466721262616,37.50281833867694
5787,571611189,가락로,상해없음,1,2024,12,05시,주중,차대차 - 기타,안전운전불이행,104,127.10511269089334,37.500409712636674
5788,572782330,위례성대로,경상,8,2024,12,08시,주중,차대차 - 충돌,안전운전불이행,104,127.12905513595572,37.51121351526763
5789,571772698,올림픽로,상해없음,1,2024,12,08시,주중,차대차 - 기타,안전운전불이행,104,127.11546439317128,37.52249111906687
5790,571774414,올림픽로,부상신고,6,2024,12,08시,주중,차대차 - 기타,안전운전불이행,104,127.09831392618976,37.51296076014313
5791,572646623,새말로8길,경상,8,2024,12,09시,주중,차대차 - 기타,안전운전불이행,104,127.1264133058957,37.48050478950193
5792,571706099,올림픽대로,부상신고,6,2024,12,12시,주중,차대차 - 추돌,안전운전불이행,102,127.11416462235474,37.53754855147961
5793,571641970,백제고분로18길,경상,8,2024,12,12시,주중,차대차 - 기타,안전운전불이행,104,127.08391015087763,37.50264441603947
5794,571773476,백제고분로,경상,8,2024,12,13시,주중,차대차 - 기타,신호위반,104,127.10727127428324,37.50516707958694
5795,571651876,,경상,8,2024,12,15시,주중,차대차 - 충돌,안전거리미확보,104,127.1162968204961,37.49252359827298
5796,571704493,올림픽로8길,경상,8,2024,12,16시,주중,차대사람 - 길가장자리구역통행중,안전운전불이행,104,127.08077703789418,37.51059234163355
5797,572767490,올림픽로,,0,2024,12,16시,주중,차량단독 - 기타,기타,104,127.12294764155521,37.53766705715661
5798,571772753,올림픽로,경상,8,2024,12,03시,주중,차대차 - 추돌,안전운전불이행,104,127.07799847213269,37.511727172794366
5799,572603613,분당수서간고속화도로,사망,391,2024,12,11시,주중,차대사람 - 횡단중,보행자보호의무위반,108,127.12372207027929,37.46909397675113
5800,572610461,오금로,상해없음,1,2024,12,12시,주중,차대차 - 기타,기타,104,127.12902459616835,37.501379573321536
5801,572642680,동남로24길,경상,8,2024,12,13시,주중,차대차 - 충돌,안전운전불이행,104,127.1379051477369,37.49917175051318
5802,571772447,석촌호수로,경상,8,2024,12,18시,주중,차대차 - 기타,신호위반,104,127.08553403421672,37.511789909185026
5803,572610003,문정로4길,경상,8,2024,12,19시,주중,차대차 - 충돌,안전운전불이행,104,127.12633112533523,37.48337988209584
5804,571704005,석촌호수로,경상,8,2024,12,22시,주중,차대차 - 기타,안전운전불이행,104,127.10088269557875,37.50655178855177
5805,571646588,중대로9길,경상,8,2024,12,01시,주중,차대차 - 충돌,기타,104,127.11940821409623,37.49465186452092
5806,571668598,탄천동로,경상,8,2024,12,04시,주중,차대차 - 기타,안전운전불이행,104,127.1193862813857,37.476678602576975
5807,572782114,양재대로,부상신고,6,2024,12,10시,주중,차대차 - 기타,기타,104,127.1276371997842,37.50964970083497
5808,572662175,위례광장로2길,경상,8,2024,12,12시,주중,차대사람 - 기타,안전운전불이행,104,127.14114150550449,37.47536758958709
5809,572610423,성내천로,경상,8,2024,12,17시,주중,차대차 - 충돌,교차로운행방법위반,104,127.14829135872648,37.501456534866904
5810,571664682,법원로,중상,69,2024,12,18시,주중,차대차 - 충돌,안전운전불이행,104,127.11991865649826,37.48545059162083
5811,571655418,중대로,중상,69,2024,12,18시,주중,차대차 - 충돌,신호위반,104,127.11616444240575,37.49186517357137
5812,572647708,양산로4길,경상,8,2024,12,18시,주중,차대차 - 충돌,기타,104,127.1440692767838,37.48997855443376
5813,571611313,송이로,경상,8,2024,12,19시,주중,차대차 - 기타,안전운전불이행,104,127.11967971114015,37.499114480544605
5814,572610396,오금로,경상,8,2024,12,19시,주중,차대차 - 기타,안전거리미확보,104,127.12698082009923,37.50285136997163
5815,572610260,새말로,상해없음,1,2024,12,21시,주중,차대차 - 기타,안전거리미확보,104,127.12786898379335,37.48346585862828
5816,571660304,법원로,중상,69,2024,12,23시,주중,차대차 - 기타,안전운전불이행,104,127.12189722510419,37.481139406188966
5817,571611189,가락로,경상,8,2024,12,03시,주중,차대차 - 충돌,안전운전불이행,104,127.10512395670705,37.5004187639057
5818,571705730,백제고분로18길,경상,8,2024,12,08시,주중,차대차 - 충돌,안전운전불이행,104,127.08498313361552,37.50501876716151
5819,571709343,올림픽로32길,경상,8,2024,12,10시,주중,차대차 - 기타,안전운전불이행,104,127.11079508077135,37.512903396536174
5820,571658856,중대로,경상,8,2024,12,15시,주중,차대차 - 기타,안전거리미확보,104,127.11745203448763,37.492256935860325
5821,572673286,탄천동로,경상,8,2024,12,15시,주중,차대차 - 충돌,안전거리미확보,104,127.12850758918731,37.47556289866534
5822,571711008,백제고분로,중상,69,2024,12,18시,주중,차대차 - 기타,신호위반,104,127.08817772752329,37.504290832633494
5823,572783200,위례성대로,상해없음,1,2024,12,18시,주중,차대차 - 충돌,안전운전불이행,104,127.12327110814994,37.513863233902306
5824,571773476,백제고분로,경상,8,2024,12,19시,주중,차대차 - 충돌,신호위반,104,127.10724845740589,37.50520305813976
5825,571772790,올림픽로,경상,8,2024,12,03시,주말,차대차 - 충돌,신호위반,104,127.0784397551862,37.51172874854891
5826,571773318,송파대로,경상,8,2024,12,03시,주말,차대사람 - 기타,안전운전불이행,103,127.10859343915735,37.503305651668995
5827,571739054,,경상,8,2024,12,06시,주말,차대사람 - 기타,안전운전불이행,104,127.09477837207075,37.511821985056805
5828,571654220,중대로,중상,69,2024,12,08시,주말,차대차 - 기타,안전운전불이행,104,127.1112633019762,37.49025373632128
5829,571731073,강동대로,중상,69,2024,12,09시,주말,차대차 - 추돌,안전운전불이행,104,127.11288308368532,37.52707960988083
5830,571704005,석촌호수로,경상,8,2024,12,11시,주말,차대차 - 충돌,안전운전불이행,104,127.09874527685264,37.50636427530556
5831,571742632,잠실로,경상,8,2024,12,16시,주말,차대차 - 충돌,안전운전불이행,104,127.09909892950179,37.51005203708029
5832,571610058,삼전로,중상,69,2024,12,17시,주말,차대차 - 충돌,안전거리미확보,104,127.08224970090333,37.50013277430299
5833,572602205,송이로32길,경상,8,2024,12,18시,주말,차대차 - 기타,신호위반,104,127.12699724057562,37.488177242580306
5834,571681888,중대로,경상,8,2024,12,21시,주말,차대차 - 기타,신호위반,104,127.11836684440458,37.4925483306004
5835,571728948,석촌호수로,경상,8,2024,12,21시,주말,차대차 - 충돌,신호위반,104,127.08522792380312,37.513943081580116
5836,571704565,오금로11길,경상,8,2024,12,23시,주말,차대사람 - 차도통행중,안전운전불이행,104,127.10916732873,37.514754821455774
5837,571643429,백제고분로,중상,69,2024,12,00시,주말,차대사람 - 기타,안전운전불이행,104,127.0996020214966,37.50271667355577
5838,572642733,동남로18길,경상,8,2024,12,09시,주말,차대차 - 기타,안전운전불이행,104,127.13177085399093,37.49506961762747
5839,572671975,,경상,8,2024,12,19시,주말,차대차 - 충돌,신호위반,104,127.12320488608198,37.482008893466336
5840,572659350,,경상,8,2024,12,11시,주중,차대차 - 충돌,안전거리미확보,104,127.1302454428994,37.49470430808705
5841,572710618,오금로,경상,8,2024,12,11시,주중,차대차 - 추돌,신호위반,104,127.12582408119648,37.50339754192553
5842,572769592,동남로,경상,8,2024,12,13시,주중,차대차 - 충돌,기타,104,127.13888375756945,37.505042610535455
5843,572662085,송파대로,상해없음,1,2024,12,14시,주중,차대차 - 기타,신호위반,103,127.12701320381964,37.47586465504407
5844,571703267,올림픽대로,상해없음,1,2024,12,22시,주중,차대차 - 기타,안전운전불이행,108,127.09195103519104,37.51778825808161
5845,571742190,,중상,69,2024,12,23시,주중,차대사람 - 기타,안전운전불이행,104,127.08476359723765,37.514013558816124
5846,571726239,석촌호수로,중상,69,2024,12,23시,주중,차대차 - 충돌,중앙선침범,104,127.0848180766259,37.51439232082239
5847,572660452,위례순환로,경상,8,2024,12,08시,주중,차대사람 - 기타,안전운전불이행,104,127.13963397289669,37.47841863059048
5848,571682224,송파대로,경상,8,2024,12,13시,주중,차대차 - 충돌,안전운전불이행,103,127.12132801571903,37.488591862138726
5849,571703935,백제고분로,중상,69,2024,12,14시,주중,차대차 - 충돌,신호위반,104,127.1056562644109,37.504611869345645
5850,571668621,탄천동로,경상,8,2024,12,10시,주중,차대차 - 충돌,안전거리미확보,104,127.1290164750542,37.47557351117886
5851,572610575,성내천로,상해없음,1,2024,12,12시,주중,차대차 - 기타,안전운전불이행,104,127.14031937149507,37.500594264257664
5852,571700825,올림픽로12길,경상,8,2024,12,18시,주중,차대사람 - 기타,안전운전불이행,104,127.08294807231242,37.510852407479696
5853,571774414,올림픽로,경상,8,2024,12,18시,주중,차대차 - 기타,안전운전불이행,104,127.09886812808998,37.513007711494055
5854,572610244,충민로,경상,8,2024,12,18시,주중,차대차 - 기타,안전운전불이행,104,127.12621456939826,37.47953068707239
5855,571655464,송파대로24길,경상,8,2024,12,18시,주중,차대사람 - 기타,보행자보호의무위반,104,127.12090379570111,37.48971720562974
5856,571709350,오금로15길,경상,8,2024,12,20시,주중,차대사람 - 기타,안전운전불이행,104,127.10962529894248,37.513728786656785
5857,571679641,양재대로,경상,8,2024,12,22시,주중,차대차 - 기타,안전운전불이행,104,127.10325618235368,37.49420212544246
5858,571704046,올림픽로12길,중상,69,2024,12,23시,주중,차대사람 - 차도통행중,안전운전불이행,104,127.08207748419065,37.510732153775784
5859,571705005,탄천동로,경상,8,2024,12,09시,주중,차대차 - 추돌,안전운전불이행,104,127.06974984688195,37.51564536259002
5860,571711116,올림픽로43길,부상신고,6,2024,12,10시,주중,차대차 - 기타,안전운전불이행,104,127.10908123694925,37.52475059875887
5861,572610515,오금로,경상,8,2024,12,14시,주중,차대차 - 기타,안전거리미확보,104,127.13807658222146,37.496468188956975
5862,572782705,위례성대로,경상,8,2024,12,17시,주중,차대차 - 기타,안전거리미확보,104,127.12674150189707,37.512287858647014
5863,572672485,송파대로,경상,8,2024,12,17시,주중,차대차 - 충돌,안전운전불이행,103,127.126964246852,37.47661263368771
5864,571713602,한가람로,경상,8,2024,12,22시,주중,차대사람 - 기타,안전운전불이행,104,127.11194946527694,37.534711036027296
5865,572643000,성내천로,경상,8,2024,12,22시,주중,차대사람 - 기타,안전운전불이행,104,127.15597790651617,37.49306044108541
5866,571772727,올림픽로,경상,8,2024,12,17시,주중,차대차 - 충돌,신호위반,104,127.09305795584898,37.51191521985755
5867,572666053,성내천로37길,경상,8,2024,12,18시,주중,차대차 - 기타,교차로운행방법위반,107,127.16062840832686,37.49781506247314
5868,572661802,위례광장로,경상,8,2024,12,20시,주중,차대차 - 기타,신호위반,104,127.143517667565,37.47513141355382
5869,572782443,,경상,8,2024,12,23시,주중,차대차 - 기타,안전운전불이행,104,127.13032209966434,37.5158685033612
5870,571701313,백제고분로27길,경상,8,2024,12,23시,주중,차대사람 - 기타,안전운전불이행,104,127.09201889252158,37.50532269837239
5871,571681886,중대로,중상,69,2024,12,10시,주말,차대차 - 충돌,안전거리미확보,104,127.11817293253611,37.49286318092678
5872,571703491,올림픽대로,경상,8,2024,12,10시,주말,차대차 - 기타,안전거리미확보,102,127.08532262386683,37.51727843914804
5873,571716393,삼전로,경상,8,2024,12,18시,주말,차대차 - 추돌,안전운전불이행,104,127.09298849076312,37.51012127600734
5874,571752907,올림픽로,경상,8,2024,12,19시,주말,차대사람 - 기타,안전운전불이행,104,127.11795623162546,37.526510247569504
5875,571742268,올림픽로,경상,8,2024,12,19시,주말,차대차 - 기타,교차로운행방법위반,104,127.09320539327982,37.511852632595556
5876,571774424,올림픽로,경상,8,2024,12,20시,주말,차대차 - 추돌,신호위반,104,127.10063156626718,37.51333817629912
5877,572641298,성내천로,상해없음,1,2024,12,20시,주말,차대차 - 기타,안전운전불이행,104,127.14601245879507,37.50008867119
5878,571774410,송파대로,경상,8,2024,12,20시,주말,차대차 - 기타,안전운전불이행,103,127.10007577359194,37.51358867626274
5879,571774424,올림픽로,경상,8,2024,12,12시,주말,차대차 - 충돌,안전운전불이행,104,127.1005525998834,37.51329284133006
5880,571742271,잠실로,경상,8,2024,12,13시,주말,차대차 - 기타,안전운전불이행,104,127.09424349874924,37.51029685203702
5881,571702808,오금로,경상,8,2024,12,18시,주말,차대사람 - 기타,기타,104,127.11180244023724,37.51066232649661
5882,571611179,가락로,상해없음,1,2024,12,22시,주말,차대차 - 충돌,신호위반,104,127.10507894094015,37.50037354537172
5883,572610195,동남로4길,경상,8,2024,12,07시,주중,차대사람 - 기타,안전운전불이행,104,127.12436869379783,37.48902520970355
5884,571606584,수도권제1순환고속도로,중상,69,2024,12,08시,주중,차대차 - 추돌,안전운전불이행,101,127.12552689721544,37.46094233912209
5885,571658856,중대로,경상,8,2024,12,15시,주중,차대차 - 기타,신호위반,104,127.1169330604321,37.49198484544694
5886,572672103,,중상,69,2024,12,18시,주중,차대차 - 충돌,신호위반,104,127.12425378632811,37.482607134300096
5887,571704525,삼전로,상해없음,1,2024,12,18시,주중,차대차 - 기타,안전운전불이행,104,127.09033397848997,37.50722774953462
5888,572781388,감일중앙로,경상,8,2024,12,18시,주중,차대차 - 기타,신호위반,104,127.15067810366928,37.503978416469586
5889,571648147,동남로,상해없음,1,2024,12,18시,주중,차대차 - 충돌,안전거리미확보,104,127.12208252729889,37.48926128687081
5890,571774354,올림픽로,중상,69,2024,12,06시,주중,차대사람 - 횡단중,보행자보호의무위반,104,127.09949956222839,37.51342447929262
5891,572660452,위례순환로,경상,8,2024,12,07시,주중,차대차 - 충돌,안전운전불이행,104,127.1393741025863,37.47836375579612
5892,571774558,송파대로,경상,8,2024,12,10시,주중,차대차 - 기타,안전거리미확보,103,127.09813003795445,37.51560111563567
5893,571704598,강동대로,중상,69,2024,12,12시,주중,차대사람 - 기타,안전운전불이행,104,127.11541547929971,37.527610670673255
5894,572660238,위례순환로,상해없음,1,2024,12,17시,주중,차대차 - 기타,안전운전불이행,107,127.14730368836727,37.478117282300325
5895,571703498,올림픽대로,경상,8,2024,12,19시,주중,차대차 - 기타,안전운전불이행,102,127.08552909993335,37.516774403449254
5896,571703220,올림픽대로,경상,8,2024,12,09시,주중,차대차 - 충돌,안전거리미확보,108,127.09163040823378,37.51848119555364
5897,571720996,올림픽로35다길,경상,8,2024,12,13시,주중,차대차 - 충돌,안전운전불이행,104,127.1020694824594,37.515307991549484
5898,572782891,위례성대로,경상,8,2024,12,15시,주중,차대차 - 기타,안전운전불이행,104,127.1278286468342,37.51211101711349
5899,571716514,오금로,경상,8,2024,12,18시,주중,차대차 - 기타,안전운전불이행,104,127.11668261739189,37.50778489873841
5900,571702654,오금로27길,경상,8,2024,12,21시,주중,차대차 - 추돌,안전운전불이행,104,127.1203640919364,37.50694950930356
5901,572610614,성내천로,중상,69,2024,12,09시,주중,차대차 - 기타,기타,104,127.14194393853737,37.49918406104549
5902,571703491,올림픽대로,경상,8,2024,12,09시,주중,차대차 - 기타,안전운전불이행,102,127.08462259319586,37.516996558405594
5903,571733228,올림픽로,경상,8,2024,12,10시,주중,차대차 - 기타,안전거리미확보,104,127.06823067153135,37.51024969803657
5904,571737070,한가람로,경상,8,2024,12,13시,주중,차대차 - 충돌,안전운전불이행,104,127.07824304742137,37.51652327163295
5905,572603188,오금로,상해없음,1,2024,12,13시,주중,차대차 - 기타,안전운전불이행,104,127.12780949266588,37.502295139798285
5906,572642866,거마로,경상,8,2024,12,13시,주중,차대사람 - 기타,기타,104,127.14492112403619,37.49402823925728
5907,571704005,석촌호수로,경상,8,2024,12,17시,주중,차대차 - 충돌,기타,104,127.10085997119803,37.50656973896738
5908,571648537,송이로,중상,69,2024,12,18시,주중,차대차 - 충돌,안전운전불이행,104,127.11860885273678,37.50057123370408
5909,572659462,동남로13길,중상,69,2024,12,18시,주중,차대사람 - 기타,보행자보호의무위반,104,127.13003148449235,37.494505338461124
5910,571701773,가락로42길,경상,8,2024,12,20시,주중,차대사람 - 횡단중,안전운전불이행,104,127.12043830893165,37.51240297596961
5911,571665529,백제고분로,사망,391,2024,12,23시,주중,차대사람 - 횡단중,안전운전불이행,104,127.09856155457909,37.50264103344196
5912,571714981,백제고분로37길,경상,8,2024,12,08시,주중,차대사람 - 기타,안전운전불이행,104,127.10406343027759,37.504146847400115
5913,571703521,올림픽대로,상해없음,1,2024,12,09시,주중,차대차 - 추돌,안전운전불이행,102,127.11347444860513,37.53749221312533
5914,572668750,,경상,8,2024,12,09시,주중,차대차 - 추돌,안전거리미확보,104,127.15689587317327,37.49022381493032
5915,571709343,올림픽로32길,경상,8,2024,12,18시,주중,차대사람 - 차도통행중,안전운전불이행,104,127.11116922966707,37.51276041130844
5916,571772954,강동대로,상해없음,1,2024,12,18시,주중,차대차 - 충돌,안전거리미확보,104,127.11687309589126,37.5258577614726
5917,571668621,탄천동로,경상,8,2024,12,18시,주중,차대차 - 추돌,안전운전불이행,104,127.13185822760322,37.47496045708975
5918,571704511,가락로,중상,69,2024,12,20시,주중,차대차 - 충돌,안전운전불이행,104,127.11670543055416,37.50774891835817
5919,572648654,오금로36길,경상,8,2024,12,23시,주중,차대사람 - 기타,안전운전불이행,104,127.1238414066915,37.50168767236113
5920,572643465,성내천로,상해없음,1,2024,12,01시,주말,차대차 - 충돌,안전운전불이행,104,127.15659351311675,37.492025664023586
5921,571704005,석촌호수로,경상,8,2024,12,11시,주말,차대사람 - 기타,안전운전불이행,104,127.10363033140436,37.506885529930145
5922,571704551,백제고분로,경상,8,2024,12,11시,주말,차대차 - 충돌,안전운전불이행,104,127.08583148054598,37.505057799055784
5923,571774557,송파대로,경상,8,2024,12,14시,주말,차대차 - 충돌,안전운전불이행,103,127.09845905858305,37.515439990101655
5924,571679799,양재대로,경상,8,2024,12,15시,주말,차대차 - 충돌,안전거리미확보,104,127.11266554412114,37.4969103954853
5925,571700825,올림픽로12길,경상,8,2024,12,16시,주말,차대사람 - 기타,안전운전불이행,104,127.08295983848076,37.510771326732325
5926,571728836,오금로,경상,8,2024,12,18시,주말,차대차 - 기타,안전운전불이행,104,127.10829310902083,37.513147506405005
5927,571704551,백제고분로,사망,391,2024,12,18시,주중,차대사람 - 기타,안전운전불이행,104,127.08526578285694,37.505055814261986
5928,571703225,올림픽대로,경상,8,2024,12,19시,주중,차대차 - 기타,안전운전불이행,108,127.11650482871438,37.540314322153385
5929,571774414,올림픽로,부상신고,6,2024,12,20시,주중,차대차 - 기타,안전운전불이행,104,127.09312520977132,37.512032628201034
5930,571773978,송파대로,경상,8,2024,12,22시,주중,차대차 - 충돌,안전거리미확보,103,127.10137717084048,37.511438827279385
5931,572642760,문정로,,0,2024,12,22시,주중,차량단독 - 기타,안전운전불이행,104,127.13920118231209,37.49550717098121
5932,571769953,올림픽로12길,상해없음,1,2024,12,23시,주중,차대차 - 기타,안전운전불이행,104,127.08292143031427,37.511573400387064
5933,571703935,백제고분로,기타불명,8,2024,12,00시,주중,차대차 - 추돌,안전운전불이행,104,127.10632208155252,37.50493857992697
5934,571679753,양재대로,중상,69,2024,12,05시,주중,차대사람 - 차도통행중,안전운전불이행,104,127.1049853092352,37.4945233964419
5935,571651719,,경상,8,2024,12,08시,주중,차대차 - 기타,안전운전불이행,104,127.10931692388581,37.494736100303555
5936,571682930,송파대로,경상,8,2024,12,08시,주중,차대차 - 기타,안전거리미확보,103,127.11176499646423,37.500413735473245
5937,572660864,성내천로,상해없음,1,2024,12,09시,주중,차대차 - 기타,안전운전불이행,104,127.15387474152126,37.49775941315718
5938,572610459,오금로36길,중상,69,2024,12,13시,주중,차대사람 - 기타,안전운전불이행,104,127.12584056769413,37.502361028756646
5939,571705836,오금로,경상,8,2024,12,17시,주중,차대사람 - 기타,안전운전불이행,104,127.1176212031119,37.50566974385978
5940,572782489,양재대로,경상,8,2024,12,18시,주중,차대차 - 충돌,안전운전불이행,104,127.13076452011143,37.515644547395
5941,572662989,위례광장로,경상,8,2024,12,19시,주중,차대차 - 충돌,안전운전불이행,104,127.14097108611134,37.47552931772449
5942,571681934,송파대로,중상,69,2024,12,22시,주중,차대차 - 기타,안전운전불이행,103,127.11896643215144,37.49254125234258
5943,571650588,중대로9길,중상,69,2024,12,22시,주중,차대차 - 기타,안전운전불이행,104,127.11847110323039,37.496514661380424
5944,572656208,송이로,경상,8,2024,12,09시,주중,차대차 - 기타,신호위반,104,127.13246478685372,37.487356109898386
5945,571720526,삼학사로,상해없음,1,2024,12,17시,주중,차대차 - 기타,안전거리미확보,104,127.09750621515416,37.50955087298965
5946,572661770,위례중앙로,경상,8,2024,12,19시,주중,차대차 - 추돌,안전운전불이행,104,127.13790040520355,37.474375212864956
5947,572646623,새말로8길,경상,8,2024,12,09시,주중,차대사람 - 보도통행중,기타,104,127.12664499213611,37.481677295757635
5948,572649500,충민로6길,경상,8,2024,12,12시,주중,차대차 - 충돌,안전운전불이행,104,127.13652533911187,37.48041013897411
5949,572610011,마천로,경상,8,2024,12,13시,주중,차대차 - 기타,안전운전불이행,104,127.15020160986569,37.49698243570766
5950,572662739,위례광장로2길,중상,69,2024,12,18시,주중,차대차 - 충돌,안전운전불이행,104,127.14338156789022,37.475212125794826
5951,571665093,백제고분로,경상,8,2024,12,21시,주중,차대차 - 추돌,안전운전불이행,104,127.09509983504223,37.502584150615576
5952,571773324,송파대로,경상,8,2024,12,21시,주중,차대차 - 추돌,안전운전불이행,103,127.10766896237793,37.50484391136427
5953,571681934,송파대로,상해없음,1,2024,12,07시,주중,차대차 - 추돌,안전운전불이행,103,127.11892209959629,37.492360836826954
5954,572775300,천호대로,중상,69,2024,12,12시,주중,차대차 - 충돌,안전운전불이행,104,127.12330717216686,37.53820000448431
5955,571682216,송파대로,중상,69,2024,12,20시,주중,차대사람 - 횡단중,보행자보호의무위반,103,127.11867382945974,37.492242858588945
5956,571703515,삼학사로,경상,8,2024,12,22시,주중,차대사람 - 기타,안전운전불이행,104,127.09871900541174,37.50493102360974
5957,571701541,올림픽로,상해없음,1,2024,12,01시,주말,차대차 - 기타,안전거리미확보,104,127.12072749409842,37.53127834522141
5958,571703935,백제고분로,경상,8,2024,12,11시,주말,차대사람 - 기타,안전운전불이행,104,127.1051329759971,37.50515093747422
5959,571754402,오금로,사망,391,2024,12,14시,주말,차대차 - 충돌,안전운전불이행,104,127.1237761617892,37.50567148034103
5960,571663398,법원로,경상,8,2024,12,15시,주말,차대차 - 기타,신호위반,104,127.1210955294599,37.483110825613174
5961,571723797,석촌호수로,경상,8,2024,12,15시,주말,차대사람 - 기타,안전운전불이행,104,127.08513034688525,37.50908441527174
5962,572703990,중대로,부상신고,6,2024,12,18시,주말,차대차 - 기타,안전운전불이행,104,127.13168560735079,37.50551613466254
5963,571654600,송이로,경상,8,2024,12,03시,주말,차대차 - 기타,안전운전불이행,104,127.12277591913534,37.49533868771797
5964,571658613,송파대로,경상,8,2024,12,08시,주말,차대차 - 기타,안전운전불이행,104,127.11429054886842,37.49769989702792
5965,571744818,백제고분로,경상,8,2024,12,13시,주말,차대차 - 추돌,안전거리미확보,104,127.08116368775605,37.50619508088222
5966,571611192,가락로,경상,8,2024,12,20시,주말,차대차 - 충돌,중앙선침범,104,127.10882888344257,37.50154877798261
5967,571668476,송파대로,상해없음,1,2024,12,20시,주말,차대차 - 기타,기타,103,127.12288245176624,37.48765040262418
5968,571772957,강동대로,상해없음,1,2024,12,04시,주중,차대차 - 충돌,기타,104,127.11618686366188,37.527261650783956
5969,571744818,백제고분로,중상,69,2024,12,05시,주중,차대차 - 기타,교차로운행방법위반,104,127.0812434404106,37.506096214098534
5970,571772650,백제고분로,경상,8,2024,12,11시,주중,차대차 - 충돌,안전거리미확보,104,127.07743416365571,37.515483818996486
5971,571709337,백제고분로48길,경상,8,2024,12,14시,주중,차대사람 - 길가장자리구역통행중,안전운전불이행,104,127.11427621533677,37.5114816542988
5972,571772322,올림픽로,경상,8,2024,12,09시,주중,차대차 - 충돌,안전운전불이행,104,127.10668579242896,37.515404576123316
5973,571726324,올림픽로33길,경상,8,2024,12,11시,주중,차대사람 - 기타,안전운전불이행,104,127.10772015332607,37.521005451481024
5974,572668847,수도권제1순환고속도로,상해없음,1,2024,12,12시,주중,차대차 - 추돌,안전운전불이행,101,127.131499889016,37.47653672969638
5975,572710086,마천로,중상,69,2024,12,13시,주중,차대차 - 충돌,안전운전불이행,104,127.12989339884447,37.506438934627994
5976,572610510,오금로,경상,8,2024,12,17시,주중,차대사람 - 횡단중,안전운전불이행,104,127.1355577981735,37.49797473416762
5977,571649581,삼학사로,경상,8,2024,12,17시,주중,차대차 - 추돌,안전거리미확보,104,127.0969799752715,37.502202995090165
5978,571709337,백제고분로48길,경상,8,2024,12,18시,주중,차대사람 - 기타,안전운전불이행,104,127.11691803816208,37.51042664731556
5979,572672455,송파대로,경상,8,2024,12,19시,주중,차대차 - 충돌,안전운전불이행,103,127.12685335673669,37.47161871802611
