grid_gid,epdo_total,accident_cnt,사망_cnt,중상_cnt,crosswalk_cnt,cctv_cnt,speedbump_cnt,child_zone_cnt,gap_cnt,gap_items
다사414043,69.0,1,0,1,0,1,0,0,8,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | cctv_cam_cnt(부족) | speedbump_cnt(없음)
다사511146,69.0,1,0,1,0,0,0,0,8,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | bus_stop_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사443154,69.0,1,0,1,1,0,0,0,8,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사623139,69.0,1,0,1,0,1,0,0,8,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | cctv_cam_cnt(부족) | speedbump_cnt(없음)
다사476036,69.0,1,0,1,0,0,0,0,8,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사379170,69.0,1,0,1,1,0,0,0,8,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사645348,423.0,5,1,0,1,0,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사670371,405.0,3,1,0,1,1,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | cctv_cam_cnt(부족) | speedbump_cnt(없음)
다사654266,391.0,1,1,0,1,0,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사652396,391.0,1,1,0,1,0,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사673366,391.0,1,1,0,0,3,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사544113,391.0,1,1,0,0,2,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사653311,348.0,13,0,4,0,1,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cam_cnt(부족) | speedbump_cnt(없음)
다사671358,339.0,14,0,4,1,0,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사726520,261.0,10,0,3,2,1,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | cctv_cam_cnt(부족) | speedbump_cnt(없음)
다사696384,249.0,18,0,2,1,1,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | cctv_cam_cnt(부족) | speedbump_cnt(없음)
다사681453,240.0,8,0,3,8,0,2,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음)
다사646129,232.0,7,0,3,0,5,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사758483,222.0,13,0,2,2,0,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사627132,215.0,4,0,3,4,0,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사663325,202.0,12,0,2,0,1,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cam_cnt(부족) | speedbump_cnt(없음)
다사654458,179.0,8,0,2,0,2,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사633461,178.0,7,0,2,4,0,1,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음)
다사663437,173.0,9,0,2,4,0,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사671448,169.0,7,0,2,2,0,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사647359,165.0,13,0,1,0,0,3,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음)
다사692381,163.0,6,0,2,0,3,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사740488,162.0,5,0,2,0,4,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사654338,154.0,4,0,2,0,1,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사667430,154.0,4,0,2,0,1,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사664428,154.0,4,0,2,0,0,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사479029,154.0,4,0,2,0,4,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사722501,153.0,15,0,1,3,1,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | cctv_cam_cnt(부족) | speedbump_cnt(없음)
다사652463,151.0,13,0,1,3,0,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사655308,147.0,4,0,2,1,0,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사623321,147.0,4,0,2,0,1,8,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | cctv_cam_cnt(부족)
다사661463,147.0,4,0,2,0,1,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사663280,146.0,3,0,2,1,0,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사729481,146.0,3,0,2,0,2,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사670397,144.0,3,0,2,0,1,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사737491,144.0,3,0,2,0,1,3,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | cctv_cam_cnt(부족)
다사646461,143.0,12,0,1,2,0,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사661474,141.0,12,0,1,2,0,1,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음)
다사663438,139.0,3,0,2,2,0,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사653275,138.0,2,0,2,1,0,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사690379,138.0,2,0,2,0,1,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사670448,138.0,3,0,2,1,0,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사667412,138.0,2,0,2,2,0,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사738470,138.0,2,0,2,1,1,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | cctv_cam_cnt(부족) | speedbump_cnt(없음)
다사407119,138.0,2,0,2,0,8,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사582119,138.0,2,0,2,0,5,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사699371,131.0,11,0,1,0,1,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cam_cnt(부족) | speedbump_cnt(없음)
다사683383,125.0,10,0,1,0,1,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사669413,123.0,8,0,1,3,0,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사662084,121.0,8,0,1,0,5,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사627458,118.0,8,0,1,2,1,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | cctv_cam_cnt(부족) | speedbump_cnt(없음)
다사728505,118.0,8,0,1,1,0,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | bus_stop_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사621122,118.0,9,0,1,2,1,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | cctv_cam_cnt(부족) | speedbump_cnt(없음)
다사665315,117.0,7,0,1,0,1,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사663446,117.0,7,0,1,2,0,1,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음)
다사647458,117.0,7,0,1,3,0,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사727513,117.0,7,0,1,6,1,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | cctv_cam_cnt(부족) | speedbump_cnt(없음)
다사664349,115.0,7,0,1,0,3,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사690397,115.0,7,0,1,1,1,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | cctv_cam_cnt(부족) | speedbump_cnt(없음)
다사682374,115.0,7,0,1,0,0,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사647314,109.0,6,0,1,0,1,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사672371,109.0,6,0,1,0,0,1,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음)
다사614110,105.0,7,0,1,3,0,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사666440,103.0,7,0,1,3,0,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사666322,102.0,6,0,1,0,2,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사671370,102.0,6,0,1,0,0,1,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음)
다사652462,102.0,7,0,1,3,1,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | cctv_cam_cnt(부족) | speedbump_cnt(없음)
다사678306,101.0,5,0,1,1,0,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사653274,101.0,5,0,1,0,1,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사727497,101.0,5,0,1,1,0,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사682404,99.0,6,0,1,0,1,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cam_cnt(부족) | speedbump_cnt(없음)
다사626132,99.0,5,0,1,0,2,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사679367,93.0,4,0,1,0,2,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사703386,93.0,4,0,1,0,1,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사686440,93.0,4,0,1,3,1,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | cctv_cam_cnt(부족) | speedbump_cnt(없음)
다사653467,93.0,4,0,1,5,0,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | bus_stop_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사480036,93.0,4,0,1,0,4,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사616147,93.0,4,0,1,1,0,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사614126,93.0,4,0,1,1,0,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사602147,93.0,4,0,1,0,1,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cam_cnt(부족) | speedbump_cnt(없음)
다사621118,93.0,4,0,1,3,1,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | cctv_cam_cnt(부족) | speedbump_cnt(없음)
다사537129,91.0,4,0,1,4,0,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사669423,89.0,7,0,1,3,0,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사690381,88.0,6,0,1,0,1,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cam_cnt(부족) | speedbump_cnt(없음)
다사664480,87.0,5,0,1,0,0,1,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음)
다사580122,87.0,6,0,1,3,1,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | cctv_cam_cnt(부족) | speedbump_cnt(없음)
다사671356,86.0,4,0,1,0,0,1,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음)
다사684439,86.0,4,0,1,0,0,4,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음)
다사637454,86.0,4,0,1,1,0,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사655326,85.0,3,0,1,0,1,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사620303,85.0,3,0,1,0,2,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사677384,85.0,3,0,1,0,1,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사690394,85.0,3,0,1,0,1,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사697384,85.0,3,0,1,3,0,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사659430,85.0,3,0,1,2,0,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사630456,85.0,3,0,1,0,2,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사663429,85.0,3,0,1,2,0,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사628453,85.0,3,0,1,6,0,1,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음)
다사669412,85.0,3,0,1,1,0,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사649453,85.0,3,0,1,0,3,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사727510,85.0,3,0,1,5,1,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | cctv_cam_cnt(부족) | speedbump_cnt(없음)
다사735490,85.0,3,0,1,2,0,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사720504,85.0,3,0,1,4,0,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사733497,85.0,3,0,1,1,0,1,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음)
다사742486,85.0,4,0,1,1,0,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사655119,85.0,3,0,1,4,1,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | cctv_cam_cnt(부족) | speedbump_cnt(없음)
다사613121,85.0,3,0,1,2,1,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | cctv_cam_cnt(부족) | speedbump_cnt(없음)
다사600112,85.0,3,0,1,3,1,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | cctv_cam_cnt(부족) | speedbump_cnt(없음)
다사648123,85.0,4,0,1,2,0,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사532094,85.0,3,0,1,0,2,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사522155,85.0,3,0,1,6,1,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | cctv_cam_cnt(부족) | speedbump_cnt(없음)
다사590113,85.0,3,0,1,1,0,0,0,7,child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | bus_stop_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | speedbump_cnt(없음)
다사654278,83.0,3,0,1,0,2,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사683381,83.0,3,0,1,0,2,0,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | bus_stop_cnt(없음) | speedbump_cnt(없음)
다사703378,83.0,4,0,1,0,0,1,0,7,crosswalk_cnt(없음) | child_zone_cnt(없음) | school_cnt(없음) | kindergarten_cnt(없음) | daycare_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음)
