link_id,road_name,road_rank,length_km,k_length,ALL_AADT_total,exposure
571668165,탄천로,107,0.063,0.063,7820.0,492.66
572610120,마천로,104,0.055,0.055,8957.0,492.635
571682042,법원로,104,0.039,0.039,12631.5,492.6285
572542968,성남대로,107,0.058,0.058,8492.0,492.536
571545019,판교원로,107,0.073,0.073,6747.0,492.531
572767267,초광로,107,0.019,0.019,25921.5,492.5085
572645770,순환로198번길,107,0.121,0.121,4069.0,492.349
571548306,운중로243번길,107,0.075,0.075,6559.0,491.925
478210184,서해로,106,0.073,0.073,6738.0,491.874
572542978,성남대로,107,0.072,0.072,6831.0,491.832
572752204,덕풍천서로,107,0.073,0.073,6736.5,491.7645
572765090,동남로,104,0.053,0.053,9278.0,491.734
2024000280,영종로안길,107,0.633,0.633,776.5,491.5245
572765172,덕산로,107,0.043,0.043,11429.0,491.447
572772826,,107,0.07,0.07,7018.0,491.26
572772968,조정대로,107,0.026,0.026,18894.0,491.244
571365960,동탄대로시범길,107,0.097,0.097,5064.0,491.208
477240528,쌍봉로,103,0.217,0.217,2263.5,491.1795
477246528,,107,0.19,0.19,2585.0,491.15
571668605,탄천동로,104,0.076,0.076,6459.0,490.884
571347602,병점중앙로,107,0.054,0.054,9089.0,490.806
572646414,동남로,104,0.031,0.031,15832.0,490.792
571370686,,107,0.086,0.086,5703.5,490.501
572550562,야탑로,107,0.053,0.053,9254.5,490.4885
571355810,동탄지성로,107,0.036,0.036,13624.5,490.482
477241164,쌍봉로,103,0.124,0.124,3955.0,490.42
571541985,황새울로,107,0.07,0.07,7005.5,490.385
571556408,,107,0.077,0.077,6366.0,490.182
571364460,효행로,105,0.038,0.038,12899.5,490.181
572610121,마천로35길,104,0.078,0.078,6284.0,490.152
571371982,,107,0.092,0.092,5327.5,490.13
571371640,효행로,105,0.045,0.045,10889.0,490.005
572350334,,107,0.038,0.038,12893.0,489.934
478346628,샘마을1길,107,0.112,0.112,4374.0,489.888
572540737,불정로,107,0.036,0.036,13607.5,489.87
477240669,,107,0.146,0.146,3354.5,489.757
572703921,중대로,104,0.034,0.034,14404.5,489.753
571368968,,107,0.085,0.085,5760.5,489.6425
571389842,효행로,107,0.133,0.133,3681.5,489.6395
571345676,병점동로42번길,107,0.082,0.082,5969.5,489.499
572554614,,107,0.087,0.087,5621.5,489.0705
571545283,판교로,107,0.023,0.023,21259.5,488.9685
572649509,산성대로567번길,107,0.099,0.099,4938.5,488.9115
477352315,남양성지로,107,0.072,0.072,6790.0,488.88
572643838,금빛로,107,0.103,0.103,4745.5,488.7865
571342329,용주로,107,0.087,0.087,5616.0,488.592
572710458,동남로,104,0.019,0.019,25714.0,488.566
572756284,덕풍남로,107,0.068,0.068,7184.0,488.512
572766466,,107,0.072,0.072,6784.5,488.484
478240599,서해로,107,0.059,0.059,8278.0,488.402
477350820,시청로160번길,107,0.107,0.107,4564.5,488.4015
571374791,,107,0.077,0.077,6340.0,488.18
571370369,만년로,106,0.051,0.051,9571.5,488.1465
572548558,야탑로,107,0.079,0.079,6178.0,488.062
477445121,남양로,107,0.489,0.489,998.0,488.022
572768082,검단산로,103,0.037,0.037,13189.0,487.993
571369872,동탄순환대로29길,107,0.089,0.089,5483.0,487.987
572672403,성남대로,103,0.018,0.018,27109.0,487.962
477347902,화성로,106,0.019,0.019,25673.5,487.7965
571714991,백제고분로36길,104,0.119,0.119,4099.0,487.781
571364482,정조로,107,0.039,0.039,12505.0,487.695
572651948,중대로,104,0.032,0.032,15236.5,487.568
571346901,동탄공원로1길,107,0.085,0.085,5734.0,487.39
571551826,운중로14번길,107,0.08,0.08,6092.0,487.36
477140565,장호동길,107,0.285,0.285,1710.0,487.35
572778753,미사강변북로,107,0.056,0.056,8702.5,487.34
571714929,올림픽로4길,104,0.119,0.119,4094.5,487.2455
571362496,,107,0.151,0.151,3226.5,487.2015
571368430,동탄산단10길,107,0.176,0.176,2768.0,487.168
571500228,돌마로356번길,107,0.072,0.072,6765.0,487.08
571540887,불정로77번길,107,0.087,0.087,5598.0,487.026
572651005,산성대로437번길,107,0.076,0.076,6407.5,486.97
572781943,조정대로,107,0.033,0.033,14752.0,486.816
571371056,,107,0.089,0.089,5469.5,486.7855
571362820,,107,0.073,0.073,6667.5,486.7275
478244562,만년로,106,0.081,0.081,6008.0,486.648
571369308,동탄세교로,107,0.026,0.026,18714.0,486.564
478141634,남양호로,107,0.212,0.212,2295.0,486.54
571346906,동탄공원로1길,107,0.091,0.091,5345.5,486.4405
572657836,광명로395번길,107,0.098,0.098,4963.0,486.374
571347442,동탄지성로,107,0.035,0.035,13894.0,486.29
572647752,하남대로,103,0.054,0.054,9004.5,486.243
477457742,,107,0.052,0.052,9350.0,486.2
571376769,,107,0.078,0.078,6231.5,486.057
572769222,미사대로,107,0.045,0.045,10801.0,486.045
572668747,위례대로,104,0.031,0.031,15674.0,485.894
572776155,중부고속도로,101,0.04,0.04,12146.0,485.84
572767924,덕풍북로,107,0.06,0.06,8095.5,485.73
571359136,10용사로,107,0.076,0.076,6391.0,485.716
477351466,마도공단로1길,107,0.062,0.062,7834.0,485.708
571346761,동탄반송3길,107,0.099,0.099,4905.5,485.6445
571340735,떡전골로,107,0.091,0.091,5335.0,485.485
571364496,병점4로,107,0.092,0.092,5276.0,485.392
571378154,,107,0.108,0.108,4493.5,485.298
571548702,서판교로,107,0.076,0.076,6384.0,485.184
572541265,분당로263번길,107,0.078,0.078,6220.0,485.16
571379032,동탄지성로,107,0.053,0.053,9153.5,485.1355
571542264,,107,0.103,0.103,4709.0,485.027
478341797,샘마을길,107,0.089,0.089,5449.5,485.0055
572541149,양현로94번길,107,0.061,0.061,7949.0,484.889
477342441,양노로,107,0.143,0.143,3388.0,484.484
571544981,운중로,107,0.041,0.041,11816.5,484.4765
571362534,동탄기흥로257번가길,107,0.17,0.17,2849.5,484.415
571349480,큰재봉길,107,0.089,0.089,5442.5,484.3825
572746756,신평로,107,0.076,0.076,6372.5,484.31
572602094,동남로12길,104,0.053,0.053,9136.0,484.208
571369466,,107,0.097,0.097,4990.5,484.0785
572543565,장안로25번길,107,0.077,0.077,6286.0,484.022
571744903,백제고분로,104,0.028,0.028,17286.0,484.008
571348601,동탄반송길,107,0.095,0.095,5094.0,483.93
571372112,동탄오산로,107,0.045,0.045,10752.0,483.84
572766386,미사강변한강로,107,0.06,0.06,8063.5,483.81
478242993,서봉로,107,0.299,0.299,1618.0,483.782
478242488,만년로151번길,107,0.247,0.247,1958.0,483.626
572710416,중대로,104,0.032,0.032,15109.0,483.488
571356382,효행로,105,0.039,0.039,12397.0,483.483
571257074,동부대로,106,0.035,0.035,13813.0,483.455
571770275,가락로,104,0.069,0.069,7003.5,483.2415
572650435,황송로77번길,107,0.125,0.125,3865.5,483.1875
571501091,분당로,107,0.038,0.038,12715.0,483.17
476345458,전곡항로,106,0.062,0.062,7791.5,483.073
477353634,시청로,106,0.031,0.031,15581.0,483.011
572542804,,107,0.069,0.069,6997.5,482.8275
571350907,화산중앙로,107,0.093,0.093,5191.5,482.8095
571668256,송파대로,104,0.035,0.035,13794.0,482.79
572768711,검단산로,107,0.083,0.083,5816.5,482.7695
571357324,동탄공원로3길,107,0.073,0.073,6613.0,482.749
571557112,판교로,107,0.022,0.022,21934.5,482.559
478243059,삼천병마로297번길,107,0.319,0.319,1512.5,482.4875
572603063,산성대로,107,0.018,0.018,26791.0,482.238
478363738,효행로,105,0.039,0.039,12363.0,482.157
571553058,미금일로74번길,107,0.093,0.093,5182.5,481.9725
571551794,운중로14번길,107,0.074,0.074,6510.5,481.777
572501178,불정로,107,0.042,0.042,11470.5,481.761
572643862,성내천로,104,0.078,0.078,6176.0,481.728
476240788,궁평항로,106,0.107,0.107,4501.0,481.607
572660614,순암로,107,0.066,0.066,7297.0,481.602
571347054,노작로,107,0.034,0.034,14161.0,481.474
478350988,삼천병마로,107,0.169,0.169,2848.5,481.3965
572781999,위례성대로,104,0.024,0.024,20058.0,481.392
478256242,시청로,106,0.026,0.026,18513.5,481.351
476345936,전곡산단로,107,0.283,0.283,1700.0,481.1
572767386,더우개로,107,0.067,0.067,7179.5,481.0265
572642115,순환로405번길,107,0.103,0.103,4670.0,481.01
571558293,판교로228번길,107,0.051,0.051,9430.5,480.9555
478241161,발안공단로,107,0.254,0.254,1893.5,480.949
571542167,,107,0.078,0.078,6165.5,480.909
571772745,올림픽로,104,0.029,0.029,16578.0,480.762
476340456,사강로,107,0.134,0.134,3587.5,480.725
572660520,산성대로516번길,107,0.088,0.088,5461.5,480.612
572540394,판교로,107,0.026,0.026,18482.5,480.545
478353448,시청로,107,0.242,0.242,1985.5,480.491
571654882,,107,0.072,0.072,6673.0,480.456
572500518,돌마로356번길,107,0.075,0.075,6404.0,480.3
571549480,판교로,107,0.026,0.026,18470.0,480.22
478363949,동화역말길,107,0.065,0.065,7387.0,480.155
571367260,동탄치동천로,107,0.027,0.027,17783.5,480.1545
571349649,남여울1길,107,0.084,0.084,5716.0,480.144
571556260,판교원로,107,0.088,0.088,5456.0,480.128
571500768,미금로,107,0.042,0.042,11431.0,480.102
572710262,하남대로,103,0.034,0.034,14116.5,479.961
571380273,효행로,105,0.03,0.03,15989.5,479.685
477355203,,107,0.052,0.052,9224.5,479.674
928343515,상봉길,107,0.09,0.09,5328.0,479.52
478360903,삼천병마로,107,0.029,0.029,16534.0,479.486
571255041,,107,0.093,0.093,5155.5,479.4615
571380318,,107,0.083,0.083,5775.0,479.325
571362368,동탄기흥로,106,0.05,0.05,9586.5,479.325
572542056,서현로,105,0.015,0.015,31953.5,479.3025
572647378,,107,0.044,0.044,10893.0,479.292
571350884,화산중앙로64번길,107,0.113,0.113,4241.5,479.2895
572540567,성남대로,107,0.071,0.071,6748.0,479.108
572643864,,104,0.072,0.072,6652.5,478.98
572542745,,107,0.06,0.06,7983.0,478.98
478353845,웃음길,107,0.091,0.091,5262.0,478.842
477248048,쌍봉로,107,0.259,0.259,1848.5,478.7615
571371461,,107,0.081,0.081,5910.0,478.71
571546230,정자로,107,0.057,0.057,8397.0,478.629
572603504,수정로,107,0.038,0.038,12594.5,478.591
572672005,성남대로,103,0.068,0.068,7038.0,478.584
476345570,전곡산단로,107,0.199,0.199,2404.0,478.396
572661510,마지로,106,0.038,0.038,12588.0,478.344
478248664,발안서로,107,0.085,0.085,5626.5,478.2525
572540620,분당로,107,0.048,0.048,9963.5,478.248
572555179,돌마로366번길,107,0.082,0.082,5830.0,478.06
572661624,위례동로,107,0.075,0.075,6373.0,477.975
571348359,여울로3길,107,0.118,0.118,4050.5,477.959
572748297,초광로,107,0.062,0.062,7708.0,477.896
477240559,장안공단7길,107,0.196,0.196,2438.0,477.848
571554792,,105,0.042,0.042,11372.0,477.624
572766734,미사강변중앙로170번길,107,0.053,0.053,9010.0,477.53
476341252,당성로,107,0.16,0.16,2983.5,477.36
571544488,분당수서로,107,0.062,0.062,7698.0,477.276
572603588,수정로,107,0.04,0.04,11928.0,477.12
571737674,올림픽로35다길,104,0.045,0.045,10600.5,477.0225
571501296,구미로,107,0.043,0.043,11093.5,477.0205
571553206,운중로267번길,107,0.089,0.089,5359.5,476.9955
571351048,병점3로,107,0.065,0.065,7337.5,476.9375
478356906,상리중앙로,107,0.037,0.037,12889.5,476.9115
478254423,솔태상두길,107,0.159,0.159,2999.0,476.841
477352273,,107,0.103,0.103,4629.0,476.787
571349991,동탄숲속로,107,0.07,0.07,6811.0,476.77
571766808,도곡로,104,0.024,0.024,19861.0,476.664
477340587,화성로,106,0.031,0.031,15374.5,476.6095
572661550,위례대로,107,0.025,0.025,19063.5,476.5875
478240308,푸른들판로,107,0.074,0.074,6439.5,476.523
571366730,,107,0.037,0.037,12878.0,476.486
572611344,둔촌대로,107,0.023,0.023,20716.0,476.468
572782337,양재대로,104,0.024,0.024,19849.0,476.376
571554762,대왕판교로,105,0.023,0.023,20700.0,476.1
571543919,백현로,107,0.046,0.046,10349.0,476.054
572541211,예원로,107,0.065,0.065,7323.5,476.0275
571550512,분당내곡간고속화도로,102,0.048,0.048,9917.0,476.016
572666393,감일백제로,107,0.055,0.055,8651.5,475.8325
572541014,성남대로926번길,107,0.069,0.069,6895.0,475.755
571371296,동탄대로12길,107,0.095,0.095,5007.0,475.665
572646416,양산로,104,0.029,0.029,16391.5,475.3535
572649025,성내천로43바길,104,0.075,0.075,6337.5,475.3125
571556370,대왕판교로644번길,107,0.043,0.043,11051.0,475.193
572651970,둔촌대로,107,0.016,0.016,29697.0,475.152
572754785,덕풍로,107,0.035,0.035,13575.5,475.1425
478247375,삼천병마로,103,0.038,0.038,12499.0,474.962
571501156,,107,0.037,0.037,12835.0,474.895
572750213,대청로59번길,107,0.074,0.074,6416.0,474.784
572510380,효자길,107,0.084,0.084,5652.0,474.768
572646972,산성대로,107,0.023,0.023,20637.0,474.651
2024000680,영종로안7길,107,0.427,0.427,1111.5,474.6105
571756146,올림픽로,104,0.05,0.05,9490.0,474.5
478242548,삼천병마로,107,0.145,0.145,3271.0,474.295
571555698,판교로255번길,107,0.066,0.066,7184.5,474.177
571664621,정의로,104,0.048,0.048,9878.5,474.168
478250870,향남로,103,0.06,0.06,7902.5,474.15
571370447,동탄순환대로,107,0.024,0.024,19755.5,474.132
571349287,,107,0.061,0.061,7771.0,474.031
477147464,이화석천로,107,0.144,0.144,3291.5,473.976
571540943,성남대로172번길,107,0.084,0.084,5642.0,473.928
572650608,금상로,107,0.059,0.059,8032.0,473.888
477461663,수노을2로,107,0.101,0.101,4690.5,473.7405
477352145,남양로,103,0.031,0.031,15281.5,473.7265
571369512,동탄대로시범길,107,0.087,0.087,5445.0,473.715
478358574,세자로,106,0.029,0.029,16334.0,473.686
571557508,분당내곡로,107,0.032,0.032,14801.0,473.632
571771269,도곡로,104,0.023,0.023,20589.0,473.547
572602571,둔촌대로457번길,107,0.052,0.052,9106.5,473.538
571340680,태안로,107,0.073,0.073,6485.0,473.405
572783080,서하남로,107,0.009,0.009,52592.0,473.328
477143004,사랑길,107,0.109,0.109,4341.0,473.169
571346810,동탄반송3길,107,0.095,0.095,4980.0,473.1
572548508,벌말로49번길,107,0.08,0.08,5912.0,472.96
571545129,운중로,107,0.046,0.046,10281.5,472.949
572647060,복정로158번길,107,0.063,0.063,7504.5,472.7835
572211520,전나무골길2번길,107,0.105,0.105,4502.0,472.71
571370248,,107,0.104,0.104,4544.5,472.628
477248227,,107,0.399,0.399,1184.5,472.6155
571772720,올림픽로,104,0.025,0.025,18902.0,472.55
572542425,,107,0.051,0.051,9264.0,472.464
571255380,,107,0.08,0.08,5904.5,472.36
477241129,장안공단6길,107,0.235,0.235,2010.0,472.35
571254352,경기동로317번나길,107,0.11,0.11,4291.0,472.01
572641427,오금로44길,104,0.083,0.083,5686.0,471.938
478141288,발안공단로3길,107,0.072,0.072,6553.0,471.816
571648606,중대로8길,104,0.065,0.065,7256.0,471.64
477460330,수노을중앙로,107,0.063,0.063,7486.0,471.618
571548130,안양판교로,105,0.041,0.041,11502.0,471.582
572750425,하남대로,103,0.033,0.033,14288.5,471.5205
572781976,하남대로,103,0.03,0.03,15717.0,471.51
571350889,화산중앙로,107,0.134,0.134,3518.0,471.412
572652264,동남로,104,0.03,0.03,15711.0,471.33
572672336,성남대로,103,0.019,0.019,24801.0,471.219
476340417,공룡로,107,0.202,0.202,2332.5,471.165
572642976,마천로,104,0.057,0.057,8266.0,471.162
571372102,,107,0.085,0.085,5542.5,471.1125
478343702,시청로,107,0.059,0.059,7983.5,471.0265
477141799,포승향남로,103,0.032,0.032,14717.0,470.944
477349164,마도로,106,0.086,0.086,5476.0,470.936
477247684,수정로299번길,107,0.285,0.285,1652.0,470.82
571367286,동탄청계로,107,0.032,0.032,14710.0,470.72
571370638,동탄산척로2길,107,0.103,0.103,4570.0,470.71
571647238,탄천동로,104,0.072,0.072,6537.0,470.664
572553146,,107,0.073,0.073,6444.0,470.412
572670928,,107,0.094,0.094,5001.5,470.141
478345936,수기웃말길,107,0.26,0.26,1808.0,470.08
572647940,희망로506번길,107,0.08,0.08,5874.5,469.96
571378747,,107,0.077,0.077,6103.0,469.931
571540303,정자로,107,0.044,0.044,10675.5,469.722
571682001,새말로,104,0.029,0.029,16192.0,469.568
571510224,하오개로,107,0.071,0.071,6612.5,469.4875
571350474,영통로61번길,107,0.088,0.088,5335.0,469.48
571550966,판교역로,107,0.037,0.037,12688.5,469.4745
572512589,중앙공원로40번길,107,0.071,0.071,6612.0,469.452
571351808,영통로,106,0.022,0.022,21338.5,469.447
571350207,동탄지성로,107,0.03,0.03,15648.0,469.44
572647604,,104,0.077,0.077,6096.0,469.392
572644375,산성대로303번길,107,0.08,0.08,5865.0,469.2
478243313,푸른들판로,107,0.066,0.066,7108.0,469.128
571714474,올림픽로35다길,104,0.05,0.05,9382.5,469.125
572649395,양산로,104,0.029,0.029,16176.5,469.1185
572541990,양현로,107,0.064,0.064,7329.0,469.056
478240503,시청로,106,0.043,0.043,10904.5,468.8935
571370599,,107,0.031,0.031,15125.5,468.8905
572666031,탄천동로,104,0.028,0.028,16745.0,468.86
572774732,,107,0.06,0.06,7813.5,468.81
571704607,풍성로26길,104,0.094,0.094,4987.0,468.778
571541280,궁내로,107,0.088,0.088,5327.0,468.776
571374368,동탄청계로,107,0.045,0.045,10415.0,468.675
571544425,불정로,107,0.034,0.034,13782.0,468.588
572541079,판교로,107,0.025,0.025,18741.0,468.525
572610692,남문로,107,0.086,0.086,5447.0,468.442
478244890,행정중앙1로,107,0.085,0.085,5511.0,468.435
572501254,분당로,107,0.045,0.045,10407.5,468.3375
477248249,,107,0.23,0.23,2036.0,468.28
478344268,,107,0.104,0.104,4501.5,468.156
571368390,,107,0.151,0.151,3099.5,468.0245
571366138,동탄대로시범길,107,0.088,0.088,5317.5,467.94
571255367,,107,0.099,0.099,4726.0,467.874
571543360,,107,0.083,0.083,5637.0,467.871
571369348,삼성1로,106,0.021,0.021,22279.0,467.859
571773277,올림픽로,104,0.034,0.034,13759.0,467.806
2024000276,영종로안길,107,0.636,0.636,735.5,467.778
571682304,여수대로,107,0.02,0.02,23386.0,467.72
572657658,,107,0.087,0.087,5376.0,467.712
571390067,화산로,107,0.069,0.069,6778.0,467.682
572500696,장안로26번길,107,0.076,0.076,6153.0,467.628
571540342,탄천상로,107,0.036,0.036,12989.5,467.622
571551012,판교역로,107,0.036,0.036,12989.0,467.604
572672385,탄천동로,104,0.018,0.018,25976.0,467.568
572662112,,107,0.062,0.062,7539.0,467.418
478242529,제약공단4길,107,0.166,0.166,2815.0,467.29
477240945,버들로1362번길,107,0.263,0.263,1776.0,467.088
478360877,삼천병마로,107,0.047,0.047,9936.0,466.992
571540606,성남대로,107,0.02,0.02,23344.5,466.89
571682020,제2경인고속도로,108,0.027,0.027,17290.0,466.83
571366804,동탄영천로,107,0.032,0.032,14588.0,466.816
571366872,동부대로,107,0.085,0.085,5491.0,466.735
571540325,정자로,107,0.036,0.036,12962.5,466.65
571366998,동탄치동천로,107,0.038,0.038,12280.0,466.64
571347888,효행로,106,0.032,0.032,14581.5,466.608
571669662,,107,0.057,0.057,8185.0,466.545
478256229,,107,0.098,0.098,4760.0,466.48
477347928,역골로,107,0.166,0.166,2810.0,466.46
572779164,신평로,107,0.036,0.036,12954.0,466.344
571682390,대왕판교로,105,0.02,0.02,23316.0,466.32
571350210,동탄지성로,107,0.031,0.031,15042.5,466.3175
572672212,송파대로,103,0.014,0.014,33296.0,466.144
571556450,내정로,107,0.041,0.041,11368.0,466.088
571550446,대왕판교로,105,0.016,0.016,29121.5,465.944
476345926,전곡산단11길,107,0.303,0.303,1537.5,465.8625
572672173,성남대로,103,0.012,0.012,38815.0,465.78
571354032,효행로,105,0.027,0.027,17250.5,465.7635
572510061,불정로,107,0.083,0.083,5611.0,465.713
572646955,희망로,107,0.035,0.035,13304.0,465.64
571555936,대왕판교로560번길,107,0.047,0.047,9907.0,465.629
478240704,서봉로,106,0.049,0.049,9499.0,465.451
572662988,위례광장로,104,0.062,0.062,7506.0,465.372
572781924,조정대로,107,0.034,0.034,13687.0,465.358
571350392,,107,0.078,0.078,5966.0,465.348
571542197,불정로,107,0.039,0.039,11932.0,465.348
572782891,위례성대로,104,0.025,0.025,18613.0,465.325
571700322,올림픽로35길,104,0.033,0.033,14096.5,465.1845
572769285,미사강변대로72번길,107,0.054,0.054,8614.5,465.183
572542201,구미로173번길,107,0.059,0.059,7883.5,465.1265
571540337,미금로,107,0.032,0.032,14532.5,465.04
572610599,문정로,104,0.042,0.042,11069.5,464.919
572766380,미사강변한강로220번길,107,0.071,0.071,6545.5,464.7305
572754148,,107,0.059,0.059,7875.5,464.6545
571349998,,107,0.077,0.077,6032.5,464.5025
478247192,은행나무로,103,0.088,0.088,5278.0,464.464
477241832,장안공단2길,107,0.167,0.167,2781.0,464.427
571541880,황새울로312번길,107,0.045,0.045,10320.0,464.4
478149934,장안로,107,0.124,0.124,3744.5,464.318
478242946,발안로,105,0.069,0.069,6728.5,464.2665
571603327,양재대로62길,104,0.096,0.096,4836.0,464.256
572710232,대청로21번길,107,0.069,0.069,6728.0,464.232
477143192,기아자동차로,107,0.097,0.097,4785.5,464.1935
571739276,,104,0.125,0.125,3713.0,464.125
478341600,효행로,105,0.028,0.028,16574.0,464.072
572551604,분당로201번길,107,0.075,0.075,6187.5,464.0625
572755963,덕풍서로,107,0.049,0.049,9469.0,463.981
571371186,동탄신리천로,107,0.04,0.04,11597.0,463.88
571649829,가락로,104,0.059,0.059,7861.0,463.799
571500225,내정로166번길,107,0.082,0.082,5655.0,463.71
571501085,불정로,107,0.043,0.043,10781.5,463.6045
478244496,만년로98번길,107,0.442,0.442,1048.5,463.437
477248243,호곡공단로,107,0.3,0.3,1544.5,463.35
571664681,법원로,104,0.033,0.033,14039.5,463.3035
477350322,남양로,103,0.05,0.05,9266.0,463.3
571551880,판교역로,107,0.035,0.035,13233.5,463.1725
572754776,덕풍로,107,0.038,0.038,12188.0,463.144
572750114,신평로,107,0.058,0.058,7984.5,463.101
478240606,서해로,103,0.018,0.018,25722.5,463.005
478241321,방골길,107,0.086,0.086,5382.0,462.852
571726320,올림픽로33길,104,0.066,0.066,7012.0,462.792
572761736,미사대로,107,0.012,0.012,38552.0,462.624
571362448,동탄기흥로257번길,107,0.146,0.146,3168.5,462.601
478352682,삼천병마로,107,0.03,0.03,15419.0,462.57
478253160,행정동로,107,0.087,0.087,5316.5,462.5355
571369792,,107,0.087,0.087,5316.5,462.5355
477350526,시청로45번길,107,0.301,0.301,1536.5,462.4865
572500485,,107,0.072,0.072,6422.5,462.42
572746574,대청로22번길,107,0.069,0.069,6701.5,462.4035
572778890,미사대로,107,0.04,0.04,11560.0,462.4
571257078,동부대로,106,0.037,0.037,12494.0,462.278
571723764,석촌호수로,104,0.039,0.039,11850.5,462.1695
476340467,사강로,107,0.096,0.096,4814.0,462.144
572702435,천현로,107,0.065,0.065,7109.0,462.085
572655100,공원로,107,0.03,0.03,15400.5,462.015
572541875,문정로,107,0.083,0.083,5566.0,461.978
571364534,동탄기흥로,106,0.055,0.055,8398.0,461.89
572651352,공원로,107,0.036,0.036,12829.0,461.844
478341800,샘마을길,107,0.079,0.079,5846.0,461.834
571556684,서현로,105,0.013,0.013,35518.0,461.734
571542064,정자일로232번길,107,0.069,0.069,6690.0,461.61
477344230,현대기아로,107,0.049,0.049,9420.5,461.6045
571376464,,107,0.13,0.13,3550.0,461.5
571379975,,107,0.073,0.073,6319.0,461.287
571682362,대왕판교로,105,0.026,0.026,17738.0,461.188
572661508,마지로,106,0.037,0.037,12464.5,461.1865
572650617,태평로,107,0.065,0.065,7094.5,461.1425
571500281,황새울로330번길,107,0.072,0.072,6403.5,461.052
572666180,헌릉로,107,0.032,0.032,14407.0,461.024
571349472,큰재봉길,107,0.09,0.09,5121.0,460.89
571546418,,107,0.074,0.074,6226.5,460.761
477343370,화성로,106,0.029,0.029,15887.0,460.723
476343376,,107,0.843,0.843,546.5,460.6995
571371548,동탄원천로,107,0.018,0.018,25590.0,460.62
571558303,분당내곡간고속화도로,108,0.045,0.045,10232.0,460.44
571371960,,107,0.082,0.082,5615.0,460.43
571557210,분당내곡로,107,0.045,0.045,10231.0,460.395
572781865,하남대로776번길,107,0.069,0.069,6671.5,460.3335
572766014,조정대로,107,0.034,0.034,13539.0,460.326
478244412,행정중앙2로,107,0.069,0.069,6670.0,460.23
572778888,미사대로,107,0.024,0.024,19176.0,460.224
571355066,,107,0.082,0.082,5612.0,460.184
571362846,동탄산단5길,107,0.079,0.079,5823.5,460.0565
572540836,성남대로779번길,107,0.048,0.048,9584.0,460.032
571548674,서판교로66번길,107,0.079,0.079,5822.0,459.938
571349370,정조로,107,0.065,0.065,7071.0,459.615
572763752,아리수로,107,0.022,0.022,20891.0,459.602
572757764,신평로,107,0.029,0.029,15840.0,459.36
477246812,3.1만세로,107,0.386,0.386,1190.0,459.34
572650909,새말로12길,104,0.09,0.09,5103.5,459.315
572672127,성남대로,103,0.021,0.021,21870.0,459.27
476240300,해운로458번길,107,0.169,0.169,2717.0,459.173
571547734,신수로,107,0.018,0.018,25509.0,459.162
478356108,세자로,106,0.033,0.033,13913.0,459.129
572541010,장미로86번길,107,0.057,0.057,8054.5,459.1065
572666146,감일백제로,107,0.052,0.052,8827.5,459.03
571543473,,107,0.085,0.085,5399.5,458.9575
477351474,청원산단로,107,0.101,0.101,4543.5,458.8935
478254383,초록로,106,0.062,0.062,7401.5,458.893
571254869,,107,0.087,0.087,5272.0,458.664
921371513,,107,0.073,0.073,6281.5,458.5495
571346791,동탄반송3길,107,0.096,0.096,4776.0,458.496
572774443,,107,0.08,0.08,5730.0,458.4
572662739,위례광장로2길,104,0.05,0.05,9168.0,458.4
571380356,병점노을로,107,0.045,0.045,10184.5,458.3025
571557310,분당내곡로,107,0.032,0.032,14320.0,458.24
477342033,남양시장로45번길,103,0.199,0.199,2302.0,458.098
477141206,3.1만세로,107,0.109,0.109,4202.5,458.0725
922643656,,107,0.103,0.103,4447.0,458.041
571380317,병점노을1로,107,0.077,0.077,5948.5,458.0345
571500279,황새울로329번길,107,0.074,0.074,6189.5,458.023
571702362,도곡로,104,0.021,0.021,21810.0,458.01
477248168,청원산단3길,107,0.163,0.163,2809.0,457.867
572647557,중대로,104,0.028,0.028,16351.0,457.828
572542691,매화로,107,0.063,0.063,7265.5,457.7265
571700323,올림픽로35길,104,0.033,0.033,13869.5,457.6935
477353980,,107,0.209,0.209,2188.5,457.3965
572543574,장안로25번길,107,0.07,0.07,6533.0,457.31
571244831,수면길,107,0.32,0.32,1429.0,457.28
572342264,,107,0.075,0.075,6097.0,457.275
572650636,성남대로,103,0.034,0.034,13449.0,457.266
572555199,돌마로476번길,107,0.071,0.071,6438.0,457.098
571556422,,107,0.074,0.074,6176.0,457.024
571357732,,107,0.069,0.069,6622.5,456.9525
572767751,초이로,107,0.061,0.061,7491.0,456.951
477351729,마도공단로1길,107,0.416,0.416,1098.0,456.768
478340454,효행로,106,0.077,0.077,5932.0,456.764
572540569,양현로,107,0.05,0.05,9134.5,456.725
571501023,수내로,107,0.017,0.017,26858.0,456.586
572655098,공원로,107,0.029,0.029,15743.0,456.547
477357748,화성로,106,0.017,0.017,26852.0,456.484
478346878,서봉산길,107,0.165,0.165,2766.5,456.4725
572754779,덕풍로,107,0.044,0.044,10374.0,456.456
572763588,,107,0.064,0.064,7132.0,456.448
572650902,충민로,104,0.037,0.037,12334.5,456.3765
572650406,둔촌대로541번길,107,0.094,0.094,4854.0,456.276
571257075,동부대로,106,0.038,0.038,12005.0,456.19
571541905,황새울로258번길,107,0.054,0.054,8447.5,456.165
571665094,백제고분로,104,0.029,0.029,15727.5,456.0975
477150623,기아자동차로,106,0.064,0.064,7126.0,456.064
