link_id,road_name,road_rank,length_km,accident_cnt,epdo_total,epdo_avg,ALL_AADT_total,exposure,epdo_rate,epdo_rank,accident_uids
571345659,병점2로,107,0.205,3,24.0,8.0,6875.0,1409.375,17028.8248,2472,7328|8711|9595
571378747,,107,0.077,1,8.0,8.0,6103.0,469.931,17023.7758,2473,10741
476340417,공룡로,107,0.202,1,8.0,8.0,2332.5,471.165,16979.1899,2474,10494
572672336,성남대로,103,0.019,1,8.0,8.0,24801.0,471.219,16977.2441,2475,2416
572750425,하남대로,103,0.033,1,8.0,8.0,14288.5,471.5205,16966.3885,2476,6233
571668271,,107,0.063,1,6.0,6.0,5625.5,354.4065,16929.7121,2477,2243
572672333,성남대로,103,0.051,4,32.0,8.0,37109.0,1892.559,16908.3236,2478,2710|3211|3324|3329
572661971,위례순환로,104,0.129,2,16.0,8.0,7359.0,949.311,16854.3291,2479,4139|5072
571556370,대왕판교로644번길,107,0.043,1,8.0,8.0,11051.0,475.193,16835.2648,2480,946
572646416,양산로,104,0.029,1,8.0,8.0,16391.5,475.3535,16829.5805,2481,5243
571715318,봉은사로,104,0.036,2,16.0,8.0,26432.0,951.552,16814.6355,2482,3668|5156
572541211,예원로,107,0.065,1,8.0,8.0,7323.5,476.0275,16805.7518,2483,356
477340587,화성로,106,0.031,1,8.0,8.0,15374.5,476.6095,16785.2298,2484,7584
572603588,수정로,107,0.04,1,8.0,8.0,11928.0,477.12,16767.2703,2485,2283
571554792,,105,0.042,1,8.0,8.0,11372.0,477.624,16749.5771,2486,903
572661624,위례동로,107,0.075,1,8.0,8.0,6373.0,477.975,16737.2771,2487,2225
572769037,고골로,107,0.557,2,77.0,38.5,8259.5,4600.5415,16737.1602,2488,6566|6686
572216471,경기동로,105,0.118,5,40.0,8.0,20280.0,2393.04,16715.1406,2489,7419|7711|8167|9386|9612
572602242,탄리로,107,0.376,5,33.0,6.6,5259.0,1977.384,16688.716,2490,1658|1820|1959|2050|2233
928343515,상봉길,107,0.09,1,8.0,8.0,5328.0,479.52,16683.35,2491,10575
572783090,서하남로,107,0.027,3,24.0,8.0,53309.0,1439.343,16674.2743,2492,6448|6643|6760
572611415,자혜로,107,0.177,3,24.0,8.0,8136.5,1440.1605,16664.8092,2493,2996|3051|3107
571500768,미금로,107,0.042,1,8.0,8.0,11431.0,480.102,16663.1258,2494,229
571743701,올림픽로35나길,104,0.044,1,6.0,6.0,8184.5,360.118,16661.2055,2495,4363
572754421,창우로,107,0.339,1,69.0,69.0,12223.0,4143.597,16652.1986,2496,6709
572540394,판교로,107,0.026,1,8.0,8.0,18482.5,480.545,16647.7645,2497,974
572754764,덕풍북로,107,0.209,4,24.0,6.0,6914.5,1445.1305,16607.4967,2498,6252|6366|6738|7089
572643862,성내천로,104,0.078,1,8.0,8.0,6176.0,481.728,16606.8819,2499,3940
572501178,불정로,107,0.042,1,8.0,8.0,11470.5,481.761,16605.7443,2500,36
571356382,효행로,105,0.039,1,8.0,8.0,12397.0,483.483,16546.6004,2501,7271
478200331,만년로,107,0.043,1,6.0,6.0,8438.0,362.834,16536.4878,2502,9175
571556356,정자로,107,0.064,2,16.0,8.0,15135.0,968.64,16518.0046,2503,336|600
571340735,떡전골로,107,0.091,1,8.0,8.0,5335.0,485.485,16478.367,2504,7431
572767924,덕풍북로,107,0.06,1,8.0,8.0,8095.5,485.73,16470.0554,2505,7123
478210181,초록로,106,0.221,3,17.0,5.6667,4670.5,1032.1805,16469.9876,2506,8455|9238|10292
571368430,동탄산단10길,107,0.176,1,8.0,8.0,2768.0,487.168,16421.4398,2507,8969
571348016,동탄원천로,107,0.048,3,24.0,8.0,30462.0,1462.176,16413.8927,2508,8919|10566|10792
477347902,화성로,106,0.019,1,8.0,8.0,25673.5,487.7965,16400.2817,2509,8575
572710458,동남로,104,0.019,1,8.0,8.0,25714.0,488.566,16374.4509,2510,5512
572611260,하남대로,103,0.048,2,9.0,4.5,11461.5,550.152,16359.1153,2511,6375|6522
571350583,떡전골로,107,0.184,2,16.0,8.0,5323.0,979.432,16335.9988,2512,7176|8807
572703921,중대로,104,0.034,1,8.0,8.0,14404.5,489.753,16334.7647,2513,4007
477240669,,107,0.146,1,8.0,8.0,3354.5,489.757,16334.6313,2514,9432
572540737,불정로,107,0.036,1,8.0,8.0,13607.5,489.87,16330.8633,2515,161
571371640,효행로,105,0.045,1,8.0,8.0,10889.0,490.005,16326.364,2516,9112
571371982,,107,0.092,1,8.0,8.0,5327.5,490.13,16322.2002,2517,10551
572673781,성남대로,107,0.155,3,83.0,27.6667,32830.0,5088.65,16310.8094,2518,2956|3148|3254
571554136,대왕판교로,105,0.172,2,70.0,35.0,24963.0,4293.636,16303.1985,2519,2367|2433
571700557,석촌호수로,104,0.046,2,9.0,4.5,12002.5,552.115,16300.9518,2520,4024|5128
571668605,탄천동로,104,0.076,1,8.0,8.0,6459.0,490.884,16297.1293,2521,5248
571365960,동탄대로시범길,107,0.097,1,8.0,8.0,5064.0,491.208,16286.3797,2522,9524
572643955,산성대로,107,0.031,1,6.0,6.0,11894.5,368.7295,16272.0911,2523,2533
572610260,새말로,104,0.128,3,17.0,5.6667,8164.5,1045.056,16267.0709,2524,4339|4436|5815
571648588,중대로8길,104,0.086,2,9.0,4.5,6447.0,554.442,16232.5365,2525,3739|4084
571554818,,107,0.026,1,8.0,8.0,18965.0,493.09,16224.2187,2526,492
572754840,덕풍동로,107,0.044,1,8.0,8.0,11208.0,493.152,16222.179,2527,6957
572774244,,107,0.046,1,8.0,8.0,10729.5,493.557,16208.8675,2528,6446
572672113,성남대로,103,0.198,1,69.0,69.0,21514.0,4259.772,16198.05,2529,3055
477349006,남양성지로,107,0.025,1,1.0,1.0,2470.0,61.75,16194.332,2530,10378
571500280,황새울로329번길,107,0.08,1,8.0,8.0,6179.5,494.36,16182.539,2531,1626
572500375,,107,0.083,1,8.0,8.0,5962.5,494.8875,16165.2901,2532,641
571558351,동판교로,107,0.053,1,8.0,8.0,9337.5,494.8875,16165.2901,2533,1476
572749752,동남로,104,0.023,1,8.0,8.0,21527.0,495.121,16157.6665,2534,3829
477352374,시청로102번길,107,0.145,1,8.0,8.0,3415.5,495.2475,16153.5394,2535,7512
571646604,송파대로30길,104,0.176,2,16.0,8.0,5628.0,990.528,16153.0012,2536,5449|5769
571704379,석촌호수로,104,0.143,3,24.0,8.0,10392.5,1486.1275,16149.3546,2537,4852|5098|5659
571376786,동탄영천로,107,0.03,1,8.0,8.0,16518.5,495.555,16143.5159,2538,7808
572654972,희망로,107,0.127,2,16.0,8.0,7827.0,994.029,16096.1099,2539,1895|3273
571555622,판교역로,107,0.029,1,8.0,8.0,17146.5,497.2485,16088.5352,2540,763
571774557,송파대로,103,0.224,15,165.0,11.0,45793.0,10257.632,16085.5839,2541,3571|3601|3648|3660|3705|3712|3767|3841|3955|4052|4185|4459|4685|4740|5923
478343846,상봉길,107,0.081,1,8.0,8.0,6141.0,497.421,16082.9559,2542,8567
572611503,둔촌대로,107,0.287,11,135.0,12.2727,29274.0,8401.638,16068.2953,2543,2548|2572|2644|2794|2797|2942|3085|3189|3213|3252|3287
476340333,송산포도로,107,0.25,2,16.0,8.0,3985.5,996.375,16058.211,2544,7690|9674
571371641,,107,0.087,1,8.0,8.0,5727.0,498.249,16056.2289,2545,10784
571542277,성남대로171번길,107,0.08,1,8.0,8.0,6230.0,498.4,16051.3644,2546,1042
478342067,융건로,107,0.102,1,8.0,8.0,4887.0,498.474,16048.9815,2547,8074
572647412,수정로,107,0.032,1,8.0,8.0,15587.5,498.8,16038.4924,2548,2007
477348642,화성로,106,0.099,3,24.0,8.0,15136.0,1498.464,16016.4008,2549,7541|10386|10592
571254627,경기동로317번가길,107,0.101,1,8.0,8.0,4951.5,500.1015,15996.7527,2550,8905
572666032,둔촌대로,107,0.048,1,8.0,8.0,10419.5,500.136,15995.6492,2551,3333
477242319,온석길,107,0.823,1,69.0,69.0,5243.5,4315.4005,15989.246,2552,8831
572672408,성남대로,107,0.041,1,8.0,8.0,12204.5,500.3845,15987.7055,2553,3400
478242675,상신로,107,1.191,1,69.0,69.0,3624.5,4316.7795,15984.1382,2554,9467
478310093,세자로,107,0.474,2,77.0,38.5,10167.5,4819.395,15977.1092,2555,7919|8799
571677319,,107,0.131,2,16.0,8.0,7654.5,1002.7395,15956.2877,2556,1903|2191
571540409,불정로,107,0.049,1,8.0,8.0,10236.0,501.564,15950.1081,2557,255
571510081,내정로166번길,107,0.072,1,8.0,8.0,6968.0,501.696,15945.9115,2558,96
572643865,문정로,104,0.058,1,8.0,8.0,8651.5,501.787,15943.0196,2559,3902
571556758,동판교로,107,0.072,1,8.0,8.0,6972.0,501.984,15936.7629,2560,1439
571701783,오금로,104,0.034,2,9.0,4.5,16612.0,564.808,15934.6185,2561,3619|4941
571545006,판교원로81번길,107,0.054,1,8.0,8.0,9301.0,502.254,15928.1957,2562,61
571641970,백제고분로18길,104,0.122,1,8.0,8.0,4117.5,502.335,15925.6273,2563,5793
571359658,동탄산단6길,107,0.147,1,8.0,8.0,3420.5,502.8135,15910.4718,2564,7273
478350696,,107,0.058,1,8.0,8.0,8673.0,503.034,15903.4976,2565,10569
571550566,돌마로,107,0.038,2,16.0,8.0,26476.5,1006.107,15902.8811,2566,887|1136
571500304,성남대로331번길,107,0.164,2,16.0,8.0,6136.5,1006.386,15898.4724,2567,14|416
478342107,매송고색로,105,0.214,1,69.0,69.0,20281.5,4340.241,15897.7347,2568,10316
571370729,동탄지성로,107,0.098,3,24.0,8.0,15421.5,1511.307,15880.2943,2569,7932|8382|9216
571349129,,107,0.109,1,8.0,8.0,4622.0,503.798,15879.3802,2570,9802
571500283,황새울로341번길,107,0.077,1,8.0,8.0,6552.5,504.5425,15855.9487,2571,1000
477342082,남양로930번길,107,0.275,1,8.0,8.0,1838.0,505.45,15827.4805,2572,9074
476242040,궁평항로,106,0.077,1,8.0,8.0,6565.0,505.505,15825.7584,2573,7777
571363152,동탄기흥로,106,0.054,1,8.0,8.0,9361.5,505.521,15825.2575,2574,8173
571541475,,107,0.093,1,8.0,8.0,5440.5,505.9665,15811.3235,2575,859
572500464,,107,0.087,1,8.0,8.0,5818.5,506.2095,15803.7334,2576,242
572542181,,107,0.054,1,8.0,8.0,9391.5,507.141,15774.7057,2577,450
572646893,공원로,107,0.036,1,8.0,8.0,14092.5,507.33,15768.829,2578,3446
478244074,행정동로,107,0.098,1,8.0,8.0,5182.5,507.885,15751.5973,2579,8370
572672148,성남대로,103,0.051,3,24.0,8.0,29895.0,1524.645,15741.3693,2580,2659|2865|2886
571381823,,107,0.107,1,8.0,8.0,4751.5,508.4105,15735.3162,2581,10449
572501399,서현로,105,0.039,3,22.0,7.3333,35867.5,1398.8325,15727.4012,2582,659|1007|1229
571367418,동탄순환대로,107,0.241,1,69.0,69.0,18209.5,4388.4895,15722.9498,2583,7601
572651396,거마로,104,0.053,1,8.0,8.0,9605.0,509.065,15715.0855,2584,4906
571540978,돌마로,107,0.028,1,8.0,8.0,18186.0,509.208,15710.6723,2585,1481
572648899,송파대로6길,104,0.055,1,8.0,8.0,9264.0,509.52,15701.052,2586,4449
478354767,샘마을1길,107,0.079,2,7.0,3.5,5644.5,445.9155,15698.0414,2587,9528|10088
572650975,오금로56길,104,0.102,1,8.0,8.0,5000.0,510.0,15686.2745,2588,5603
571702800,오금로,104,0.058,3,16.0,5.3333,17604.0,1021.032,15670.4197,2589,3794|4817|4864
572710340,동남로29길,104,0.075,1,8.0,8.0,6811.5,510.8625,15659.791,2590,4607
572765002,미사강변중앙로198번길,107,0.227,6,39.0,6.5,10975.0,2491.325,15654.3205,2591,6318|6399|6577|6775|6805|6982
571500308,황새울로351번길,107,0.085,1,8.0,8.0,6019.0,511.615,15636.7581,2592,689
477460350,수노을1로,107,0.26,3,24.0,8.0,5903.5,1534.91,15636.0959,2593,9003|9550|10238
571724747,석촌호수로,104,0.044,1,8.0,8.0,11635.5,511.962,15626.1598,2594,5534
572763814,미사강변대로,107,0.028,1,8.0,8.0,18287.5,512.05,15623.4743,2595,6355
572747922,창우로,107,0.327,6,168.0,28.0,32918.0,10764.186,15607.3111,2596,6008|6164|6177|6675|6688|6878
572661849,위례중앙로,107,0.082,2,14.0,7.0,10941.0,897.162,15604.7626,2597,2068|6968
572651386,공원로,107,0.048,1,8.0,8.0,10693.5,513.288,15585.792,2598,3113
572645619,희망로,107,0.059,1,6.0,6.0,6527.0,385.093,15580.6519,2599,3111
571664461,탄천동로,104,0.391,1,69.0,69.0,11330.0,4430.03,15575.5153,2600,4427
572542496,장미로108번길,107,0.091,1,8.0,8.0,5645.0,513.695,15573.4434,2601,1041
572645819,제일로,107,0.022,1,6.0,6.0,17514.5,385.319,15571.5135,2602,2764
571361902,동탄기흥로,106,0.064,1,8.0,8.0,8033.0,514.112,15560.8117,2603,7489
572660916,위례광장로,107,0.086,2,14.0,7.0,10476.0,900.936,15539.3946,2604,2411|2520
571541446,탄천로,107,0.045,1,8.0,8.0,11450.0,515.25,15526.4435,2605,1932
571254529,동탄대로5길,107,0.089,1,8.0,8.0,5792.0,515.488,15519.2749,2606,7246
478344305,동화역말길,107,0.053,1,8.0,8.0,9728.0,515.584,15516.3853,2607,10035
571764618,토성로,104,0.042,1,6.0,6.0,9207.5,386.715,15515.302,2608,4907
571347174,,107,0.114,1,8.0,8.0,4525.5,515.907,15506.6708,2609,10406
571731073,강동대로,104,0.175,4,93.0,23.25,34275.0,5998.125,15504.8453,2610,3908|4311|5468|5829
572611211,수정로,107,0.287,7,54.0,7.7143,12151.0,3487.337,15484.5947,2611,1682|1737|1787|1904|2018|2315|2425
478240849,발안만세길,107,0.059,1,8.0,8.0,8758.0,516.722,15482.2129,2612,9534
571347406,노작로,107,0.034,1,8.0,8.0,15208.0,517.072,15471.7331,2613,7930
572501119,분당로,107,0.04,1,8.0,8.0,12935.0,517.4,15461.925,2614,1431
572646563,둔촌대로,107,0.043,2,16.0,8.0,24075.5,1035.2465,15455.2563,2615,2587|2608
571347090,노작로,107,0.049,2,16.0,8.0,21141.5,1035.9335,15445.0068,2616,7969|8214
572661604,위례순환로,107,0.137,2,14.0,7.0,6625.5,907.6935,15423.7086,2617,2079|2476
571366400,동탄순환대로,107,0.206,2,70.0,35.0,22039.0,4540.034,15418.3867,2618,7275|7352
572765878,,107,0.157,2,16.0,8.0,6610.5,1037.8485,15416.5083,2619,6341|6350
572781547,동남로,104,0.068,1,8.0,8.0,7632.0,518.976,15414.971,2620,3972
572660056,갈현로,107,0.051,1,8.0,8.0,10178.0,519.078,15411.9419,2621,2684
572753475,초광로,107,1.291,3,138.0,46.0,6946.0,8967.286,15389.2716,2622,6220|6236|6443
571371217,동탄기흥로,106,0.035,1,6.0,6.0,11141.0,389.935,15387.1799,2623,8605
478356106,세자로,107,0.042,1,8.0,8.0,12382.0,520.044,15383.3137,2624,10339
571362532,,107,0.16,1,8.0,8.0,3253.5,520.56,15368.0652,2625,9438
571362472,동탄기흥로257번길,107,0.11,1,8.0,8.0,4737.0,521.07,15353.0236,2626,9000
571254750,동탄대로,107,0.028,1,6.0,6.0,13963.5,390.978,15346.132,2627,9843
572749743,동남로,104,0.258,6,102.0,17.0,25768.5,6648.273,15342.3303,2628,4202|4204|4680|5371|6199|6505
571382363,동탄오산로,107,0.052,1,8.0,8.0,10040.0,522.08,15323.3221,2629,8553
571370577,동탄대로,107,0.045,2,16.0,8.0,23208.5,1044.3825,15320.0575,2630,9485|10611
571542234,내정로,107,0.056,1,8.0,8.0,9326.0,522.256,15318.1581,2631,288
572754634,미사대로,103,0.065,1,8.0,8.0,8051.0,523.315,15287.1597,2632,6007
922662464,위례광장로,107,0.053,1,8.0,8.0,9883.5,523.8255,15272.2615,2633,2185
571772348,올림픽로,104,0.075,4,25.0,6.25,21829.0,1637.175,15270.2063,2634,3784|4020|4030|4071
477356684,서해안고속도로,101,0.578,3,468.0,156.0,53187.0,30742.086,15223.4302,2635,7272|8026|10337
571349377,동탄나루로,107,0.152,2,16.0,8.0,6918.0,1051.536,15215.8366,2636,8982|9071
572540519,불정로,107,0.047,1,8.0,8.0,11206.5,526.7055,15188.7535,2637,523
571346883,10용사로,107,0.035,1,8.0,8.0,15060.0,527.1,15177.3857,2638,10672
572640386,원터로,107,0.076,1,8.0,8.0,6936.0,527.136,15176.3492,2639,3257
572672131,성남대로,103,0.021,1,8.0,8.0,25107.0,527.247,15173.1541,2640,2161
571350643,태안로,107,0.158,2,14.0,7.0,5840.0,922.72,15172.5334,2641,9938|10504
571362526,동탄기흥로231번길,107,0.126,1,8.0,8.0,4185.0,527.31,15171.3413,2642,8110
571501191,성남대로,107,0.039,2,16.0,8.0,27071.5,1055.7885,15154.5504,2643,1327|1632
477350280,남양시장로,107,0.165,1,8.0,8.0,3202.0,528.33,15142.0514,2644,9952
571772650,백제고분로,104,0.166,4,32.0,8.0,12735.0,2114.01,15137.1091,2645,4936|5246|5639|5970
572767209,미사강변동로78번길,107,0.059,1,8.0,8.0,8961.0,528.699,15131.4831,2646,6915
572645643,금빛로,107,0.09,1,8.0,8.0,5879.5,529.155,15118.4436,2647,2767
571348613,동탄반송1길,107,0.114,1,8.0,8.0,4649.0,529.986,15094.7384,2648,7569
571500333,미금일로70번길,107,0.122,1,8.0,8.0,4351.5,530.883,15069.2337,2649,620
571741698,,104,0.082,1,8.0,8.0,6478.0,531.196,15060.3544,2650,4407
571345629,병점3로,107,0.086,1,8.0,8.0,6177.5,531.265,15058.3984,2651,9437
571543552,성남대로,107,0.105,5,32.0,6.4,20244.0,2125.62,15054.4312,2652,16|20|566|605|980
571347925,동탄하나1길,107,0.121,1,8.0,8.0,4398.0,532.158,15033.1293,2653,9109
572748365,검단로,107,0.06,1,8.0,8.0,8869.5,532.17,15032.7903,2654,6815
478243277,삼천병마로,103,0.236,1,8.0,8.0,2257.0,532.652,15019.187,2655,9320
572549898,성남대로,107,0.042,1,8.0,8.0,12700.0,533.4,14998.1252,2656,122
572542451,야탑로,107,0.052,2,8.0,4.0,10259.5,533.494,14995.4826,2657,294|334
571542470,무지개로,107,0.117,1,8.0,8.0,4561.0,533.637,14991.4642,2658,407
571367778,동탄순환대로26길,107,0.084,1,8.0,8.0,6361.0,534.324,14972.1892,2659,10037
572768191,미사강변중앙로31번길,107,0.073,1,8.0,8.0,7321.5,534.4695,14968.1132,2660,6882
571611314,중대로,104,0.081,3,24.0,8.0,19797.5,1603.5975,14966.3491,2661,4945|5015|5270
571501056,성남대로,107,0.047,3,16.0,5.3333,22753.5,1069.4145,14961.4579,2662,541|1344|1638
477147619,기아자동차로,107,0.076,1,8.0,8.0,7036.5,534.774,14959.5904,2663,9052
572611143,둔촌대로,107,0.218,1,69.0,69.0,21165.5,4614.079,14954.2303,2664,3225
571368912,동탄공원로,107,0.184,4,30.0,7.5,10905.0,2006.52,14951.2589,2665,7730|8974|9293|10056
572542453,양현로,107,0.073,1,8.0,8.0,7350.0,536.55,14910.0736,2666,1164
571705730,백제고분로18길,104,0.261,3,17.0,5.6667,4368.5,1140.1785,14909.9461,2667,4592|5786|5818
571500282,황새울로341번길,107,0.076,1,8.0,8.0,7060.5,536.598,14908.7399,2668,435
571772948,토성로,104,0.052,1,8.0,8.0,10331.5,537.238,14890.9794,2669,4797
571364320,태안로,107,0.057,1,8.0,8.0,9432.0,537.624,14880.2881,2670,7751
571500234,황새울로319번길,107,0.091,1,8.0,8.0,5909.5,537.7645,14876.4004,2671,621
572610497,오금로46길,104,0.203,2,16.0,8.0,5308.5,1077.6255,14847.4586,2672,3673|5332
571500606,돌마로,107,0.08,1,8.0,8.0,6736.0,538.88,14845.6057,2673,571
477342124,남양로,103,0.582,2,77.0,38.5,8912.5,5187.075,14844.5897,2674,8743|8845
572648179,산성대로,107,0.135,9,54.0,6.0,26982.0,3642.57,14824.6979,2675,1773|1994|2172|2442|2459|2460|2733|2843|3464
572782234,강동대로,104,0.014,1,8.0,8.0,38554.0,539.756,14821.5119,2676,4774
571470136,용구대로2801번길,107,0.174,2,14.0,7.0,5431.0,944.994,14814.9089,2677,453|1021
571558363,,107,0.071,1,8.0,8.0,7611.5,540.4165,14803.397,2678,1492
571772178,올림픽로,104,0.057,1,8.0,8.0,9484.5,540.6165,14797.9205,2679,3687
572610414,거마로,104,0.04,1,8.0,8.0,13516.0,540.64,14797.2773,2680,5274
478360905,삼천병마로,107,0.079,2,16.0,8.0,13688.0,1081.352,14796.292,2681,8676|8948
572654692,헌릉로,107,0.184,1,69.0,69.0,25361.0,4666.424,14786.4832,2682,2032
572655450,광명로264번길,107,0.097,1,8.0,8.0,5579.0,541.163,14782.9767,2683,2737
476345702,전곡산단10길,107,0.201,1,8.0,8.0,2693.0,541.293,14779.4263,2684,7940
572766726,,107,0.061,1,8.0,8.0,8878.0,541.558,14772.1943,2685,6490
572672479,성남대로,103,0.039,2,16.0,8.0,27806.0,1084.434,14754.2405,2686,2823|3411
572648336,산성대로,107,0.041,2,9.0,4.5,14884.0,610.244,14748.1991,2687,2780|2901
571375341,,107,0.099,1,8.0,8.0,5492.5,543.7575,14712.4407,2688,7527
572603067,둔촌대로,107,0.044,2,16.0,8.0,24755.5,1089.242,14689.1141,2689,2860|3374
572540668,중앙공원로32번길,107,0.073,1,8.0,8.0,7461.0,544.653,14688.2511,2690,517
572765174,대성로,107,0.046,1,8.0,8.0,11840.5,544.663,14687.9814,2691,6258
572610281,산성대로,107,0.117,3,16.0,5.3333,9312.5,1089.5625,14684.7932,2692,2648|2980|2982
572778882,미사대로,107,0.227,2,77.0,38.5,23120.0,5248.24,14671.5851,2693,6441|6720
571343594,효행로,105,0.195,6,40.0,6.6667,13988.0,2727.66,14664.5843,2694,7185|7208|7570|7909|9631|9717
571370448,동탄순환대로,107,0.028,1,8.0,8.0,19490.0,545.72,14659.5324,2695,7147
478353854,삼천병마로,103,0.025,1,8.0,8.0,21834.5,545.8625,14655.7054,2696,10024
571759941,올림픽로,104,0.246,8,110.0,13.75,30559.0,7517.514,14632.4969,2697,3490|3507|3545|3859|3934|4748|5190|5457
572672163,,107,0.074,1,8.0,8.0,7390.0,546.86,14628.9727,2698,2028
572673313,헌릉로,107,0.11,5,38.0,7.6,23630.0,2599.3,14619.3206,2699,1733|1928|1974|2076|2368
571372128,,107,0.092,1,8.0,8.0,5951.0,547.492,14612.0857,2700,8690
571459669,분당수서로,107,0.22,3,85.0,28.3333,26462.5,5821.75,14600.4208,2701,460|1162|1216
571701461,오금로,104,0.032,1,8.0,8.0,17123.5,547.952,14599.819,2702,3883
571558343,대왕판교로,105,0.027,1,8.0,8.0,20310.0,548.37,14588.6901,2703,746
572652054,시민로,107,0.087,2,9.0,4.5,7092.0,617.004,14586.6153,2704,1856|2145
571350750,경기대로1010번길,107,0.195,2,14.0,7.0,4927.5,960.8625,14570.2429,2705,8985|9140
571557002,분당내곡로,107,0.031,1,8.0,8.0,17732.0,549.692,14553.6046,2706,1010
571349344,,107,0.072,1,6.0,6.0,5727.0,412.344,14550.9575,2707,8719
572702997,천현로,107,0.048,1,8.0,8.0,11458.0,549.984,14545.8777,2708,6225
572781834,조정대로,107,0.046,2,9.0,4.5,13456.0,618.976,14540.1437,2709,6073|6093
572546117,도촌북로,107,0.456,1,69.0,69.0,10408.0,4746.048,14538.4117,2710,3073
572350075,,107,0.127,1,8.0,8.0,4333.5,550.3545,14536.0854,2711,8795
572672075,,107,0.07,1,8.0,8.0,7882.0,551.74,14499.5831,2712,2176
571351234,삼성1로,107,0.11,2,16.0,8.0,10036.5,1104.015,14492.5567,2713,7703|9508
477350786,역골중앙로,107,0.252,2,16.0,8.0,4387.5,1105.65,14471.1256,2714,7351|8835
571549892,서현로,105,0.013,1,8.0,8.0,42543.5,553.0655,14464.8328,2715,366
571541995,황새울로200번길,107,0.132,2,14.0,7.0,7332.5,967.89,14464.4536,2716,1317|1561
571377643,동탄대로8길,107,0.109,1,8.0,8.0,5077.5,553.4475,14454.8489,2717,9615
571542249,불정로,107,0.112,3,22.0,7.3333,13591.5,1522.248,14452.31,2718,265|327|1153
571716471,도곡로,104,0.028,1,8.0,8.0,19778.0,553.784,14446.0656,2719,5675
571743753,백제고분로,104,0.026,1,8.0,8.0,21311.0,554.086,14438.1919,2720,4425
572610440,새말로,104,0.053,1,8.0,8.0,10455.0,554.115,14437.4363,2721,5629
571669070,대왕판교로,105,0.27,3,85.0,28.3333,21832.0,5894.64,14419.8798,2722,1747|2122|2508
571541667,,107,0.166,2,14.0,7.0,5849.5,971.017,14417.8732,2723,95|500
572782603,천호대로,103,0.241,5,155.0,31.0,44611.0,10751.251,14416.9269,2724,5996|5999|6295|6343|6681
572641107,모란로,107,0.087,1,8.0,8.0,6382.0,555.234,14408.3395,2725,1826
572781804,미사대로,107,0.051,1,8.0,8.0,10887.0,555.237,14408.2617,2726,6140
571654222,중대로,104,0.26,4,86.0,21.5,22987.5,5976.75,14389.0911,2727,3611|4298|5391|5505
571347935,동탄원천로,107,0.12,2,9.0,4.5,5214.0,625.68,14384.3498,2728,7433|8616
571541994,황새울로200번길,107,0.055,1,6.0,6.0,7591.0,417.505,14371.0854,2729,1209
571358990,동탄원천로,107,0.042,1,8.0,8.0,13258.0,556.836,14366.8872,2730,7654
571500686,황새울로312번길,107,0.066,1,8.0,8.0,8438.5,556.941,14364.1786,2731,426
572660882,위례광장로,107,0.174,2,16.0,8.0,6410.0,1115.34,14345.4014,2732,1797|2004
572781364,조정대로,103,0.058,1,8.0,8.0,9615.0,557.67,14345.4014,2733,6606
571759914,올림픽대로,108,0.087,1,8.0,8.0,6411.0,557.757,14343.1638,2734,4631
571541984,황새울로,107,0.079,1,8.0,8.0,7063.0,557.977,14337.5085,2735,562
572647708,양산로4길,104,0.162,2,16.0,8.0,6890.0,1116.18,14334.6055,2736,5368|5812
477340588,화성로,106,0.033,1,8.0,8.0,16916.0,558.228,14331.0619,2737,7661
571371255,동탄순환대로,107,0.039,1,8.0,8.0,14325.0,558.675,14319.5955,2738,7858
572662175,위례광장로2길,104,0.055,1,8.0,8.0,10163.0,558.965,14312.1662,2739,5808
572647760,하남대로,103,0.562,3,77.0,25.6667,9580.0,5383.96,14301.7407,2740,6125|6437|6759
571703225,올림픽대로,108,0.298,3,78.0,26.0,18326.0,5461.148,14282.7113,2741,5103|5681|5928
478242665,3.1만세로,107,0.069,1,8.0,8.0,8119.5,560.2455,14279.4543,2742,9819
572655226,수정로,107,0.035,1,8.0,8.0,16018.5,560.6475,14269.2155,2743,2164
572767392,대청로,107,0.059,1,8.0,8.0,9516.5,561.4735,14248.2236,2744,6297
571365978,동탄순환대로,107,0.253,2,77.0,38.5,21364.5,5405.2185,14245.4926,2745,7544|10352
571561007,수도권제1순환고속도로,108,0.223,5,87.0,17.4,27421.0,6114.883,14227.5821,2746,649|1049|1051|1326|1471
571371618,,107,0.098,1,8.0,8.0,5744.0,562.912,14211.8129,2747,10232
571344673,효행로,105,0.04,1,8.0,8.0,14075.5,563.02,14209.0867,2748,10764
571772740,올림픽로,104,0.046,3,17.0,5.6667,26026.0,1197.196,14199.847,2749,4343|4635|4721
478242661,서해로,103,0.022,1,8.0,8.0,25641.0,564.102,14181.8324,2750,8314
571556772,분당내곡로,107,0.252,1,69.0,69.0,19311.0,4866.372,14178.9407,2751,1394
571500631,황새울로200번길,107,0.087,1,8.0,8.0,6490.5,564.6735,14167.4791,2752,254
572603055,둔촌대로,107,0.02,1,8.0,8.0,28295.0,565.9,14136.7733,2753,3167
477141771,기아자동차로,107,0.122,1,8.0,8.0,4641.0,566.202,14129.233,2754,7865
571359114,10용사로,107,0.082,1,8.0,8.0,6907.0,566.374,14124.9422,2755,9734
572663115,헌릉로,104,0.107,1,8.0,8.0,5294.0,566.458,14122.8476,2756,3723
