v_link_id,FRIN_CG,outlier_flag
57137537801,6.09,False
57137016202,90.85,False
57276662602,73.86,False
47824222101,98.95,False
57137064802,91.47,False
47824441202,53.58,False
57235016102,2.95,False
57265320602,65.68,False
47735243502,36.26,False
47824084901,24.68,False
57275041101,0.82,False
57254251702,98.02,False
47735227901,95.73,False
57276501801,81.21,False
47831012202,94.47,False
47835271402,98.06,False
57254216602,26.28,False
57255055002,96.28,False
57134983201,92.51,False
57173010601,36.86,False
47734304602,81.36,False
47634412401,90.51,False
57136455801,16.26,False
57276822101,4.45,False
57137070401,83.22,False
57276761702,82.31,False
57266352102,96.3,False
57167206601,95.77,False
47634452001,32.11,False
57151040601,83.36,False
57136253402,70.87,False
57254183501,34.12,False
57134964201,94.66,False
57154190502,83.98,False
57137651002,81.43,False
47734113802,86.75,False
202300243502,76.77,False
57275477902,38.81,False
47835079201,99.31,False
57264802602,56.6,False
57154224902,82.04,False
57154500201,48.84,False
47734066502,34.35,False
57134797901,91.53,False
47836068401,51.47,False
57264635701,96.06,False
202300031901,67.1,False
47835973702,42.07,False
47630017802,28.02,False
47825031201,67.84,False
57137059302,73.14,False
92264046201,97.27,False
47835482601,85.96,False
47825381002,100.0,False
47834650201,18.14,False
57135181002,99.68,False
47734256501,59.32,False
57134346902,95.74,False
47824436801,93.86,False
47714191702,64.93,False
57255350802,6.61,False
47814666802,42.36,False
57150107802,49.07,False
57161117902,76.69,False
57135159901,93.37,False
57155180801,87.74,False
57154311002,95.24,False
47724839501,62.58,False
47724646402,53.86,False
47724837202,84.14,False
47634102702,6.34,False
57136822001,0.56,False
57266152002,78.27,False
57137651301,70.68,False
47714230602,99.79,False
57254190502,95.22,False
47835612801,88.96,False
47834871402,93.0,False
57264129601,75.14,False
47824931401,99.03,False
57266145002,64.2,False
47724682002,78.1,False
57136518202,74.8,False
57135043901,59.0,False
47734999202,57.99,False
47725090101,22.45,False
57277426102,94.96,False
57166524801,89.83,False
57264583102,75.65,False
47835383801,24.52,False
47825151601,10.11,False
47824321902,96.44,False
57264889902,71.54,False
57265154401,82.98,False
57265618201,58.35,False
47831103902,5.6,False
47724033301,79.92,False
57125536001,68.75,False
57177293101,72.69,False
57155139002,32.27,False
57267194701,99.83,False
57155786302,26.04,False
57154230901,50.42,False
202300032602,52.14,False
57266050201,91.65,False
57136612002,91.97,False
47745794202,12.27,False
57154244802,38.53,False
47734038902,90.4,False
47520008401,82.6,False
47724191001,10.26,False
57267441402,11.72,False
47735769102,66.27,False
47835417201,18.29,False
47634294801,19.58,False
57134995202,99.19,False
47734413002,92.97,False
47714157501,45.49,False
57168200101,30.01,False
47824086301,99.79,False
57155731001,31.38,False
47824116302,17.48,False
47847650702,57.96,False
57250116001,38.31,False
57270293302,61.63,False
57136968802,53.65,False
57265184201,77.05,False
57134768601,61.33,False
57266254402,98.89,False
57134473701,77.2,False
57137167001,76.76,False
57136426601,58.25,False
57264343202,99.63,False
57154512301,24.17,False
47835619702,2.62,False
57264373802,94.62,False
57254518702,99.82,False
57254221901,90.77,False
47745771901,99.62,False
47836089601,75.63,False
57255002602,98.31,False
57125530402,91.49,False
47836375702,99.31,False
57276924901,44.83,False
57164724001,66.18,False
57276811501,92.04,False
47834413102,7.14,False
57264707701,93.45,False
57125081402,14.03,False
57167990802,31.45,False
47824206401,84.18,False
57174201401,86.48,False
57264716001,89.26,False
57265054201,74.25,False
57136378001,87.71,False
57254102402,73.72,False
47735040001,68.74,False
57264722001,98.83,False
47814975201,86.07,False
57254987801,44.51,False
57235008601,72.87,False
47734663802,16.37,False
57277626301,100.0,False
57266647601,42.63,False
57156488101,92.77,False
57278183401,57.47,False
57267142201,99.77,False
57139128001,90.2,False
57154032902,13.68,False
57275669602,55.36,False
57254243401,98.42,False
57254116102,98.54,False
57137098601,9.41,False
47825624701,69.53,False
57134697302,8.42,False
57136446201,96.38,False
47634442602,68.34,False
57154094102,88.77,False
57254486301,58.07,False
57166830102,69.29,False
47834912202,78.97,False
57165039701,0.77,False
47825825101,75.65,False
57250112501,5.64,False
57173929602,52.66,False
57154651202,69.58,False
47835860901,3.8,False
57137657302,56.62,False
57254396101,54.42,False
57255503001,0.44,False
57154030002,99.17,False
57134599802,35.03,False
57275804601,99.96,False
57137370901,88.41,False
47844860702,56.6,False
57155669401,18.44,False
47725310001,44.73,False
57266408601,73.87,False
47824148701,51.36,False
47847643301,36.88,False
57264715102,92.22,False
47824270101,61.72,False
47714728201,61.16,False
57134833902,87.3,False
57261138201,84.23,False
47724767802,2.21,False
57154278901,61.96,False
92825449702,75.6,False
57137677701,12.75,False
57156518701,46.85,False
47834404101,90.94,False
57266185801,56.04,False
57134764102,9.36,False
47714604602,46.41,False
47835614301,35.68,False
57136660801,73.53,False
57254035602,74.2,False
47745697801,69.4,False
57265577402,55.4,False
47735166001,41.09,False
57155783902,39.47,False
47714231001,96.51,False
57136744002,79.66,False
47734285601,72.42,False
47735441902,89.23,False
57250098302,83.19,False
57177327701,58.68,False
57265509201,10.02,False
47814165701,20.82,False
57278244601,93.48,False
57150108402,10.02,False
47815015702,16.83,False
47824300902,39.82,False
57254527601,51.38,False
57254622802,92.91,False
57150121201,15.43,False
57250091102,34.66,False
57254278202,21.21,False
57154916902,42.99,False
57135914401,42.59,False
47834178902,94.29,False
47735652801,53.23,False
57155658201,21.26,False
57264973202,88.48,False
57134420601,77.85,False
47835576402,43.7,False
47824323201,48.11,False
47714176001,94.44,False
57251015202,69.36,False
57170239401,68.03,False
57137016802,99.69,False
47824300701,27.03,False
47824440602,71.21,False
202400016901,41.43,False
57136695001,14.99,False
47520010801,17.86,False
57261024402,56.25,False
57136209602,77.64,False
57125513801,98.88,False
57155211802,93.09,False
47735511301,42.6,False
47735225902,0.34,False
47634112201,34.6,False
47714027001,38.58,False
57125498901,85.9,False
47824927601,99.43,False
57255054601,23.95,False
47734118701,97.62,False
47825149601,27.43,False
57134565401,70.38,False
57278308701,84.23,False
57254046701,18.09,False
47835821602,34.63,False
47634411801,70.6,False
57125508301,99.82,False
57265109302,42.66,False
57265516401,91.99,False
57254018602,61.91,False
57136821401,1.05,False
57264375002,25.79,False
57275445102,6.13,False
57254052302,45.29,False
47834065001,44.85,False
57136428402,8.26,False
57265320201,98.2,False
57150128801,78.94,False
57137067802,76.25,False
47834662601,96.13,False
47814266601,28.4,False
92634568202,40.56,False
47834206702,64.27,False
57168231701,84.75,False
57155282002,87.3,False
47724839802,89.74,False
57265965201,97.36,False
57264781902,75.27,False
57136930602,36.44,False
57275484101,39.99,False
47834103701,13.65,False
57138235202,87.96,False
57150067502,63.77,False
47824737501,87.71,False
57134967102,92.06,False
57155833101,98.41,False
57161005802,2.12,False
57276738701,16.73,False
57271045801,21.93,False
57135732402,95.92,False
57234411102,96.3,False
47735531902,6.67,False
57125534201,82.02,False
57266653601,69.4,False
57137083501,94.16,False
57136977802,86.2,False
47824050302,99.9,False
57125421301,81.65,False
57155659801,69.62,False
57266435501,82.88,False
57134783102,93.92,False
57251000602,19.31,False
57264721002,93.16,False
47714056202,45.1,False
47824261902,99.67,False
57275465302,79.85,False
47846687301,10.36,False
57266148401,98.72,False
57250028901,91.34,False
57134571702,57.93,False
47824167401,99.94,False
47846681401,38.62,False
57254523402,85.33,False
47724826401,38.18,False
47714028601,75.06,False
57155598601,87.19,False
57275271302,95.02,False
57168230001,16.02,False
57267206402,59.95,False
57166912002,90.87,False
47826046501,98.75,False
57154353902,15.8,False
57264373202,63.33,False
47735231201,80.87,False
47825271601,76.88,False
47824058602,4.91,False
57134690502,86.98,False
57177295901,97.98,False
47745797902,39.11,False
57126007501,61.31,False
47745797201,10.73,False
57136624201,6.45,False
57261079001,46.05,False
57150066801,66.76,False
57274701401,12.65,False
57154338301,97.08,False
57154240701,39.76,False
57275221102,90.22,False
57275587702,42.67,False
57276963602,96.99,False
57136131001,91.14,False
57276235401,0.43,False
202300247101,13.93,False
47724100901,99.78,False
57134929202,54.46,False
47724805001,51.7,False
57171505601,98.39,False
57251000901,91.76,False
57235013802,6.25,False
47735035402,72.15,False
57154448502,2.79,False
47735654401,68.12,False
47714161602,99.16,False
57277617401,99.94,False
57266639402,24.78,False
57154819201,3.5,False
47814933201,62.79,False
57267081901,96.05,False
57265064702,75.32,False
57136742601,8.19,False
57177223301,80.1,False
57136737002,62.11,False
57167991401,10.69,False
57137115402,78.86,False
57261152102,95.76,False
47735182402,73.9,False
57136806401,60.86,False
57150055902,26.42,False
47835090202,44.33,False
57134779102,84.08,False
92154405001,87.54,False
57261148301,17.57,False
57125473402,49.71,False
47825462401,98.3,False
57155724201,9.53,False
47734859401,82.27,False
57134567801,76.48,False
47734345802,76.71,False
57264957102,8.74,False
57137079501,69.31,False
57134948302,53.68,False
57125463302,83.88,False
57177308201,27.38,False
47824858702,68.84,False
57135280202,95.08,False
47835050401,87.2,False
47714542202,89.2,False
47724146602,31.16,False
57155659602,56.15,False
47735159902,67.48,False
57134465802,33.16,False
57275204301,76.96,False
47825285601,62.51,False
57170457302,32.58,False
57254457102,93.46,False
57277514101,52.92,False
57266866102,76.67,False
47835358401,43.37,False
57264582101,82.28,False
57168226001,81.34,False
57156544202,87.75,False
47835463001,88.02,False
57125506802,44.23,False
47836398602,28.63,False
57154734602,0.03,False
57275222401,97.84,False
57234942801,9.91,False
202400164101,100.0,False
57137043002,68.65,False
57254723601,89.16,False
47825349402,99.51,False
57174062601,98.74,False
47835272201,73.57,False
57125175602,68.89,False
47834149601,99.25,False
57137161302,21.71,False
57261005401,71.42,False
57276894701,26.9,False
57137784502,67.81,False
57255251602,98.72,False
47735167502,20.79,False
57265588002,22.25,False
57135965802,92.07,False
57155738601,17.32,False
57137171301,70.04,False
47834141301,93.67,False
57154796701,7.98,False
47836281701,53.73,False
47824999202,78.88,False
47825757501,40.22,False
47634295402,99.56,False
47724817901,57.81,False
57276677001,34.58,False
57266224202,71.75,False
57154796902,8.7,False
57134374802,88.01,False
47844599601,34.23,False
57266673501,12.86,False
47714056001,44.22,False
57137084802,6.89,False
47846744201,53.53,False
47714106701,72.93,False
57134798101,89.07,False
47824367602,2.25,False
47835320002,9.63,False
57138125402,79.02,False
57274953202,91.77,False
47746354002,1.69,False
57177260301,93.94,False
57154246402,22.89,False
57264641002,97.97,False
47825533301,93.06,False
47624260102,61.98,False
47734295602,61.75,False
57154206401,48.46,False
47825377801,94.31,False
57277295501,99.99,False
57134916902,30.82,False
47825888201,99.92,False
57135635402,20.79,False
57254208702,80.34,False
202400027601,6.27,False
57265923202,62.82,False
57134992502,4.72,False
57264635501,81.1,False
47836395302,60.13,False
57266659902,98.21,False
57254287401,81.54,False
57264719301,93.79,False
57164615201,1.7,False
47835389302,60.36,False
57276602601,20.79,False
57174226701,8.61,False
57136849201,89.03,False
57278127202,51.85,False
57155814301,31.57,False
57170175401,63.83,False
92134815601,91.8,False
47714099202,56.63,False
57136589601,39.11,False
47825837101,99.28,False
47834474802,2.79,False
57276628802,94.08,False
47634562001,25.28,False
57154773001,95.37,False
57137122901,9.68,False
57155184002,75.31,False
47824248901,55.07,False
57277471002,69.57,False
57276633201,87.62,False
57267213401,99.93,False
47834871602,93.26,False
47835271602,85.33,False
57254183701,95.56,False
47836091601,63.47,False
57276920301,6.98,False
47725498201,16.32,False
47735218602,99.64,False
57125532402,96.15,False
47836398001,52.64,False
57171651501,65.87,False
57138765701,55.74,False
57155003701,72.94,False
57266244002,96.68,False
47634488602,72.23,False
57266308102,74.29,False
57267376501,19.7,False
47825390602,96.11,False
57235534602,15.51,False
47520010001,94.33,False
57276798301,15.13,False
57135181202,99.75,False
57125475701,56.98,False
57255055401,85.65,False
47734916601,99.99,False
57137834802,60.73,False
47724033101,93.23,False
57275219601,83.62,False
57270293102,37.27,False
57134966102,90.82,False
57254148301,29.58,False
57264939501,9.74,False
57134887801,3.09,False
47834668401,72.61,False
57160650501,47.83,False
92834319801,26.84,False
57136134202,75.57,False
57261141502,88.37,False
57154847802,40.11,False
57264710902,97.13,False
57154215401,54.79,False
57155589802,27.66,False
57154995001,20.45,False
57254457202,93.7,False
47735695502,55.99,False
57264737102,98.4,False
57264172601,99.12,False
47734923601,99.91,False
57134877702,23.04,False
47820050001,75.51,False
57138236202,95.31,False
57276903002,68.12,False
57265581602,15.55,False
57254047301,17.6,False
57155344602,81.54,False
47734346601,52.2,False
57154034501,10.67,False
47824998401,72.88,False
47735183002,44.69,False
57267331201,59.05,False
57137679302,20.3,False
47724124702,48.31,False
57266725302,86.03,False
57154176701,2.85,False
47825369502,78.59,False
57254496501,97.13,False
47714044701,62.2,False
57276500201,75.36,False
57275803301,99.94,False
57154425901,48.87,False
57264685102,99.28,False
47824332002,0.19,False
47824949402,44.26,False
57250089501,64.24,False
47836399401,5.1,False
47835175602,86.34,False
57155190001,32.87,False
57270248102,84.83,False
57261134302,94.6,False
57138786401,86.26,False
47835359202,27.28,False
57266145202,80.69,False
57136820001,2.4,False
47634459601,8.66,False
57275613401,22.98,False
57125444801,83.98,False
57250054602,84.33,False
47735160701,75.63,False
57277429502,59.22,False
47824302302,74.2,False
57265137202,91.72,False
47825139401,15.74,False
47724026902,68.83,False
57255301802,35.29,False
57135076402,68.43,False
57254931201,22.02,False
57177246401,19.79,False
57264769801,87.53,False
47824937802,79.21,False
57275604501,88.06,False
47835973101,46.23,False
57250081802,33.71,False
57255079401,10.1,False
57134884601,98.15,False
47824067101,99.93,False
47734040801,99.1,False
57267209701,93.49,False
47735146701,65.61,False
57264341301,95.99,False
47824032202,99.53,False
57164854802,92.38,False
57137878002,4.67,False
47824131302,63.83,False
57151153801,25.95,False
47834137901,82.69,False
57255282002,1.06,False
47824867201,23.96,False
57254249401,92.39,False
57155101201,13.36,False
47825177601,61.45,False
57266875701,41.5,False
57276738001,14.76,False
57154031002,48.05,False
57138887801,49.72,False
57266727901,75.26,False
57134831901,90.58,False
57264959501,72.74,False
47825366501,60.67,False
57134467302,99.38,False
57278211401,15.85,False
57154706501,96.78,False
57172633601,64.84,False
57266410501,91.91,False
57136286201,11.93,False
57277888901,2.4,False
47634511801,86.66,False
57125352402,78.03,False
47735195102,1.32,False
57136789202,94.03,False
57154897201,86.64,False
57235023001,12.52,False
57266407601,82.38,False
57266608901,70.6,False
57267120402,67.48,False
57265151602,28.39,False
47834561201,39.5,False
47835362201,66.58,False
47835379202,90.33,False
57125401601,63.93,False
57137036202,89.55,False
57146827801,31.99,False
57266184801,81.79,False
47834095201,44.59,False
47825357801,71.55,False
57278237801,93.99,False
47824023801,19.75,False
47835694802,89.17,False
57166369502,43.08,False
57154279102,36.32,False
57271039602,75.77,False
57154015602,92.97,False
57135632801,86.79,False
47624073602,33.35,False
57136139401,14.2,False
57266903201,93.94,False
57254660801,75.65,False
47824152502,57.8,False
47825059001,84.83,False
57136936001,13.07,False
47634324201,58.6,False
57137098902,88.2,False
57250029402,76.76,False
57250037301,92.41,False
57254245302,58.45,False
47724101402,46.69,False
47714227801,21.44,False
57255517801,96.01,False
57167404901,99.92,False
47825568701,57.27,False
57136769202,76.03,False
57137134401,38.76,False
57137147202,45.06,False
57166446101,0.57,False
57277889602,56.57,False
57154219201,19.51,False
57275007501,50.11,False
47714604401,37.42,False
57125437201,68.02,False
57136860401,89.92,False
57264385301,99.02,False
57154512902,48.31,False
57154486401,62.27,False
47735892002,50.85,False
57155070202,39.42,False
57254272501,18.56,False
57155655001,87.66,False
47734906001,11.93,False
47734445801,22.11,False
57155748801,76.82,False
57275175301,52.1,False
57250139901,95.64,False
47835384402,57.06,False
47715041201,67.55,False
57276782302,73.09,False
47824106301,30.77,False
47634406002,99.32,False
57164976101,88.47,False
57137044302,41.28,False
57264707201,89.77,False
47825280001,90.66,False
47835276802,8.04,False
47835348201,80.84,False
47824310202,99.92,False
57276831301,35.74,False
57167961802,87.84,False
47644199301,84.52,False
47624244001,88.9,False
47825216801,16.2,False
57155544802,3.39,False
47834275601,13.9,False
57276831002,56.46,False
57138488901,8.06,False
57135025201,17.29,False
57154301701,38.55,False
47825443901,0.28,False
57136378401,82.13,False
47734904001,86.44,False
47734291002,40.13,False
47824368601,22.9,False
57235526401,64.14,False
47825362701,97.11,False
57266243901,96.91,False
57266316301,47.92,False
57266252201,98.67,False
57155323401,95.78,False
57275334201,35.42,False
47834251101,11.87,False
47734303801,72.18,False
57221690302,98.23,False
57254275802,98.09,False
57264764502,43.63,False
57266403801,65.72,False
47734930402,99.59,False
57265460402,99.98,False
57134803701,94.62,False
57150032601,94.31,False
47734867801,66.35,False
57137870901,89.71,False
47735190002,82.45,False
47824341602,82.05,False
57266743302,99.03,False
57125537701,92.86,False
47824662401,39.67,False
57168223601,99.8,False
57266195202,17.81,False
47734037001,11.51,False
47834315001,48.45,False
57276798402,7.58,False
57134859702,77.01,False
47814862401,98.95,False
57250120502,15.44,False
47725344601,10.92,False
57267240001,99.94,False
47735586501,67.11,False
57276934001,76.12,False
57135023201,73.12,False
47735671001,52.27,False
57166444101,55.75,False
57277877101,98.91,False
57136532401,98.49,False
47825032002,68.53,False
57276553801,68.63,False
57176518301,93.86,False
57164707301,6.02,False
57278315801,56.63,False
57136571401,52.03,False
57136767202,67.9,False
47624241802,55.57,False
57265197002,20.52,False
57277465802,61.32,False
57274240502,94.18,False
47835884601,97.77,False
47825142202,24.61,False
47835130402,99.11,False
47735261001,48.5,False
57137187802,32.17,False
47824510401,97.4,False
57125435201,86.28,False
57155750801,26.89,False
57254283101,82.61,False
47836238502,93.1,False
57155552401,56.48,False
57173813402,78.91,False
57136202201,85.77,False
57138885102,27.27,False
47847650001,1.8,False
57276399601,42.17,False
57166317402,95.18,False
47634112701,6.75,False
57276381802,94.66,False
57270415501,98.79,False
57134693202,93.73,False
57125409002,51.94,False
57277624301,99.65,False
57265590802,33.16,False
57276793901,23.37,False
57277617101,99.09,False
57265224401,61.82,False
47824751001,98.62,False
57135375201,47.25,False
57278330502,55.99,False
57154786701,84.74,False
47825631401,99.58,False
57254245401,60.26,False
47734340801,85.25,False
57174219001,96.71,False
57154031602,6.15,False
47835749901,8.38,False
57254989401,31.57,False
57154984402,72.49,False
57174375301,55.58,False
57134832501,84.24,False
47714095801,25.64,False
47724443102,2.09,False
57155205601,84.55,False
57264044901,77.79,False
57276638001,95.73,False
57264421501,84.14,False
47734130302,19.79,False
47834992802,69.51,False
57167087702,91.68,False
57254187201,39.65,False
57135610601,6.26,False
57155852901,79.02,False
47714602602,3.9,False
57154812401,99.37,False
57136521402,19.85,False
57276665202,95.92,False
57275597001,89.28,False
57136733201,10.65,False
57254186101,97.6,False
47835701101,82.98,False
57155708001,21.76,False
57134717002,76.96,False
202300261701,63.35,False
47834398402,24.0,False
57255217601,98.7,False
57136639401,1.49,False
57266198601,74.08,False
47735041601,77.65,False
57134765401,12.99,False
57134773302,94.44,False
57276881401,71.24,False
47735144301,27.62,False
57164197302,88.37,False
57267059601,44.0,False
57136670001,10.65,False
57250082402,29.73,False
57265790201,95.05,False
47745699401,66.0,False
47725311601,81.0,False
57266721902,96.59,False
57277498301,99.93,False
57235537002,27.14,False
57134475802,95.77,False
57155803902,48.18,False
47825567501,67.51,False
57135047101,30.18,False
47820026602,68.42,False
57266053602,83.03,False
57250065401,76.42,False
57255479902,88.46,False
202300246102,9.09,False
57278055401,94.94,False
202300211002,32.13,False
47724149601,61.12,False
47835437402,91.7,False
57154221601,43.17,False
57154739301,99.49,False
57254120401,9.25,False
47714189102,5.87,False
57265099601,96.97,False
57156548102,26.03,False
57255035802,76.46,False
57126068501,85.04,False
57254071801,9.51,False
57151030701,29.28,False
57265014301,91.98,False
47834701401,14.0,False
57151017201,91.87,False
47724607402,68.8,False
47834103801,88.9,False
47745798701,48.14,False
47846095201,68.42,False
47824390002,77.85,False
57136688001,3.72,False
47734918202,58.15,False
57264794002,95.12,False
57154315802,86.5,False
47724806401,99.95,False
47834384101,99.39,False
57251022302,79.13,False
47835081402,97.3,False
47835200202,27.84,False
57156545202,43.88,False
57151017902,92.71,False
47744514401,88.12,False
47634584401,63.82,False
57261033501,35.99,False
57154276102,18.3,False
57265076902,82.58,False
57221035402,15.91,False
57134861902,95.03,False
47734281202,85.18,False
57155418801,80.58,False
57155833902,74.96,False
57267085102,90.91,False
57255338802,61.56,False
57276860302,32.77,False
57264720902,96.71,False
57276859601,81.54,False
57137816601,68.35,False
47624016001,37.38,False
47724232701,16.78,False
57276702701,97.54,False
57135129802,47.04,False
57136452802,18.04,False
57150130601,60.66,False
57171414601,95.14,False
57276846802,95.26,False
47624206801,72.44,False
47846095002,49.63,False
47825059601,63.67,False
57136733001,2.58,False
47834490001,55.94,False
57264703901,84.58,False
57265345602,58.69,False
57276600001,20.7,False
57261045401,10.05,False
47835823402,61.14,False
57277897502,97.23,False
57125025801,74.96,False
57137125501,13.01,False
57125534101,89.62,False
47734294001,93.8,False
57276695202,70.57,False
57275271402,95.2,False
57276172402,54.59,False
47624053801,96.28,False
57134773102,94.72,False
57172886801,84.35,False
57137111101,32.88,False
47835666201,25.19,False
57165421401,35.37,False
57137069901,90.17,False
47814128901,16.39,False
57136727202,27.0,False
47735230402,80.88,False
57267245901,99.9,False
47735768402,22.91,False
57154355302,8.7,False
47834412402,68.4,False
57134944002,85.64,False
57177281701,92.78,False
57267180802,3.83,False
57276950802,62.42,False
57177452301,99.97,False
57155778601,49.63,False
57277617301,99.95,False
57136794201,82.06,False
57170460501,67.17,False
57264294902,62.49,False
57264849301,94.9,False
47835480201,33.14,False
47735103602,73.64,False
57166559701,64.21,False
57276796702,98.39,False
57275607701,1.2,False
57255179201,98.89,False
47634141401,83.22,False
47824086901,99.92,False
57267323002,49.94,False
47834691601,97.54,False
57154316501,92.16,False
57264641602,18.15,False
57155810301,67.21,False
47835069601,57.85,False
57264270202,98.57,False
57137725201,92.13,False
47725214101,13.1,False
47825230801,72.43,False
57254995802,7.49,False
57167638501,62.85,False
57267441001,18.49,False
57136480002,94.81,False
47836375301,94.51,False
57264949202,58.4,False
57254363802,93.63,False
47835666902,56.51,False
57136310002,97.66,False
47835383502,75.48,False
57150167201,80.31,False
57154945401,57.68,False
57136248802,80.73,False
57134723401,66.15,False
57261097101,63.29,False
57266879102,80.63,False
57136255802,64.23,False
57137094202,90.43,False
47735206401,20.2,False
57177274501,8.77,False
57264755701,13.5,False
57276631602,93.16,False
57265154802,83.31,False
47735216601,98.21,False
47735755201,39.31,False
57136739602,13.89,False
57125885101,83.71,False
57164733902,20.31,False
57155684601,90.48,False
57266195601,45.91,False
57265075602,80.06,False
47831314301,61.96,False
47735170402,9.58,False
57134923201,84.94,False
57264804501,71.28,False
47745728101,76.79,False
47520011602,6.7,False
57255133801,91.97,False
57155384402,92.75,False
57155760601,50.39,False
57155830702,83.77,False
57172474101,31.18,False
47634639602,4.57,False
47735134101,45.59,False
47824322301,48.79,False
57154914801,89.75,False
57125475202,23.09,False
57134811702,91.36,False
57150129602,74.71,False
47825425601,99.25,False
47815007002,95.02,False
57136929202,93.63,False
57254364001,75.0,False
57154230301,44.02,False
57166933302,96.21,False
92724527002,71.82,False
57136453801,87.98,False
57137225902,82.18,False
57135444802,92.93,False
47724191601,65.44,False
47734439802,19.47,False
57164660101,79.25,False
57266044201,56.52,False
47814853602,65.21,False
47834392901,69.47,False
47735021801,75.58,False
47835080401,99.39,False
57278215101,62.72,False
57164342902,5.05,False
47824652601,24.78,False
57264136801,87.47,False
57134560901,22.39,False
57136966401,33.57,False
57276827602,66.71,False
57156486802,63.96,False
47825849501,89.76,False
47735242701,86.05,False
92277288202,12.5,False
57146194901,41.75,False
57134760602,40.0,False
47845456101,9.58,False
57276902702,16.91,False
47834316501,14.74,False
57155102801,37.18,False
57265138802,1.47,False
57168240401,56.57,False
57137812502,70.85,False
57172111401,81.92,False
47745702001,61.96,False
57137730701,91.49,False
47824054301,99.49,False
57135152102,97.34,False
57150100801,84.67,False
57164856402,89.15,False
47835698202,22.82,False
57134760801,43.76,False
47735226902,0.1,False
47824313901,63.89,False
57134805101,96.3,False
57166551301,14.4,False
47634562201,37.9,False
47734249301,87.54,False
57277621601,100.0,False
57264970801,83.47,False
47835462901,76.68,False
57274547801,0.86,False
57136284601,65.27,False
47724101701,96.79,False
57136768401,65.95,False
57137226001,82.46,False
47825091602,42.83,False
57125253402,9.35,False
57276734702,92.46,False
57276776201,93.45,False
47634513401,50.07,False
47715150901,58.43,False
57276556001,1.94,False
57136841801,57.83,False
57155801901,82.14,False
57165116701,23.07,False
57255351801,70.19,False
57151011701,93.4,False
57134465702,11.4,False
57160409502,70.33,False
47715152001,50.2,False
57174263201,9.81,False
47735521101,81.21,False
57136277601,68.13,False
57155077001,15.53,False
47634562402,38.55,False
57134916501,97.39,False
47834051902,95.81,False
57274265301,53.44,False
57271035201,99.97,False
57136765002,82.87,False
57167638602,67.81,False
47735010801,78.24,False
57137197101,74.36,False
202400028002,4.44,False
47825849702,61.57,False
57264739701,86.29,False
47820049701,94.31,False
57255303402,0.2,False
47634405201,25.07,False
57136988601,58.4,False
47834385201,50.03,False
57136508801,19.26,False
47815032401,99.91,False
57137784602,13.68,False
47714055602,16.93,False
47735031202,7.61,False
47835380802,59.19,False
57125404602,59.98,False
47634597802,88.23,False
57150162001,95.06,False
92824238602,20.45,False
57177437402,24.76,False
47624183001,72.34,False
57266232301,27.75,False
47814760401,96.69,False
57235177202,44.22,False
57264854001,94.35,False
47724763602,75.12,False
57267205701,98.86,False
57276797201,5.0,False
47834558801,10.22,False
57134971702,78.07,False
57275736202,14.73,False
57134859201,85.17,False
57277700202,74.4,False
57277502501,99.73,False
47834099101,35.32,False
57150327501,33.01,False
57134311102,87.53,False
57138311802,89.9,False
57267205402,94.96,False
47634394801,99.94,False
57277444001,93.78,False
57125474002,41.86,False
57137114902,75.65,False
47824710601,38.31,False
57155595002,95.54,False
47735124001,5.79,False
47835345002,22.35,False
47735104201,20.07,False
57154147502,89.41,False
57137238402,11.8,False
57173688802,88.04,False
57172098401,79.96,False
57276725101,95.46,False
47824393801,61.33,False
57150060701,55.71,False
57155567001,94.1,False
57173211802,69.92,False
47824279301,34.49,False
47834280701,33.03,False
57265082002,11.65,False
47835283801,66.04,False
47835597702,59.74,False
47825644202,86.01,False
57265195801,45.43,False
57278119201,100.0,False
47835391201,83.8,False
57154490701,44.9,False
57150034401,94.16,False
57154801901,49.53,False
57266217901,87.33,False
57266382302,1.2,False
57278277901,82.96,False
57134552302,59.44,False
47835314402,99.86,False
47735522802,18.71,False
57261141802,50.06,False
57266035801,23.66,False
57154245301,27.5,False
57134924901,67.27,False
57134374202,91.83,False
57250069601,64.95,False
47824502001,85.6,False
57264866802,83.75,False
57264708601,98.17,False
57177346202,11.83,False
47824380601,99.76,False
57276748901,20.89,False
57134600102,79.72,False
57137044102,21.28,False
57278277401,16.96,False
57278217901,18.95,False
57264817902,9.84,False
57154733901,2.64,False
57135894201,23.17,False
47834464001,80.73,False
57276739201,20.24,False
57171414902,95.02,False
47634092602,30.49,False
47814161901,26.0,False
47724034601,22.45,False
47745793902,55.67,False
57134967602,89.8,False
47724822202,12.49,False
47825028401,96.82,False
47814571601,99.47,False
57254226602,25.27,False
57255518501,62.95,False
47714686002,72.6,False
57264094601,88.4,False
57154066601,64.28,False
47824254802,85.08,False
57154486601,75.72,False
47824098202,89.82,False
57155654801,93.76,False
57136287401,50.39,False
57136769402,69.39,False
57265636802,21.56,False
57134719501,15.98,False
57137084001,79.2,False
57137128802,15.26,False
57150105301,45.63,False
57278246801,20.2,False
57137860802,62.65,False
57134349001,45.5,False
57155285802,78.99,False
57134962102,91.69,False
57137099102,29.96,False
57276808501,99.98,False
57267206901,99.06,False
57254500901,69.71,False
57264318502,59.32,False
47844837601,16.61,False
57264707401,93.95,False
57135455001,56.24,False
