v_link_id,TI_CG,outlier_flag
47835259202,99.92,False
57154220001,51.32,False
57254244502,60.19,False
47724835002,73.05,False
57137157501,11.3,False
57154413502,5.73,False
57261059902,93.06,False
47825568102,56.64,False
47834351802,92.13,False
57155093602,70.89,False
57254166802,80.3,False
57154229502,95.81,False
57125085802,74.53,False
57154911401,98.85,False
57276317402,72.86,False
47834404401,96.66,False
47825280801,98.53,False
47825825401,7.12,False
57261018402,76.8,False
57125548302,69.33,False
57154240601,75.86,False
47824573002,36.46,False
47844667601,89.81,False
57136249601,90.11,False
57250084102,45.26,False
47834172701,91.74,False
57274962901,84.33,False
47834168202,23.49,False
47847638401,3.25,False
57277497202,67.76,False
57135074501,68.89,False
57264857202,74.78,False
57265189001,2.98,False
47834159902,99.57,False
47825567901,79.18,False
57137713602,97.33,False
57137706601,58.98,False
57154651602,99.56,False
57137678001,78.08,False
57155044601,98.22,False
47746035101,89.31,False
47734580201,97.91,False
47714097101,99.99,False
57138242402,91.18,False
57125534902,89.16,False
47834839201,90.37,False
47734426601,84.55,False
47825264401,99.98,False
57155324201,95.24,False
57251006402,94.75,False
47724807202,99.9,False
57270399002,67.44,False
47714244801,93.71,False
57136891401,98.33,False
57278262601,95.29,False
57275473901,63.49,False
57134802801,92.16,False
57150039602,99.05,False
57275466402,94.15,False
57125440502,50.04,False
57266882601,14.65,False
92825527402,67.92,False
57277898301,99.45,False
57150036301,95.25,False
47834161201,68.89,False
47714181601,99.66,False
57165422202,56.87,False
57276763102,90.87,False
57170481502,96.03,False
47824195102,98.51,False
57134834901,98.13,False
57134784202,98.29,False
57275775201,88.75,False
57137638301,73.51,False
57135610002,66.04,False
57278077902,59.54,False
57250095701,96.97,False
47634538802,58.17,False
57156519702,93.3,False
57165861301,87.01,False
57155705402,98.73,False
57136726401,56.38,False
57166467202,77.28,False
57275300702,57.32,False
57235020302,89.75,False
47825551702,74.95,False
47734243401,84.52,False
57154346702,99.77,False
57250030602,98.59,False
57137012201,99.82,False
57134644301,47.1,False
57134935801,99.31,False
47834211301,11.37,False
57168210101,15.04,False
57155475801,28.43,False
57266202601,96.43,False
57254064702,96.96,False
57151009401,97.24,False
57168219201,97.94,False
57155721001,94.11,False
47734071402,97.4,False
47835275401,97.54,False
47824214502,46.8,False
57125479502,97.6,False
57264864201,98.25,False
57138888501,99.92,False
47824160201,99.47,False
57165237002,82.71,False
57168199501,84.82,False
57276951601,42.89,False
57234225201,3.27,False
57155021902,82.49,False
57154093101,59.89,False
57137533802,57.44,False
57125527001,92.36,False
57266135801,98.02,False
57137656301,88.12,False
57125472301,23.83,False
47825377601,97.79,False
57266197601,94.44,False
57276723602,93.0,False
57171918401,82.92,False
57161131302,96.2,False
57134946502,26.48,False
47714933802,97.0,False
47735023602,87.89,False
57264717202,98.04,False
57275609701,61.28,False
57155114001,63.57,False
47724175402,96.63,False
57177377101,97.83,False
57136455602,97.29,False
47724189802,48.34,False
47825438801,6.46,False
57125490102,70.35,False
57264043702,89.76,False
47735789302,69.48,False
57267337701,86.37,False
57154965601,74.81,False
57254458902,95.51,False
47634132601,22.7,False
57264719501,98.3,False
47735168601,70.96,False
57254199001,68.7,False
47836394901,46.69,False
57274325301,91.63,False
47735347101,15.33,False
57150053801,71.36,False
47824102901,94.39,False
57134474802,94.65,False
57274633301,99.14,False
57155814001,98.13,False
47734558801,77.33,False
57254849202,97.82,False
47835389502,84.75,False
47724193201,93.86,False
47735182001,92.85,False
57266223801,84.83,False
57134774302,93.98,False
47634125401,31.87,False
57261046802,79.7,False
57154837402,97.01,False
92265332201,30.73,False
57138906001,51.32,False
57266240902,98.19,False
57261149402,15.41,False
57137088202,90.74,False
57136589202,93.9,False
57266412101,32.95,False
57264873401,51.11,False
57156052102,98.69,False
47825233801,81.22,False
57160401101,6.09,False
47824942201,99.49,False
47715151702,56.18,False
57171975501,97.75,False
57125126201,76.09,False
57155589602,93.26,False
57264581701,99.43,False
57134930102,98.07,False
57276959101,25.46,False
47836091301,96.24,False
57150033202,84.84,False
92136612601,94.41,False
57134311202,77.09,False
57137238501,31.06,False
57125521501,47.02,False
57266196902,96.36,False
47724124502,42.87,False
57278296801,18.97,False
57154176501,2.68,False
57160395502,95.86,False
47735520302,0.59,False
57135021002,27.28,False
57126058401,97.81,False
57134186701,99.64,False
57166781002,91.56,False
47734283802,92.63,False
57137132801,42.94,False
47735216901,99.91,False
57138236102,98.78,False
57134229802,88.78,False
57155345001,62.52,False
57254685602,94.78,False
47735344202,67.37,False
47825389601,99.71,False
57171919001,95.88,False
47835920202,50.19,False
57134905102,22.04,False
47735241902,60.91,False
57137040101,20.9,False
47824220601,98.29,False
57150055502,45.28,False
47724156801,88.31,False
57134874502,84.53,False
57255234402,99.64,False
57175440301,70.23,False
57125529801,95.92,False
57154416001,98.62,False
47714494602,89.84,False
47824859102,11.06,False
57125460301,98.52,False
57137210701,99.76,False
47834195501,97.89,False
47825393201,96.72,False
57150042701,94.4,False
47824675202,99.82,False
47634322601,2.22,False
47634487601,42.07,False
47835306001,59.41,False
57264821901,98.98,False
47634404402,99.94,False
57254215301,31.92,False
57264227102,7.33,False
47735182802,86.09,False
57135898401,20.08,False
47735244701,93.56,False
57172649501,97.68,False
57136032001,80.71,False
47834459801,82.93,False
47724110102,60.25,False
57276634202,97.26,False
57137672501,79.59,False
57155549001,98.52,False
57134796501,96.64,False
57134374402,93.71,False
57166907501,43.36,False
57134552201,98.54,False
47824220902,93.45,False
57137039802,63.61,False
57267205501,98.01,False
57136806801,56.72,False
57134966302,68.29,False
47825218401,85.99,False
47836399301,45.35,False
57125031002,74.58,False
57267213101,99.27,False
57171919202,86.91,False
57125463602,89.4,False
47834059602,63.56,False
57166058801,18.01,False
47724297802,37.52,False
57177251501,49.05,False
47834280602,78.75,False
47825813801,69.19,False
57155650802,72.79,False
47734167302,24.53,False
47724086901,99.77,False
57250057001,98.59,False
92834351501,80.92,False
57134802101,97.01,False
57154078601,92.57,False
47814955602,12.96,False
202400162401,100.0,False
47836159402,94.73,False
57221785401,80.49,False
47725484201,28.46,False
57166439601,97.97,False
47825216202,90.69,False
57164725601,28.35,False
57166100002,20.56,False
57150031202,96.8,False
47734943801,18.91,False
47634129902,18.74,False
57136432002,97.16,False
47634528802,15.85,False
57137675201,86.91,False
47834473801,72.13,False
47824340002,91.97,False
57261011702,94.71,False
57138530601,79.35,False
57134565202,99.53,False
57154355002,48.21,False
47824489401,96.99,False
47734790401,87.2,False
47745770301,99.81,False
57265693002,94.61,False
47824304701,34.67,False
57167993101,18.88,False
57177288601,44.5,False
47824319601,80.7,False
57264824102,82.88,False
57173422602,94.23,False
57254543401,99.62,False
57254220301,79.19,False
57134861302,95.37,False
47824735302,92.31,False
47824217602,19.26,False
57137074802,83.35,False
57154941201,89.85,False
57165459801,79.81,False
202400216501,91.1,False
57265216001,98.31,False
47835304001,28.43,False
57264741602,99.89,False
57134691602,86.62,False
57254493101,26.81,False
57264706101,96.2,False
57125535602,93.15,False
57254274202,94.01,False
57168205301,99.45,False
57134824602,1.4,False
47824491602,80.7,False
57277875501,54.28,False
57135739401,93.29,False
47834064601,96.05,False
57154865201,77.38,False
57137212701,96.67,False
47724209002,85.51,False
57276741101,98.77,False
57138182402,83.86,False
57136613602,93.77,False
57168237602,98.99,False
57271016001,40.69,False
57136699001,54.0,False
57277451701,99.72,False
57134928102,92.28,False
57134747501,65.44,False
47734060002,65.06,False
57275954802,56.16,False
57150057502,96.18,False
47824990401,87.21,False
57266335702,23.54,False
57276807602,97.82,False
47834593201,35.7,False
47714235001,98.33,False
57266173201,99.44,False
57171872901,91.85,False
202400067602,81.75,False
57125498501,100.0,False
57265475401,98.53,False
57136674801,63.16,False
57275837601,98.22,False
47634411401,100.0,False
47724111501,53.41,False
57275021302,86.29,False
57134836001,98.36,False
57137079101,15.72,False
57137150601,98.69,False
57125443602,80.28,False
57145388102,78.27,False
57135609401,81.58,False
57267219401,100.0,False
47734285402,96.63,False
47824449601,83.16,False
57267232901,40.24,False
57267211101,93.21,False
47735218501,99.9,False
57234951402,99.99,False
57275041701,99.88,False
57254535102,99.51,False
57136836201,49.12,False
57276904601,81.01,False
92137074401,71.51,False
47835051601,33.66,False
57154895802,74.47,False
57137852502,99.96,False
57134798501,91.65,False
57254852001,98.99,False
47836089301,48.68,False
57266886802,77.12,False
57155784101,51.11,False
47846685801,60.25,False
47634119801,67.29,False
57154469702,99.44,False
57235033902,98.66,False
57134713301,80.45,False
57173976201,97.88,False
57266210401,98.21,False
57168216501,56.92,False
57156015001,84.29,False
57265037801,98.64,False
57136628402,91.51,False
57154482401,81.12,False
57135605801,98.21,False
57137812401,24.53,False
47634570801,53.96,False
57265101702,99.64,False
47824026502,98.29,False
57266110001,99.29,False
57135400201,99.9,False
57138035702,71.5,False
47714630401,89.05,False
57275444401,33.13,False
57264745901,83.61,False
57278128301,99.49,False
57271043602,93.8,False
47724125901,27.32,False
57125210801,91.42,False
57266879901,28.87,False
57254162701,13.19,False
57137962301,13.08,False
57254223302,95.53,False
57155056601,78.83,False
57264827702,80.4,False
57254223901,56.77,False
57276620601,88.69,False
47724033101,98.15,False
57275219601,90.02,False
57270293102,52.31,False
57134966102,94.03,False
57254148301,47.38,False
57264939501,25.25,False
57134887801,7.51,False
47834668401,84.61,False
57160650501,54.73,False
92834319801,47.82,False
57136134202,92.04,False
57261141502,97.58,False
57154847802,74.32,False
57264710902,99.24,False
57154215401,90.07,False
57155589802,46.55,False
57154995001,31.74,False
57254457202,97.03,False
47735695502,80.19,False
57264737102,99.77,False
57264172601,99.87,False
47734923601,99.98,False
57134877702,39.38,False
47820050001,93.05,False
57138236202,98.52,False
57276903002,88.01,False
57265581602,51.38,False
57254047301,28.79,False
57155344602,97.35,False
47734346601,76.51,False
57154034501,19.86,False
47824998401,77.88,False
47735183002,63.02,False
57267331201,81.86,False
57137679302,40.14,False
47724124702,57.06,False
57266725302,95.69,False
57154176701,8.13,False
47825369502,88.09,False
57254496501,99.5,False
57276500201,90.04,False
47714044701,72.71,False
57275803301,99.98,False
57154425901,59.06,False
57264685102,99.89,False
47824332002,1.18,False
47824949402,55.78,False
57250089501,77.03,False
47836399401,15.84,False
47835175602,97.44,False
57155190001,52.68,False
57270248102,96.61,False
57261134302,98.06,False
57138786401,95.97,False
47835359202,43.21,False
57266145202,94.0,False
57136820001,7.64,False
47634459601,15.34,False
57275613401,32.63,False
57125444801,96.1,False
57250054602,95.68,False
47735160701,94.59,False
57277429502,86.51,False
47824302302,86.64,False
47834356701,99.76,False
47824931601,99.75,False
47836375402,99.77,False
57136444602,83.27,False
57261149102,86.28,False
47735183201,98.45,False
57265227802,70.58,False
57260361201,64.2,False
47725214202,57.95,False
57137766901,88.89,False
57250097801,97.41,False
47835273002,96.4,False
57154660401,97.06,False
57155711602,51.9,False
57275562002,99.62,False
57137162101,92.88,False
47835608201,18.54,False
57276811701,14.44,False
47835374201,78.37,False
47714062701,99.95,False
57275353801,90.2,False
57137087201,99.23,False
57167286101,15.97,False
57137479202,98.93,False
57173111101,7.75,False
47824319701,63.67,False
47634046502,97.6,False
57265415602,42.49,False
57266876502,80.17,False
57154374802,99.37,False
57275299902,99.8,False
47734521801,18.26,False
47634408002,82.51,False
57278225701,98.93,False
47834202602,98.71,False
57264222801,42.01,False
57135193001,88.73,False
92136721802,75.4,False
47824327301,91.35,False
57274253001,27.27,False
57275560202,45.78,False
47714180101,99.99,False
57254543501,99.73,False
47734348401,92.72,False
47724055202,55.52,False
57266603202,94.09,False
47835664901,84.57,False
57173684001,86.95,False
57221799901,99.83,False
47824875202,95.31,False
47724699201,63.92,False
57274181501,93.0,False
57137646601,98.96,False
57125494801,49.7,False
57266335602,10.26,False
47745723302,10.12,False
57266891302,93.02,False
57235678601,57.43,False
47825168601,98.73,False
47834699802,6.33,False
57138530701,83.07,False
57125502302,40.39,False
57254274501,89.72,False
47715057601,84.02,False
57136161601,94.52,False
47735232401,44.26,False
57170005301,99.72,False
47834636602,72.42,False
202400162501,100.0,False
57278039501,99.88,False
57154355102,15.96,False
57165474002,26.99,False
57137112702,39.21,False
47734094202,87.35,False
47734251801,45.86,False
57261044001,75.65,False
57235015301,13.13,False
47824340102,93.8,False
57165571402,94.83,False
47735208402,96.66,False
47824128801,70.13,False
57150125301,77.83,False
57154658601,99.39,False
57265626001,46.79,False
57274824601,17.93,False
57254531701,16.59,False
57168227601,97.59,False
57278248701,51.48,False
47724862102,93.07,False
57137082102,24.5,False
57154187902,99.84,False
47835274802,96.79,False
57155780202,88.17,False
57136260402,91.38,False
57278293502,10.47,False
47824114001,73.95,False
57139008502,42.45,False
57137074902,73.35,False
47735214602,94.22,False
57134860301,95.78,False
47824658401,98.67,False
57276602002,70.93,False
57171872801,87.99,False
47824291302,99.93,False
57155676402,84.87,False
57154843801,99.21,False
57134950801,88.85,False
57264394001,99.78,False
47735515601,14.32,False
47734392801,50.44,False
57125806302,98.83,False
57150067902,90.4,False
57177271901,68.64,False
57154193701,98.68,False
47824140101,98.34,False
47825569101,90.17,False
47824142802,74.42,False
47714196101,69.79,False
47634511402,39.6,False
57134476101,95.2,False
47824737101,97.99,False
57270439201,95.57,False
47735893801,43.03,False
57154205601,98.95,False
57254524001,94.31,False
57278330402,97.35,False
57165809001,91.52,False
57154030601,9.91,False
47714722301,95.2,False
47824186001,99.88,False
47824551202,79.64,False
47724194402,55.78,False
57266645701,26.44,False
57250082502,85.86,False
57125402002,72.97,False
47824308401,74.42,False
47724066502,98.56,False
57264605202,46.23,False
57177332401,99.98,False
57264145002,88.58,False
47825524702,98.83,False
57266185202,79.12,False
57266727502,84.17,False
57135968602,90.48,False
57125527302,25.73,False
57171360202,38.71,False
57255059602,88.64,False
47825359602,68.86,False
57136352401,91.55,False
47634429601,44.34,False
47835379601,80.38,False
57137100701,96.04,False
47824204001,78.76,False
57125352001,29.55,False
57271030601,97.37,False
47824252801,77.24,False
57154221701,93.0,False
57254242802,93.99,False
57235537102,20.13,False
47834180002,96.27,False
57136954201,30.05,False
57150050101,35.29,False
202300240201,99.05,False
57174375201,30.37,False
57267237601,100.0,False
47834859401,98.56,False
57170234701,74.51,False
47724099601,63.67,False
47624081202,67.18,False
47746188101,31.03,False
57177454401,99.93,False
57155781002,97.76,False
47734199502,100.0,False
57264687401,75.6,False
47835602501,97.41,False
57266626601,68.63,False
47824244901,55.09,False
47631004802,94.33,False
57172016101,96.38,False
57276354201,30.08,False
57250056502,85.6,False
57151015101,31.59,False
57234939402,10.05,False
57254044701,97.45,False
47834674402,22.97,False
57264474201,99.71,False
57136190802,83.94,False
57276674802,87.21,False
57278199401,100.0,False
57265540802,99.87,False
47531353601,62.68,False
57276354402,33.5,False
47824558802,99.85,False
57266867602,20.18,False
57167292102,4.43,False
47825130801,70.0,False
47835768301,92.08,False
57137676702,91.64,False
57125549601,77.2,False
47714662402,26.38,False
47824281202,97.34,False
57254101401,96.88,False
47634749001,99.16,False
47734921001,85.65,False
57266229701,66.89,False
47835097002,99.74,False
57154850402,95.18,False
57265105801,74.25,False
47734890401,94.78,False
47844546801,8.68,False
57274253101,55.45,False
57165832002,22.8,False
57264706001,96.37,False
57264720801,98.48,False
57154031901,15.2,False
57261043502,94.48,False
57136447202,68.82,False
47845846102,49.41,False
57278172301,100.0,False
57277452202,89.38,False
57138233901,71.72,False
47714199301,15.45,False
57134362102,98.87,False
57265097501,98.24,False
47714629002,85.68,False
47724597401,48.84,False
57155818002,55.54,False
57254377001,95.23,False
57271055901,82.74,False
57137083302,96.86,False
47825551501,99.63,False
57275220901,98.54,False
57261042801,87.67,False
57134802602,97.74,False
202400217002,88.58,False
47824589402,100.0,False
57266603302,92.67,False
57170364401,71.85,False
57134784502,95.91,False
57274950101,58.79,False
57151015002,85.69,False
47824658201,23.63,False
57138888201,54.35,False
57275541002,99.87,False
47824866801,66.67,False
57154142602,92.9,False
57135911401,46.55,False
47825388402,64.21,False
57278566901,40.62,False
47835972802,64.57,False
47824299402,99.62,False
57267135701,93.66,False
57136506801,12.67,False
47814948602,100.0,False
57134807801,98.28,False
57275880001,85.21,False
47735237101,98.47,False
202400242602,57.56,False
57264741701,99.93,False
47735091001,71.72,False
47824492202,15.62,False
47634592901,85.75,False
47714124701,52.0,False
57134369601,96.15,False
47835487101,87.85,False
57254516502,98.78,False
47824030801,87.27,False
57137751302,96.52,False
57154306101,41.23,False
47735515501,89.95,False
57264617002,99.89,False
57266251701,60.36,False
47834142902,77.62,False
57265040602,79.77,False
47745731801,52.72,False
47725502001,5.49,False
47824142702,77.11,False
57135455801,75.38,False
47824407002,61.05,False
57135893401,88.05,False
47714085601,99.15,False
47735519101,21.37,False
47825381902,94.13,False
57275587701,49.7,False
47836066501,48.56,False
57134791401,86.38,False
47824050301,99.99,False
47735035401,55.52,False
57136977801,87.63,False
57267206401,86.33,False
57277260301,74.02,False
57154353901,86.74,False
57234411101,99.41,False
57275465301,50.07,False
47735531901,34.17,False
47825271602,65.14,False
57271045802,25.2,False
47824167402,100.0,False
57134690501,95.62,False
57275271301,99.02,False
57276963601,96.38,False
57154413401,93.93,False
47745797901,94.54,False
57266653602,90.52,False
57166912001,97.54,False
57134571701,87.54,False
57250028902,97.72,False
47735231202,96.9,False
57275221101,98.51,False
57155659802,49.99,False
57235013801,17.46,False
57150067501,78.36,False
57135732401,96.66,False
57261079002,25.14,False
57126007502,71.9,False
57274701402,88.68,False
47846687001,72.26,False
57171505602,99.08,False
47735224301,10.78,False
57154508101,98.66,False
57266435502,72.62,False
57138235201,97.69,False
57266639401,83.43,False
57134929201,83.66,False
57137083502,98.42,False
57125534202,90.45,False
57154240702,87.66,False
57150066802,85.01,False
47824261901,99.99,False
47724100902,99.98,False
47714028602,94.28,False
57251000902,92.25,False
47824641801,2.9,False
47745797202,84.5,False
57278179701,80.18,False
57278233501,17.72,False
57264373201,72.1,False
47846687302,25.09,False
57264721001,98.17,False
47724826402,93.97,False
57134783101,94.83,False
47735580701,49.46,False
57251000601,69.9,False
57254523401,92.94,False
47834103702,67.08,False
57134967101,96.96,False
47734344002,19.79,False
57136967402,93.83,False
47714900101,95.31,False
47825602301,97.53,False
47834793802,77.82,False
47825638202,99.49,False
57254723401,93.92,False
57125438901,87.51,False
57134346802,68.86,False
57275218602,94.99,False
57278244302,97.78,False
57155587201,99.95,False
57276669601,94.54,False
57254278902,97.35,False
57266049002,4.3,False
47834815802,97.86,False
47834693402,96.32,False
57277474402,52.56,False
57276794901,84.96,False
57265499001,97.24,False
47724363202,37.53,False
202300031801,54.57,False
57266130801,98.65,False
57171502301,94.13,False
57155675601,48.78,False
47714063702,79.28,False
57177275601,40.81,False
47735105401,87.37,False
47824218401,93.08,False
47734831201,49.12,False
92824179302,29.37,False
57260257001,89.03,False
57266613201,71.96,False
47734282601,68.81,False
57275679202,94.05,False
57265223401,98.05,False
47724684202,71.78,False
57134880301,37.3,False
47734229301,54.56,False
57177299201,36.98,False
57278231501,98.64,False
57154983402,94.99,False
57264802702,45.49,False
47725344101,99.36,False
57254069702,47.41,False
47834580502,50.93,False
57125531201,96.51,False
57276761501,74.57,False
57275224201,97.33,False
57276592002,95.21,False
57137651102,94.44,False
57278251201,55.83,False
57261098201,76.78,False
47724824201,79.0,False
57276912602,87.93,False
47836068501,60.29,False
57264799001,74.87,False
47846689302,42.06,False
57254355102,97.84,False
57137064902,96.8,False
47834129502,71.97,False
57154610201,98.17,False
57134965101,97.13,False
57134420302,91.73,False
57145992801,81.59,False
57137059001,75.41,False
57137202001,99.41,False
47734347602,99.99,False
57274831001,17.74,False
57277297401,89.47,False
57155640801,97.75,False
57150098301,11.72,False
57154781501,74.25,False
57137066001,99.15,False
47735206802,99.16,False
57265453201,75.24,False
47825572002,99.97,False
57278257901,24.71,False
57125433002,97.83,False
57135399801,86.85,False
47735130802,60.5,False
47824328901,0.68,False
57266226901,81.56,False
57155641402,98.32,False
47834741001,13.0,False
57174262902,99.57,False
47824314501,99.09,False
47735133702,11.81,False
57266182002,94.13,False
57254987001,66.15,False
57264803401,92.04,False
47725490301,74.2,False
57371125001,98.27,False
57134473402,48.36,False
47835372801,66.36,False
47734523201,51.91,False
90000016301,84.08,False
47834127801,4.92,False
47825230402,77.73,False
47734752802,65.39,False
57150106601,19.55,False
47834957402,99.55,False
57137121902,98.1,False
57164343201,84.04,False
57155309502,98.96,False
57154279701,74.34,False
57136471201,78.69,False
47814396402,99.38,False
47834128102,3.19,False
57276903501,88.97,False
47746125502,8.24,False
57255056402,36.53,False
47734038002,90.67,False
57155822701,86.34,False
57125425802,66.71,False
47835414301,28.14,False
57136691602,94.48,False
57138757102,39.92,False
57135023002,97.65,False
47714709401,64.86,False
57275476402,94.63,False
47835971401,69.78,False
57254061301,70.14,False
57265347002,88.76,False
57154853001,47.06,False
57177290802,20.47,False
57276671001,82.52,False
57164660402,97.15,False
57276698801,95.08,False
57250054802,97.92,False
57137093901,75.17,False
57126338902,98.44,False
57254126401,81.86,False
57155400402,38.05,False
57266056002,91.55,False
57174201501,96.42,False
47824265701,62.75,False
202400018001,94.15,False
57135115602,87.56,False
57165539202,99.55,False
47714062202,47.8,False
57235016901,93.28,False
47724618201,99.09,False
47735153002,20.77,False
57265075201,83.73,False
57137953802,85.26,False
57265026401,98.9,False
57138488902,94.24,False
47824152501,78.13,False
57154279101,52.14,False
57154015601,97.25,False
57278247701,99.99,False
57277504001,33.49,False
47624073601,53.08,False
47825280002,69.13,False
47825568702,86.59,False
57278225001,21.57,False
57264385302,98.64,False
57137193401,99.74,False
47824310201,99.99,False
47825059002,98.77,False
57137044301,83.81,False
57137147201,88.69,False
47835694801,98.4,False
47724101401,85.1,False
57155070201,79.99,False
57154486402,92.7,False
57154512901,64.89,False
57264707202,98.87,False
57164228201,97.54,False
47824106302,23.67,False
57136860402,99.06,False
57136139402,57.2,False
57276782301,96.22,False
57276831001,72.86,False
57155544801,76.03,False
47835276801,11.38,False
57167404902,98.26,False
57254660802,78.72,False
57154219202,91.6,False
57136378402,98.76,False
57138887101,90.31,False
47634324202,18.38,False
57166369501,93.61,False
57135025202,42.77,False
47734445802,25.29,False
47725309901,57.61,False
47824023802,87.51,False
57136769201,80.86,False
47825443902,0.52,False
47634406001,99.83,False
47624244002,93.77,False
57250029401,93.32,False
57276831302,51.01,False
57136936002,46.27,False
57167961801,98.5,False
57166446102,62.89,False
57137134402,83.44,False
47715041202,45.7,False
57137997801,99.0,False
47834275602,47.07,False
57254245301,73.46,False
57250139902,99.32,False
57275007502,35.71,False
57125437202,86.6,False
57135632802,98.34,False
57164976102,98.62,False
47735892001,9.71,False
47714227802,21.65,False
57138705101,42.33,False
57155655002,96.85,False
47835384401,93.84,False
57170004601,79.1,False
57271039601,47.26,False
57137098901,91.15,False
57277889601,54.46,False
47714604402,60.07,False
57276914101,36.23,False
47835348202,94.69,False
57275175302,92.66,False
57254272502,90.43,False
57276637801,98.3,False
57156263401,93.24,False
57135027501,83.54,False
57276847401,30.44,False
57177309501,92.84,False
57156482301,37.24,False
47824666002,83.09,False
57267290101,38.15,False
47734913801,3.38,False
57134835702,85.71,False
47735173401,73.72,False
57371152802,95.59,False
57170500501,41.86,False
47735765701,51.97,False
57264286301,68.95,False
47836241402,88.0,False
57174993802,99.95,False
57154031802,13.86,False
47834753402,95.09,False
47847392502,99.96,False
47734138802,67.75,False
57137685001,56.21,False
57134707402,96.76,False
57170451102,93.71,False
47834292002,98.22,False
57276244802,13.7,False
57261080501,77.74,False
57134898902,99.81,False
47834339101,90.74,False
47836087901,88.53,False
47724678401,53.4,False
47714598401,11.59,False
47825798502,86.31,False
57154762802,96.67,False
57125480301,27.22,False
57155498402,98.31,False
57277422702,93.71,False
57154836202,66.92,False
57276816801,36.02,False
47824868001,87.83,False
90000003201,93.13,False
57266198801,81.52,False
202300240401,18.63,False
57154443201,96.39,False
57265097402,99.09,False
57266256101,99.69,False
202300034301,92.13,False
47835393902,99.61,False
57136252602,92.28,False
202400067002,69.41,False
57261020602,98.86,False
47815098701,73.04,False
57134717202,87.4,False
57264801201,64.86,False
47834429202,17.75,False
57155118401,81.93,False
57277495802,65.45,False
47825279401,95.97,False
47624178201,99.89,False
47825436001,99.83,False
47824113401,16.61,False
57125439701,10.85,False
57136669801,99.7,False
57254301502,99.74,False
47834403001,96.54,False
47834380801,96.55,False
57154083802,98.59,False
57165832602,3.79,False
57136873802,100.0,False
47634151801,33.22,False
57125487202,96.1,False
57261107501,55.59,False
47825798301,96.05,False
57170451301,95.51,False
47735173702,28.31,False
47746353102,10.92,False
202400067301,22.6,False
47835352201,99.92,False
57155028302,95.3,False
57276401601,90.85,False
57137045602,56.92,False
47825310001,90.26,False
57266016002,15.4,False
57154100801,99.39,False
47825624001,75.56,False
57135291801,97.68,False
47824069901,95.5,False
47834335501,99.96,False
57234940201,30.8,False
57134802701,99.44,False
57277424401,60.2,False
57134684101,93.94,False
57154210301,99.58,False
57150139801,86.06,False
57254615402,47.19,False
57134711901,80.56,False
47824439002,99.9,False
57165153601,98.82,False
47735032801,8.89,False
47834053501,71.92,False
57276764801,83.3,False
57155549801,98.71,False
57134476401,74.38,False
57151010102,96.63,False
47734454201,48.3,False
47834366902,88.62,False
47835487502,41.54,False
57134862701,97.36,False
57138581901,86.91,False
57161120102,71.74,False
47834664201,70.88,False
57177279101,81.47,False
47824143801,70.31,False
57264566902,98.42,False
47724806601,99.95,False
47735184301,80.56,False
47624051002,28.03,False
57137043502,52.03,False
47734541802,10.64,False
57254495901,98.93,False
57251022102,81.29,False
57254071601,4.31,False
57134690402,88.59,False
57254349401,100.0,False
47724157601,96.95,False
47735128002,98.23,False
47825394101,88.06,False
57165488801,87.53,False
47735183602,93.86,False
47825170002,99.92,False
47824552201,17.45,False
57264721102,99.26,False
47735245501,87.7,False
57274631702,44.06,False
57234933201,82.83,False
57135026001,65.32,False
57254496102,96.97,False
57137229302,87.59,False
57136602001,92.96,False
57165546602,97.63,False
57276600802,80.49,False
57255053001,3.87,False
47734117101,89.83,False
57260200101,96.45,False
57278064201,99.88,False
57276951002,88.34,False
57177287401,95.51,False
47846681501,26.77,False
57172887001,42.31,False
47834137201,97.29,False
57150104701,13.51,False
57276738601,96.9,False
57125360001,37.87,False
47634510401,83.92,False
57276725802,83.85,False
57164812301,7.1,False
57276371601,99.7,False
57276891302,83.3,False
47824268501,20.95,False
47634592502,88.4,False
57171897601,94.94,False
47814129101,74.64,False
47836397101,50.15,False
57154738702,13.81,False
57135150501,20.89,False
57254145002,96.49,False
57134477102,95.27,False
57140431302,74.75,False
47824854401,46.5,False
57155816301,96.77,False
57276749202,81.03,False
57264770801,95.05,False
57156575302,98.74,False
57150028201,98.98,False
57136551801,88.06,False
47724188201,45.78,False
47825059801,73.43,False
57168226501,65.14,False
57134944202,97.49,False
57275271202,99.75,False
57134905902,5.56,False
57275043102,80.74,False
57254280602,97.42,False
57134371001,65.19,False
57134697401,17.88,False
57135083402,98.37,False
57235536702,50.62,False
47734636201,96.2,False
57150023302,98.27,False
57156490401,75.65,False
57264793701,39.62,False
57254280901,81.14,False
57134764201,96.86,False
47834687801,95.27,False
57235523002,88.49,False
47634558801,37.08,False
47734918802,94.1,False
57276590001,45.39,False
47714093401,73.15,False
57136212802,84.97,False
57155833801,99.28,False
57276599401,30.71,False
57164381801,96.37,False
57136691001,95.34,False
202300033802,78.33,False
47724863101,48.85,False
57250141001,97.55,False
47825393802,46.82,False
57137062901,22.26,False
47835930202,26.35,False
57276808701,20.78,False
47836166702,10.02,False
57172480102,99.28,False
57134995702,70.4,False
57164975902,98.98,False
57250047301,97.84,False
57265627002,99.34,False
47824068702,99.98,False
57261138601,57.82,False
57125529202,98.64,False
57154867402,87.99,False
57135075102,95.34,False
47634109901,37.43,False
