v_link_id,link_id,dir,f_node,t_node,lanes_dir,max_speed,road_name,road_no,road_rank,link_type,pavement,road_type,lanes,oneway,length,level
57276718301,572767183,UP,614704,614707,2,30,,0,107,32768,0.0,0,4,0,0.156,6.0
57276718901,572767189,UP,357318,614708,2,50,신장동로,0,107,32768,0.0,0,4,0,0.127,6.0
57276719001,572767190,UP,614708,648588,1,50,신장동로,0,107,32768,0.0,0,2,0,0.033,6.0
57276719101,572767191,UP,614705,614709,3,30,,0,107,34816,0.0,0,5,0,0.082,6.5
57276719301,572767193,UP,614711,648698,1,40,,0,107,34816,0.0,0,2,0,0.014,6.5
57276719401,572767194,UP,564048,614711,1,40,,0,107,32768,0.0,0,2,0,0.066,6.0
57276719501,572767195,UP,614711,614712,1,40,,0,107,32768,0.0,0,2,0,0.174,6.0
57276719701,572767197,UP,563910,614712,3,60,아리수로,0,107,32768,0.0,0,6,0,0.073,5.5
57276719801,572767198,UP,588808,614713,1,30,,0,107,34816,0.0,0,2,0,0.023,6.5
57276720501,572767205,UP,588703,614716,3,60,초광로,0,107,32768,0.0,0,6,0,0.021,6.0
57276720901,572767209,UP,614717,648589,1,60,미사강변동로78번길,0,107,32768,0.0,0,2,0,0.059,6.0
57276721201,572767212,UP,614629,614717,1,40,미사강변동로78번길,0,107,32768,0.0,0,2,0,0.066,6.0
57276721301,572767213,UP,614717,648590,1,40,미사강변동로78번길,0,107,32768,0.0,0,2,0,0.119,6.0
57276721801,572767218,UP,648590,648591,1,40,,0,107,32768,0.0,0,2,0,0.075,6.0
57276722101,572767221,UP,564036,648591,3,60,미사강변남로,0,107,32768,0.0,0,6,0,0.047,5.5
57276722301,572767223,UP,614625,614718,1,40,미사강변중앙로170번길,0,107,32768,0.0,0,2,0,0.041,6.5
57276722401,572767224,UP,614630,614718,2,40,미사강변중앙로170번길,0,107,32768,0.0,0,4,0,0.097,6.0
57276722501,572767225,UP,614719,614720,1,50,미사강변중앙로204번길,0,107,32768,0.0,0,2,0,0.032,6.5
57276722601,572767226,UP,614634,614720,2,50,미사강변중앙로204번길,0,107,32768,0.0,0,4,0,0.101,6.0
57276722701,572767227,UP,614637,614720,1,50,미사강변중앙로204번길,0,107,32768,0.0,0,2,0,0.13,6.0
57276723501,572767235,UP,588839,614721,2,30,미사강변중앙로,0,107,32768,0.0,0,3,0,0.097,6.0
57276723601,572767236,UP,614639,614721,2,30,미사강변중앙로,0,107,32768,0.0,0,4,0,0.086,6.0
57276724501,572767245,UP,614639,614722,2,30,미사강변중앙로,0,107,32768,0.0,0,4,0,0.203,6.0
57276724901,572767249,UP,614640,614722,1,30,미사강변중앙로,0,107,32768,0.0,0,2,0,0.169,6.0
57276725101,572767251,UP,614723,614724,1,30,,0,107,34816,0.0,0,2,0,0.055,6.5
57276725201,572767252,UP,563881,614724,3,60,미사강변대로,0,107,32768,0.0,0,6,0,0.132,5.5
57276725301,572767253,UP,563926,614724,3,60,미사강변대로,0,107,32768,0.0,0,6,0,0.369,5.5
57276725801,572767258,UP,614703,614725,3,50,대청로137번길,0,107,32768,0.0,0,5,0,0.016,6.0
57276726001,572767260,UP,614706,614726,3,50,하남유니온로,0,107,32768,0.0,0,6,0,0.028,6.0
57276726201,572767262,UP,614611,614727,3,60,초광로,0,107,4,0.0,0,6,0,0.016,6.0
57276726701,572767267,UP,614611,614728,3,60,초광로,0,107,32768,0.0,0,6,0,0.019,6.0
57276727201,572767272,UP,614730,682775,2,30,미사강변한강로410번길,0,107,32768,0.0,0,3,0,0.204,6.0
57276728601,572767286,UP,614730,648592,1,30,미사강변한강로392번길,0,107,32768,0.0,0,2,0,0.115,6.0
57276729001,572767290,UP,614732,614733,1,30,미사강변한강로378번길,0,107,32768,0.0,0,2,0,0.138,6.0
57276729701,572767297,UP,614732,648592,1,30,미사강변한강로364번안길,0,107,32768,0.0,0,2,0,0.147,6.0
57276730501,572767305,UP,614731,614832,1,30,미사강변한강로364번길,0,107,32768,0.0,0,2,0,0.137,6.0
57276731101,572767311,UP,614732,614832,1,30,미사강변한강로364번안길,0,107,32768,0.0,0,2,0,0.132,6.0
57276733601,572767336,UP,614736,648529,1,30,검단로,0,107,32768,0.0,0,2,0,0.07,6.0
57276733801,572767338,UP,614736,614738,1,30,검단산로,0,107,32768,0.0,0,2,0,0.375,6.0
57276734401,572767344,UP,614737,614738,1,30,,0,107,32768,0.0,0,2,0,0.148,6.0
57276734501,572767345,UP,614600,614737,1,30,검단남로26번길,0,107,32768,0.0,0,2,0,0.094,6.0
57276734701,572767347,UP,356658,614738,1,30,검단산로,0,107,32768,0.0,0,2,0,0.077,6.0
57276735001,572767350,UP,614740,614739,1,30,,0,107,34816,0.0,0,1,1,0.058,6.5
57276735201,572767352,UP,614740,614741,1,50,,0,107,34816,0.0,0,2,0,0.023,6.5
57276735601,572767356,UP,614707,614740,3,50,하남유니온로,0,107,32768,0.0,0,6,0,0.098,6.0
57276735701,572767357,UP,614726,614740,3,50,하남유니온로,0,107,32768,0.0,0,6,0,0.097,6.0
57276736801,572767368,UP,614742,614743,1,30,,0,107,34816,0.0,0,1,1,0.066,6.5
57276736901,572767369,UP,614705,614743,3,50,하남유니온로,0,107,32768,0.0,0,5,0,0.079,6.0
57276737001,572767370,UP,614707,614743,3,50,하남유니온로,0,107,32768,0.0,0,5,0,0.15,6.0
57276737601,572767376,UP,614744,614601,2,50,대청로,0,107,4,0.0,0,2,1,0.044,6.0
57276738001,572767380,UP,614622,614745,2,50,하남유니온로,0,107,32768,0.0,0,4,0,0.217,6.0
57276738101,572767381,UP,614745,614747,3,50,하남유니온로,0,107,32768,0.0,0,6,0,0.137,6.0
57276738201,572767382,UP,357451,614746,3,50,하남유니온로,0,107,32768,0.0,0,6,0,0.038,6.0
57276738301,572767383,UP,614673,614746,3,50,하남유니온로,0,107,32768,0.0,0,6,0,0.113,6.0
57276738601,572767386,UP,356854,614708,2,30,더우개로,0,107,32768,0.0,0,4,0,0.067,6.0
57276738701,572767387,UP,614673,614747,3,50,하남유니온로,0,107,32768,0.0,0,6,0,0.033,6.0
57276739001,572767390,UP,357318,614748,2,30,신장동로,0,107,4,0.0,0,4,0,0.019,6.0
57276739101,572767391,UP,356313,614749,3,50,대청로,0,107,32768,0.0,0,6,0,0.015,5.5
57276739201,572767392,UP,614601,614749,3,50,대청로,0,107,4,0.0,0,6,0,0.059,5.5
57276739301,572767393,UP,614749,614744,2,50,대청로137번길,0,107,4,0.0,0,2,1,0.047,6.0
57276739601,572767396,UP,614703,614744,2,50,대청로137번길,0,107,32768,0.0,0,4,0,0.431,6.0
57276745301,572767453,UP,614761,614760,2,70,미사대로,0,107,1,0.0,0,2,1,0.096,5.5
57276747501,572767475,UP,614703,614706,2,50,미사대로760번길,0,107,32768,0.0,0,4,0,0.185,6.0
57276748301,572767483,UP,614765,614766,1,30,,0,107,34816,0.0,0,2,0,0.064,6.5
57276748401,572767484,UP,356505,614766,2,30,덕풍동로,0,107,32768,0.0,0,4,0,0.185,5.5
57276749201,572767492,UP,614695,614769,3,60,초광로,0,107,32768,0.0,0,6,0,0.021,6.0
57276749301,572767493,UP,614769,614810,3,60,초광로,0,107,32768,0.0,0,6,0,0.147,6.0
57276749401,572767494,UP,614695,614770,3,60,초광로,0,107,32768,0.0,0,6,0,0.025,6.0
57276749501,572767495,UP,614698,614770,3,60,초광로,0,107,32768,0.0,0,6,0,0.121,6.0
57276749801,572767498,UP,614692,614772,3,60,초광로,0,107,32768,0.0,0,6,0,0.028,6.0
57276750401,572767504,UP,614773,614774,1,30,대청로137번길,0,107,4,0.0,0,1,1,0.023,6.0
57276750601,572767506,UP,614704,614773,1,50,신장동로,0,107,4,0.0,0,2,0,0.022,6.0
57276750701,572767507,UP,614704,614774,3,30,대청로137번길,0,107,4,0.0,0,5,0,0.03,6.0
57276751301,572767513,UP,614775,356300,2,70,미사대로,45,103,32768,0.0,3,2,1,0.017,5.5
57276751501,572767515,UP,356294,614776,1,50,미사대로,45,103,32768,0.0,0,1,1,0.227,5.5
57276751601,572767516,UP,614776,614775,1,70,미사대로,45,103,32768,0.0,3,1,1,0.074,5.5
57276751701,572767517,UP,357008,614777,1,50,미사대로,0,107,8,0.0,0,1,1,0.223,5.5
57276751801,572767518,UP,614777,614775,1,70,미사대로,0,107,8,0.0,3,1,1,0.073,5.5
57276759301,572767593,UP,563920,614658,1,30,미사강변서로,0,107,32768,0.0,0,2,0,0.285,6.0
57276759501,572767595,UP,614791,614792,1,30,,0,107,34816,0.0,0,2,0,0.047,6.5
57276759601,572767596,UP,588687,614792,2,60,미사강변북로,0,107,32768,0.0,0,4,0,0.14,5.5
57276759701,572767597,UP,588706,614792,2,60,미사강변북로,0,107,32768,0.0,0,4,0,0.092,5.5
57276761301,572767613,UP,563951,648595,2,30,미사강변북로,0,107,32768,0.0,0,3,0,0.112,6.0
57276762801,572767628,UP,614793,614794,1,30,,0,107,34816,0.0,0,2,0,0.037,6.5
57276762901,572767629,UP,614640,614794,1,30,미사강변중앙로132번길,0,107,32768,0.0,0,2,0,0.137,6.0
57276763101,572767631,UP,614639,614794,1,30,미사강변중앙로132번길,0,107,32768,0.0,0,2,0,0.582,6.0
57276764801,572767648,UP,356271,356499,2,60,검단산로,0,107,32768,0.0,0,4,0,0.103,6.0
57276768601,572767686,UP,614799,614800,1,30,,0,107,34816,0.0,0,2,0,0.054,6.5
57276768701,572767687,UP,563921,614800,2,60,미사강변대로,0,107,32768,0.0,0,4,0,0.17,5.5
57276768901,572767689,UP,614801,614802,1,30,,0,107,34816,0.0,0,2,0,0.026,6.5
57276769001,572767690,UP,563920,614802,1,30,미사강변서로,0,107,32768,0.0,0,2,0,0.156,6.0
57276769101,572767691,UP,614672,614802,1,30,미사강변서로,0,107,32768,0.0,0,2,0,0.162,6.0
57276769801,572767698,UP,563937,1752278,1,30,,0,107,34816,0.0,0,2,0,0.085,6.5
57276772201,572767722,UP,614806,614816,1,30,,0,107,34816,0.0,0,2,0,0.036,6.5
57276773901,572767739,UP,614808,614807,1,40,초이로,0,107,4,0.0,0,1,1,0.017,6.0
57276774001,572767740,UP,357249,614807,1,50,초이로,0,107,4,0.0,0,2,0,0.011,6.0
57276774201,572767742,UP,357249,614808,1,40,초이로92번길,0,107,4,0.0,0,2,0,0.011,6.0
57276774301,572767743,UP,614808,614813,1,40,초이로92번길,0,107,32768,0.0,0,2,0,0.24,6.0
57276774501,572767745,UP,614807,614809,1,50,초이로,0,107,32768,0.0,0,2,0,0.03,6.0
57276774701,572767747,UP,614810,614809,2,60,초이로,0,107,4,0.0,0,2,1,0.029,6.0
57276775101,572767751,UP,614809,614811,2,50,초이로,0,107,4,0.0,0,2,1,0.061,6.0
57276775201,572767752,UP,614691,614810,3,60,초광로,0,107,4,0.0,0,6,0,0.037,6.0
57276775401,572767754,UP,614691,614811,3,60,초광로,0,107,4,0.0,0,6,0,0.024,6.0
57276775801,572767758,UP,357715,614813,1,40,초이로92번길,0,107,32768,0.0,0,2,0,0.074,6.5
57276775901,572767759,UP,614814,614815,1,30,초일로,0,107,4,0.0,0,2,0,0.018,6.0
57276776001,572767760,UP,614591,614814,1,30,초일로,0,107,4,0.0,0,2,0,0.027,6.0
57276776201,572767762,UP,614591,614815,1,30,초일로20번길,0,107,4,0.0,0,2,0,0.027,6.0
57276776501,572767765,UP,357313,614816,1,30,초일로,0,107,32768,0.0,0,2,0,0.052,6.0
57276777001,572767770,UP,356470,614817,1,50,대성로,0,107,4,0.0,0,2,0,0.012,6.0
57276777201,572767772,UP,614817,614818,1,30,고골로,0,107,4,0.0,0,1,1,0.022,6.0
57276777301,572767773,UP,356470,614818,1,50,고골로,0,107,4,0.0,0,2,0,0.012,6.0
57276779901,572767799,UP,563868,614618,1,40,검단산로,0,107,32768,0.0,0,2,0,0.118,6.0
57276781401,572767814,UP,614823,614824,1,50,덕풍북로71번길,0,107,4,0.0,0,1,1,0.025,6.0
57276781501,572767815,UP,357391,614823,1,50,덕풍북로71번길,0,107,4,0.0,0,2,0,0.027,6.0
57276781601,572767816,UP,357751,614823,2,50,덕풍북로71번길,0,107,32768,0.0,0,3,0,0.099,6.0
57276781701,572767817,UP,357391,614824,2,30,덕풍북로71번길,0,107,4,0.0,0,3,0,0.02,6.0
57276781801,572767818,UP,357457,614824,2,30,덕풍북로71번길,0,107,32768,0.0,0,3,0,0.116,6.0
57276782001,572767820,UP,614826,614827,1,30,대청로59번길,0,107,4,0.0,0,1,1,0.034,6.0
57276782101,572767821,UP,356682,614826,2,30,신장동로,0,107,32768,0.0,0,4,0,0.177,6.0
57276782201,572767822,UP,614748,614826,2,30,신장동로,0,107,4,0.0,0,4,0,0.014,6.0
57276782301,572767823,UP,356661,614827,2,30,대청로59번길,0,107,32768,0.0,0,3,0,0.042,6.0
57276782401,572767824,UP,357318,614827,2,30,대청로59번길,0,107,4,0.0,0,3,0,0.017,6.0
57276782601,572767826,UP,614828,648588,1,50,신장동로,0,107,32768,0.0,0,2,0,0.078,6.0
57276782901,572767829,UP,563883,648563,1,60,하남대로545번길,0,107,34816,0.0,0,2,0,0.188,6.5
57276784201,572767842,UP,356991,357279,2,30,신장동로,0,107,32768,0.0,0,4,0,0.225,5.5
57276785601,572767856,UP,614621,648788,2,30,덕풍천동로,0,107,32768,0.0,0,2,1,0.301,6.0
57276787601,572767876,UP,614730,614733,1,30,미사강변한강로410번길,0,107,32768,0.0,0,2,0,0.159,6.0
57276787801,572767878,UP,614731,614733,1,30,미사강변한강로410번길,0,107,32768,0.0,0,2,0,0.121,6.0
57276788001,572767880,UP,614832,682776,1,30,,0,107,32768,0.0,0,2,0,0.04,6.0
57276789401,572767894,UP,588689,614835,1,30,,0,107,34816,0.0,0,2,0,0.032,6.5
57276791701,572767917,UP,614841,614842,1,60,덕풍북로,0,107,4,0.0,0,1,1,0.033,6.0
57276791801,572767918,UP,357399,614841,3,60,덕풍동로,0,107,4,0.0,0,6,0,0.008,5.5
57276792001,572767920,UP,357322,614842,2,60,덕풍북로,0,107,4,0.0,0,4,0,0.03,6.0
57276792201,572767922,UP,614843,614844,1,60,,0,107,34816,0.0,0,2,0,0.025,6.5
57276792301,572767923,UP,357403,614844,2,60,덕풍북로,0,107,32768,0.0,0,4,0,0.303,6.0
57276792401,572767924,UP,614842,614844,2,60,덕풍북로,0,107,32768,0.0,0,4,0,0.06,6.0
57276793301,572767933,UP,356978,614845,2,60,미사동로,0,107,32768,0.0,0,4,0,0.174,6.0
57276796401,572767964,UP,614856,1751918,1,40,,0,107,32768,0.0,0,2,0,0.038,6.5
57276796701,572767967,UP,648527,648597,1,30,마천로25길,0,104,32768,0.0,0,2,0,0.094,6.5
57276798301,572767983,UP,614642,614859,2,60,미사강변한강로,0,107,32768,0.0,0,4,0,0.016,5.5
57276798401,572767984,UP,614675,614859,2,60,미사강변한강로,0,107,32768,0.0,0,4,0,0.06,5.5
57276801801,572768018,UP,357370,614599,1,60,덕풍동로,0,107,32768,0.0,0,2,0,0.054,5.5
57276807101,572768071,UP,563919,563920,2,50,미사강변남로,0,107,32768,0.0,0,4,0,0.256,5.5
57276807601,572768076,UP,614858,648618,1,30,검단산로,0,107,32768,0.0,0,2,0,0.194,6.5
57276807701,572768077,UP,357012,648619,1,60,검단산로,0,107,32768,0.0,0,2,0,0.056,6.0
57276807801,572768078,UP,648618,648619,1,30,검단산로,0,107,32768,0.0,0,2,0,0.02,6.0
57276807901,572768079,UP,648566,356296,1,40,미사대로,45,103,2,0.0,0,1,1,0.044,5.5
57276808001,572768080,UP,356296,648620,1,40,미사대로,0,107,8,0.0,0,1,1,0.027,6.0
57276808101,572768081,UP,648620,357008,1,50,미사대로,0,107,8,0.0,0,1,1,0.165,5.5
57276808201,572768082,UP,648621,357016,1,40,검단산로,45,103,32768,0.0,0,1,1,0.037,5.5
57276808401,572768084,UP,357017,648622,1,40,,45,103,4,0.0,0,1,1,0.018,6.0
57276808501,572768085,UP,357016,648622,1,40,미사대로,45,103,4,0.0,0,1,1,0.031,5.5
57276808601,572768086,UP,648622,648566,1,40,미사대로,45,103,2,0.0,0,1,1,0.041,5.5
57276808701,572768087,UP,648621,648620,1,40,미사대로,0,107,8,0.0,0,1,1,0.162,5.5
57276809401,572768094,UP,614760,648623,2,70,미사대로,0,107,32768,0.0,0,4,0,0.287,5.5
57276809501,572768095,UP,588719,648624,2,70,미사대로,0,107,32768,0.0,0,4,0,0.113,5.5
57276809601,572768096,UP,648623,648624,2,70,미사대로,0,107,32768,0.0,3,4,0,0.029,5.5
57276810501,572768105,UP,614800,648625,2,60,미사강변대로,0,107,32768,0.0,0,4,0,0.198,5.5
57276811201,572768112,UP,563961,614736,1,30,검단산로,0,107,32768,0.0,0,2,0,0.441,6.0
57276811501,572768115,UP,648626,648627,1,30,,0,107,34816,0.0,0,2,0,0.039,6.5
57276811601,572768116,UP,563933,648627,3,60,미사강변대로,0,107,32768,0.0,0,6,0,0.11,5.5
57276811701,572768117,UP,563938,648627,3,60,미사강변대로,0,107,32768,0.0,0,6,0,0.146,5.5
57276816701,572768167,UP,563924,648636,3,60,아리수로,0,107,32768,0.0,0,6,0,0.026,5.5
57276816801,572768168,UP,588801,648636,3,60,아리수로,0,107,32768,0.0,0,6,0,0.067,5.5
57276817401,572768174,UP,648650,648651,1,40,,0,107,32768,0.0,0,2,0,0.278,6.0
57276820001,572768200,UP,648642,648650,2,50,미사강변중앙로,0,107,32768,0.0,0,4,0,0.16,6.0
57276820201,572768202,UP,648638,648651,1,30,미사강변중앙로48번길,0,107,32768,0.0,0,2,0,0.213,6.5
57276820301,572768203,UP,648642,648651,1,40,미사강변중앙로48번길,0,107,32768,0.0,0,2,0,0.123,6.0
57276823001,572768230,UP,614712,648658,3,60,아리수로,0,107,32768,0.0,0,6,0,0.017,5.5
57276827501,572768275,UP,564033,648667,2,60,미사강변한강로,0,107,32768,0.0,0,4,0,0.352,5.5
57276827601,572768276,UP,564035,648667,2,60,미사강변동로110번길,0,107,32768,0.0,0,4,0,0.422,6.0
57276830801,572768308,UP,614732,648668,1,30,,0,107,32768,0.0,0,2,0,0.04,6.0
57276831001,572768310,UP,682776,648668,2,60,,0,107,32768,0.0,0,4,0,0.135,6.0
57276831101,572768311,UP,648592,648669,1,40,,0,107,32768,0.0,0,2,0,0.04,6.0
57276831301,572768313,UP,648668,648669,2,60,,0,107,32768,0.0,0,4,0,0.145,6.0
57276846201,572768462,UP,357493,648699,1,30,덕풍천서로,0,107,8,0.0,0,1,1,0.145,6.0
57276846301,572768463,UP,614622,648699,1,30,덕풍천서로,0,107,32768,0.0,0,2,0,0.27,6.0
57276846801,572768468,UP,357318,648701,1,30,,0,107,34816,0.0,0,2,0,0.049,6.5
57276847201,572768472,UP,614828,648702,2,50,신장동로,0,107,32768,0.0,0,4,0,0.035,6.0
57276847301,572768473,UP,648702,648703,1,50,,0,107,4,0.0,0,1,1,0.055,6.0
57276847401,572768474,UP,614704,648702,2,50,신장동로,0,107,4,0.0,0,4,0,0.029,6.0
57276847601,572768476,UP,648564,648703,1,30,신장동로,0,107,32768,0.0,0,2,0,0.05,6.0
57276847701,572768477,UP,614773,648703,1,30,신장동로,0,107,4,0.0,0,2,0,0.01,6.0
57276847801,572768478,UP,648704,648705,1,30,,0,107,34816,0.0,0,2,0,0.038,6.5
57276847901,572768479,UP,614705,648705,2,30,더우개로,0,107,32768,0.0,0,4,0,0.076,6.0
57276848001,572768480,UP,614708,648705,2,30,더우개로,0,107,32768,0.0,0,4,0,0.086,6.0
57276849801,572768498,UP,648565,648706,1,30,,0,107,34816,0.0,0,2,0,0.036,6.5
57276851001,572768510,UP,648564,648707,1,30,,0,107,34816,0.0,0,2,0,0.078,6.5
57276852601,572768526,UP,648548,648708,1,30,,0,107,34816,0.0,0,2,0,0.086,6.5
57276855001,572768550,UP,356682,614621,1,30,덕풍천동로,0,107,32768,0.0,0,2,0,0.254,6.0
57276859201,572768592,UP,648709,648710,1,30,,0,107,34816,0.0,0,2,0,0.036,6.5
57276859301,572768593,UP,563931,648710,1,60,풍산로,0,107,32768,0.0,0,2,0,0.149,6.0
57276859501,572768595,UP,648711,648712,1,30,,0,107,34816,0.0,0,2,0,0.03,6.5
57276859601,572768596,UP,563926,648712,1,50,미사강변한강로,0,107,32768,0.0,0,2,0,0.318,6.0
57276859701,572768597,UP,588696,648712,1,50,미사강변한강로,0,107,32768,0.0,0,2,0,0.025,6.0
57276860301,572768603,UP,588674,588759,2,30,풍산로,0,104,32768,0.0,0,4,0,0.025,6.0
57276862601,572768626,UP,614631,614632,1,40,미사강변중앙로,0,107,32768,0.0,0,2,0,0.266,6.0
57276865201,572768652,UP,648718,648719,1,30,,0,107,34816,0.0,0,2,0,0.073,6.5
57276865301,572768653,UP,564033,648719,3,60,미사강변남로,0,107,32768,0.0,0,6,0,0.137,5.5
57276865401,572768654,UP,648591,648719,3,50,미사강변남로,0,107,32768,0.0,0,6,0,0.157,5.5
57276867401,572768674,UP,614725,614774,3,50,대청로137번길,0,107,32768,0.0,0,5,0,0.17,6.0
57276870901,572768709,UP,648728,648729,1,60,,0,107,34816,0.0,0,2,0,0.059,6.5
57276871001,572768710,UP,357183,648729,1,60,검단산로,0,107,32768,0.0,0,2,0,0.04,6.0
57276871101,572768711,UP,357576,648729,1,60,검단산로,0,107,32768,0.0,0,2,0,0.083,6.0
57276876101,572768761,UP,356105,648732,3,60,서하남로,0,107,32768,0.0,0,6,0,0.052,5.5
57276876201,572768762,UP,357341,648732,3,60,서하남로,0,107,32768,0.0,0,6,0,0.037,5.5
57276880101,572768801,UP,648740,648741,1,30,,0,104,34816,0.0,0,2,0,0.031,6.5
57276880301,572768803,UP,356607,648741,1,30,성내천로,0,104,32768,0.0,0,2,0,0.183,6.0
57276882001,572768820,UP,356367,648745,3,50,동남로,0,104,32768,0.0,0,6,0,0.011,5.5
57276882101,572768821,UP,356612,648745,3,50,동남로,0,107,32768,0.0,0,6,0,0.131,5.5
57276890601,572768906,UP,648751,648752,1,30,,0,107,32768,0.0,0,2,0,0.228,6.5
57276890801,572768908,UP,614693,648750,1,40,초광산단서로,0,107,32768,0.0,0,2,0,0.293,6.0
57276891101,572768911,UP,648750,648751,1,40,초광산단서로,0,107,32768,0.0,0,2,0,0.161,6.0
57276891201,572768912,UP,648749,648752,1,40,,0,107,32768,0.0,0,2,0,0.404,6.0
57276891301,572768913,UP,648750,648752,1,40,,0,107,32768,0.0,0,2,0,0.045,6.0
57276894201,572768942,UP,614670,648756,1,30,,0,107,34816,0.0,0,2,0,0.031,6.5
57276896001,572768960,UP,648763,648764,1,40,,0,107,32768,0.0,0,2,0,0.055,6.0
57276896201,572768962,UP,614645,648763,1,30,,0,107,32768,0.0,0,2,0,0.263,6.0
57276896301,572768963,UP,614645,648764,2,60,미사강변대로,0,107,32768,0.0,0,4,0,0.226,5.5
57276896401,572768964,UP,648625,648764,2,60,미사강변대로,0,107,32768,0.0,0,4,0,0.167,5.5
57276896801,572768968,UP,648766,648767,1,50,,0,107,32768,0.0,0,2,0,0.03,6.5
57276896901,572768969,UP,614627,648767,2,50,미사강변중앙로158번길,0,107,32768,0.0,0,4,0,0.096,6.0
57276897001,572768970,UP,614628,648767,2,50,미사강변중앙로158번길,0,107,32768,0.0,0,4,0,0.052,6.0
57276899601,572768996,UP,648770,648768,2,40,,0,107,32768,0.0,0,2,1,0.018,6.5
57276899701,572768997,UP,648769,648770,2,40,,0,107,32768,0.0,0,2,1,0.015,6.5
57276899801,572768998,UP,648768,648769,2,40,,0,107,32768,0.0,0,2,1,0.03,6.5
57276900601,572769006,UP,648749,648771,1,40,,0,107,32768,0.0,0,2,0,0.544,6.0
57276901501,572769015,UP,648749,648772,1,40,,0,107,32768,0.0,0,2,0,0.139,6.0
57276902601,572769026,UP,648774,648775,2,50,,0,107,4,0.0,0,2,1,0.029,6.0
57276902701,572769027,UP,356446,648774,2,50,대성로,0,107,4,0.0,0,4,0,0.038,5.5
57276902901,572769029,UP,356444,648775,1,60,고골로,0,107,32768,0.0,0,2,0,0.286,6.0
57276903001,572769030,UP,356446,648775,1,60,고골로,0,107,4,0.0,0,2,0,0.035,6.0
57276903201,572769032,UP,563892,648776,1,30,,0,107,34816,0.0,0,2,0,0.047,6.5
57276903301,572769033,UP,648777,648778,2,30,,0,107,4,0.0,0,2,1,0.038,6.0
57276903401,572769034,UP,356365,648777,2,30,서하남로,0,107,32768,0.0,0,4,0,0.095,6.0
57276903501,572769035,UP,356444,648777,2,30,서하남로,0,107,4,0.0,0,4,0,0.037,6.0
57276903601,572769036,UP,356444,648778,1,60,고골로,0,107,4,0.0,0,2,0,0.008,6.0
57276903701,572769037,UP,356465,648778,1,50,고골로,0,107,32768,0.0,0,2,0,0.557,6.0
57276903801,572769038,UP,648555,648779,1,30,,0,107,34816,0.0,0,2,0,0.027,6.5
57276904001,572769040,UP,1682756,1682778,1,50,,0,107,32768,0.0,0,2,0,0.037,6.0
57276904301,572769043,UP,1682756,682775,2,60,,0,107,32768,0.0,0,4,0,0.107,6.0
57276905201,572769052,UP,357693,648780,1,60,,0,107,34816,0.0,0,2,0,0.02,6.5
57276911101,572769111,UP,356281,648784,3,30,대청로,0,107,4,0.0,0,6,0,0.018,5.5
57276911201,572769112,UP,356346,648784,3,60,대청로,0,107,32768,0.0,0,6,0,0.016,5.5
57276911301,572769113,UP,357321,357479,3,60,덕풍서로,0,107,32768,0.0,0,6,0,0.172,6.0
57276911801,572769118,UP,357323,357394,2,30,덕풍로,0,107,32768,0.0,0,4,0,0.347,5.5
57276912401,572769124,UP,356281,648785,2,30,더우개로,0,107,4,0.0,0,4,0,0.039,6.0
57276912601,572769126,UP,648565,648785,2,30,더우개로,0,107,32768,0.0,0,4,0,0.067,6.0
57276912701,572769127,UP,648785,648784,1,30,대청로,0,107,4,0.0,0,1,1,0.044,6.0
57276913901,572769139,UP,648787,648786,2,30,,0,107,34816,0.0,0,2,1,0.027,6.5
57276914001,572769140,UP,356690,648787,1,70,미사대로,0,107,8,0.0,0,1,1,0.069,5.5
57276914101,572769141,UP,648787,357006,1,50,미사대로,0,107,8,0.0,0,1,1,0.431,5.5
57276915601,572769156,UP,614813,648773,1,30,초이로92번길,0,107,32768,0.0,0,2,0,0.114,6.5
57276915901,572769159,UP,356283,357646,2,30,천현로,0,107,32768,0.0,0,4,0,0.177,5.5
57276919901,572769199,UP,614736,648801,2,60,검단로,0,107,32768,0.0,0,4,0,0.019,6.0
57276920101,572769201,UP,648802,648803,1,30,,0,107,34816,0.0,0,2,0,0.065,6.5
57276920201,572769202,UP,564042,648803,2,50,미사강변남로,0,107,32768,0.0,0,4,0,0.088,5.5
57276920301,572769203,UP,564044,648803,2,50,미사강변남로,0,107,32768,0.0,0,4,0,0.105,5.5
57276924501,572769245,UP,588735,648814,1,30,미사강변한강로334번길,0,107,34816,0.0,0,2,0,0.051,6.5
57276924701,572769247,UP,648815,648816,1,30,,0,107,34816,0.0,0,2,0,0.175,6.5
57276924801,572769248,UP,564033,648816,2,60,미사강변한강로,0,107,32768,0.0,0,4,0,0.218,6.0
57276924901,572769249,UP,648813,648816,2,60,미사강변한강로,0,107,32768,0.0,0,4,0,0.086,6.0
57276931001,572769310,UP,563926,648839,3,60,미사강변대로,0,107,32768,0.0,0,6,0,0.027,5.5
57276932801,572769328,UP,648840,648841,1,50,초광로,0,107,64,0.0,0,1,1,0.035,6.0
57276933001,572769330,UP,648841,648842,1,50,초광로,0,107,64,0.0,0,1,1,0.03,6.0
57276933101,572769331,UP,648842,648840,1,50,초이로,0,107,64,0.0,0,1,1,0.019,6.0
57276934001,572769340,UP,648845,648846,1,30,,0,107,32768,0.0,0,2,0,0.123,6.5
