v_link_id,road_rank,k_length,sido_id,sigungu_id,emd_id,sido_name,sigungu_name,emd_name,FRIN_CG
47824374601,107,0.097,31000,31240,31240140,경기도,화성시,향남읍,48.82
57154205702,107,0.041,31000,31023,31023710,경기도,성남시분당구,금곡동,81.44
47834224002,105,0.958,31000,31240,31240120,경기도,화성시,봉담읍,85.75
47745692802,107,0.482,31000,31240,31240150,경기도,화성시,남양읍,2.83
47734066301,107,0.026,31000,31240,31240150,경기도,화성시,남양읍,39.43
47824055401,106,0.05,31000,31240,31240380,경기도,화성시,팔탄면,99.36
57155176401,107,0.258,31000,31023,31023760,경기도,성남시분당구,백현동,58.3
57134781001,107,0.046,31000,31240,31240610,경기도,화성시,동탄1동,96.13
57160410602,104,0.022,11000,11240,11240630,서울특별시,송파구,석촌동,61.94
47714614601,106,0.874,31000,31240,31240390,경기도,화성시,장안면,83.36
57177175101,104,0.022,11000,11240,11240800,서울특별시,송파구,잠실3동,99.03
47735559102,107,0.339,31000,31240,31240380,경기도,화성시,팔탄면,7.52
57137042402,107,0.09,31000,31240,31240620,경기도,화성시,동탄3동,43.05
47734789401,106,0.042,31000,31240,31240150,경기도,화성시,남양읍,49.46
57137130502,107,0.038,31000,31240,31240691,경기도,화성시,동탄7동,55.51
57254525501,107,0.297,31000,31022,31022610,경기도,성남시중원구,도촌동,67.54
57264709801,107,0.033,31000,31021,31021670,경기도,성남시수정구,복정동,88.27
57137190802,107,0.118,31000,31240,31240650,경기도,화성시,동탄5동,87.58
47734149901,107,0.224,31000,31240,31240350,경기도,화성시,마도면,35.74
57266367302,104,0.045,11000,11240,11240820,서울특별시,송파구,위례동,61.74
57265493702,107,0.199,31000,31022,31022600,경기도,성남시중원구,하대원동,79.32
57277361902,107,0.043,31000,31180,31180550,경기도,하남시,덕풍2동,89.2
57265215001,107,0.044,31000,31022,31022570,경기도,성남시중원구,상대원1동,19.06
57136715401,107,0.064,31000,31240,31240650,경기도,화성시,동탄5동,74.48
57276269402,107,0.019,31000,31180,31180540,경기도,하남시,덕풍1동,50.63
57154096302,107,0.164,31000,31023,31023720,경기도,성남시분당구,구미1동,85.15
47724182801,107,0.044,31000,31240,31240390,경기도,화성시,장안면,100.0
57134965001,107,0.042,31000,31240,31240620,경기도,화성시,동탄3동,98.7
47714031802,107,0.618,31000,31240,31240390,경기도,화성시,장안면,27.46
57136456002,107,0.031,31000,31240,31240610,경기도,화성시,동탄1동,16.09
47734067401,107,0.032,31000,31240,31240330,경기도,화성시,비봉면,13.81
57173998801,104,0.037,11000,11240,11240770,서울특별시,송파구,잠실6동,98.2
57124607202,106,0.528,31000,31240,31240430,경기도,화성시,정남면,98.76
57261057202,104,0.122,11000,11240,11240600,서울특별시,송파구,오금동,50.03
57165056602,104,0.014,11000,11240,11240690,서울특별시,송파구,문정2동,99.86
47824271602,103,0.038,31000,31240,31240380,경기도,화성시,팔탄면,78.46
47724824301,107,0.3,31000,31240,31240130,경기도,화성시,우정읍,21.64
57155180602,107,0.048,31000,31023,31023680,경기도,성남시분당구,운중동,59.56
57125531002,107,0.046,31000,31240,31240710,경기도,화성시,동탄8동,68.89
57264819502,107,0.109,31000,31021,31021530,경기도,성남시수정구,신흥3동,7.44
57155836302,107,0.071,31000,31023,31023740,경기도,성남시분당구,삼평동,70.98
57275224301,107,0.121,31000,31180,31180530,경기도,하남시,신장2동,98.53
57254511801,107,0.107,31000,31023,31023580,경기도,성남시분당구,서현1동,98.14
57155687202,107,0.044,31000,31023,31023740,경기도,성남시분당구,삼평동,81.66
57150062102,107,0.05,31000,31023,31023530,경기도,성남시분당구,수내1동,89.68
57276722701,107,0.13,31000,31180,31180620,경기도,하남시,미사1동,73.28
57136700001,107,0.324,31000,31240,31240640,경기도,화성시,동탄4동,43.68
57254278802,107,0.124,31000,31023,31023630,경기도,성남시분당구,야탑3동,87.42
57150035601,107,0.125,31000,31023,31023720,경기도,성남시분당구,구미1동,89.32
57271011401,107,0.006,31000,31180,31180530,경기도,하남시,신장2동,38.46
57150025102,107,0.085,31000,31023,31023780,경기도,성남시분당구,정자동,90.11
57173749801,104,0.117,11000,11240,11240520,서울특별시,송파구,풍납2동,2.13
57174444502,104,0.017,11000,11240,11240780,서울특별시,송파구,잠실7동,90.73
57278297101,104,0.07,11000,11240,11240590,서울특별시,송파구,오륜동,13.33
47735287602,107,0.064,31000,31240,31240330,경기도,화성시,비봉면,91.42
57266101801,107,0.144,31000,31021,31021680,경기도,성남시수정구,위례동,38.9
57137161002,107,0.154,31000,31240,31240691,경기도,화성시,동탄7동,91.56
57136837201,107,0.044,31000,31240,31240700,경기도,화성시,동탄6동,32.06
57137113501,107,0.026,31000,31240,31240691,경기도,화성시,동탄7동,14.75
57136800201,107,0.041,31000,31240,31240570,경기도,화성시,화산동,74.9
57264724201,107,0.045,31000,31021,31021670,경기도,성남시수정구,복정동,94.67
57275046502,107,0.12,31000,31180,31180530,경기도,하남시,신장2동,87.87
47836207501,107,0.018,31000,31240,31240120,경기도,화성시,봉담읍,95.59
57266630001,107,1.436,31000,31022,31022610,경기도,성남시중원구,도촌동,24.84
47835427501,102,0.178,31000,31240,31240120,경기도,화성시,봉담읍,9.62
47634542001,107,0.113,31000,31240,31240370,경기도,화성시,서신면,24.63
57137009002,107,0.113,31000,31240,31240650,경기도,화성시,동탄5동,91.33
57276621002,107,0.102,31000,31180,31180630,경기도,하남시,미사2동,67.86
47825837802,106,0.024,31000,31240,31240430,경기도,화성시,정남면,83.99
57137070202,107,0.047,31000,31240,31240691,경기도,화성시,동탄7동,74.93
57154032501,107,0.036,31000,31023,31023770,경기도,성남시분당구,정자1동,23.1
57134698602,107,0.039,31000,31240,31240600,경기도,화성시,동탄2동,17.91
57134765201,107,0.043,31000,31240,31240520,경기도,화성시,진안동,96.48
57276847901,107,0.076,31000,31180,31180530,경기도,하남시,신장2동,79.55
57266162201,107,0.147,31000,31021,31021680,경기도,성남시수정구,위례동,81.85
47734108901,106,0.362,31000,31240,31240330,경기도,화성시,비봉면,79.26
47825102602,103,0.587,31000,31240,31240380,경기도,화성시,팔탄면,55.05
57155610401,107,0.992,31000,31023,31023680,경기도,성남시분당구,운중동,30.11
47624303101,107,0.123,31000,31240,31240370,경기도,화성시,서신면,70.99
57177227401,104,0.046,11000,11240,11240750,서울특별시,송파구,잠실4동,68.71
57137164101,107,0.087,31000,31240,31240540,경기도,화성시,병점2동,10.57
57254045301,107,0.263,31000,31023,31023580,경기도,성남시분당구,서현1동,32.31
57125443502,107,0.126,31000,31240,31240710,경기도,화성시,동탄8동,75.36
57125427901,107,0.071,31000,31240,31240710,경기도,화성시,동탄8동,5.31
47815022302,106,0.035,31000,31240,31240420,경기도,화성시,양감면,96.78
57125086601,106,0.303,31000,31240,31240700,경기도,화성시,동탄6동,63.02
57265077302,107,0.105,31000,31022,31022510,경기도,성남시중원구,성남동,93.44
57276353802,107,0.211,31000,31180,31180540,경기도,하남시,덕풍1동,69.87
57277513301,107,0.057,31000,31180,31180670,경기도,하남시,감일동,70.01
57136688401,107,0.022,31000,31240,31240700,경기도,화성시,동탄6동,3.4
47824308701,107,0.031,31000,31240,31240120,경기도,화성시,봉담읍,24.2
47634557801,107,0.2,31000,31240,31240370,경기도,화성시,서신면,34.59
47821008702,103,0.008,31000,31240,31240380,경기도,화성시,팔탄면,97.62
57136955601,107,0.04,31000,31240,31240540,경기도,화성시,병점2동,77.24
57234955801,107,0.044,31000,31240,31240691,경기도,화성시,동탄7동,1.58
202300178601,101,1.144,31000,31240,31240360,경기도,화성시,송산면,86.35
57166809702,107,0.03,31000,31021,31021540,경기도,성남시수정구,태평1동,93.57
57177271701,104,0.005,11000,11240,11240790,서울특별시,송파구,잠실2동,18.98
57166455801,104,0.014,11000,11240,11240690,서울특별시,송파구,문정2동,98.79
57134810002,107,0.133,31000,31240,31240600,경기도,화성시,동탄2동,1.61
57170450602,104,0.268,11000,11240,11240580,서울특별시,송파구,방이2동,43.77
57264712902,107,0.047,31000,31021,31021670,경기도,성남시수정구,복정동,92.39
57137959802,107,0.213,31000,31240,31240570,경기도,화성시,화산동,43.84
47724180001,106,0.573,31000,31240,31240130,경기도,화성시,우정읍,97.77
47735082201,107,0.066,31000,31240,31240150,경기도,화성시,남양읍,88.3
47835265201,107,0.029,31000,31240,31240120,경기도,화성시,봉담읍,51.11
57276387001,107,0.099,31000,31180,31180630,경기도,하남시,미사2동,56.99
57161083302,104,0.517,11000,11240,11240640,서울특별시,송파구,삼전동,67.19
47724207202,107,0.023,31000,31240,31240130,경기도,화성시,우정읍,82.75
47735894101,107,0.048,31000,31240,31240330,경기도,화성시,비봉면,12.8
57171639302,104,0.043,11000,11240,11240800,서울특별시,송파구,잠실3동,38.71
47836087401,107,0.03,31000,31240,31240120,경기도,화성시,봉담읍,96.34
47724143801,107,0.035,31000,31240,31240390,경기도,화성시,장안면,23.41
47835814702,107,0.916,31000,31240,31240120,경기도,화성시,봉담읍,2.93
57276496401,107,0.041,31000,31180,31180620,경기도,하남시,미사1동,88.9
57264203301,104,0.006,11000,11240,11240530,서울특별시,송파구,거여1동,70.9
57150104101,107,0.032,31000,31023,31023530,경기도,성남시분당구,수내1동,46.98
47835437202,107,0.027,31000,31240,31240120,경기도,화성시,봉담읍,96.94
57125422601,107,0.053,31000,31240,31240691,경기도,화성시,동탄7동,38.94
47825087001,103,0.06,31000,31240,31240140,경기도,화성시,향남읍,97.5
57124929002,106,0.281,31000,31240,31240430,경기도,화성시,정남면,93.28
57155307401,107,0.055,31000,31023,31023680,경기도,성남시분당구,운중동,86.91
57254454301,107,0.012,31000,31023,31023590,경기도,성남시분당구,서현2동,98.84
47724798401,107,0.364,31000,31240,31240130,경기도,화성시,우정읍,10.47
57172015501,104,0.013,11000,11240,11240520,서울특별시,송파구,풍납2동,97.86
47834210002,106,0.125,31000,31240,31240310,경기도,화성시,매송면,59.67
57136844201,107,0.014,31000,31240,31240700,경기도,화성시,동탄6동,90.92
47735136202,107,0.475,31000,31240,31240350,경기도,화성시,마도면,10.83
57154883202,107,0.135,31000,31023,31023750,경기도,성남시분당구,판교동,80.63
57177332701,103,0.045,11000,11240,11240630,서울특별시,송파구,석촌동,99.93
57276719302,107,0.014,31000,31180,31180630,경기도,하남시,미사2동,85.99
57125708602,107,0.036,31000,31240,31240700,경기도,화성시,동탄6동,0.61
57266391402,107,0.036,31000,31022,31022510,경기도,성남시중원구,성남동,56.41
47734233201,106,0.131,31000,31240,31240150,경기도,화성시,남양읍,99.91
57136451001,107,0.034,31000,31240,31240600,경기도,화성시,동탄2동,97.88
57267084001,107,0.02,31000,31021,31021540,경기도,성남시수정구,태평1동,75.0
57270376102,107,0.117,31000,31180,31180530,경기도,하남시,신장2동,43.09
57154040801,107,0.087,31000,31023,31023560,경기도,성남시분당구,정자3동,58.61
57265042202,107,0.298,31000,31021,31021530,경기도,성남시수정구,신흥3동,75.05
57136044601,107,0.024,31000,31240,31240570,경기도,화성시,화산동,84.02
57275199902,107,0.066,31000,31180,31180540,경기도,하남시,덕풍1동,89.51
57255519701,107,0.016,31000,31023,31023580,경기도,성남시분당구,서현1동,99.05
57250095801,107,0.077,31000,31023,31023620,경기도,성남시분당구,야탑1동,46.04
57137677302,107,0.114,31000,31240,31240650,경기도,화성시,동탄5동,70.78
47735055002,106,0.214,31000,31240,31240150,경기도,화성시,남양읍,97.7
57164755102,107,0.026,31000,31021,31021640,경기도,성남시수정구,신촌동,83.56
57264687802,107,0.036,31000,31022,31022510,경기도,성남시중원구,성남동,74.6
57264950902,107,0.099,31000,31021,31021620,경기도,성남시수정구,양지동,90.53
47835658201,107,0.152,31000,31240,31240120,경기도,화성시,봉담읍,53.85
57134680602,107,0.043,31000,31240,31240610,경기도,화성시,동탄1동,85.96
57250068101,107,0.09,31000,31023,31023590,경기도,성남시분당구,서현2동,86.28
47834651201,107,0.175,31000,31240,31240570,경기도,화성시,화산동,54.76
57278248601,104,0.024,11000,11240,11240590,서울특별시,송파구,오륜동,6.61
57136699202,107,0.053,31000,31240,31240650,경기도,화성시,동탄5동,15.14
57255346202,107,0.098,31000,31023,31023630,경기도,성남시분당구,야탑3동,95.21
57266274301,107,0.027,31000,31022,31022610,경기도,성남시중원구,도촌동,32.89
57265913402,107,0.177,31000,31180,31180670,경기도,하남시,감일동,39.63
47824204702,107,0.138,31000,31240,31240140,경기도,화성시,향남읍,59.81
47714152301,107,0.292,31000,31240,31240390,경기도,화성시,장안면,79.75
57264756802,104,0.035,11000,11240,11240600,서울특별시,송파구,오금동,8.61
57271015902,107,0.033,31000,31180,31180510,경기도,하남시,천현동,32.25
47834526602,107,0.055,31000,31240,31240120,경기도,화성시,봉담읍,70.71
47724918202,107,0.233,31000,31240,31240150,경기도,화성시,남양읍,6.42
57134982201,107,0.106,31000,31240,31240620,경기도,화성시,동탄3동,78.06
57137082002,107,0.146,31000,31240,31240650,경기도,화성시,동탄5동,55.77
47834417902,106,0.191,31000,31240,31240330,경기도,화성시,비봉면,96.35
57254855402,107,0.035,31000,31023,31023520,경기도,성남시분당구,수내3동,95.39
57278245001,107,0.053,31000,31180,31180611,경기도,하남시,미사3동,98.9
47734790202,106,0.019,31000,31240,31240330,경기도,화성시,비봉면,67.8
47824253002,107,0.332,31000,31240,31240140,경기도,화성시,향남읍,76.41
57136480802,107,0.159,31000,31240,31240570,경기도,화성시,화산동,92.07
57137675002,107,0.02,31000,31240,31240700,경기도,화성시,동탄6동,74.91
47834160202,107,0.172,31000,31240,31240560,경기도,화성시,기배동,80.76
57168227701,105,0.023,31000,31021,31021660,경기도,성남시수정구,시흥동,93.9
57261043902,104,0.202,11000,11240,11240670,서울특별시,송파구,가락2동,59.9
57137063802,107,0.103,31000,31240,31240691,경기도,화성시,동탄7동,40.96
57166317601,107,0.102,31000,31021,31021640,경기도,성남시수정구,신촌동,90.26
57266117401,107,0.049,31000,31022,31022560,경기도,성남시중원구,은행2동,94.24
47835487201,107,0.061,31000,31240,31240330,경기도,화성시,비봉면,81.79
57136817401,107,0.175,31000,31240,31240570,경기도,화성시,화산동,0.09
57254359602,107,0.151,31000,31023,31023510,경기도,성남시분당구,분당동,88.73
57264199702,107,0.02,31000,31022,31022610,경기도,성남시중원구,도촌동,16.41
57278088001,107,0.183,31000,31180,31180630,경기도,하남시,미사2동,2.46
47714957101,107,0.058,31000,31240,31240130,경기도,화성시,우정읍,48.45
57134792702,107,0.035,31000,31240,31240620,경기도,화성시,동탄3동,91.63
47735082801,107,0.072,31000,31240,31240150,경기도,화성시,남양읍,68.14
47824867801,107,0.283,31000,31240,31240380,경기도,화성시,팔탄면,1.06
57137436902,107,0.007,31000,31240,31240700,경기도,화성시,동탄6동,16.96
47734143102,107,0.176,31000,31240,31240350,경기도,화성시,마도면,49.77
57154068401,105,0.021,31000,31021,31021660,경기도,성남시수정구,시흥동,92.55
57154578802,107,0.036,31000,31023,31023750,경기도,성남시분당구,판교동,66.42
47824875001,107,0.039,31000,31240,31240140,경기도,화성시,향남읍,86.25
47834224801,107,0.136,31000,31240,31240330,경기도,화성시,비봉면,34.7
57135581201,107,0.051,31000,31240,31240520,경기도,화성시,진안동,72.4
57265334401,107,0.017,31000,31022,31022620,경기도,성남시중원구,중앙동,22.85
57177281401,104,0.008,11000,11240,11240780,서울특별시,송파구,잠실7동,63.0
57168228801,107,0.016,31000,31021,31021640,경기도,성남시수정구,신촌동,46.31
57137204402,107,0.027,31000,31240,31240530,경기도,화성시,병점1동,17.34
57138334501,107,0.065,31000,31240,31240550,경기도,화성시,반월동,84.0
47835929301,107,0.087,31000,31240,31240120,경기도,화성시,봉담읍,94.05
47824291202,103,0.032,31000,31240,31240120,경기도,화성시,봉담읍,99.99
57135140302,107,0.109,31000,31240,31240610,경기도,화성시,동탄1동,78.61
57171915501,104,0.022,11000,11240,11240800,서울특별시,송파구,잠실3동,87.97
57166830802,107,0.1,31000,31021,31021650,경기도,성남시수정구,고등동,10.97
57154202001,107,0.1,31000,31023,31023780,경기도,성남시분당구,정자동,85.1
57166831501,104,0.182,11000,11240,11240660,서울특별시,송파구,가락1동,9.8
57250073901,107,0.151,31000,31023,31023620,경기도,성남시분당구,야탑1동,66.2
57234966401,107,0.025,31000,31240,31240720,경기도,화성시,동탄9동,28.3
47735519201,107,0.079,31000,31240,31240360,경기도,화성시,송산면,11.7
57139008402,107,0.037,31000,31240,31240570,경기도,화성시,화산동,14.9
57275538102,107,0.031,31000,31180,31180560,경기도,하남시,덕풍3동,79.2
47624060602,106,0.022,31000,31240,31240370,경기도,화성시,서신면,75.62
47824884802,107,0.159,31000,31240,31240140,경기도,화성시,향남읍,61.69
57265620801,104,0.079,11000,11240,11240810,서울특별시,송파구,장지동,39.75
57138314102,107,0.051,31000,31240,31240650,경기도,화성시,동탄5동,70.61
57255086602,107,0.063,31000,31022,31022610,경기도,성남시중원구,도촌동,87.65
47634407801,106,0.006,31000,31240,31240360,경기도,화성시,송산면,77.62
47824224402,107,0.052,31000,31240,31240140,경기도,화성시,향남읍,77.88
47734094401,107,0.152,31000,31240,31240150,경기도,화성시,남양읍,1.72
57156519401,107,0.012,31000,31023,31023680,경기도,성남시분당구,운중동,97.89
47724641201,107,0.029,31000,31240,31240390,경기도,화성시,장안면,7.03
57151008201,107,0.026,31000,31023,31023540,경기도,성남시분당구,수내2동,85.43
57265554001,107,0.019,31000,31021,31021520,경기도,성남시수정구,신흥2동,52.36
57166297202,104,0.422,11000,11240,11240690,서울특별시,송파구,문정2동,23.31
57166462302,104,0.043,11000,11240,11240690,서울특별시,송파구,문정2동,15.77
57137726001,103,0.147,31000,31240,31240520,경기도,화성시,진안동,67.24
47634537801,107,0.112,31000,31240,31240370,경기도,화성시,서신면,22.79
57137555502,107,0.018,31000,31240,31240650,경기도,화성시,동탄5동,35.5
57154413802,107,0.077,31000,31021,31021660,경기도,성남시수정구,시흥동,64.05
47814940402,103,0.065,31000,31240,31240420,경기도,화성시,양감면,62.9
57136431801,103,0.059,31000,31240,31240520,경기도,화성시,진안동,94.52
57271000801,107,0.354,31000,31180,31180530,경기도,하남시,신장2동,80.44
57154273101,107,0.328,31000,31023,31023770,경기도,성남시분당구,정자1동,3.44
57134372301,107,0.134,31000,31240,31240520,경기도,화성시,진안동,86.91
47714639401,103,0.025,31000,31240,31240130,경기도,화성시,우정읍,92.15
57264441102,107,0.028,31000,31021,31021520,경기도,성남시수정구,신흥2동,9.74
57266306602,104,0.02,11000,11240,11240820,서울특별시,송파구,위례동,78.23
57276762401,107,0.134,31000,31180,31180630,경기도,하남시,미사2동,86.58
57235678701,107,0.02,31000,31240,31240720,경기도,화성시,동탄9동,31.5
57166321201,105,0.591,31000,31021,31021640,경기도,성남시수정구,신촌동,66.07
57138182201,107,0.05,31000,31240,31240650,경기도,화성시,동탄5동,34.04
57177234801,104,0.075,11000,11240,11240580,서울특별시,송파구,방이2동,15.74
57271018501,107,0.079,31000,31180,31180550,경기도,하남시,덕풍2동,38.04
47735247801,107,0.373,31000,31240,31240150,경기도,화성시,남양읍,83.15
47714057502,107,0.047,31000,31240,31240390,경기도,화성시,장안면,25.45
47834102401,107,0.102,31000,31240,31240430,경기도,화성시,정남면,89.23
47824432201,107,0.047,31000,31240,31240140,경기도,화성시,향남읍,32.35
57135409202,107,0.075,31000,31240,31240600,경기도,화성시,동탄2동,90.54
57155179801,107,0.068,31000,31023,31023680,경기도,성남시분당구,운중동,75.22
57264631101,107,0.164,31000,31022,31022600,경기도,성남시중원구,하대원동,2.23
57134833101,107,0.083,31000,31240,31240620,경기도,화성시,동탄3동,84.21
57267181501,107,0.13,31000,31022,31022610,경기도,성남시중원구,도촌동,2.4
57176678102,104,0.015,11000,11240,11240710,서울특별시,송파구,잠실본동,16.67
57265472801,104,0.006,11000,11240,11240670,서울특별시,송파구,가락2동,98.61
57155733601,107,0.076,31000,31023,31023740,경기도,성남시분당구,삼평동,27.31
57136110002,107,0.179,31000,31240,31240700,경기도,화성시,동탄6동,65.16
47815099401,101,0.059,31000,31240,31240140,경기도,화성시,향남읍,99.23
57134478002,107,0.045,31000,31240,31240520,경기도,화성시,진안동,77.54
57155564201,107,0.023,31000,31023,31023680,경기도,성남시분당구,운중동,46.95
57266055002,107,0.126,31000,31022,31022560,경기도,성남시중원구,은행2동,82.21
57155207001,107,0.081,31000,31023,31023680,경기도,성남시분당구,운중동,75.62
47825576901,106,0.109,31000,31240,31240420,경기도,화성시,양감면,99.53
57154412301,105,0.084,31000,31023,31023740,경기도,성남시분당구,삼평동,88.36
57125529502,107,0.057,31000,31240,31240710,경기도,화성시,동탄8동,91.84
47824652201,107,0.049,31000,31240,31240140,경기도,화성시,향남읍,18.46
47715051401,106,0.015,31000,31240,31240130,경기도,화성시,우정읍,99.21
57137126201,107,0.378,31000,31240,31240691,경기도,화성시,동탄7동,0.21
57134683002,107,0.076,31000,31240,31240610,경기도,화성시,동탄1동,92.24
57254988001,107,0.006,31000,31022,31022610,경기도,성남시중원구,도촌동,26.38
57134943302,107,0.044,31000,31240,31240610,경기도,화성시,동탄1동,87.46
47725168402,107,0.161,31000,31240,31240150,경기도,화성시,남양읍,11.32
57170452001,104,0.092,11000,11240,11240570,서울특별시,송파구,방이1동,85.72
47824318402,103,0.192,31000,31240,31240140,경기도,화성시,향남읍,88.53
57155827301,107,0.012,31000,31023,31023740,경기도,성남시분당구,삼평동,84.29
57276523001,107,0.055,31000,31180,31180530,경기도,하남시,신장2동,34.05
47724662401,107,0.454,31000,31240,31240380,경기도,화성시,팔탄면,4.84
57155737201,107,0.024,31000,31023,31023740,경기도,성남시분당구,삼평동,21.83
57254728601,107,0.04,31000,31023,31023670,경기도,성남시분당구,구미동,82.32
47835656002,107,0.16,31000,31240,31240120,경기도,화성시,봉담읍,64.15
47825229402,107,0.078,31000,31240,31240140,경기도,화성시,향남읍,89.1
57267208501,107,0.426,31000,31022,31022600,경기도,성남시중원구,하대원동,1.14
47824327901,103,0.191,31000,31240,31240380,경기도,화성시,팔탄면,52.27
57136296201,107,0.026,31000,31240,31240700,경기도,화성시,동탄6동,95.19
57254461401,107,0.102,31000,31023,31023620,경기도,성남시분당구,야탑1동,95.11
57250047501,107,0.125,31000,31023,31023630,경기도,성남시분당구,야탑3동,78.65
57155827002,107,0.114,31000,31023,31023740,경기도,성남시분당구,삼평동,62.87
57260311202,107,0.033,31000,31022,31022510,경기도,성남시중원구,성남동,61.43
57266213401,107,0.08,31000,31021,31021680,경기도,성남시수정구,위례동,89.51
47714796701,106,0.041,31000,31240,31240390,경기도,화성시,장안면,15.59
57154030101,105,0.036,31000,31023,31023600,경기도,성남시분당구,이매1동,95.41
57266875201,104,0.106,11000,11240,11240820,서울특별시,송파구,위례동,23.34
47724546801,107,0.096,31000,31240,31240390,경기도,화성시,장안면,17.26
47724357801,107,0.113,31000,31240,31240390,경기도,화성시,장안면,30.18
57167217902,104,0.015,11000,11240,11240650,서울특별시,송파구,가락본동,85.63
57138961401,107,0.172,31000,31240,31240570,경기도,화성시,화산동,15.46
47825009802,107,0.493,31000,31240,31240140,경기도,화성시,향남읍,73.14
57234938601,107,0.579,31000,31240,31240650,경기도,화성시,동탄5동,8.65
47634323802,107,0.021,31000,31240,31240370,경기도,화성시,서신면,18.89
57234954601,107,0.04,31000,31240,31240650,경기도,화성시,동탄5동,73.78
57170281702,104,0.037,11000,11240,11240570,서울특별시,송파구,방이1동,63.07
57276638601,107,0.06,31000,31180,31180630,경기도,하남시,미사2동,37.44
57254681201,107,0.025,31000,31023,31023620,경기도,성남시분당구,야탑1동,72.42
57155102401,107,0.066,31000,31023,31023760,경기도,성남시분당구,백현동,97.88
92634437401,107,0.115,31000,31240,31240370,경기도,화성시,서신면,3.76
57165480002,104,0.128,11000,11240,11240690,서울특별시,송파구,문정2동,50.5
57276672001,107,0.067,31000,31180,31180620,경기도,하남시,미사1동,79.62
57254991601,107,0.03,31000,31023,31023640,경기도,성남시분당구,야탑2동,8.38
47824053901,106,0.026,31000,31240,31240380,경기도,화성시,팔탄면,99.77
57260227502,106,0.022,31000,31022,31022610,경기도,성남시중원구,도촌동,99.87
57125467601,107,0.049,31000,31240,31240710,경기도,화성시,동탄8동,85.33
57254486501,107,0.191,31000,31022,31022610,경기도,성남시중원구,도촌동,0.54
57254281001,107,0.084,31000,31023,31023630,경기도,성남시분당구,야탑3동,80.8
57277551402,107,0.029,31000,31180,31180620,경기도,하남시,미사1동,96.32
47735157401,101,0.054,31000,31240,31240360,경기도,화성시,송산면,84.63
57254110702,107,0.066,31000,31023,31023630,경기도,성남시분당구,야탑3동,90.49
57265027202,107,0.109,31000,31022,31022570,경기도,성남시중원구,상대원1동,91.51
57275442301,107,0.258,31000,31180,31180530,경기도,하남시,신장2동,3.56
57155541201,101,1.967,31000,31023,31023760,경기도,성남시분당구,백현동,52.87
57270441101,101,0.219,31000,31180,31180510,경기도,하남시,천현동,90.59
57155044401,105,0.046,31000,31021,31021660,경기도,성남시수정구,시흥동,85.18
47714096901,106,0.034,31000,31240,31240130,경기도,화성시,우정읍,99.39
57276667002,107,0.022,31000,31180,31180630,경기도,하남시,미사2동,89.78
47724626601,103,0.031,31000,31240,31240390,경기도,화성시,장안면,99.96
57155140601,107,0.204,31000,31023,31023750,경기도,성남시분당구,판교동,56.62
57135613002,107,0.143,31000,31240,31240610,경기도,화성시,동탄1동,52.27
57274677302,107,0.031,31000,31180,31180530,경기도,하남시,신장2동,96.75
47825025201,107,0.258,31000,31240,31240140,경기도,화성시,향남읍,19.81
57250130401,107,0.046,31000,31023,31023620,경기도,성남시분당구,야탑1동,36.44
47824111801,107,0.3,31000,31240,31240140,경기도,화성시,향남읍,37.68
57154229302,107,0.094,31000,31023,31023720,경기도,성남시분당구,구미1동,48.62
57264437502,107,0.08,31000,31021,31021530,경기도,성남시수정구,신흥3동,89.07
57254293701,107,0.084,31000,31023,31023600,경기도,성남시분당구,이매1동,79.2
57275282801,107,0.125,31000,31180,31180600,경기도,하남시,초이동,59.52
57266653302,104,0.385,11000,11240,11240820,서울특별시,송파구,위례동,7.47
57276400001,107,0.086,31000,31180,31180510,경기도,하남시,천현동,32.78
57164853702,104,0.131,11000,11240,11240620,서울특별시,송파구,송파2동,46.29
47724827202,107,0.134,31000,31240,31240350,경기도,화성시,마도면,25.37
47824087902,103,0.127,31000,31240,31240140,경기도,화성시,향남읍,79.56
47835556202,107,0.021,31000,31240,31240560,경기도,화성시,기배동,21.96
47825360401,106,0.017,31000,31240,31240420,경기도,화성시,양감면,99.85
202300238401,103,0.045,31000,31240,31240420,경기도,화성시,양감면,82.59
47734151602,107,0.21,31000,31240,31240350,경기도,화성시,마도면,8.69
57261088001,107,0.197,31000,31022,31022530,경기도,성남시중원구,금광1동,90.2
47725493701,107,0.011,31000,31240,31240150,경기도,화성시,남양읍,9.78
57135104801,107,0.065,31000,31240,31240540,경기도,화성시,병점2동,65.61
57266257402,104,0.017,11000,11240,11240670,서울특별시,송파구,가락2동,57.22
202400069301,107,0.464,31000,31240,31240370,경기도,화성시,서신면,13.75
57264139601,104,0.21,11000,11240,11240670,서울특별시,송파구,가락2동,79.96
202400243701,107,0.583,31000,31240,31240350,경기도,화성시,마도면,0.76
47835183001,107,0.029,31000,31240,31240120,경기도,화성시,봉담읍,98.71
57254243601,107,0.241,31000,31023,31023620,경기도,성남시분당구,야탑1동,70.4
57154143701,107,0.031,31000,31023,31023710,경기도,성남시분당구,금곡동,84.62
57154770001,107,0.201,31000,31023,31023740,경기도,성남시분당구,삼평동,73.27
57154092302,105,0.387,31000,31023,31023710,경기도,성남시분당구,금곡동,90.0
57154513902,107,0.62,31000,31021,31021660,경기도,성남시수정구,시흥동,10.83
57137165601,107,0.023,31000,31240,31240520,경기도,화성시,진안동,94.59
