link_id,max_speed,road_name,road_no,road_rank,link_type,pavement,road_type,lanes,oneway,length,level,dir,v_link_id,f_node,t_node,lanes_dir,acc_cnt
571389016,40,원고매로2번길,0,107,32768,0.0,0,2,0,0.075,6.0,UP,57138901601,328328,860792,1,0
571389058,50,동탄신리천로,0,107,32768,0.0,0,1,1,0.027,6.0,UP,57138905801,859585,860793,1,0
571389061,50,동탄대로11길,0,107,32768,0.0,0,2,0,0.062,6.0,UP,57138906101,745731,859585,1,0
571389062,50,동탄신리천로,0,107,32768,0.0,0,1,1,0.416,6.0,UP,57138906201,745745,859585,1,0
571390368,60,효행로,0,107,1,0.0,0,1,1,0.298,6.0,UP,57139036801,859979,859630,1,0
571391243,40,기흥단지로,0,107,32768,0.0,0,2,0,0.218,5.5,UP,57139124301,328328,746087,1,0
571565441,50,금토로80번길,0,107,32768,0.0,0,4,0,0.099,6.0,UP,57156544101,863479,863480,2,0
571565442,50,금토로80번길,0,107,32768,0.0,0,4,0,0.029,6.0,UP,57156544201,863478,863479,2,0
571565444,60,외동로,0,107,32768,0.0,0,2,0,0.307,6.0,UP,57156544401,863480,863481,1,0
571565720,50,금토로80번길,0,107,32768,0.0,0,4,0,0.112,6.0,UP,57156572001,863478,863533,2,0
571565721,50,외동로,0,107,32768,0.0,0,3,0,0.069,6.0,UP,57156572101,863481,863534,2,0
571565723,50,금토로80번길,0,107,32768,0.0,0,3,0,0.07,6.0,UP,57156572301,863534,863535,2,0
571565724,50,금토로40번길,0,107,32768,0.0,0,3,0,0.069,6.0,UP,57156572401,863535,863536,2,0
571565726,50,금토로80번길,0,107,32768,0.0,0,4,0,0.071,6.0,UP,57156572601,863482,863537,2,2
571565727,50,금토로80번길,0,107,32768,0.0,0,4,0,0.107,6.0,UP,57156572701,863534,863537,2,0
571565736,50,금토로79번길,0,107,32768,0.0,0,3,0,0.262,6.0,UP,57156573601,863533,863541,2,0
571565737,30,금토로79번길,0,107,32768,0.0,0,2,0,0.064,6.5,UP,57156573701,863538,863541,1,0
571565751,30,외동로,0,107,32768,0.0,0,2,0,0.033,6.0,UP,57156575101,863481,863544,1,0
571565753,30,외동로,0,107,32768,0.0,0,2,0,0.051,6.5,UP,57156575301,863544,863545,1,0
571565755,50,금토로,0,107,32768,0.0,0,4,0,0.03,6.0,UP,57156575501,863533,863546,2,0
571565757,50,금토로,0,107,32768,0.0,0,4,0,0.023,6.0,UP,57156575701,863536,863547,2,0
571565758,50,금토로,0,107,32768,0.0,0,4,0,0.332,6.0,UP,57156575801,863546,863547,2,1
571565759,50,금토로80번길,0,107,32768,0.0,0,4,0,0.037,6.0,UP,57156575901,863479,863548,2,0
571566168,50,금토로80번길,0,107,32768,0.0,0,4,0,0.058,6.0,UP,57156616801,863548,863604,2,0
571566170,50,금토로80번길,0,107,32768,0.0,0,4,0,0.227,6.0,UP,57156617001,863534,863606,2,0
571566171,50,금토로80번길,0,107,32768,0.0,0,4,0,0.015,6.0,UP,57156617101,863604,863606,2,0
571566274,50,금토로40번길,0,107,32768,0.0,0,3,0,0.163,6.0,UP,57156627401,863535,863636,2,0
571566275,50,금토로40번길,0,107,32768,0.0,0,3,0,0.103,6.0,UP,57156627501,863537,863636,2,1
571701630,40,올림픽대로,0,108,8,0.0,0,1,1,0.355,5.5,UP,57170163001,341351,341357,1,0
571703477,80,올림픽대로,0,102,1,0.0,0,4,1,0.09,5.5,UP,57170347701,341722,341357,4,0
571703492,80,올림픽대로,0,102,1,0.0,0,4,1,0.344,5.5,UP,57170349201,341357,865903,4,1
571703494,40,올림픽대로,0,102,1,0.0,0,4,1,0.055,5.5,UP,57170349401,865798,341722,4,0
571703495,80,올림픽대로,0,102,1,0.0,0,4,1,0.413,5.5,UP,57170349501,341359,865798,4,1
571703521,80,올림픽대로,0,102,1,0.0,0,4,1,0.413,5.5,UP,57170352101,341329,341359,4,1
571783743,40,올림픽대로,0,108,8,0.0,0,1,1,0.444,5.5,UP,57178374301,869359,341350,1,0
571783749,40,올림픽대로,0,108,8,0.0,0,1,1,0.037,5.5,UP,57178374901,869361,869362,1,0
571783750,30,올림픽대로,0,108,8,0.0,0,1,1,0.25,5.5,UP,57178375001,869360,869361,1,0
571783753,40,올림픽대로,0,108,8,0.0,0,1,1,0.264,5.5,UP,57178375301,341360,869362,1,0
571783754,40,올림픽대로,0,108,8,0.0,0,1,1,0.202,5.5,UP,57178375401,869362,343048,1,0
571783759,80,올림픽대로,0,108,8,0.0,0,1,1,0.301,5.5,UP,57178375901,869361,869364,1,0
571783761,80,올림픽대로,0,102,1,0.0,0,4,1,0.644,5.5,UP,57178376101,341360,341339,4,4
571784364,40,올림픽대로,0,108,8,0.0,0,1,1,0.024,5.5,UP,57178436401,869405,869360,1,0
571784366,40,올림픽대로,0,108,8,0.0,0,1,1,0.218,5.5,UP,57178436601,341359,869359,1,0
571784378,30,올림픽대로,0,108,8,0.0,0,1,1,0.639,5.5,UP,57178437801,869359,869360,1,1
571784763,40,올림픽대로,0,108,8,0.0,0,1,1,0.394,5.5,UP,57178476301,869364,869363,1,0
572356308,40,,0,107,32768,0.0,0,2,0,0.216,6.0,UP,57235630801,872288,872337,1,0
572356313,50,동탄신리천로,0,107,32768,0.0,0,6,0,0.316,5.5,UP,57235631301,750637,1872289,3,0
572356346,50,,0,107,32768,0.0,0,6,0,0.04,5.5,UP,57235634601,872288,872305,3,1
572356347,50,,0,107,32768,0.0,0,6,0,0.374,5.5,UP,57235634701,872304,872305,3,2
572356348,50,,0,107,32768,0.0,0,6,0,0.026,5.5,UP,57235634801,872288,872306,3,0
572356771,50,,0,107,32768,0.0,0,6,0,0.243,5.5,UP,57235677101,614384,872306,3,0
572356776,40,,0,107,32768,0.0,3,2,0,0.119,6.0,UP,57235677601,872143,872334,1,0
572356778,30,,0,107,4,0.0,0,1,1,0.026,6.0,UP,57235677801,872335,872334,1,0
572356779,30,,0,107,4,0.0,0,1,1,0.026,6.0,UP,57235677901,872334,872336,1,0
572356780,30,,0,107,128,0.0,0,1,1,0.02,6.0,UP,57235678001,872333,872335,1,0
572356783,30,,0,107,128,0.0,0,1,1,0.019,6.0,UP,57235678301,872335,872336,1,0
572356784,40,,0,107,4,0.0,0,1,1,0.015,6.0,UP,57235678401,872338,872337,1,0
572356785,30,,0,107,4,0.0,0,1,1,0.014,6.0,UP,57235678501,872337,872333,1,0
572356786,30,,0,107,128,0.0,0,1,1,0.017,6.0,UP,57235678601,872338,872333,1,0
572356787,30,,0,107,128,0.0,0,1,1,0.02,6.0,UP,57235678701,872336,872338,1,0
572562809,60,성남대로,0,107,4,0.0,0,5,1,0.106,5.5,UP,57256280901,874909,873614,5,2
572562811,60,성남대로,0,107,4,0.0,0,5,1,0.064,5.5,UP,57256281101,873614,874908,5,0
572562904,50,여수울로,0,107,4,0.0,0,1,1,0.096,5.5,UP,57256290401,873630,873631,1,0
572562905,50,성남대로,0,107,4,0.0,0,1,1,0.107,5.5,UP,57256290501,873631,874908,1,1
572562906,70,성남대로,0,107,4,0.0,0,1,1,0.095,5.5,UP,57256290601,873629,873630,1,0
572562907,70,성남대로997번길,0,107,4,0.0,0,1,1,0.145,5.5,UP,57256290701,874909,873629,1,1
572562914,60,성남대로,0,107,4,0.0,0,10,0,0.111,5.5,UP,57256291401,873614,873630,5,0
572610664,50,거마로8길,0,104,32768,0.0,0,4,0,0.031,5.5,UP,57261066401,354702,873720,2,0
572642896,40,거마로10길,0,104,32768,0.0,0,2,0,0.25,6.0,UP,57264289601,873751,1873752,1,0
572642949,30,거마로8길,0,104,32768,0.0,0,2,0,0.154,6.0,UP,57264294901,751310,1873823,1,1
572662573,30,거마로8길,0,104,32768,0.0,0,2,0,0.07,6.0,UP,57266257301,1873823,875029,1,0
572664105,50,거마로10길,0,104,32768,0.0,0,3,0,0.068,6.0,UP,57266410501,873735,1873752,2,0
572668750,50,,0,104,32768,0.0,0,4,0,0.149,6.0,UP,57266875001,751482,874367,2,1
572668912,30,위례송파로2길,0,104,32768,0.0,0,2,0,0.209,5.5,UP,57266891201,614586,1873868,1,0
572668913,30,위례서이로,0,104,32768,0.0,0,2,0,0.1,5.5,UP,57266891301,751754,1873868,1,0
572671266,50,위례송파로,0,104,1,0.0,0,1,1,0.157,5.5,UP,57267126601,874370,875014,1,0
572671275,50,위례송파로,0,104,1,0.0,0,1,1,0.156,5.5,UP,57267127501,874371,874370,1,0
572673339,50,마천로52길,0,104,32768,0.0,0,4,0,0.121,5.5,UP,57267333901,873751,874865,2,0
572673340,50,마천로52길,0,104,32768,0.0,0,4,0,0.129,5.5,UP,57267334001,354785,874865,2,1
572673368,40,,0,104,4,0.0,0,1,1,0.064,6.0,UP,57267336801,874873,874367,1,1
572673374,40,,0,104,4,0.0,0,3,0,0.036,6.0,UP,57267337401,874367,874874,2,0
572673765,50,위례송파로,0,104,32768,0.0,0,6,0,0.028,5.5,UP,57267376501,751519,874905,3,2
572673781,70,성남대로,0,107,1,0.0,0,5,1,0.155,5.5,UP,57267378101,874908,874682,5,3
572674404,50,위례송파로,0,104,32768,0.0,0,6,0,0.163,5.5,UP,57267440401,874370,874905,3,0
572674410,30,위례송파로,0,104,32,0.0,0,1,1,0.029,5.5,UP,57267441001,875014,874371,1,0
572674411,50,위례송파로,0,104,1,0.0,0,1,1,0.067,5.5,UP,57267441101,875014,875013,1,0
572674412,50,위례송파로,0,104,1,0.0,0,1,1,0.052,5.5,UP,57267441201,875013,874371,1,0
572674413,30,위례송파로2길,0,104,32768,0.0,0,3,0,0.128,5.5,UP,57267441301,1873868,875015,2,0
572674414,30,위례송파로2길,0,104,32768,0.0,0,2,0,0.066,5.5,UP,57267441401,875013,875015,1,0
572674482,50,,0,104,32768,0.0,0,4,0,0.054,5.5,UP,57267448201,873751,875026,2,0
572674484,50,,0,104,4,0.0,0,1,1,0.013,5.5,UP,57267448401,875026,875027,1,0
572674485,50,,0,104,4,0.0,0,1,1,0.012,5.5,UP,57267448501,875028,875026,1,0
572674487,50,거마로8길,0,104,4,0.0,0,3,1,0.014,5.5,UP,57267448701,875032,873720,3,0
572674488,50,거마로8길,0,104,4,0.0,0,1,1,0.013,5.5,UP,57267448801,873720,875031,1,0
572674492,40,거마로8길,0,104,128,0.0,0,1,1,0.006,6.5,UP,57267449201,875028,875027,1,0
572674497,40,거마로8길,0,104,128,0.0,0,1,1,0.013,5.5,UP,57267449701,875027,875029,1,0
572674498,40,거마로2길,0,104,128,0.0,0,1,1,0.011,5.5,UP,57267449801,875029,875032,1,0
572674500,40,거마로8길,0,104,128,0.0,0,1,1,0.005,5.5,UP,57267450001,875030,875028,1,0
572674503,40,거마로2길,0,104,128,0.0,0,1,1,0.01,5.5,UP,57267450301,875031,875030,1,0
572674505,40,거마로2길,0,104,128,0.0,0,1,1,0.009,6.5,UP,57267450501,875032,875031,1,0
572753538,40,검단남로,0,107,32768,0.0,0,2,0,0.238,6.0,UP,57275353801,356658,614600,1,0
572767609,30,미사강변북로85번길,0,107,32768,0.0,0,2,0,0.107,6.0,UP,57276760901,751913,751914,1,0
572767615,30,미사강변북로115번길,0,107,32768,0.0,0,2,0,0.12,6.0,UP,57276761501,648595,751915,1,1
572767617,30,미사강변북로85번안길,0,107,32768,0.0,0,2,0,0.082,6.5,UP,57276761701,751915,875188,1,0
572767618,30,미사강변북로85번안길,0,107,32768,0.0,0,2,0,0.162,6.5,UP,57276761801,751913,875188,1,0
572767624,30,미사강변북로115번길,0,107,32768,0.0,0,2,0,0.134,6.0,UP,57276762401,751914,875189,1,0
572767626,30,미사강변북로115번길,0,107,32768,0.0,0,2,0,0.167,6.0,UP,57276762601,751915,875189,1,0
572769501,30,미사강변대로34번안길,0,107,32768,0.0,0,2,0,0.147,6.0,UP,57276950101,751929,751930,1,0
572769504,30,미사강변대로34번길,0,107,32768,0.0,0,2,0,0.072,6.0,UP,57276950401,751928,751930,1,0
572769506,30,,0,107,32768,0.0,0,2,0,0.147,6.0,UP,57276950601,751931,751932,1,0
572769509,30,미사강변대로54번길,0,107,32768,0.0,0,2,0,0.105,6.0,UP,57276950901,648762,751932,1,0
572769510,30,미사강변대로54번길,0,107,32768,0.0,0,2,0,0.098,6.0,UP,57276951001,648763,751932,1,1
572769607,60,미사강변한강로,0,107,32768,0.0,0,4,0,0.213,5.5,UP,57276960701,563910,752536,2,3
572778753,60,미사강변북로,0,107,32768,0.0,0,4,0,0.056,5.5,UP,57277875301,751912,752524,2,0
572778757,30,미사강변북로,0,107,4,0.0,0,1,1,0.047,5.5,UP,57277875701,752526,752524,1,0
572778758,60,미사강변북로,0,107,4,0.0,0,1,1,0.047,5.5,UP,57277875801,752524,752527,1,0
572778759,30,미사강변동로,0,107,4,0.0,0,1,1,0.101,6.0,UP,57277875901,752524,752525,1,0
572778760,30,미사강변동로,0,107,4,0.0,0,1,1,0.049,5.5,UP,57277876001,752529,752525,1,0
572778763,30,미사강변북로,0,107,4,0.0,0,1,1,0.02,6.0,UP,57277876301,752523,752531,1,0
572778767,30,미사강변동로,0,107,128,0.0,0,1,1,0.009,6.0,UP,57277876701,752526,752527,1,0
572778771,30,미사강변동로,0,107,128,0.0,0,1,1,0.012,5.5,UP,57277877101,752527,752529,1,0
572778772,30,미사강변북로,0,107,128,0.0,0,1,1,0.014,6.0,UP,57277877201,752529,752528,1,0
572778775,30,미사강변북로,0,107,128,0.0,0,1,1,0.021,5.5,UP,57277877501,752531,752526,1,0
572778776,30,미사강변북로,0,107,128,0.0,0,1,1,0.009,5.5,UP,57277877601,752530,752531,1,0
572778967,30,,0,107,32768,0.0,0,3,0,0.107,6.0,UP,57277896701,752027,752564,2,0
572779935,30,미사강변북로85번길,0,107,32768,0.0,0,2,0,0.065,6.0,UP,57277993501,751912,875417,1,0
572779936,30,미사강변북로85번길,0,107,32768,0.0,0,2,0,0.056,6.0,UP,57277993601,751913,875417,1,0
572780039,30,미사강변대로34번길,0,107,32768,0.0,0,2,0,0.101,6.0,UP,57278003901,648763,875434,1,1
572780040,30,미사강변대로34번길,0,107,32768,0.0,0,2,0,0.017,6.0,UP,57278004001,751930,875434,1,0
572780042,30,미사강변대로34번길,0,107,32768,0.0,0,2,0,0.057,6.0,UP,57278004201,751928,875436,1,0
572780043,30,미사강변대로34번길,0,107,32768,0.0,0,2,0,0.026,6.0,UP,57278004301,875205,875436,1,0
572780046,30,미사강변대로34번길,0,107,32768,0.0,0,2,0,0.031,6.0,UP,57278004601,875205,875438,1,0
572780054,30,미사강변대로34번길,0,107,32768,0.0,0,2,0,0.031,6.0,UP,57278005401,751919,875444,1,0
572780055,30,미사강변대로34번길,0,107,32768,0.0,0,2,0,0.008,6.0,UP,57278005501,875443,875444,1,0
572781381,50,감일중앙로,0,107,32768,0.0,0,6,0,0.044,5.5,UP,57278138101,751990,875830,3,4
572781383,50,,0,107,4,0.0,0,1,1,0.067,6.0,UP,57278138301,875831,875832,1,0
572781387,50,감일중앙로,0,107,32768,0.0,0,7,0,0.182,5.5,UP,57278138701,875828,875832,4,0
572781388,50,감일중앙로,0,104,4,0.0,0,7,0,0.035,5.5,UP,57278138801,751985,875833,4,1
572781389,50,감일중앙로,0,107,4,0.0,0,7,0,0.005,5.5,UP,57278138901,875832,875833,4,0
572781405,30,미사강변대로34번길,0,107,32768,0.0,0,2,0,0.018,6.0,UP,57278140501,875438,875837,1,0
572781406,30,미사강변대로34번길,0,107,32768,0.0,0,2,0,0.053,6.0,UP,57278140601,875443,875837,1,0
572783301,40,미사강변중앙로7번안길,0,107,32768,0.0,0,2,0,0.114,6.0,UP,57278330101,875198,876230,1,0
572783302,40,미사강변중앙로7번안길,0,107,32768,0.0,0,2,0,0.045,6.0,UP,57278330201,648644,876230,1,0
572783304,40,미사강변중앙로47번길,0,107,32768,0.0,0,2,0,0.05,6.0,UP,57278330401,648642,876232,1,0
572783305,40,미사강변중앙로47번길,0,107,32768,0.0,0,2,0,0.074,6.0,UP,57278330501,875198,876232,1,0
572784633,80,미사대로,0,107,1,0.0,0,1,1,0.209,5.5,UP,57278463301,357493,356309,1,1
572785667,50,감일중앙로,0,107,32768,0.0,0,6,0,0.035,5.5,UP,57278566701,875830,876419,3,1
572785668,50,감일중앙로,0,107,32768,0.0,0,6,0,0.184,5.5,UP,57278566801,875828,876420,3,1
572785669,50,감일중앙로,0,107,32768,0.0,3,6,0,0.052,5.5,UP,57278566901,876419,876420,3,0
571343481,50,반정로,0,107,32768,0.0,0,2,0,1.212,6.0,UP,57134348101,328288,328668,1,3
571383639,50,반정로,0,107,32768,0.0,0,2,0,0.103,6.0,UP,57138363901,328668,859682,1,0
571389671,40,,0,107,32768,0.0,0,2,0,0.104,6.5,UP,57138967101,860775,860822,1,0
477253111,40,현대연구소로,0,107,32768,0.0,0,2,0,0.035,6.0,UP,47725311101,722867,809823,1,0
477254838,60,현대기아로,0,107,4,0.0,0,1,1,0.027,6.0,UP,47725483801,809841,809842,1,0
477254839,60,현대기아로,0,107,4,0.0,0,1,1,0.027,6.0,UP,47725483901,809843,809841,1,0
477254840,60,현대기아로,0,107,4,0.0,0,1,1,0.025,6.0,UP,47725484001,809846,809844,1,0
477254841,30,현대기아로,0,107,4,0.0,0,1,1,0.021,6.0,UP,47725484101,809844,809845,1,0
477254845,30,신현대로,0,107,128,0.0,0,1,1,0.013,6.0,UP,47725484501,809842,809810,1,0
477254847,30,현대기아로,0,107,128,0.0,0,1,1,0.034,6.0,UP,47725484701,809845,809843,1,0
477254848,30,신현대로,0,107,128,0.0,0,1,1,0.014,6.0,UP,47725484801,809843,809842,1,0
477254855,30,현대기아로,0,107,128,0.0,0,1,1,0.015,6.0,UP,47725485501,809846,809845,1,0
477254973,30,현대기아로,0,107,128,0.0,0,1,1,0.01,6.0,UP,47725497301,809865,809846,1,0
477254981,50,매바위로,0,107,4,0.0,0,2,0,0.02,6.0,UP,47725498101,1809701,809868,1,0
477254982,50,매바위로,0,107,32768,0.0,0,2,0,0.019,6.0,UP,47725498201,809795,809868,1,0
477254983,50,매바위로,0,107,32768,0.0,0,2,0,0.13,6.0,UP,47725498301,809667,809869,1,0
477254984,50,매바위로,0,107,4,0.0,0,2,0,0.032,6.0,UP,47725498401,1809701,809869,1,0
478344632,100,수도권제2순환고속도로(봉담동탄,400,101,1,0.0,2,3,1,0.066,5.5,UP,47834463201,212146,212147,3,1
478344640,100,수도권제2순환고속도로(봉담동탄,400,101,1,0.0,2,3,1,0.067,5.5,UP,47834464001,212149,212148,3,0
478357010,100,수도권제2순환고속도로(봉담동탄,400,101,1,0.0,0,3,1,0.446,5.5,UP,47835701001,817607,212146,3,1
478357015,100,수도권제2순환고속도로(봉담동탄,400,101,1,0.0,0,3,1,0.786,5.5,UP,47835701501,212148,727333,3,3
571378515,110,경부고속도로,1,101,1,0.0,0,5,1,0.469,5.5,UP,57137851501,745972,330344,5,4
571386831,60,동탄세교로,0,107,32768,0.0,0,6,0,0.019,5.5,UP,57138683101,562124,860383,3,0
571387009,50,수도권제2순환고속도로(봉담동탄,400,108,2,0.0,0,2,1,0.225,5.5,UP,57138700901,330287,860423,2,0
571387010,100,수도권제2순환고속도로(봉담동탄,400,101,1,0.0,0,2,1,0.552,5.5,UP,57138701001,860423,701587,2,2
571387011,50,수도권제2순환고속도로(봉담동탄,400,108,2,0.0,0,3,1,0.277,5.5,UP,57138701101,860424,330290,3,3
571391215,110,경부고속도로,1,101,1,0.0,0,5,1,0.259,5.5,UP,57139121501,860992,745972,5,0
571703527,80,올림픽대로,0,102,1,0.0,0,4,1,1.299,5.5,UP,57170352701,341468,341370,4,1
571711038,80,올림픽대로,0,108,8,0.0,0,1,1,0.056,5.5,UP,57171103801,342814,341370,1,1
571711106,80,올림픽대로,0,102,1,0.0,0,4,1,0.638,5.5,UP,57171110601,341370,341360,4,6
572649617,40,순환로,0,107,32768,0.0,0,2,0,0.182,5.5,UP,57264961701,355419,355524,1,0
572668826,40,순환로,0,107,32768,0.0,0,2,0,0.093,5.5,UP,57266882601,355524,751802,1,0
572671807,40,순환로,0,107,32768,0.0,0,2,0,0.03,5.5,UP,57267180701,355003,874503,1,0
572671808,40,순환로,0,107,32768,0.0,0,2,0,0.109,5.5,UP,57267180801,355419,874503,1,0
477141194,30,3.1만세로,0,107,32768,0.0,0,4,0,0.211,5.5,UP,47714119401,195878,196047,2,0
477141206,50,3.1만세로,0,107,32768,0.0,0,4,0,0.109,5.5,UP,47714120601,195878,195946,2,0
477141207,50,3.1만세로,0,107,32768,0.0,0,4,0,0.321,5.5,UP,47714120701,195946,1809633,2,0
477142306,60,버들로,310,106,32768,0.0,0,4,0,0.108,5.5,UP,47714230601,195987,722752,2,0
477143128,50,버들로,310,106,32768,0.0,0,4,0,0.112,5.5,UP,47714312801,195754,196062,2,0
477148239,50,3.1만세로,0,107,32768,0.0,0,4,0,0.124,5.5,UP,47714823901,195752,1809637,2,1
477151507,50,3.1만세로,0,107,4,0.0,0,4,0,0.023,5.5,UP,47715150701,195732,1809633,2,1
477151509,50,3.1만세로,0,107,32768,0.0,0,4,0,0.004,5.5,UP,47715150901,195732,1809634,2,0
477151512,50,3.1만세로,0,107,32768,0.0,0,4,0,0.036,5.5,UP,47715151201,1809634,1809635,2,0
477151515,50,3.1만세로,0,107,4,0.0,0,4,0,0.022,5.5,UP,47715151501,195769,1809637,2,0
477151517,50,3.1만세로,0,107,4,0.0,0,4,0,0.018,5.5,UP,47715151701,195769,1809638,2,0
477151518,50,3.1만세로,0,107,4,0.0,0,4,0,0.005,5.5,UP,47715151801,1809635,1809638,2,0
477357736,60,비봉로,0,107,32768,0.0,0,4,0,0.493,5.5,UP,47735773601,810308,199078,2,0
477358911,60,비봉로,0,107,32768,0.0,0,4,0,0.302,5.5,UP,47735891101,810308,810356,2,1
477358919,60,비봉로,0,107,4,0.0,0,4,0,0.029,5.5,UP,47735891901,633751,810358,2,0
477358937,60,비봉로,0,107,32768,0.0,3,4,0,0.101,5.5,UP,47735893701,633751,810359,2,0
477358938,60,비봉로,0,107,32768,0.0,0,4,0,0.012,5.5,UP,47735893801,810356,810359,2,0
477443221,60,비봉로,0,107,32768,0.0,3,4,0,0.175,5.5,UP,47744322101,198191,198192,2,0
477447447,60,비봉로,0,107,32768,0.0,0,4,0,0.242,5.5,UP,47744744701,198192,723266,2,0
477454281,60,비봉로,0,107,32768,0.0,0,4,0,1.11,5.5,UP,47745428101,198191,810433,2,1
477468527,60,비봉로,0,107,32768,0.0,0,4,0,0.433,5.5,UP,47746852701,810433,811107,2,0
477468528,60,비봉로,0,107,32768,0.0,0,4,0,0.074,5.5,UP,47746852801,811106,811107,2,0
477469433,60,비봉로,0,107,32768,0.0,0,4,0,0.066,5.5,UP,47746943301,811106,811276,2,0
477469434,60,비봉로,0,107,32768,0.0,0,4,0,0.009,5.5,UP,47746943401,633882,811277,2,0
477469777,60,비봉로,0,107,4,0.0,0,4,0,0.026,5.5,UP,47746977701,199471,811314,2,0
477469778,60,비봉로,0,107,32768,0.0,0,4,0,0.014,5.5,UP,47746977801,811276,811314,2,0
477469781,60,비봉로,0,107,4,0.0,0,4,0,0.021,5.5,UP,47746978101,199471,811316,2,0
477469782,60,비봉로,0,107,32768,0.0,0,4,0,0.009,5.5,UP,47746978201,811277,811316,2,0
478258858,30,발안로,82,105,32768,0.0,0,4,0,0.148,5.5,UP,47825885801,605472,727185,2,0
478258873,30,발안로,82,105,32768,0.0,0,2,0,0.142,5.5,UP,47825887301,727185,727189,1,0
571368060,30,안녕남로,0,107,4,0.0,0,4,0,0.032,5.5,UP,57136806001,562338,587380,2,0
571383601,30,,0,107,32768,0.0,0,4,0,0.136,5.5,UP,57138360101,328106,859674,2,1
571384811,30,,0,107,32768,0.0,0,4,0,0.283,5.5,UP,57138481101,562338,859911,2,1
571388168,30,,0,107,32768,0.0,0,5,0,0.097,5.5,UP,57138816801,859674,860705,3,0
571388874,60,서부로,0,107,1,0.0,0,3,1,0.005,5.5,UP,57138887401,860753,860747,3,0
571388892,60,용주로,0,107,1,0.0,0,3,1,0.331,5.5,UP,57138889201,587377,860753,3,0
571388900,30,,0,107,32768,0.0,0,5,0,0.04,5.5,UP,57138890001,860705,860706,3,0
571542293,50,미금일로,0,107,32768,0.0,0,3,0,0.094,6.0,UP,57154229301,335935,336492,2,0
571551162,50,대왕판교로645번길,0,107,32768,0.0,0,5,0,0.057,5.5,UP,57155116201,338042,862857,3,0
571555966,50,대왕판교로645번길,0,107,32768,0.0,0,6,0,0.015,5.5,UP,57155596601,337326,338042,3,0
477210093,50,남양로,77,103,32768,0.0,0,2,0,1.488,5.5,UP,47721009301,196176,196359,1,1
477244402,40,현대연구소로,0,107,34816,0.0,0,2,0,0.088,6.0,UP,47724440201,196175,722852,1,0
477244404,40,현대연구소로,0,107,32768,0.0,0,2,0,0.118,6.0,UP,47724440401,722852,722867,1,0
477244431,40,현대연구소로,0,107,32768,0.0,0,2,0,0.471,6.0,UP,47724443101,809820,809828,1,0
477247722,50,매바위로,0,107,32768,0.0,0,2,0,0.02,6.0,UP,47724772201,581136,809667,1,0
477248888,40,현대연구소로,0,107,32768,0.0,0,2,0,0.125,6.0,UP,47724888801,810287,696037,1,0
477248978,40,,0,107,34816,0.0,0,2,0,0.04,6.5,UP,47724897801,722866,722867,1,0
477249380,50,매바위로,0,107,32768,0.0,0,2,0,0.423,6.0,UP,47724938001,196176,809795,1,2
477251684,40,현대연구소로,0,107,32768,0.0,0,2,0,0.161,6.0,UP,47725168401,809730,809800,1,0
477251697,60,현대기아로,0,107,32768,0.0,0,3,0,0.08,6.0,UP,47725169701,581132,809732,2,0
477252135,50,,0,107,34816,0.0,0,2,0,0.017,6.5,UP,47725213501,809793,809795,1,0
477252136,50,,0,107,34816,0.0,0,2,0,0.02,6.5,UP,47725213601,809794,809795,1,0
477252139,30,,0,107,34816,0.0,0,2,0,0.076,6.5,UP,47725213901,809796,809798,1,0
477252140,30,,0,107,34816,0.0,0,2,0,0.062,6.5,UP,47725214001,809797,809798,1,0
477252141,40,현대연구소로,0,107,32768,0.0,0,2,0,0.09,6.0,UP,47725214101,809798,809800,1,0
477252142,40,현대연구소로,0,107,32768,0.0,0,2,0,0.073,6.0,UP,47725214201,696037,809798,1,0
477252143,30,,0,107,34816,0.0,0,2,0,0.031,6.5,UP,47725214301,809799,809800,1,0
477253441,30,,0,107,34816,0.0,0,2,0,0.061,6.5,UP,47725344101,1809695,809827,1,0
477253442,40,,0,107,2052,0.0,0,1,1,0.018,6.5,UP,47725344201,809828,809827,1,0
477253443,40,,0,107,2052,0.0,0,1,1,0.019,6.5,UP,47725344301,809827,809730,1,0
477253446,40,현대연구소로,0,107,4,0.0,0,2,0,0.018,6.0,UP,47725344601,809730,809828,1,0
477254842,60,현대기아로,0,107,32768,0.0,0,2,0,0.156,6.0,UP,47725484201,809841,1809873,1,0
477254849,60,현대기아로,0,107,32768,0.0,0,2,0,0.019,6.0,UP,47725484901,809732,809844,1,0
477357582,40,,0,107,34816,0.0,0,2,0,0.021,6.5,UP,47735758201,810286,810287,1,0
477357584,40,현대연구소로,0,107,32768,0.0,0,2,0,0.122,6.0,UP,47735758401,196714,810287,1,0
478361028,50,,0,107,34816,0.0,0,1,1,0.016,6.5,UP,47836102801,817895,817896,1,0
478361029,50,,0,107,34816,0.0,0,1,1,0.018,6.5,UP,47836102901,817897,817898,1,0
478361031,50,효행로,84,105,1,0.0,0,2,1,0.182,5.5,UP,47836103101,817898,818277,2,1
478361032,50,효행로,84,105,1,0.0,0,2,1,0.049,5.5,UP,47836103201,817895,817898,2,0
478362376,50,효행로,84,105,32768,0.0,0,4,0,0.029,5.5,UP,47836237601,817588,818249,2,0
478362377,50,효행로,84,105,1,0.0,0,2,1,0.105,5.5,UP,47836237701,818249,817895,2,0
