gbn,fac_hght,fac_wdth,sprtn,cntns,lon,lat
송파구,0.1,3.8,N,N,127.141463,37.493952
송파구,0.1,3.6,N,N,127.144164,37.49894
송파구,0.1,3.8,N,N,127.142423,37.493083
송파구,0.1,3.8,N,N,127.145652,37.497681
송파구,0.1,3.6,N,N,127.144525,37.49848
송파구,0.1,3.6,N,N,127.155167,37.498594
송파구,0.1,3.6,N,N,127.153273,37.497801
송파구,0.1,3.8,N,N,127.153774,37.497807
송파구,0.1,3.4,Y,N,127.152766,37.498866
송파구,0.1,3.5,N,N,127.152193,37.498285
송파구,0.1,3.7,N,N,127.149073,37.498512
송파구,0.1,3.6,N,N,127.150059,37.499429
송파구,0.1,3.8,N,N,127.149736,37.499157
송파구,0.1,2.0,N,N,127.149473,37.499791
송파구,0.1,2.0,N,N,127.149305,37.499968
송파구,0.1,3.9,N,N,127.148363,37.500867
송파구,0.1,3.6,Y,N,127.148027,37.500112
송파구,0.1,3.6,N,N,127.148097,37.499656
송파구,0.1,3.6,N,N,127.147407,37.498198
송파구,0.1,3.6,N,N,127.148982,37.497346
송파구,0.1,3.6,N,N,127.148568,37.496931
송파구,0.1,3.6,Y,N,127.153364,37.495519
송파구,0.1,3.6,N,N,127.152812,37.495884
송파구,0.1,3.6,N,N,127.152767,37.493096
송파구,0.0,3.7,N,N,127.156614,37.494614
송파구,0.0,3.6,N,N,127.156451,37.495128
송파구,0.0,3.6,N,N,127.155354,37.496996
송파구,0.1,3.8,N,N,127.153754,37.493698
송파구,0.0,3.6,N,N,127.157973,37.491772
송파구,0.0,3.6,N,N,127.157896,37.491448
송파구,0.0,3.6,N,N,127.158259,37.491784
송파구,0.0,3.6,N,N,127.158136,37.491486
송파구,0.1,3.6,N,N,127.150162,37.496529
송파구,0.1,3.8,N,N,127.150601,37.496203
송파구,0.1,3.7,N,N,127.150379,37.497078
송파구,0.1,3.6,N,N,127.151516,37.496863
송파구,0.1,3.9,N,N,127.152472,37.496509
송파구,0.1,3.8,Y,Y,127.152475,37.495497
송파구,0.1,3.6,Y,N,127.151696,37.494411
송파구,0.1,3.7,N,N,127.15369,37.495188
송파구,0.1,3.6,N,N,127.153752,37.495787
송파구,0.0,3.6,N,N,127.15612,37.495958
송파구,0.0,3.6,N,N,127.155919,37.496289
송파구,0.1,3.6,N,N,127.155678,37.496558
송파구,0.0,3.6,N,N,127.155736,37.496463
송파구,0.0,3.6,N,N,127.156194,37.496646
송파구,0.0,3.6,N,N,127.155277,37.496787
송파구,0.0,3.6,N,Y,127.155684,37.497404
송파구,0.0,3.6,N,Y,127.155212,37.497158
송파구,0.0,3.6,N,N,127.154627,37.497017
송파구,0.1,2.0,N,N,127.138835,37.499553
송파구,0.1,3.6,N,N,127.138513,37.499259
송파구,0.1,3.7,N,N,127.137996,37.499865
송파구,0.1,3.8,N,N,127.137838,37.49969
송파구,0.1,3.8,N,N,127.137646,37.499793
송파구,0.1,3.8,N,N,127.137823,37.499973
송파구,0.1,3.6,N,N,127.137955,37.500108
송파구,0.1,3.6,N,N,127.137999,37.50039
송파구,0.1,3.6,N,N,127.137865,37.500471
송파구,0.1,3.8,Y,Y,127.128373,37.511069
송파구,0.1,3.8,Y,Y,127.132232,37.509564
송파구,0.1,3.6,N,N,127.139639,37.498303
송파구,0.1,3.6,Y,N,127.138487,37.498459
송파구,0.1,3.7,Y,N,127.137647,37.4995
송파구,0.1,3.8,Y,N,127.137198,37.500067
송파구,0.1,3.8,Y,N,127.136187,37.501191
송파구,0.1,3.8,Y,N,127.13425,37.501713
송파구,0.1,3.7,Y,N,127.132983,37.50237
송파구,0.1,3.6,N,N,127.133656,37.50128
송파구,0.1,3.6,N,N,127.133551,37.501204
송파구,0.1,3.6,N,N,127.133423,37.501301
송파구,0.1,3.8,N,Y,127.132679,37.501569
송파구,0.1,3.8,N,N,127.132318,37.501289
송파구,0.1,3.6,N,N,127.131912,37.501747
송파구,0.1,3.6,N,N,127.132991,37.501313
송파구,0.1,3.8,N,N,127.132748,37.502394
송파구,0.1,3.6,N,N,127.133081,37.502775
송파구,0.1,3.8,Y,N,127.1339,37.503077
송파구,0.1,3.6,Y,N,127.140981,37.504096
송파구,0.1,3.8,N,N,127.138034,37.504204
송파구,0.1,3.6,Y,N,127.137267,37.504504
송파구,0.1,3.5,N,N,127.135523,37.502575
송파구,0.1,3.5,N,N,127.134318,37.502823
송파구,0.1,3.8,N,N,127.13573,37.503512
송파구,0.1,3.6,N,N,127.135601,37.503305
송파구,0.1,3.4,N,N,127.135075,37.503135
송파구,0.1,3.8,N,N,127.134924,37.503033
송파구,0.1,3.8,N,N,127.13503,37.504014
송파구,0.1,3.6,N,N,127.135316,37.503929
송파구,0.1,3.6,N,N,127.135709,37.503802
송파구,0.1,3.8,N,N,127.136532,37.502605
송파구,0.1,3.6,N,N,127.13636,37.502196
송파구,0.1,3.6,N,N,127.137321,37.502891
송파구,0.1,3.6,Y,N,127.137317,37.503083
송파구,0.1,3.8,N,N,127.137882,37.503807
송파구,0.1,3.8,N,N,127.138219,37.504677
송파구,0.1,3.6,N,N,127.137836,37.504488
송파구,0.1,3.6,Y,N,127.136125,37.505193
송파구,0.1,3.6,Y,N,127.135634,37.505139
송파구,0.1,3.6,Y,N,127.137183,37.505114
송파구,0.1,3.6,Y,N,127.130565,37.508583
송파구,0.1,3.6,Y,N,127.133771,37.506837
송파구,0.1,3.6,Y,N,127.133302,37.507049
송파구,0.1,3.6,Y,N,127.134104,37.50669
송파구,0.1,3.8,Y,N,127.135145,37.506217
송파구,0.1,3.8,N,N,127.13548,37.505504
송파구,0.1,3.8,Y,N,127.134273,37.506608
송파구,0.1,3.8,N,N,127.134598,37.506317
송파구,0.1,3.6,N,N,127.134053,37.506565
송파구,0.1,3.6,N,N,127.133721,37.506706
송파구,0.1,3.6,Y,N,127.135479,37.506004
송파구,0.1,3.6,N,N,127.133402,37.505606
송파구,0.1,3.6,N,N,127.132665,37.505794
송파구,0.1,3.6,N,N,127.132669,37.506085
송파구,0.1,3.6,Y,Y,127.131218,37.508523
송파구,0.1,3.8,Y,N,127.131092,37.509718
송파구,0.1,3.8,Y,N,127.130796,37.509261
송파구,0.1,3.8,Y,N,127.130127,37.509458
송파구,0.1,3.6,N,N,127.130307,37.509548
송파구,0.1,3.6,N,N,127.130231,37.509431
송파구,0.1,3.6,N,N,127.13006,37.509163
송파구,0.1,3.6,N,N,127.130327,37.508594
송파구,0.1,3.7,N,N,127.130138,37.508678
송파구,0.1,2.1,N,N,127.139833,37.506773
송파구,0.1,2.2,N,N,127.12923,37.508985
송파구,0.1,3.6,N,N,127.13017,37.509556
송파구,0.1,3.8,N,N,127.129953,37.508496
송파구,0.1,3.8,Y,N,127.129689,37.507683
송파구,0.1,3.6,N,N,127.127834,37.507499
송파구,0.1,3.8,Y,N,127.126076,37.505523
송파구,0.1,3.8,N,N,127.128773,37.506694
송파구,0.1,3.6,N,N,127.129331,37.505941
송파구,0.1,3.8,N,N,127.129635,37.506268
송파구,0.1,3.8,N,N,127.130532,37.506101
송파구,0.1,3.8,N,N,127.129788,37.505309
송파구,0.1,2.0,N,N,127.130416,37.505101
송파구,0.1,3.6,N,N,127.130023,37.505022
송파구,0.1,3.6,N,N,127.12943,37.505527
송파구,0.1,3.7,N,N,127.129122,37.505713
송파구,0.1,3.6,N,N,127.128833,37.505766
송파구,0.1,3.6,N,N,127.12876,37.503361
송파구,0.1,3.5,N,N,127.129356,37.504336
송파구,0.1,3.6,N,N,127.128295,37.503893
송파구,0.1,3.4,N,N,127.128163,37.503987
송파구,0.1,3.6,N,N,127.127376,37.50448
송파구,0.1,3.8,N,N,127.131339,37.506179
송파구,0.0,2.0,N,N,127.127625,37.503912
송파구,0.1,3.8,Y,N,127.127719,37.503653
송파구,0.1,3.6,N,Y,127.128074,37.502931
송파구,0.1,3.6,N,Y,127.127919,37.503154
송파구,0.1,3.6,N,Y,127.135809,37.499836
송파구,0.1,2.0,N,N,127.127093,37.504181
송파구,0.1,3.6,N,N,127.137527,37.506014
송파구,0.1,3.6,N,N,127.138789,37.50681
송파구,0.0,3.6,N,N,127.137612,37.507221
송파구,0.1,3.6,N,N,127.139687,37.506583
송파구,0.1,3.8,N,N,127.127958,37.502848
송파구,0.1,3.6,N,N,127.132874,37.501538
송파구,0.1,3.6,Y,N,127.133175,37.501703
송파구,0.1,2.0,Y,Y,127.127554,37.507186
송파구,0.1,3.6,N,N,127.130277,37.506249
송파구,0.0,3.7,N,N,127.129612,37.505899
송파구,0.0,3.7,Y,N,127.129397,37.505533
송파구,0.1,3.6,Y,N,127.143139,37.495054
송파구,0.1,3.7,N,N,127.142716,37.49469
송파구,0.1,3.8,N,N,127.142872,37.49461
송파구,0.1,3.5,N,N,127.143763,37.494384
송파구,0.1,2.0,N,N,127.142923,37.492822
송파구,0.1,3.6,N,N,127.143666,37.492426
송파구,0.1,3.8,N,N,127.143342,37.492616
송파구,0.1,3.6,N,N,127.142719,37.492929
송파구,0.1,3.6,N,N,127.142835,37.492857
송파구,0.1,3.6,N,N,127.142179,37.493209
송파구,0.1,3.6,N,N,127.142361,37.493691
송파구,0.1,3.6,N,N,127.146878,37.492178
송파구,0.1,3.6,N,N,127.140127,37.489055
송파구,0.1,2.0,N,N,127.153213,37.491948
송파구,0.1,3.6,Y,N,127.154391,37.490736
송파구,0.1,3.6,N,N,127.143544,37.49418
송파구,0.1,3.8,Y,N,127.143609,37.494815
송파구,0.1,3.8,Y,N,127.143512,37.49471
송파구,0.1,3.6,N,N,127.142301,37.497555
송파구,0.1,3.8,N,N,127.142772,37.49814
송파구,0.1,3.6,N,N,127.144167,37.493494
송파구,0.1,3.6,N,N,127.139607,37.490502
송파구,0.1,3.6,N,N,127.147581,37.493237
송파구,0.1,3.6,N,Y,127.14135,37.495013
송파구,0.1,3.4,N,N,127.142386,37.498781
송파구,0.1,3.8,N,N,127.144099,37.496847
송파구,0.1,3.8,N,N,127.145847,37.4968
송파구,0.1,3.6,N,N,127.145768,37.497452
송파구,0.1,3.6,N,N,127.138866,37.500265
송파구,0.1,3.6,N,N,127.139422,37.499715
송파구,0.1,3.6,N,N,127.140084,37.49958
송파구,0.1,3.6,N,N,127.14024,37.499199
송파구,0.1,3.5,N,N,127.140279,37.49898
송파구,0.1,3.6,N,N,127.139412,37.499524
송파구,0.1,2.0,N,N,127.13905,37.499734
송파구,0.1,3.5,N,N,127.138919,37.49982
송파구,0.0,3.6,Y,N,127.133858,37.502489
송파구,0.0,3.6,N,N,127.135029,37.503911
송파구,0.0,3.7,N,Y,127.135229,37.503406
송파구,0.0,3.6,N,Y,127.135151,37.503261
송파구,0.0,3.7,N,Y,127.134894,37.503155
송파구,0.0,3.7,N,N,127.135532,37.503476
송파구,0.1,3.7,N,N,127.141376,37.504024
송파구,0.1,3.6,N,Y,127.14138,37.499449
송파구,0.0,3.6,N,N,127.139976,37.501153
송파구,0.1,3.6,N,N,127.139356,37.499967
송파구,0.1,3.6,Y,N,127.139251,37.501883
송파구,0.0,3.6,N,N,127.140183,37.498488
송파구,0.1,3.6,N,N,127.116599,37.513862
송파구,0.1,3.6,N,N,127.138125,37.499995
송파구,0.1,3.4,N,N,127.119079,37.512564
송파구,0.1,3.7,N,N,127.137058,37.50053
송파구,0.1,3.8,Y,N,127.136664,37.50013
송파구,0.1,3.7,N,N,127.114558,37.512817
송파구,0.1,3.7,N,N,127.137824,37.500664
송파구,0.1,3.6,N,N,127.140527,37.503276
송파구,0.1,3.5,N,N,127.113956,37.51108
송파구,0.1,3.6,Y,N,127.141086,37.503216
송파구,0.1,2.0,N,N,127.118314,37.512184
송파구,0.1,2.1,N,N,127.137839,37.504816
송파구,0.1,2.0,N,N,127.137601,37.50425
송파구,0.1,2.0,Y,Y,127.120004,37.508842
송파구,0.1,3.8,N,N,127.119706,37.507194
송파구,0.1,3.6,Y,N,127.122593,37.50841
송파구,0.1,3.7,Y,N,127.138688,37.498666
송파구,0.1,3.6,Y,N,127.138191,37.496765
송파구,0.1,3.8,Y,N,127.124066,37.510572
송파구,0.1,3.8,Y,N,127.124184,37.510544
송파구,0.1,3.6,Y,N,127.124186,37.511195
송파구,0.1,3.6,Y,N,127.125205,37.512133
송파구,0.1,3.6,N,N,127.113504,37.512252
송파구,0.1,3.7,N,N,127.123549,37.513128
송파구,0.1,3.8,N,N,127.12373,37.512746
송파구,0.1,3.6,N,N,127.124016,37.512258
송파구,0.1,3.5,N,N,127.123799,37.512549
송파구,0.1,3.7,N,N,127.123567,37.512168
송파구,0.1,3.6,N,N,127.122807,37.511723
송파구,0.1,3.7,N,N,127.123019,37.511602
송파구,0.1,3.8,N,N,127.123327,37.511497
송파구,0.1,3.8,N,N,127.123638,37.511407
송파구,0.1,3.7,Y,N,127.124371,37.511163
송파구,0.1,3.7,N,N,127.122477,37.510239
송파구,0.0,3.6,Y,N,127.122801,37.510561
송파구,0.1,2.0,N,N,127.118656,37.508392
송파구,0.1,3.7,Y,Y,127.120771,37.508307
송파구,0.0,3.4,Y,N,127.120479,37.507009
송파구,0.1,3.8,Y,N,127.12086,37.5075
송파구,0.1,2.1,Y,N,127.122257,37.508998
송파구,0.1,3.6,Y,N,127.121926,37.507687
송파구,0.1,5.1,Y,N,127.122444,37.507875
송파구,0.1,3.5,N,N,127.122228,37.506574
송파구,0.1,3.6,N,N,127.124534,37.506946
송파구,0.0,3.6,Y,Y,127.122309,37.507929
송파구,0.1,3.6,N,N,127.126211,37.511464
송파구,0.1,3.8,N,N,127.125507,37.510861
송파구,0.1,3.7,N,N,127.125657,37.510637
송파구,0.1,3.6,N,N,127.125175,37.510322
송파구,0.1,3.6,N,N,127.125112,37.51022
송파구,0.1,3.7,N,N,127.12491,37.510658
송파구,0.1,3.6,N,Y,127.125344,37.510924
송파구,0.1,3.6,Y,Y,127.12554,37.511241
송파구,0.1,3.6,Y,N,127.12492,37.511692
송파구,0.1,3.6,Y,N,127.124157,37.510202
송파구,0.1,3.6,Y,N,127.123906,37.509958
송파구,0.1,2.1,N,N,127.124433,37.509952
송파구,0.1,2.0,N,N,127.124883,37.509848
송파구,0.1,2.1,N,N,127.125885,37.509551
송파구,0.1,3.8,N,N,127.134779,37.494189
송파구,0.1,3.6,N,N,127.135322,37.494539
송파구,0.1,3.6,N,N,127.135227,37.494347
송파구,0.1,3.8,N,N,127.13448,37.493302
송파구,0.1,3.6,N,N,127.135356,37.492872
송파구,0.0,3.6,N,Y,127.109096,37.514613
송파구,0.1,3.6,N,N,127.110642,37.514347
송파구,0.1,3.6,N,N,127.110433,37.514665
송파구,0.1,3.6,N,N,127.112539,37.515103
송파구,0.1,3.6,Y,N,127.113976,37.515051
송파구,0.1,2.0,N,N,127.1125,37.516358
송파구,0.1,3.6,N,N,127.110946,37.515857
송파구,0.1,3.8,N,N,127.110574,37.515605
송파구,0.1,3.6,N,N,127.110229,37.515516
송파구,0.0,3.7,N,N,127.10926,37.514951
송파구,0.1,3.8,N,N,127.108991,37.514858
송파구,0.1,3.8,N,N,127.119412,37.507061
송파구,0.1,3.6,Y,N,127.1213,37.506671
송파구,0.1,3.6,N,N,127.121687,37.50731
송파구,0.1,3.8,Y,N,127.083729,37.501598
송파구,0.1,3.6,Y,N,127.078679,37.502989
송파구,0.1,3.6,Y,Y,127.083682,37.501775
송파구,0.1,3.8,Y,Y,127.084143,37.502802
송파구,0.1,3.6,Y,N,127.083933,37.502286
송파구,0.1,3.6,Y,Y,127.085394,37.501846
송파구,0.1,3.6,N,N,127.084717,37.501612
송파구,0.1,3.6,N,N,127.08448,37.502332
송파구,0.1,3.4,N,N,127.110512,37.504746
송파구,0.1,3.7,N,N,127.110038,37.505526
송파구,0.1,3.8,N,N,127.113133,37.508761
송파구,0.1,3.6,N,N,127.117538,37.506944
송파구,0.1,3.7,N,N,127.11728,37.507039
송파구,0.1,3.6,N,N,127.118163,37.506672
송파구,0.1,3.6,N,N,127.118012,37.506746
송파구,0.1,3.8,N,N,127.117303,37.506763
송파구,0.1,3.8,N,N,127.099717,37.498562
송파구,0.1,3.6,N,N,127.117636,37.505885
송파구,0.1,3.6,N,N,127.112297,37.504852
송파구,0.1,3.6,N,N,127.112654,37.503899
송파구,0.1,3.6,N,N,127.11289,37.503524
송파구,0.1,3.6,N,N,127.110212,37.504303
송파구,0.1,3.5,N,N,127.111136,37.501867
송파구,0.1,3.8,N,N,127.106999,37.503647
송파구,0.1,3.6,N,N,127.106,37.50393
송파구,0.1,3.6,N,N,127.103253,37.507448
송파구,0.1,3.7,N,N,127.104211,37.506408
송파구,0.1,3.7,N,N,127.10451,37.50671
송파구,0.1,3.8,N,N,127.104465,37.506082
송파구,0.1,3.7,N,N,127.104799,37.505821
송파구,0.1,3.6,N,N,127.105741,37.505899
송파구,0.1,3.8,N,N,127.106012,37.505485
송파구,0.1,3.8,N,N,127.105486,37.505306
송파구,0.1,3.6,N,N,127.102444,37.504496
송파구,0.1,3.7,N,N,127.100942,37.504146
송파구,0.1,3.7,N,N,127.101342,37.504295
송파구,0.1,3.7,N,N,127.101659,37.504459
송파구,0.1,3.7,N,N,127.098413,37.505269
송파구,0.1,3.7,N,N,127.098591,37.504918
송파구,0.1,3.8,N,N,127.098597,37.503963
송파구,0.1,3.8,N,N,127.097712,37.503728
송파구,0.1,3.7,N,N,127.098547,37.502814
송파구,0.1,3.6,N,N,127.141341,37.495046
송파구,0.1,3.6,N,N,127.144367,37.500019
송파구,0.1,2.0,N,N,127.158526,37.49242
송파구,0.1,3.6,N,N,127.14791,37.500336
송파구,0.1,3.6,N,N,127.079554,37.50828
송파구,0.1,3.6,N,N,127.103285,37.504038
송파구,0.1,3.6,N,N,127.10635,37.501766
송파구,0.1,3.6,N,N,127.103857,37.49942
송파구,0.1,3.7,N,N,127.105293,37.504651
송파구,0.1,3.7,N,N,127.10573,37.504068
송파구,0.1,3.7,N,N,127.098603,37.502147
송파구,0.1,3.6,N,N,127.098583,37.501769
송파구,0.0,3.6,N,N,127.15484,37.496834
송파구,0.0,3.6,N,N,127.154584,37.496329
송파구,0.0,3.6,N,Y,127.154825,37.496304
송파구,0.1,3.6,N,Y,127.154856,37.496198
송파구,0.0,3.6,N,N,127.155046,37.495797
송파구,0.0,3.6,N,N,127.155076,37.495235
송파구,0.1,3.6,N,N,127.15525,37.495272
송파구,0.1,3.5,N,N,127.15583,37.495519
송파구,0.0,3.6,N,N,127.156248,37.495042
송파구,0.1,3.6,N,N,127.156854,37.494864
송파구,0.0,3.6,N,N,127.156521,37.494583
송파구,0.0,3.6,N,N,127.157572,37.494185
송파구,0.1,2.0,Y,Y,127.120938,37.509377
송파구,0.1,3.8,Y,N,127.123995,37.510257
송파구,0.1,3.8,Y,Y,127.116275,37.50409
송파구,0.1,3.6,N,N,127.11276,37.50523
송파구,0.0,3.6,Y,Y,127.114527,37.505167
송파구,0.1,3.6,N,N,127.08196,37.50319
송파구,0.1,3.6,N,N,127.084067,37.503409
송파구,0.1,3.6,N,N,127.126443,37.496503
송파구,0.1,3.6,N,Y,127.126275,37.495741
송파구,0.1,3.6,N,N,127.126677,37.495205
송파구,0.1,3.7,N,N,127.1261,37.493942
송파구,0.1,3.7,N,N,127.126288,37.493973
송파구,0.1,3.5,N,N,127.126357,37.49361
송파구,0.1,3.6,N,N,127.126604,37.493049
송파구,0.1,3.6,Y,N,127.122159,37.490245
송파구,0.1,3.7,N,N,127.135976,37.493422
송파구,0.1,3.7,Y,N,127.136064,37.494192
송파구,0.1,3.6,Y,N,127.135148,37.49525
송파구,0.1,3.8,Y,N,127.134292,37.495574
송파구,0.1,3.8,N,N,127.131304,37.495008
송파구,0.1,3.6,Y,N,127.13507,37.492602
송파구,0.1,3.6,Y,N,127.13482,37.492845
송파구,0.1,3.6,Y,N,127.15209,37.496592
송파구,0.1,3.6,N,N,127.144452,37.502734
송파구,0.1,3.8,Y,N,127.151914,37.50076
송파구,0.1,3.6,N,N,127.145084,37.500765
송파구,0.1,3.6,N,Y,127.145229,37.501042
송파구,0.1,3.8,N,N,127.145458,37.500761
송파구,0.1,3.6,N,N,127.145648,37.500834
송파구,0.1,3.5,N,N,127.146193,37.500546
송파구,0.1,3.7,N,N,127.145,37.500211
송파구,0.1,3.6,N,N,127.143857,37.504132
송파구,0.1,3.8,Y,N,127.146952,37.50053
송파구,0.1,3.7,Y,N,127.146396,37.499777
송파구,0.1,3.8,N,N,127.146167,37.499022
송파구,0.1,3.7,Y,N,127.143281,37.499523
송파구,0.1,3.6,N,N,127.143029,37.501212
송파구,0.1,3.8,N,N,127.143608,37.501771
송파구,0.1,3.8,N,N,127.143382,37.501522
송파구,0.1,3.6,N,N,127.144324,37.500922
송파구,0.1,3.6,N,N,127.143371,37.501944
송파구,0.1,3.6,N,N,127.143742,37.502393
송파구,0.1,3.6,N,N,127.144185,37.502331
송파구,0.1,3.6,N,N,127.143835,37.501925
송파구,0.1,3.6,N,N,127.154531,37.494076
송파구,0.1,3.6,N,N,127.154755,37.494175
송파구,0.1,3.6,N,N,127.155266,37.494268
송파구,0.1,2.0,N,N,127.155896,37.493993
송파구,0.1,3.6,N,N,127.156064,37.493779
송파구,0.1,3.5,N,N,127.15632,37.493091
송파구,0.1,3.6,N,N,127.156621,37.492329
송파구,0.0,3.6,N,N,127.157839,37.493163
송파구,0.0,3.6,N,N,127.157495,37.493425
송파구,0.1,2.0,N,N,127.157151,37.492239
송파구,0.0,3.6,N,N,127.15776,37.492906
송파구,0.1,3.6,N,N,127.157276,37.491516
송파구,0.0,3.6,N,N,127.157272,37.491432
송파구,0.1,3.6,N,N,127.156767,37.491961
송파구,0.1,3.6,N,N,127.157599,37.492107
송파구,0.0,3.8,N,N,127.156956,37.49326
송파구,0.0,3.6,N,N,127.158424,37.492204
송파구,0.0,3.6,N,N,127.158314,37.491996
송파구,0.0,3.6,N,N,127.158163,37.491581
송파구,0.1,3.6,N,N,127.15818,37.491235
송파구,0.1,3.6,N,N,127.158146,37.491099
송파구,0.1,3.6,N,N,127.157883,37.491161
송파구,0.1,3.8,Y,N,127.15473,37.491936
송파구,0.1,3.7,Y,N,127.154249,37.49215
송파구,0.1,3.8,Y,N,127.153665,37.492514
송파구,0.1,3.6,N,Y,127.123859,37.512997
송파구,0.1,3.6,N,Y,127.116054,37.515086
송파구,0.1,3.6,N,N,127.118284,37.514997
송파구,0.1,2.0,N,N,127.117498,37.514883
송파구,0.1,3.6,N,N,127.117717,37.514396
송파구,0.1,3.6,N,N,127.118072,37.514124
송파구,0.1,3.8,Y,N,127.119881,37.513262
송파구,0.1,3.8,Y,N,127.120042,37.513522
송파구,0.1,3.6,N,Y,127.119914,37.514333
송파구,0.1,3.6,N,N,127.119978,37.513808
송파구,0.1,3.5,N,N,127.113341,37.50903
송파구,0.1,3.7,N,Y,127.106959,37.510033
송파구,0.1,3.6,N,N,127.107106,37.509929
송파구,0.1,3.6,Y,N,127.133841,37.493596
송파구,0.1,3.7,Y,N,127.131743,37.494914
송파구,0.1,3.6,Y,N,127.131184,37.496751
송파구,0.1,3.8,Y,N,127.131409,37.494555
송파구,0.1,3.8,Y,N,127.130995,37.494742
송파구,0.1,3.7,N,N,127.133213,37.493145
송파구,0.1,3.6,Y,N,127.132225,37.493011
송파구,0.1,3.6,N,N,127.130907,37.492732
송파구,0.1,3.8,N,N,127.124736,37.494003
송파구,0.1,3.6,N,N,127.12548,37.494409
송파구,0.1,3.6,N,N,127.126147,37.494475
송파구,0.1,3.6,N,N,127.126288,37.494899
송파구,0.1,3.8,N,N,127.126718,37.494499
송파구,0.1,3.5,N,N,127.127394,37.494038
송파구,0.1,3.6,N,N,127.127409,37.493446
송파구,0.1,3.7,N,N,127.12757,37.493529
송파구,0.1,2.0,N,N,127.128144,37.493085
송파구,0.1,3.7,N,N,127.128012,37.493919
송파구,0.1,3.8,N,N,127.125982,37.492554
송파구,0.1,3.6,N,N,127.12688,37.492632
송파구,0.1,3.6,N,N,127.127065,37.492714
송파구,0.1,3.6,N,N,127.127626,37.496622
송파구,0.1,3.6,N,N,127.129641,37.494225
송파구,0.1,3.7,Y,N,127.117476,37.502677
송파구,0.1,3.6,Y,N,127.117686,37.502792
송파구,0.1,3.8,Y,N,127.119249,37.503944
송파구,0.1,3.8,N,N,127.144149,37.501576
송파구,0.1,3.1,N,N,127.144751,37.501385
송파구,0.1,3.7,N,N,127.144904,37.501348
송파구,0.1,3.6,N,N,127.150159,37.502736
송파구,0.1,3.6,N,N,127.14669,37.501825
송파구,0.1,3.7,N,N,127.147733,37.5019
송파구,0.1,3.6,N,N,127.148758,37.499194
송파구,0.1,3.6,N,N,127.151722,37.500924
송파구,0.1,3.6,N,N,127.149481,37.501671
송파구,0.1,3.6,Y,Y,127.151432,37.50128
송파구,0.1,2.0,N,N,127.151647,37.50105
송파구,0.1,2.0,N,N,127.153153,37.50172
송파구,0.1,2.0,N,N,127.152457,37.501127
송파구,0.1,3.6,N,N,127.151838,37.500839
송파구,0.1,3.6,N,N,127.153614,37.497267
송파구,0.1,3.6,N,N,127.154232,37.499548
송파구,0.1,3.8,N,N,127.088642,37.50615
송파구,0.1,3.8,N,N,127.087954,37.506312
송파구,0.1,3.7,N,N,127.087324,37.506476
송파구,0.1,3.6,N,N,127.085353,37.507528
송파구,0.1,3.6,N,N,127.085399,37.507329
송파구,0.1,3.6,N,N,127.085224,37.506902
송파구,0.1,3.6,Y,N,127.085176,37.506732
송파구,0.1,3.7,N,N,127.08671,37.505087
송파구,0.1,3.8,Y,N,127.153275,37.492751
송파구,0.1,3.6,Y,N,127.142898,37.499775
송파구,0.1,3.6,N,N,127.157779,37.49515
송파구,0.1,3.8,Y,N,127.157654,37.49562
송파구,0.1,3.7,Y,N,127.155174,37.497585
송파구,0.1,3.6,Y,N,127.141949,37.500331
송파구,0.1,3.6,Y,N,127.142314,37.500084
송파구,0.1,3.6,Y,Y,127.157726,37.491782
송파구,0.1,3.6,N,N,127.143185,37.503745
송파구,0.1,3.7,Y,N,127.146458,37.498944
송파구,0.1,3.6,N,N,127.143751,37.499648
송파구,0.1,3.6,N,N,127.106781,37.509646
송파구,0.1,3.7,Y,N,127.111745,37.506259
송파구,0.1,2.0,Y,N,127.111613,37.50594
송파구,0.1,2.0,Y,N,127.110512,37.505946
송파구,0.1,3.7,N,N,127.110381,37.503828
송파구,0.1,3.7,N,N,127.114229,37.501774
송파구,0.1,3.6,N,N,127.112254,37.500924
송파구,0.1,3.9,N,N,127.112447,37.500148
송파구,0.1,3.6,N,N,127.112255,37.502085
송파구,0.1,3.6,N,N,127.111877,37.500715
송파구,0.1,3.6,N,Y,127.113606,37.499812
송파구,0.1,3.6,N,N,127.112715,37.500677
송파구,0.1,3.6,N,N,127.112826,37.500581
송파구,0.1,3.7,Y,N,127.116682,37.501955
송파구,0.1,3.6,N,N,127.11524,37.502298
송파구,0.1,3.8,N,N,127.115878,37.500867
송파구,0.1,3.6,N,N,127.115088,37.501658
송파구,0.1,3.6,N,N,127.11503,37.501982
송파구,0.1,3.7,N,N,127.113308,37.500475
송파구,0.1,3.6,N,N,127.115776,37.499549
송파구,0.1,3.8,N,N,127.1156,37.500154
송파구,0.1,3.8,N,N,127.116518,37.500502
송파구,0.1,3.8,N,N,127.116002,37.500442
송파구,0.1,3.8,N,N,127.114582,37.50102
송파구,0.1,3.8,N,Y,127.114238,37.499386
송파구,0.1,3.4,Y,N,127.118549,37.504035
송파구,0.0,3.6,N,N,127.116321,37.503635
송파구,0.1,3.4,N,N,127.117386,37.504845
송파구,0.1,3.6,Y,N,127.117971,37.505685
송파구,0.1,3.7,N,N,127.098604,37.500983
송파구,0.1,3.6,N,N,127.09864,37.499436
송파구,0.1,3.8,N,N,127.098115,37.497679
송파구,0.1,3.8,N,N,127.098591,37.498053
