gid,pop,sigungu,emd
다사660079,22,화성시,동탄7동
다사649086,21,화성시,동탄7동
다사653076,21,화성시,동탄7동
다사657080,21,화성시,동탄7동
다사664084,21,화성시,동탄7동
다사648074,20,화성시,동탄7동
다사652080,20,화성시,동탄7동
다사662071,20,화성시,동탄7동
다사663071,20,화성시,동탄7동
다사659079,19,화성시,동탄7동
다사661076,19,화성시,동탄7동
다사656076,18,화성시,동탄7동
다사666085,18,화성시,동탄7동
다사662090,17,화성시,동탄7동
다사668076,17,화성시,동탄7동
다사642081,16,화성시,동탄7동
다사659083,16,화성시,동탄7동
다사670072,16,화성시,동탄7동
다사643081,15,화성시,동탄7동
다사657083,15,화성시,동탄7동
다사649077,14,화성시,동탄7동
다사657077,14,화성시,동탄7동
다사659080,14,화성시,동탄7동
다사664073,14,화성시,동탄7동
다사643080,13,화성시,동탄7동
다사650077,13,화성시,동탄7동
다사664072,13,화성시,동탄7동
다사666077,13,화성시,동탄7동
다사666086,13,화성시,동탄7동
다사644081,12,화성시,동탄7동
다사649075,11,화성시,동탄7동
다사667086,11,화성시,동탄7동
다사640075,8,화성시,동탄7동
다사641075,8,화성시,동탄7동
다사642079,8,화성시,동탄7동
다사643082,8,화성시,동탄7동
다사646087,8,화성시,동탄7동
다사648075,8,화성시,동탄7동
다사654086,8,화성시,동탄7동
다사656083,8,화성시,동탄7동
다사656084,8,화성시,동탄7동
다사657084,8,화성시,동탄7동
다사662079,8,화성시,동탄7동
다사663079,8,화성시,동탄7동
다사663080,8,화성시,동탄7동
다사664074,8,화성시,동탄7동
다사666087,8,화성시,동탄7동
다사667090,8,화성시,동탄7동
다사642080,7,화성시,동탄7동
다사662075,6,화성시,동탄7동
다사639075,5,화성시,동탄7동
다사639076,5,화성시,동탄7동
다사639078,5,화성시,동탄7동
다사640078,5,화성시,동탄7동
다사640079,5,화성시,동탄7동
다사641081,5,화성시,동탄7동
다사644074,5,화성시,동탄7동
다사644076,5,화성시,동탄7동
다사655086,5,화성시,동탄7동
다사656088,5,화성시,동탄7동
다사657088,5,화성시,동탄7동
다사663076,5,화성시,동탄7동
다사663078,5,화성시,동탄7동
다사663082,5,화성시,동탄7동
다사663083,5,화성시,동탄7동
다사664075,5,화성시,동탄7동
다사664078,5,화성시,동탄7동
다사664079,5,화성시,동탄7동
다사664080,5,화성시,동탄7동
다사664081,5,화성시,동탄7동
다사664082,5,화성시,동탄7동
다사665078,5,화성시,동탄7동
다사665084,5,화성시,동탄7동
다사639074,N/A,화성시,동탄7동
다사640076,N/A,화성시,동탄7동
다사641074,N/A,화성시,동탄7동
다사641076,N/A,화성시,동탄7동
다사644075,N/A,화성시,동탄7동
다사644082,N/A,화성시,동탄7동
다사656082,N/A,화성시,동탄7동
다사657089,N/A,화성시,동탄7동
다사662080,N/A,화성시,동탄7동
다사663074,N/A,화성시,동탄7동
다사642071,248,화성시,동탄8동
다사644072,150,화성시,동탄8동
다사655071,148,화성시,동탄8동
다사644073,140,화성시,동탄8동
다사656071,140,화성시,동탄8동
다사645071,120,화성시,동탄8동
다사656072,120,화성시,동탄8동
다사641070,117,화성시,동탄8동
다사648070,116,화성시,동탄8동
다사656070,111,화성시,동탄8동
다사651072,108,화성시,동탄8동
다사642070,103,화성시,동탄8동
다사646071,103,화성시,동탄8동
다사657072,102,화성시,동탄8동
다사646070,101,화성시,동탄8동
다사639071,96,화성시,동탄8동
다사650068,91,화성시,동탄8동
다사655072,88,화성시,동탄8동
다사648072,86,화성시,동탄8동
다사647072,83,화성시,동탄8동
다사646073,81,화성시,동탄8동
다사652072,80,화성시,동탄8동
다사642072,77,화성시,동탄8동
다사643073,77,화성시,동탄8동
다사660071,76,화성시,동탄8동
다사652071,73,화성시,동탄8동
다사640071,72,화성시,동탄8동
다사655066,72,화성시,동탄8동
다사655065,71,화성시,동탄8동
다사651071,69,화성시,동탄8동
다사663068,69,화성시,동탄8동
다사654065,67,화성시,동탄8동
다사642073,63,화성시,동탄8동
다사643072,63,화성시,동탄8동
다사652068,62,화성시,동탄8동
다사654066,62,화성시,동탄8동
다사647073,58,화성시,동탄8동
다사651073,58,화성시,동탄8동
다사656067,58,화성시,동탄8동
다사657071,58,화성시,동탄8동
다사649073,55,화성시,동탄8동
다사653071,55,화성시,동탄8동
다사653074,53,화성시,동탄8동
다사651074,52,화성시,동탄8동
다사652074,52,화성시,동탄8동
다사650070,50,화성시,동탄8동
다사652070,49,화성시,동탄8동
다사652067,46,화성시,동탄8동
다사645070,45,화성시,동탄8동
다사654072,43,화성시,동탄8동
다사655067,43,화성시,동탄8동
다사653066,41,화성시,동탄8동
다사650069,40,화성시,동탄8동
다사653070,40,화성시,동탄8동
다사647070,38,화성시,동탄8동
다사647071,38,화성시,동탄8동
다사651069,38,화성시,동탄8동
다사653073,37,화성시,동탄8동
다사650072,36,화성시,동탄8동
다사663067,36,화성시,동탄8동
다사650074,35,화성시,동탄8동
다사650073,34,화성시,동탄8동
다사639070,33,화성시,동탄8동
다사647069,33,화성시,동탄8동
다사638070,32,화성시,동탄8동
다사662070,32,화성시,동탄8동
다사656069,30,화성시,동탄8동
다사638071,29,화성시,동탄8동
다사640070,29,화성시,동탄8동
다사651070,29,화성시,동탄8동
다사655068,29,화성시,동탄8동
다사664069,29,화성시,동탄8동
다사651067,28,화성시,동탄8동
다사663069,28,화성시,동탄8동
다사651068,27,화성시,동탄8동
다사649068,26,화성시,동탄8동
다사652066,26,화성시,동탄8동
다사652073,26,화성시,동탄8동
다사654067,26,화성시,동탄8동
다사649072,24,화성시,동탄8동
다사649069,23,화성시,동탄8동
다사657070,23,화성시,동탄8동
다사662067,23,화성시,동탄8동
다사663070,23,화성시,동탄8동
다사664070,23,화성시,동탄8동
다사648073,22,화성시,동탄8동
다사654071,20,화성시,동탄8동
다사657069,19,화성시,동탄8동
다사661070,19,화성시,동탄8동
다사653067,17,화성시,동탄8동
다사656066,15,화성시,동탄8동
다사659071,15,화성시,동탄8동
다사652069,14,화성시,동탄8동
다사661071,14,화성시,동탄8동
다사639073,13,화성시,동탄8동
다사640073,13,화성시,동탄8동
다사648069,13,화성시,동탄8동
다사653065,13,화성시,동탄8동
다사653068,13,화성시,동탄8동
다사662068,13,화성시,동탄8동
다사643068,8,화성시,동탄8동
다사652065,8,화성시,동탄8동
다사658067,8,화성시,동탄8동
다사658070,8,화성시,동탄8동
다사661065,8,화성시,동탄8동
다사640072,5,화성시,동탄8동
다사642068,5,화성시,동탄8동
다사645067,5,화성시,동탄8동
다사645068,5,화성시,동탄8동
다사649067,5,화성시,동탄8동
다사649071,5,화성시,동탄8동
다사650067,5,화성시,동탄8동
다사651066,5,화성시,동탄8동
다사653064,5,화성시,동탄8동
다사656063,5,화성시,동탄8동
다사656064,5,화성시,동탄8동
다사657063,5,화성시,동탄8동
다사658065,5,화성시,동탄8동
다사658068,5,화성시,동탄8동
다사658071,5,화성시,동탄8동
다사659067,5,화성시,동탄8동
다사659069,5,화성시,동탄8동
다사659070,5,화성시,동탄8동
다사660070,5,화성시,동탄8동
다사661066,5,화성시,동탄8동
다사661069,5,화성시,동탄8동
다사662069,5,화성시,동탄8동
다사667063,5,화성시,동탄8동
다사669063,5,화성시,동탄8동
다사637071,N/A,화성시,동탄8동
다사637072,N/A,화성시,동탄8동
다사644068,N/A,화성시,동탄8동
다사652064,N/A,화성시,동탄8동
다사657064,N/A,화성시,동탄8동
다사657067,N/A,화성시,동탄8동
다사658063,N/A,화성시,동탄8동
다사658064,N/A,화성시,동탄8동
다사658066,N/A,화성시,동탄8동
다사659065,N/A,화성시,동탄8동
다사659068,N/A,화성시,동탄8동
다사660069,N/A,화성시,동탄8동
다사661064,N/A,화성시,동탄8동
다사666061,N/A,화성시,동탄8동
다사670084,263,화성시,동탄9동
다사670085,205,화성시,동탄9동
다사664096,163,화성시,동탄9동
다사662095,159,화성시,동탄9동
다사670086,154,화성시,동탄9동
다사667104,129,화성시,동탄9동
다사668105,124,화성시,동탄9동
다사660091,108,화성시,동탄9동
다사664099,99,화성시,동탄9동
다사666098,95,화성시,동탄9동
다사667097,94,화성시,동탄9동
다사669099,94,화성시,동탄9동
다사668096,93,화성시,동탄9동
다사659092,92,화성시,동탄9동
다사663098,91,화성시,동탄9동
다사669085,88,화성시,동탄9동
다사676084,87,화성시,동탄9동
다사659091,86,화성시,동탄9동
다사664095,85,화성시,동탄9동
다사661092,83,화성시,동탄9동
다사665099,83,화성시,동탄9동
다사665100,83,화성시,동탄9동
다사667103,83,화성시,동탄9동
다사671102,82,화성시,동탄9동
다사667099,81,화성시,동탄9동
다사666103,76,화성시,동탄9동
다사669104,76,화성시,동탄9동
다사674083,74,화성시,동탄9동
다사669084,69,화성시,동탄9동
다사664094,68,화성시,동탄9동
다사673083,68,화성시,동탄9동
다사668104,67,화성시,동탄9동
다사670101,66,화성시,동탄9동
다사666104,65,화성시,동탄9동
다사658091,62,화성시,동탄9동
다사666096,62,화성시,동탄9동
다사670100,61,화성시,동탄9동
다사674086,61,화성시,동탄9동
다사671103,59,화성시,동탄9동
다사673084,59,화성시,동탄9동
다사669098,58,화성시,동탄9동
다사673086,58,화성시,동탄9동
다사658092,57,화성시,동탄9동
다사661091,57,화성시,동탄9동
다사670102,57,화성시,동탄9동
다사663095,55,화성시,동탄9동
다사668103,55,화성시,동탄9동
다사679085,55,화성시,동탄9동
다사667098,54,화성시,동탄9동
다사669086,54,화성시,동탄9동
다사674085,53,화성시,동탄9동
다사666099,51,화성시,동탄9동
다사670103,51,화성시,동탄9동
다사668078,50,화성시,동탄9동
다사673085,49,화성시,동탄9동
다사665102,48,화성시,동탄9동
다사669097,48,화성시,동탄9동
다사669087,46,화성시,동탄9동
다사670098,46,화성시,동탄9동
다사675084,46,화성시,동탄9동
다사662092,45,화성시,동탄9동
다사662094,45,화성시,동탄9동
다사667105,45,화성시,동탄9동
다사669103,45,화성시,동탄9동
다사662091,44,화성시,동탄9동
다사663097,43,화성시,동탄9동
다사663096,42,화성시,동탄9동
다사667094,42,화성시,동탄9동
다사668095,42,화성시,동탄9동
다사669100,40,화성시,동탄9동
다사674084,40,화성시,동탄9동
다사666097,39,화성시,동탄9동
다사662096,36,화성시,동탄9동
다사663094,36,화성시,동탄9동
다사667093,34,화성시,동탄9동
다사667106,34,화성시,동탄9동
다사668079,34,화성시,동탄9동
다사668094,34,화성시,동탄9동
다사660092,33,화성시,동탄9동
다사668098,33,화성시,동탄9동
다사669096,32,화성시,동탄9동
다사679086,32,화성시,동탄9동
다사665103,31,화성시,동탄9동
다사667102,31,화성시,동탄9동
다사668086,30,화성시,동탄9동
다사668093,30,화성시,동탄9동
다사660093,29,화성시,동탄9동
다사670099,29,화성시,동탄9동
다사668106,28,화성시,동탄9동
다사681087,27,화성시,동탄9동
다사667095,26,화성시,동탄9동
다사668080,26,화성시,동탄9동
다사669101,26,화성시,동탄9동
다사671101,25,화성시,동탄9동
다사675085,25,화성시,동탄9동
다사677086,23,화성시,동탄9동
다사666095,22,화성시,동탄9동
다사677087,21,화성시,동탄9동
다사668102,19,화성시,동탄9동
다사676086,19,화성시,동탄9동
다사667096,17,화성시,동탄9동
다사667092,16,화성시,동탄9동
다사668099,16,화성시,동탄9동
다사683092,16,화성시,동탄9동
다사668087,14,화성시,동탄9동
다사668097,14,화성시,동탄9동
다사669095,14,화성시,동탄9동
다사682086,14,화성시,동탄9동
다사666091,13,화성시,동탄9동
다사666094,13,화성시,동탄9동
다사667091,13,화성시,동탄9동
다사669102,13,화성시,동탄9동
다사675086,13,화성시,동탄9동
다사676085,13,화성시,동탄9동
다사664097,8,화성시,동탄9동
다사665095,8,화성시,동탄9동
다사671104,8,화성시,동탄9동
다사682092,8,화성시,동탄9동
다사682096,8,화성시,동탄9동
다사682099,8,화성시,동탄9동
다사682100,8,화성시,동탄9동
다사683085,8,화성시,동탄9동
다사684092,8,화성시,동탄9동
다사684093,8,화성시,동탄9동
다사684097,8,화성시,동탄9동
다사685092,8,화성시,동탄9동
다사685093,8,화성시,동탄9동
다사686092,8,화성시,동탄9동
다사665091,5,화성시,동탄9동
다사667078,5,화성시,동탄9동
다사682091,5,화성시,동탄9동
다사682095,5,화성시,동탄9동
다사682097,5,화성시,동탄9동
다사683091,5,화성시,동탄9동
다사683093,5,화성시,동탄9동
다사683096,5,화성시,동탄9동
다사683097,5,화성시,동탄9동
다사684096,5,화성시,동탄9동
다사668091,N/A,화성시,동탄9동
다사668092,N/A,화성시,동탄9동
다사681085,N/A,화성시,동탄9동
다사682085,N/A,화성시,동탄9동
다사684091,N/A,화성시,동탄9동
다사359120,19,화성시,마도면
다사355120,8,화성시,마도면
다사355122,8,화성시,마도면
다사358121,8,화성시,마도면
다사359119,8,화성시,마도면
다사360120,8,화성시,마도면
다사313104,5,화성시,마도면
다사313107,5,화성시,마도면
다사320097,5,화성시,마도면
다사321085,5,화성시,마도면
다사327106,5,화성시,마도면
다사330095,5,화성시,마도면
다사335116,5,화성시,마도면
다사344101,5,화성시,마도면
다사344116,5,화성시,마도면
다사346097,5,화성시,마도면
다사348084,5,화성시,마도면
다사348105,5,화성시,마도면
다사350108,5,화성시,마도면
다사352103,5,화성시,마도면
다사353110,5,화성시,마도면
다사353117,5,화성시,마도면
다사353118,5,화성시,마도면
다사353120,5,화성시,마도면
다사354112,5,화성시,마도면
다사354116,5,화성시,마도면
다사354117,5,화성시,마도면
다사354119,5,화성시,마도면
다사354121,5,화성시,마도면
다사356119,5,화성시,마도면
다사358090,5,화성시,마도면
다사358120,5,화성시,마도면
다사360121,5,화성시,마도면
다사361095,5,화성시,마도면
다사361121,5,화성시,마도면
다사361124,5,화성시,마도면
다사363120,5,화성시,마도면
다사365102,5,화성시,마도면
다사369099,5,화성시,마도면
다사369106,5,화성시,마도면
다사371128,5,화성시,마도면
다사319084,N/A,화성시,마도면
다사319086,N/A,화성시,마도면
다사321116,N/A,화성시,마도면
다사327099,N/A,화성시,마도면
다사327101,N/A,화성시,마도면
다사327107,N/A,화성시,마도면
다사328083,N/A,화성시,마도면
다사330114,N/A,화성시,마도면
다사332114,N/A,화성시,마도면
다사338098,N/A,화성시,마도면
다사342090,N/A,화성시,마도면
다사342116,N/A,화성시,마도면
다사343091,N/A,화성시,마도면
다사343100,N/A,화성시,마도면
다사345087,N/A,화성시,마도면
다사346100,N/A,화성시,마도면
다사346126,N/A,화성시,마도면
다사347083,N/A,화성시,마도면
다사349097,N/A,화성시,마도면
다사353121,N/A,화성시,마도면
다사353122,N/A,화성시,마도면
다사355112,N/A,화성시,마도면
다사355117,N/A,화성시,마도면
다사356118,N/A,화성시,마도면
다사356122,N/A,화성시,마도면
다사356127,N/A,화성시,마도면
다사357115,N/A,화성시,마도면
다사359121,N/A,화성시,마도면
다사360123,N/A,화성시,마도면
다사361097,N/A,화성시,마도면
다사361125,N/A,화성시,마도면
다사362122,N/A,화성시,마도면
다사363099,N/A,화성시,마도면
다사364135,N/A,화성시,마도면
다사365147,N/A,화성시,마도면
다사367096,N/A,화성시,마도면
다사367109,N/A,화성시,마도면
다사367124,N/A,화성시,마도면
다사368098,N/A,화성시,마도면
다사368137,N/A,화성시,마도면
다사369098,N/A,화성시,마도면
다사370099,N/A,화성시,마도면
다사372098,N/A,화성시,마도면
다사373130,N/A,화성시,마도면
다사515160,27,화성시,매송면
다사514160,20,화성시,매송면
다사450187,19,화성시,매송면
다사493170,19,화성시,매송면
다사451188,8,화성시,매송면
다사490169,8,화성시,매송면
다사492169,8,화성시,매송면
다사492170,8,화성시,매송면
다사493169,8,화성시,매송면
다사496167,8,화성시,매송면
다사509163,8,화성시,매송면
다사515161,8,화성시,매송면
다사449187,5,화성시,매송면
다사449188,5,화성시,매송면
다사450188,5,화성시,매송면
다사451187,5,화성시,매송면
다사454198,5,화성시,매송면
다사458195,5,화성시,매송면
다사475175,5,화성시,매송면
다사476182,5,화성시,매송면
다사479168,5,화성시,매송면
다사486175,5,화성시,매송면
다사488170,5,화성시,매송면
다사489169,5,화성시,매송면
다사491169,5,화성시,매송면
다사492171,5,화성시,매송면
다사493171,5,화성시,매송면
다사507162,5,화성시,매송면
다사507163,5,화성시,매송면
다사508163,5,화성시,매송면
다사508165,5,화성시,매송면
다사509164,5,화성시,매송면
다사514168,5,화성시,매송면
다사449186,N/A,화성시,매송면
다사451191,N/A,화성시,매송면
다사453188,N/A,화성시,매송면
다사456201,N/A,화성시,매송면
다사458194,N/A,화성시,매송면
다사478171,N/A,화성시,매송면
다사479170,N/A,화성시,매송면
다사488168,N/A,화성시,매송면
다사489168,N/A,화성시,매송면
다사491170,N/A,화성시,매송면
다사491171,N/A,화성시,매송면
다사500175,N/A,화성시,매송면
다사505164,N/A,화성시,매송면
다사508166,N/A,화성시,매송면
다사509166,N/A,화성시,매송면
다사613156,167,화성시,반월동
다사610141,154,화성시,반월동
다사610143,146,화성시,반월동
다사614156,140,화성시,반월동
다사610144,139,화성시,반월동
다사612155,131,화성시,반월동
다사615157,126,화성시,반월동
다사615156,124,화성시,반월동
다사613157,118,화성시,반월동
다사609143,109,화성시,반월동
다사610142,104,화성시,반월동
다사611141,95,화성시,반월동
다사609140,93,화성시,반월동
다사611143,92,화성시,반월동
다사606137,91,화성시,반월동
다사606139,82,화성시,반월동
다사607139,82,화성시,반월동
다사614155,78,화성시,반월동
다사616149,77,화성시,반월동
다사604150,74,화성시,반월동
다사605136,73,화성시,반월동
다사609144,71,화성시,반월동
다사616150,71,화성시,반월동
다사609142,70,화성시,반월동
다사604137,68,화성시,반월동
다사598144,66,화성시,반월동
다사607148,66,화성시,반월동
다사605148,63,화성시,반월동
다사609141,63,화성시,반월동
다사610148,62,화성시,반월동
다사611144,62,화성시,반월동
다사606136,61,화성시,반월동
다사613155,61,화성시,반월동
다사607140,59,화성시,반월동
다사601139,57,화성시,반월동
다사606148,52,화성시,반월동
다사605138,51,화성시,반월동
다사611142,51,화성시,반월동
다사609148,48,화성시,반월동
다사610140,47,화성시,반월동
다사609151,46,화성시,반월동
다사596144,44,화성시,반월동
다사599144,44,화성시,반월동
다사611150,44,화성시,반월동
다사603151,42,화성시,반월동
다사616144,42,화성시,반월동
다사616154,41,화성시,반월동
다사604135,39,화성시,반월동
다사600138,38,화성시,반월동
다사613152,37,화성시,반월동
다사617152,36,화성시,반월동
다사605137,35,화성시,반월동
다사608143,35,화성시,반월동
다사617144,35,화성시,반월동
다사608150,34,화성시,반월동
다사610150,33,화성시,반월동
다사616153,33,화성시,반월동
다사607138,32,화성시,반월동
다사615155,32,화성시,반월동
다사610151,29,화성시,반월동
다사614154,29,화성시,반월동
다사614151,28,화성시,반월동
다사613151,24,화성시,반월동
다사617142,23,화성시,반월동
다사618143,23,화성시,반월동
다사608151,22,화성시,반월동
다사606138,20,화성시,반월동
다사607141,20,화성시,반월동
다사616143,20,화성시,반월동
다사608148,19,화성시,반월동
다사615154,19,화성시,반월동
다사617143,19,화성시,반월동
다사602139,18,화성시,반월동
다사616152,16,화성시,반월동
다사596145,15,화성시,반월동
다사610152,15,화성시,반월동
다사597144,14,화성시,반월동
다사599145,14,화성시,반월동
다사603150,14,화성시,반월동
다사610147,14,화성시,반월동
다사610149,14,화성시,반월동
다사611148,14,화성시,반월동
다사614152,14,화성시,반월동
다사598145,13,화성시,반월동
다사603147,13,화성시,반월동
다사607147,13,화성시,반월동
다사615152,13,화성시,반월동
다사616142,13,화성시,반월동
다사617145,13,화성시,반월동
다사606140,12,화성시,반월동
다사604148,8,화성시,반월동
다사609150,8,화성시,반월동
다사611147,8,화성시,반월동
다사611149,8,화성시,반월동
다사615148,8,화성시,반월동
다사602136,5,화성시,반월동
다사607145,5,화성시,반월동
다사608147,5,화성시,반월동
다사609152,5,화성시,반월동
다사613141,5,화성시,반월동
다사615142,5,화성시,반월동
다사616146,5,화성시,반월동
다사617149,5,화성시,반월동
다사600140,N/A,화성시,반월동
다사602137,N/A,화성시,반월동
다사609138,N/A,화성시,반월동
다사612153,N/A,화성시,반월동
다사614148,N/A,화성시,반월동
다사615150,N/A,화성시,반월동
다사620144,N/A,화성시,반월동
다사580115,186,화성시,병점1동
다사581115,140,화성시,병점1동
다사579116,134,화성시,병점1동
다사580117,106,화성시,병점1동
다사582116,96,화성시,병점1동
다사580119,82,화성시,병점1동
다사593114,69,화성시,병점1동
다사578116,66,화성시,병점1동
다사580118,63,화성시,병점1동
다사581116,63,화성시,병점1동
다사581117,58,화성시,병점1동
다사594116,54,화성시,병점1동
다사579117,53,화성시,병점1동
다사593117,53,화성시,병점1동
다사592118,48,화성시,병점1동
다사588118,47,화성시,병점1동
다사578115,46,화성시,병점1동
다사580116,46,화성시,병점1동
다사590124,45,화성시,병점1동
다사594118,45,화성시,병점1동
다사579115,44,화성시,병점1동
다사591118,43,화성시,병점1동
다사591123,42,화성시,병점1동
다사592121,42,화성시,병점1동
다사591116,41,화성시,병점1동
다사594111,40,화성시,병점1동
다사593115,39,화성시,병점1동
다사594115,39,화성시,병점1동
다사583116,38,화성시,병점1동
다사591122,38,화성시,병점1동
다사593116,35,화성시,병점1동
다사595117,35,화성시,병점1동
다사579118,34,화성시,병점1동
다사581118,34,화성시,병점1동
다사581119,33,화성시,병점1동
다사590112,33,화성시,병점1동
다사590120,33,화성시,병점1동
다사592114,33,화성시,병점1동
다사582115,31,화성시,병점1동
다사584116,31,화성시,병점1동
다사592123,31,화성시,병점1동
다사591112,30,화성시,병점1동
다사593119,30,화성시,병점1동
다사590117,28,화성시,병점1동
다사591121,27,화성시,병점1동
다사594117,27,화성시,병점1동
다사590123,26,화성시,병점1동
다사592117,26,화성시,병점1동
다사595113,26,화성시,병점1동
다사595116,26,화성시,병점1동
다사590118,25,화성시,병점1동
다사593113,25,화성시,병점1동
다사578113,23,화성시,병점1동
다사593111,22,화성시,병점1동
다사591117,21,화성시,병점1동
다사594112,21,화성시,병점1동
다사593112,20,화성시,병점1동
다사594119,20,화성시,병점1동
다사592119,19,화성시,병점1동
다사592116,18,화성시,병점1동
다사591119,16,화성시,병점1동
다사578114,15,화성시,병점1동
다사594114,15,화성시,병점1동
다사589113,14,화성시,병점1동
다사590119,14,화성시,병점1동
다사591111,14,화성시,병점1동
다사592115,14,화성시,병점1동
다사579113,13,화성시,병점1동
다사589118,13,화성시,병점1동
다사591120,13,화성시,병점1동
다사591124,13,화성시,병점1동
다사592122,13,화성시,병점1동
다사593118,13,화성시,병점1동
다사594113,13,화성시,병점1동
다사577113,12,화성시,병점1동
다사594120,12,화성시,병점1동
다사590113,11,화성시,병점1동
다사577114,8,화성시,병점1동
다사587113,8,화성시,병점1동
다사587117,8,화성시,병점1동
다사588119,8,화성시,병점1동
다사588120,8,화성시,병점1동
다사588123,8,화성시,병점1동
다사589123,8,화성시,병점1동
다사589124,8,화성시,병점1동
다사592120,8,화성시,병점1동
다사576118,5,화성시,병점1동
다사584118,5,화성시,병점1동
다사587114,5,화성시,병점1동
다사587118,5,화성시,병점1동
다사587119,5,화성시,병점1동
다사587120,5,화성시,병점1동
다사588122,5,화성시,병점1동
다사589122,5,화성시,병점1동
다사590122,5,화성시,병점1동
다사591125,5,화성시,병점1동
다사593110,5,화성시,병점1동
다사593120,5,화성시,병점1동
다사583119,N/A,화성시,병점1동
다사584117,N/A,화성시,병점1동
다사586113,N/A,화성시,병점1동
다사586118,N/A,화성시,병점1동
다사586120,N/A,화성시,병점1동
다사586121,N/A,화성시,병점1동
다사587115,N/A,화성시,병점1동
다사587121,N/A,화성시,병점1동
다사589121,N/A,화성시,병점1동
다사590121,N/A,화성시,병점1동
다사596127,64,화성시,병점2동
다사595127,57,화성시,병점2동
다사595128,49,화성시,병점2동
다사597124,49,화성시,병점2동
다사596131,42,화성시,병점2동
다사597123,42,화성시,병점2동
다사594124,41,화성시,병점2동
다사597130,41,화성시,병점2동
다사596130,38,화성시,병점2동
다사597121,37,화성시,병점2동
다사593123,36,화성시,병점2동
다사596121,36,화성시,병점2동
다사596122,34,화성시,병점2동
다사599127,34,화성시,병점2동
다사597131,32,화성시,병점2동
다사597129,31,화성시,병점2동
다사599128,31,화성시,병점2동
다사594121,28,화성시,병점2동
다사599129,27,화성시,병점2동
다사595120,25,화성시,병점2동
다사596128,25,화성시,병점2동
다사598130,25,화성시,병점2동
다사595125,24,화성시,병점2동
다사598128,24,화성시,병점2동
다사600128,24,화성시,병점2동
다사598129,23,화성시,병점2동
다사593122,22,화성시,병점2동
다사595124,22,화성시,병점2동
다사597120,21,화성시,병점2동
다사597125,21,화성시,병점2동
다사596120,20,화성시,병점2동
다사595123,18,화성시,병점2동
다사598125,18,화성시,병점2동
다사598122,17,화성시,병점2동
다사598124,16,화성시,병점2동
다사594123,14,화성시,병점2동
다사595121,14,화성시,병점2동
다사598120,14,화성시,병점2동
다사602126,14,화성시,병점2동
다사594125,13,화성시,병점2동
다사595122,13,화성시,병점2동
다사598121,13,화성시,병점2동
다사602127,13,화성시,병점2동
다사597128,11,화성시,병점2동
다사593124,8,화성시,병점2동
다사593125,8,화성시,병점2동
다사593126,8,화성시,병점2동
다사596129,8,화성시,병점2동
다사601128,8,화성시,병점2동
다사592126,5,화성시,병점2동
다사594126,5,화성시,병점2동
다사596123,5,화성시,병점2동
다사598119,5,화성시,병점2동
다사598123,5,화성시,병점2동
다사600127,5,화성시,병점2동
다사592125,N/A,화성시,병점2동
다사594128,N/A,화성시,병점2동
다사596124,N/A,화성시,병점2동
다사530137,172,화성시,봉담읍
다사529138,155,화성시,봉담읍
다사491143,145,화성시,봉담읍
다사528129,145,화성시,봉담읍
다사488140,141,화성시,봉담읍
다사526130,135,화성시,봉담읍
다사527128,135,화성시,봉담읍
다사510142,131,화성시,봉담읍
다사490143,125,화성시,봉담읍
다사493144,124,화성시,봉담읍
다사507146,124,화성시,봉담읍
다사503148,121,화성시,봉담읍
다사529137,120,화성시,봉담읍
다사506146,118,화성시,봉담읍
다사506147,114,화성시,봉담읍
다사507149,114,화성시,봉담읍
다사533133,112,화성시,봉담읍
다사507148,104,화성시,봉담읍
다사526128,104,화성시,봉담읍
다사510141,101,화성시,봉담읍
다사491144,100,화성시,봉담읍
다사507150,100,화성시,봉담읍
다사511142,100,화성시,봉담읍
다사526129,98,화성시,봉담읍
다사487140,96,화성시,봉담읍
다사510145,91,화성시,봉담읍
다사488139,90,화성시,봉담읍
다사503146,90,화성시,봉담읍
다사528127,89,화성시,봉담읍
다사504148,87,화성시,봉담읍
다사511141,85,화성시,봉담읍
다사511143,85,화성시,봉담읍
다사527129,84,화성시,봉담읍
다사503145,82,화성시,봉담읍
다사504150,81,화성시,봉담읍
다사510144,80,화성시,봉담읍
다사511139,80,화성시,봉담읍
다사517153,80,화성시,봉담읍
다사511146,79,화성시,봉담읍
다사530127,79,화성시,봉담읍
다사511147,78,화성시,봉담읍
다사487141,75,화성시,봉담읍
다사489138,73,화성시,봉담읍
다사524129,73,화성시,봉담읍
다사509144,72,화성시,봉담읍
다사530131,71,화성시,봉담읍
다사531129,71,화성시,봉담읍
다사504149,68,화성시,봉담읍
다사530136,67,화성시,봉담읍
다사489140,66,화성시,봉담읍
다사506145,66,화성시,봉담읍
다사488141,64,화성시,봉담읍
다사529133,64,화성시,봉담읍
다사530124,64,화성시,봉담읍
다사490142,63,화성시,봉담읍
다사492143,62,화성시,봉담읍
다사510143,62,화성시,봉담읍
다사504146,61,화성시,봉담읍
다사520129,59,화성시,봉담읍
다사488138,58,화성시,봉담읍
다사502147,58,화성시,봉담읍
다사503150,58,화성시,봉담읍
다사530128,56,화성시,봉담읍
다사503149,53,화성시,봉담읍
다사503151,51,화성시,봉담읍
다사536132,51,화성시,봉담읍
다사504147,50,화성시,봉담읍
다사522127,50,화성시,봉담읍
다사523128,50,화성시,봉담읍
다사531130,50,화성시,봉담읍
